OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
58;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Alta;30.1;141.1;30.0;04/09/2026;3
59;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;34.1;75.3;28.0;04/09/2026;3
60;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;42.1;119.5;28.0;04/09/2026;3
61;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;38.3;118.4;29.0;04/09/2026;3
62;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Alta;22.9;63.0;27.0;04/09/2026;3
63;ANDINA;SANTANDER;EL PLAY”N;68255;Alta;-;-;-;04/09/2026;3
64;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;13.5;76.9;24.0;04/09/2026;3
65;ANDINA;ANTIOQUIA;ABEJORRAL;05002;Baja;-;-;-;04/09/2026;1
66;ANDINA;ANTIOQUIA;CARACOLÕ;05142;Baja;19.1;137.0;28.0;04/09/2026;1
67;ANDINA;ANTIOQUIA;CAREPA;05147;Baja;-;-;-;04/09/2026;1
68;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Baja;17.1;123.6;23.0;04/09/2026;1
69;ANDINA;ANTIOQUIA;DONMATÕAS;05237;Baja;6.3;141.1;18.0;04/09/2026;1
70;ANDINA;ANTIOQUIA;EL SANTUARIO;05697;Baja;-;-;-;04/09/2026;1
71;ANDINA;ANTIOQUIA;GIRARDOTA;05308;Baja;1.5;170.3;17.0;04/09/2026;1
72;ANDINA;ANTIOQUIA;GRANADA;05313;Baja;-;-;-;04/09/2026;1
73;ANDINA;ANTIOQUIA;GUARNE;05318;Baja;1.3;207.4;19.0;04/09/2026;1
74;ANDINA;ANTIOQUIA;LA CEJA;05376;Baja;-;-;-;04/09/2026;1
75;ANDINA;ANTIOQUIA;LA UNI”N;05400;Baja;-;-;-;04/09/2026;1
76;ANDINA;ANTIOQUIA;MACEO;05425;Baja;20.1;138.2;27.0;04/09/2026;1
77;ANDINA;ANTIOQUIA;MURIND”;05475;Baja;-;-;-;04/09/2026;1
78;ANDINA;ANTIOQUIA;NECHÕ;05495;Baja;28.0;148.9;20.0;04/09/2026;1
79;ANDINA;ANTIOQUIA;PUERTO BERRÕO;05579;Baja;13.6;135.8;26.0;04/09/2026;1
80;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Baja;18.3;91.5;24.0;04/09/2026;1
81;ANDINA;ANTIOQUIA;SAN LUIS;05660;Baja;28.7;76.1;22.0;04/09/2026;1
82;ANDINA;ANTIOQUIA;SAN PEDRO DE URAB¡;05665;Baja;-;-;-;04/09/2026;1
83;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;Baja;3.1;128.0;20.0;04/09/2026;1
84;ANDINA;ANTIOQUIA;SONS”N;05756;Baja;-;-;-;04/09/2026;1
85;ANDINA;ANTIOQUIA;TOLEDO;05819;Baja;18.2;31.0;20.0;04/09/2026;1
86;ANDINA;ANTIOQUIA;YOND”;05893;Baja;9.3;62.1;23.0;04/09/2026;1
87;CARIBE;BOLÕVAR;MONTECRISTO;13458;Baja;25.3;98.9;17.0;04/09/2026;1
88;ANDINA;BOYAC¡;BERBEO;15090;Baja;-;-;-;04/09/2026;1
89;ANDINA;BOYAC¡;CHITA;15183;Baja;9.4;26.0;21.0;04/09/2026;1
90;ANDINA;BOYAC¡;GARAGOA;15299;Baja;5.2;56.5;28.0;04/09/2026;1
91;ANDINA;BOYAC¡;MIRAFLORES;15455;Baja;-;-;-;04/09/2026;1
92;ANDINA;BOYAC¡;P¡EZ;15514;Baja;13.0;86.5;30.0;04/09/2026;1
93;ANDINA;BOYAC¡;ROND”N;15621;Baja;-;-;-;04/09/2026;1
94;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Baja;13.4;116.8;27.0;04/09/2026;1
95;ANDINA;BOYAC¡;SOCOT¡;15755;Baja;15.7;31.2;23.0;04/09/2026;1
96;ANDINA;BOYAC¡;SUTATENZA;15778;Baja;12.0;66.4;28.0;04/09/2026;1
97;ANDINA;BOYAC¡;ZETAQUIRA;15897;Baja;-;-;-;04/09/2026;1
98;ANDINA;CALDAS;MANZANARES;17433;Baja;-;-;-;04/09/2026;1
99;ANDINA;CALDAS;MARQUETALIA;17444;Baja;-;-;-;04/09/2026;1
100;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;Baja;9.4;129.1;26.0;04/09/2026;1
101;AMAZONÕA;CAQUET¡;MORELIA;18479;Baja;7.7;147.7;26.0;04/09/2026;1
102;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Baja;17.3;40.8;30.0;04/09/2026;1
103;ORINOQUÕA;CASANARE;RECETOR;85279;Baja;15.8;88.2;30.0;04/09/2026;1
104;CARIBE;CESAR;AGUSTÕN CODAZZI;20013;Baja;35.6;63.0;19.0;04/09/2026;1
105;CARIBE;CESAR;BECERRIL;20045;Baja;-;-;-;04/09/2026;1
106;CARIBE;CESAR;VALLEDUPAR;20001;Baja;-;-;-;04/09/2026;1
107;PACÕFICO;CHOC”;ACANDÕ;27006;Baja;25.9;102.6;22.0;04/09/2026;1
108;PACÕFICO;CHOC”;UNGUÕA;27800;Baja;22.5;117.7;22.0;04/09/2026;1
109;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;19.6;101.0;28.0;04/09/2026;1
110;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Baja;11.4;96.0;24.0;04/09/2026;1
111;ANDINA;CUNDINAMARCA;UNE;25845;Baja;14.2;78.1;26.0;04/09/2026;1
112;CARIBE;C”RDOBA;PLANETA RICA;23555;Baja;-;-;-;04/09/2026;1
113;CARIBE;C”RDOBA;VALENCIA;23855;Baja;-;-;-;04/09/2026;1
114;ANDINA;HUILA;ACEVEDO;41006;Baja;15.0;84.2;28.0;04/09/2026;1
115;ANDINA;HUILA;PALESTINA;41530;Baja;-;-;-;04/09/2026;1
116;ANDINA;HUILA;SAN AGUSTÕN;41668;Baja;6.0;58.3;28.0;04/09/2026;1
117;CARIBE;LA GUAJIRA;ALBANIA;44035;Baja;-;-;-;04/09/2026;1
118;CARIBE;LA GUAJIRA;BARRANCAS;44078;Baja;-;-;-;04/09/2026;1
119;CARIBE;LA GUAJIRA;RIOHACHA;44001;Baja;-;-;-;04/09/2026;1
120;CARIBE;MAGDALENA;SANTA MARTA;47001;Baja;-;-;-;04/09/2026;1
121;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Baja;-;-;-;04/09/2026;1
122;PACÕFICO;NARI—O;LA LLANADA;52385;Baja;5.1;21.9;16.0;04/09/2026;1
123;PACÕFICO;NARI—O;RICAURTE;52612;Baja;8.8;79.1;26.0;04/09/2026;1
124;AMAZONÕA;PUTUMAYO;COL”N;86219;Baja;15.2;66.0;30.0;04/09/2026;1
125;AMAZONÕA;PUTUMAYO;ORITO;86320;Baja;9.8;30.4;27.0;04/09/2026;1
126;ANDINA;SANTANDER;SUAITA;68770;Baja;-;-;-;04/09/2026;1
127;ANDINA;TOLIMA;SAN SEBASTI¡N DE MARIQUITA;73443;Baja;-;-;-;04/09/2026;1
128;PACÕFICO;VALLE DEL CAUCA;ZARZAL;76895;Baja;-;-;-;04/09/2026;1
129;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;44.0;177.9;25.0;04/09/2026;2
130;ANDINA;ANTIOQUIA;ANGOSTURA;05038;Moderada;34.3;149.6;22.0;04/09/2026;2
131;ANDINA;ANTIOQUIA;APARTAD”;05045;Moderada;10.7;103.4;23.0;04/09/2026;2
132;ANDINA;ANTIOQUIA;BARBOSA;05079;Moderada;8.0;194.5;21.0;04/09/2026;2
133;ANDINA;ANTIOQUIA;BRICE—O;05107;Moderada;53.3;133.7;21.0;04/09/2026;2
134;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Moderada;43.1;150.6;22.0;04/09/2026;2
135;ANDINA;ANTIOQUIA;CISNEROS;05190;Moderada;23.2;210.9;26.0;04/09/2026;2
136;ANDINA;ANTIOQUIA;CONCEPCI”N;05206;Moderada;7.7;162.1;25.0;04/09/2026;2
137;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;18.2;64.2;18.0;04/09/2026;2
138;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;Moderada;-;-;-;04/09/2026;2
139;ANDINA;ANTIOQUIA;ENTRERRÕOS;05264;Moderada;-;-;-;04/09/2026;2
140;ANDINA;ANTIOQUIA;GUADALUPE;05315;Moderada;53.9;189.4;23.0;04/09/2026;2
141;ANDINA;ANTIOQUIA;GUATAP…;05321;Moderada;6.7;164.5;25.0;04/09/2026;2
142;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;56.0;124.8;21.0;04/09/2026;2
143;ANDINA;ANTIOQUIA;MUTAT¡;05480;Moderada;25.1;113.1;22.0;04/09/2026;2
144;ANDINA;ANTIOQUIA;PEQUE;05543;Moderada;29.6;59.4;18.0;04/09/2026;2
145;ANDINA;ANTIOQUIA;PE—OL;05541;Moderada;4.6;111.6;24.0;04/09/2026;2
146;ANDINA;ANTIOQUIA;REMEDIOS;05604;Moderada;17.6;123.0;25.0;04/09/2026;2
147;ANDINA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;05664;Moderada;4.0;87.8;16.0;04/09/2026;2
148;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;Moderada;14.4;110.2;20.0;04/09/2026;2
149;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Moderada;19.7;199.6;25.0;04/09/2026;2
150;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;20.1;110.3;23.0;04/09/2026;2
151;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;12.5;105.7;22.0;04/09/2026;2
152;ANDINA;ANTIOQUIA;URRAO;05847;Moderada;15.1;66.4;15.0;04/09/2026;2
153;ANDINA;ANTIOQUIA;VEGACHÕ;05858;Moderada;22.1;164.2;26.0;04/09/2026;2
154;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;Moderada;23.8;126.0;20.0;04/09/2026;2
155;ANDINA;ANTIOQUIA;YALÕ;05885;Moderada;23.8;164.1;26.0;04/09/2026;2
156;ANDINA;ANTIOQUIA;YARUMAL;05887;Moderada;32.2;117.4;20.0;04/09/2026;2
157;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Moderada;27.7;160.8;20.0;04/09/2026;2
158;ORINOQUÕA;ARAUCA;TAME;81794;Moderada;20.6;45.8;25.0;04/09/2026;2
159;CARIBE;BOLÕVAR;SAN JACINTO DEL CAUCA;13655;Moderada;21.0;111.4;20.0;04/09/2026;2
160;ANDINA;BOYAC¡;ALMEIDA;15022;Moderada;30.4;124.3;28.0;04/09/2026;2
161;ANDINA;BOYAC¡;AQUITANIA;15047;Moderada;8.4;80.3;30.0;04/09/2026;2
162;ANDINA;BOYAC¡;CHISCAS;15180;Moderada;17.9;21.0;19.0;04/09/2026;2
163;ANDINA;BOYAC¡;CHIVOR;15236;Moderada;44.7;170.3;29.0;04/09/2026;2
164;ANDINA;BOYAC¡;GUAYAT¡;15325;Moderada;28.5;111.5;28.0;04/09/2026;2
165;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;28.4;36.8;21.0;04/09/2026;2
166;ANDINA;BOYAC¡;LABRANZAGRANDE;15377;Moderada;9.7;132.0;30.0;04/09/2026;2
167;ANDINA;BOYAC¡;MONGUA;15464;Moderada;17.2;73.9;30.0;04/09/2026;2
168;ANDINA;BOYAC¡;PAJARITO;15518;Moderada;15.4;147.5;30.0;04/09/2026;2
169;ANDINA;BOYAC¡;PISBA;15550;Moderada;35.5;128.7;27.0;04/09/2026;2
170;ANDINA;BOYAC¡;SANTA MARÕA;15690;Moderada;27.5;144.1;29.0;04/09/2026;2
171;ANDINA;BOYAC¡;SOMONDOCO;15761;Moderada;24.5;93.5;27.0;04/09/2026;2
172;ANDINA;CALDAS;VICTORIA;17867;Moderada;-;-;-;04/09/2026;2
173;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;Moderada;14.4;130.3;23.0;04/09/2026;2
174;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Moderada;18.2;185.5;25.0;04/09/2026;2
175;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Moderada;27.4;183.4;27.0;04/09/2026;2
176;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;Moderada;9.1;59.4;20.0;04/09/2026;2
177;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Moderada;6.5;135.8;26.0;04/09/2026;2
178;ORINOQUÕA;CASANARE;AGUAZUL;85010;Moderada;11.6;145.2;28.0;04/09/2026;2
179;ORINOQUÕA;CASANARE;NUNCHÕA;85225;Moderada;23.4;77.1;24.0;04/09/2026;2
180;ORINOQUÕA;CASANARE;PORE;85263;Moderada;39.7;83.9;24.0;04/09/2026;2
181;ORINOQUÕA;CASANARE;SABANALARGA;85300;Moderada;8.9;125.0;28.0;04/09/2026;2
182;ORINOQUÕA;CASANARE;TAURAMENA;85410;Moderada;15.1;91.2;25.0;04/09/2026;2
183;PACÕFICO;CAUCA;EL TAMBO;19256;Moderada;10.3;46.7;15.0;04/09/2026;2
184;PACÕFICO;CAUCA;GUAPI;19318;Moderada;12.9;88.6;23.0;04/09/2026;2
185;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Moderada;15.2;283.8;25.0;04/09/2026;2
186;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Moderada;29.6;113.2;21.0;04/09/2026;2
187;PACÕFICO;CHOC”;CONDOTO;27205;Moderada;37.3;138.7;25.0;04/09/2026;2
188;PACÕFICO;CHOC”;ISTMINA;27361;Moderada;31.7;91.8;26.0;04/09/2026;2
189;PACÕFICO;CHOC”;JURAD”;27372;Moderada;49.3;162.5;23.0;04/09/2026;2
190;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Moderada;53.6;159.6;27.0;04/09/2026;2
191;PACÕFICO;CHOC”;RIOSUCIO;27615;Moderada;40.7;146.1;23.0;04/09/2026;2
192;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Moderada;32.3;78.9;18.0;04/09/2026;2
193;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;27.8;50.6;14.0;04/09/2026;2
194;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Moderada;9.1;51.0;29.0;04/09/2026;2
195;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;23.1;110.3;27.0;04/09/2026;2
196;ANDINA;CUNDINAMARCA;GAMA;25299;Moderada;27.1;122.7;29.0;04/09/2026;2
197;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Moderada;34.0;115.7;26.0;04/09/2026;2
198;ANDINA;CUNDINAMARCA;JUNÕN;25372;Moderada;15.7;61.0;29.0;04/09/2026;2
199;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;38.7;206.7;29.0;04/09/2026;2
200;CARIBE;C”RDOBA;MONTELÕBANO;23466;Moderada;23.0;131.1;19.0;04/09/2026;2
201;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;Moderada;29.9;199.2;18.0;04/09/2026;2
202;ORINOQUÕA;META;CUMARAL;50226;Moderada;14.4;85.5;23.0;04/09/2026;2
203;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;28.3;163.4;30.0;04/09/2026;2
204;ORINOQUÕA;META;EL DORADO;50270;Moderada;31.9;114.6;25.0;04/09/2026;2
205;ORINOQUÕA;META;GUAMAL;50318;Moderada;22.6;101.8;26.0;04/09/2026;2
206;ORINOQUÕA;META;LA MACARENA;50350;Moderada;-;-;-;04/09/2026;2
207;ORINOQUÕA;META;LEJANÕAS;50400;Moderada;30.4;164.3;26.0;04/09/2026;2
208;ORINOQUÕA;META;MESETAS;50330;Moderada;22.8;136.5;25.0;04/09/2026;2
209;ORINOQUÕA;META;RESTREPO;50606;Moderada;18.4;137.3;28.0;04/09/2026;2
210;ORINOQUÕA;META;SAN JUANITO;50686;Moderada;27.1;157.2;30.0;04/09/2026;2
211;ORINOQUÕA;META;URIBE;50370;Moderada;12.7;64.6;20.0;04/09/2026;2
212;ORINOQUÕA;META;VILLAVICENCIO;50001;Moderada;12.8;81.8;24.0;04/09/2026;2
213;ORINOQUÕA;META;VISTAHERMOSA;50711;Moderada;23.4;106.8;26.0;04/09/2026;2
214;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;Moderada;31.5;119.3;29.0;04/09/2026;2
215;PACÕFICO;NARI—O;MAG‹Õ;52427;Moderada;39.8;270.8;26.0;04/09/2026;2
216;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;Moderada;37.4;226.5;29.0;04/09/2026;2
217;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Moderada;11.6;63.0;21.0;04/09/2026;2
218;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Moderada;18.5;47.0;26.0;04/09/2026;2
219;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Moderada;19.4;69.4;30.0;04/09/2026;2
220;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Moderada;35.9;97.3;30.0;04/09/2026;2
221;ANDINA;RISARALDA;PUEBLO RICO;66572;Moderada;24.8;62.5;15.0;04/09/2026;2
