OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
53;ANDINA;CUNDINAMARCA;UBALÁ;25839;ALTA;58.0;142.8;29.0;22/08/2026
54;CARIBE;CÓRDOBA;TIERRALTA;23807;ALTA;46.9;84.3;22.0;22/08/2026
55;CARIBE;MAGDALENA;SANTA MARTA;47001;ALTA;18.0;60.1;18.0;22/08/2026
56;ORINOQUÍA;META;ACACÍAS;50006;ALTA;28.5;151.0;27.0;22/08/2026
57;ORINOQUÍA;META;CUBARRAL;50223;ALTA;18.7;119.6;27.0;22/08/2026
58;ORINOQUÍA;META;EL CALVARIO;50245;ALTA;50.7;174.5;28.0;22/08/2026
59;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;37.1;161.3;27.0;22/08/2026
60;ORINOQUÍA;META;EL DORADO;50270;ALTA;33.7;133.9;27.0;22/08/2026
61;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;21.8;112.5;27.0;22/08/2026
62;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;36.9;94.6;29.0;22/08/2026
63;ANDINA;RISARALDA;PUEBLO RICO;66572;ALTA;24.6;83.5;11.0;22/08/2026
64;ANDINA;SANTANDER;BOLÍVAR;68101;ALTA;;;;22/08/2026
65;ANDINA;ANTIOQUIA;ANGOSTURA;05038;BAJA;25.4;109.3;17.0;22/08/2026
66;ANDINA;ANTIOQUIA;BARBOSA;05079;BAJA;15.7;101.4;18.0;22/08/2026
67;ANDINA;ANTIOQUIA;BRICEÑO;05107;BAJA;29.6;106.3;17.0;22/08/2026
68;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;BAJA;37.7;121.5;18.0;22/08/2026
69;ANDINA;ANTIOQUIA;CARACOLÍ;05142;BAJA;24.9;125.9;23.0;22/08/2026
70;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;BAJA;15.9;79.7;22.0;22/08/2026
71;ANDINA;ANTIOQUIA;DONMATÍAS;05237;BAJA;12.2;82.0;15.0;22/08/2026
72;ANDINA;ANTIOQUIA;NECHÍ;05495;BAJA;38.4;92.0;18.0;22/08/2026
73;ANDINA;ANTIOQUIA;PUERTO NARE;05585;BAJA;18.8;98.8;18.0;22/08/2026
74;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;BAJA;12.8;84.9;16.0;22/08/2026
75;ANDINA;ANTIOQUIA;VALDIVIA;05854;BAJA;38.0;103.3;17.0;22/08/2026
76;ANDINA;ANTIOQUIA;YARUMAL;05887;BAJA;26.3;95.6;16.0;22/08/2026
77;ORINOQUÍA;ARAUCA;SARAVENA;81736;BAJA;22.2;67.6;26.0;22/08/2026
78;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;BAJA;33.0;67.6;17.0;22/08/2026
79;CARIBE;BOLÍVAR;SIMITÍ;13744;BAJA;30.4;81.7;13.0;22/08/2026
80;ANDINA;BOYACÁ;BERBEO;15090;BAJA;17.6;60.0;30.0;22/08/2026
81;ANDINA;BOYACÁ;CUBARÁ;15223;BAJA;18.6;66.3;26.0;22/08/2026
82;ANDINA;BOYACÁ;SANTANA;15686;BAJA;24.0;104.0;23.0;22/08/2026
83;PACÍFICO;CAUCA;EL TAMBO;19256;BAJA;8.5;45.6;13.0;22/08/2026
84;CARIBE;CESAR;AGUSTÍN CODAZZI;20013;BAJA;28.5;94.7;13.0;22/08/2026
85;CARIBE;CESAR;BECERRIL;20045;BAJA;18.2;80.8;13.0;22/08/2026
86;CARIBE;CESAR;GONZÁLEZ;20310;BAJA;41.6;75.3;12.0;22/08/2026
87;ANDINA;CUNDINAMARCA;GACHETÁ;25297;BAJA;18.9;73.2;28.0;22/08/2026
88;ANDINA;CUNDINAMARCA;GAMA;25299;BAJA;22.7;82.4;30.0;22/08/2026
89;ANDINA;CUNDINAMARCA;GUASCA;25322;BAJA;16.1;38.8;29.0;22/08/2026
90;ANDINA;CUNDINAMARCA;UNE;25845;BAJA;16.7;59.4;26.0;22/08/2026
91;CARIBE;CÓRDOBA;MONTELÍBANO;23466;BAJA;23.6;65.7;20.0;22/08/2026
92;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;BAJA;25.3;76.6;19.0;22/08/2026
93;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;BAJA;;;;22/08/2026
94;ANDINA;HUILA;ISNOS;41359;BAJA;12.8;54.7;25.0;22/08/2026
95;ANDINA;HUILA;PALESTINA;41530;BAJA;23.2;99.8;26.0;22/08/2026
96;ANDINA;HUILA;PITALITO;41551;BAJA;15.9;81.3;26.0;22/08/2026
97;CARIBE;MAGDALENA;ARACATACA;47053;BAJA;22.5;45.6;15.0;22/08/2026
98;ORINOQUÍA;META;VISTAHERMOSA;50711;BAJA;12.0;82.7;26.0;22/08/2026
99;PACÍFICO;NARIÑO;BARBACOAS;52079;BAJA;14.7;90.3;25.0;22/08/2026
100;PACÍFICO;NARIÑO;MAGÜÍ;52427;BAJA;;;;22/08/2026
101;PACÍFICO;NARIÑO;PASTO;52001;BAJA;5.3;19.9;25.0;22/08/2026
102;PACÍFICO;NARIÑO;RICAURTE;52612;BAJA;21.7;54.6;24.0;22/08/2026
103;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;BAJA;32.2;49.7;14.0;22/08/2026
104;ANDINA;NORTE DE SANTANDER;LA PLAYA;54398;BAJA;37.1;72.2;10.0;22/08/2026
105;ANDINA;NORTE DE SANTANDER;LABATECA;54377;BAJA;;;;22/08/2026
106;ANDINA;NORTE DE SANTANDER;OCAÑA;54498;BAJA;29.7;63.8;14.0;22/08/2026
107;ANDINA;NORTE DE SANTANDER;ÁBREGO;54003;BAJA;35.0;72.2;12.0;22/08/2026
108;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;15.0;46.0;30.0;22/08/2026
109;ANDINA;SANTANDER;CABRERA;68121;BAJA;28.8;91.8;22.0;22/08/2026
110;ANDINA;SANTANDER;CIMITARRA;68190;BAJA;29.0;127.8;18.0;22/08/2026
111;ANDINA;SANTANDER;COROMORO;68217;BAJA;25.7;93.5;17.0;22/08/2026
112;ANDINA;SANTANDER;ENCINO;68264;BAJA;15.5;42.1;18.0;22/08/2026
113;ANDINA;SANTANDER;GALÁN;68296;BAJA;25.4;64.0;20.0;22/08/2026
114;ANDINA;SANTANDER;GÁMBITA;68298;BAJA;9.2;43.6;17.0;22/08/2026
115;ANDINA;SANTANDER;MOGOTES;68464;BAJA;26.7;70.4;19.0;22/08/2026
116;ANDINA;SANTANDER;OCAMONTE;68498;BAJA;33.5;138.7;20.0;22/08/2026
117;ANDINA;SANTANDER;PALMAR;68522;BAJA;38.4;109.2;22.0;22/08/2026
118;ANDINA;SANTANDER;PINCHOTE;68549;BAJA;24.4;85.8;22.0;22/08/2026
119;ANDINA;SANTANDER;PUERTO PARRA;68573;BAJA;30.2;121.1;19.0;22/08/2026
120;ANDINA;SANTANDER;SAN BENITO;68673;BAJA;21.8;82.1;19.0;22/08/2026
121;ANDINA;SANTANDER;SAN GIL;68679;BAJA;24.3;84.3;22.0;22/08/2026
122;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;BAJA;27.2;129.4;20.0;22/08/2026
123;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;BAJA;17.6;50.9;15.0;22/08/2026
124;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;BAJA;17.7;39.6;18.0;22/08/2026
125;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;MODERADA;23.0;99.9;23.0;22/08/2026
126;ANDINA;ANTIOQUIA;AMALFI;05031;MODERADA;47.7;157.2;19.0;22/08/2026
127;ANDINA;ANTIOQUIA;ARBOLETES;05051;MODERADA;53.4;97.5;17.0;22/08/2026
128;ANDINA;ANTIOQUIA;CAROLINA;05150;MODERADA;25.6;135.3;18.0;22/08/2026
129;ANDINA;ANTIOQUIA;CISNEROS;05190;MODERADA;33.4;136.5;22.0;22/08/2026
130;ANDINA;ANTIOQUIA;DABEIBA;05234;MODERADA;29.0;71.2;13.0;22/08/2026
131;ANDINA;ANTIOQUIA;FRONTINO;05284;MODERADA;45.5;89.8;12.0;22/08/2026
132;ANDINA;ANTIOQUIA;GUADALUPE;05315;MODERADA;36.7;155.9;18.0;22/08/2026
133;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;30.7;93.6;17.0;22/08/2026
134;ANDINA;ANTIOQUIA;MACEO;05425;MODERADA;41.3;134.0;22.0;22/08/2026
135;ANDINA;ANTIOQUIA;MURINDÓ;05475;MODERADA;54.0;97.6;14.0;22/08/2026
136;ANDINA;ANTIOQUIA;NECOCLÍ;05490;MODERADA;77.0;123.4;19.0;22/08/2026
137;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;MODERADA;43.4;145.8;21.0;22/08/2026
138;ANDINA;ANTIOQUIA;SAN CARLOS;05649;MODERADA;21.1;99.2;22.0;22/08/2026
139;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;MODERADA;58.5;99.6;20.0;22/08/2026
140;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;MODERADA;23.5;98.5;23.0;22/08/2026
141;ANDINA;ANTIOQUIA;SAN ROQUE;05670;MODERADA;31.0;125.9;23.0;22/08/2026
142;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;MODERADA;28.7;122.4;22.0;22/08/2026
143;ANDINA;ANTIOQUIA;SEGOVIA;05736;MODERADA;63.6;183.4;20.0;22/08/2026
144;ANDINA;ANTIOQUIA;TARAZÁ;05790;MODERADA;30.0;107.2;18.0;22/08/2026
145;ANDINA;ANTIOQUIA;VEGACHÍ;05858;MODERADA;67.9;147.8;21.0;22/08/2026
146;ANDINA;ANTIOQUIA;YALÍ;05885;MODERADA;43.5;133.1;21.0;22/08/2026
147;ANDINA;ANTIOQUIA;YONDÓ;05893;MODERADA;45.6;157.4;20.0;22/08/2026
148;ANDINA;ANTIOQUIA;ZARAGOZA;05895;MODERADA;48.3;155.3;18.0;22/08/2026
149;ORINOQUÍA;ARAUCA;FORTUL;81300;MODERADA;31.6;73.5;24.0;22/08/2026
150;ORINOQUÍA;ARAUCA;TAME;81794;MODERADA;31.7;81.0;23.0;22/08/2026
151;CARIBE;BOLÍVAR;CANTAGALLO;13160;MODERADA;54.8;207.9;20.0;22/08/2026
152;CARIBE;BOLÍVAR;MONTECRISTO;13458;MODERADA;31.8;90.0;16.0;22/08/2026
153;CARIBE;BOLÍVAR;SAN PABLO;13670;MODERADA;46.5;155.0;18.0;22/08/2026
154;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;MODERADA;37.1;112.3;15.0;22/08/2026
155;ANDINA;BOYACÁ;ALMEIDA;15022;MODERADA;37.9;111.9;28.0;22/08/2026
156;ANDINA;BOYACÁ;AQUITANIA;15047;MODERADA;21.8;76.7;30.0;22/08/2026
157;ANDINA;BOYACÁ;CHITA;15183;MODERADA;25.7;63.5;20.0;22/08/2026
158;ANDINA;BOYACÁ;GARAGOA;15299;MODERADA;23.0;64.1;28.0;22/08/2026
159;ANDINA;BOYACÁ;GUAYATÁ;15325;MODERADA;35.5;83.8;28.0;22/08/2026
160;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;MODERADA;40.9;132.8;30.0;22/08/2026
161;ANDINA;BOYACÁ;MIRAFLORES;15455;MODERADA;30.2;82.2;30.0;22/08/2026
162;ANDINA;BOYACÁ;MONGUA;15464;MODERADA;32.6;86.0;29.0;22/08/2026
163;ANDINA;BOYACÁ;PAJARITO;15518;MODERADA;39.4;138.5;30.0;22/08/2026
164;ANDINA;BOYACÁ;PISBA;15550;MODERADA;50.8;190.9;26.0;22/08/2026
165;ANDINA;BOYACÁ;PÁEZ;15514;MODERADA;32.4;100.0;30.0;22/08/2026
166;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;MODERADA;32.9;125.8;28.0;22/08/2026
167;ANDINA;BOYACÁ;SOCOTÁ;15755;MODERADA;26.8;63.9;21.0;22/08/2026
168;ANDINA;BOYACÁ;SOMONDOCO;15761;MODERADA;13.2;66.2;28.0;22/08/2026
169;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;MODERADA;47.5;89.2;21.0;22/08/2026
170;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;MODERADA;54.2;107.9;25.0;22/08/2026
171;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;MODERADA;45.7;98.0;26.0;22/08/2026
172;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;MODERADA;31.0;54.3;17.0;22/08/2026
173;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;MODERADA;27.4;69.6;27.0;22/08/2026
174;ORINOQUÍA;CASANARE;AGUAZUL;85010;MODERADA;21.3;153.5;28.0;22/08/2026
175;ORINOQUÍA;CASANARE;CHÁMEZA;85015;MODERADA;25.6;83.8;30.0;22/08/2026
176;ORINOQUÍA;CASANARE;HATO COROZAL;85125;MODERADA;46.5;99.4;22.0;22/08/2026
177;ORINOQUÍA;CASANARE;RECETOR;85279;MODERADA;30.8;110.2;30.0;22/08/2026
178;ORINOQUÍA;CASANARE;SABANALARGA;85300;MODERADA;50.4;122.1;28.0;22/08/2026
179;ORINOQUÍA;CASANARE;SÁCAMA;85315;MODERADA;34.8;142.4;22.0;22/08/2026
180;ORINOQUÍA;CASANARE;TAURAMENA;85410;MODERADA;32.9;104.8;25.0;22/08/2026
181;ORINOQUÍA;CASANARE;VILLANUEVA;85440;MODERADA;51.7;126.5;24.0;22/08/2026
182;ORINOQUÍA;CASANARE;YOPAL;85001;MODERADA;31.3;97.4;26.0;22/08/2026
183;PACÍFICO;CAUCA;PIAMONTE;19533;MODERADA;41.0;105.2;27.0;22/08/2026
184;CARIBE;CESAR;AGUACHICA;20011;MODERADA;33.9;79.6;12.0;22/08/2026
185;CARIBE;CESAR;LA GLORIA;20383;MODERADA;58.4;138.7;8.0;22/08/2026
186;PACÍFICO;CHOCÓ;ACANDÍ;27006;MODERADA;87.6;170.5;22.0;22/08/2026
187;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;MODERADA;47.9;92.2;20.0;22/08/2026
188;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;MODERADA;39.7;86.1;23.0;22/08/2026
189;PACÍFICO;CHOCÓ;ISTMINA;27361;MODERADA;43.9;131.4;24.0;22/08/2026
190;PACÍFICO;CHOCÓ;NÓVITA;27491;MODERADA;44.0;135.3;23.0;22/08/2026
191;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;MODERADA;38.5;111.9;17.0;22/08/2026
192;PACÍFICO;CHOCÓ;SIPÍ;27745;MODERADA;38.0;75.1;13.0;22/08/2026
193;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;MODERADA;21.2;68.2;28.0;22/08/2026
194;ANDINA;CUNDINAMARCA;FOSCA;25281;MODERADA;26.7;101.4;28.0;22/08/2026
195;ANDINA;CUNDINAMARCA;GUATAVITA;25326;MODERADA;13.8;46.5;30.0;22/08/2026
196;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;MODERADA;26.9;104.6;26.0;22/08/2026
197;ANDINA;CUNDINAMARCA;JUNÍN;25372;MODERADA;21.8;72.7;30.0;22/08/2026
198;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;26.7;108.9;25.0;22/08/2026
199;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;37.1;184.5;28.0;22/08/2026
200;CARIBE;CÓRDOBA;MONTERÍA;23001;MODERADA;36.8;83.8;16.0;22/08/2026
201;CARIBE;CÓRDOBA;VALENCIA;23855;MODERADA;58.8;95.5;21.0;22/08/2026
202;ANDINA;HUILA;SAN AGUSTÍN;41668;MODERADA;11.7;44.9;24.0;22/08/2026
203;CARIBE;MAGDALENA;CIÉNAGA;47189;MODERADA;30.7;120.0;18.0;22/08/2026
204;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;MODERADA;54.2;138.9;25.0;22/08/2026
205;ORINOQUÍA;META;CUMARAL;50226;MODERADA;20.4;79.0;26.0;22/08/2026
206;ORINOQUÍA;META;GUAMAL;50318;MODERADA;18.8;103.5;27.0;22/08/2026
207;ORINOQUÍA;META;LA MACARENA;50350;MODERADA;27.1;76.8;24.0;22/08/2026
208;ORINOQUÍA;META;LEJANÍAS;50400;MODERADA;37.1;178.5;27.0;22/08/2026
209;ORINOQUÍA;META;MESETAS;50330;MODERADA;18.2;116.6;25.0;22/08/2026
210;ORINOQUÍA;META;RESTREPO;50606;MODERADA;35.9;159.3;28.0;22/08/2026
211;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;MODERADA;31.0;116.0;25.0;22/08/2026
212;ORINOQUÍA;META;SAN JUANITO;50686;MODERADA;47.2;155.9;29.0;22/08/2026
213;ORINOQUÍA;META;URIBE;50370;MODERADA;13.5;52.2;19.0;22/08/2026
214;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;MODERADA;45.3;95.7;13.0;22/08/2026
215;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;MODERADA;41.6;98.1;11.0;22/08/2026
216;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;MODERADA;66.9;114.6;14.0;22/08/2026
217;ANDINA;NORTE DE SANTANDER;HACARÍ;54344;MODERADA;55.3;91.1;12.0;22/08/2026
218;ANDINA;NORTE DE SANTANDER;SAN CALIXTO;54670;MODERADA;54.5;96.2;12.0;22/08/2026
219;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;MODERADA;45.4;98.8;15.0;22/08/2026
220;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;MODERADA;54.5;87.6;14.0;22/08/2026
221;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;MODERADA;52.5;104.3;14.0;22/08/2026
222;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;MODERADA;57.1;107.1;15.0;22/08/2026
223;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;MODERADA;18.7;70.4;28.0;22/08/2026
224;AMAZONÍA;PUTUMAYO;ORITO;86320;MODERADA;16.0;34.2;27.0;22/08/2026
225;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;MODERADA;27.7;124.0;30.0;22/08/2026
226;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;MODERADA;37.0;94.4;27.0;22/08/2026
227;ANDINA;SANTANDER;AGUADA;68013;MODERADA;37.3;116.4;24.0;22/08/2026
228;ANDINA;SANTANDER;CHARALÁ;68167;MODERADA;34.9;117.8;20.0;22/08/2026
229;ANDINA;SANTANDER;CHIMA;68176;MODERADA;44.2;181.3;21.0;22/08/2026
230;ANDINA;SANTANDER;CONFINES;68209;MODERADA;42.0;151.0;21.0;22/08/2026
231;ANDINA;SANTANDER;CONTRATACIÓN;68211;MODERADA;57.3;183.0;20.0;22/08/2026
232;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;MODERADA;25.2;62.5;20.0;22/08/2026
233;ANDINA;SANTANDER;EL GUACAMAYO;68245;MODERADA;41.2;161.0;21.0;22/08/2026
234;ANDINA;SANTANDER;GUADALUPE;68320;MODERADA;45.3;144.4;22.0;22/08/2026
235;ANDINA;SANTANDER;GUAPOTÁ;68322;MODERADA;46.3;165.9;21.0;22/08/2026
236;ANDINA;SANTANDER;HATO;68344;MODERADA;30.3;86.5;21.0;22/08/2026
237;ANDINA;SANTANDER;LA PAZ;68397;MODERADA;31.8;136.3;22.0;22/08/2026
238;ANDINA;SANTANDER;LANDÁZURI;68385;MODERADA;25.5;120.6;20.0;22/08/2026
239;ANDINA;SANTANDER;OIBA;68500;MODERADA;47.0;132.5;22.0;22/08/2026
240;ANDINA;SANTANDER;PALMAS DEL SOCORRO;68524;MODERADA;42.2;158.7;22.0;22/08/2026
241;ANDINA;SANTANDER;PÁRAMO;68533;MODERADA;34.4;148.6;22.0;22/08/2026
242;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;MODERADA;43.7;158.1;23.0;22/08/2026
243;ANDINA;SANTANDER;SIMACOTA;68745;MODERADA;33.1;117.9;21.0;22/08/2026
244;ANDINA;SANTANDER;SOCORRO;68755;MODERADA;26.2;128.2;22.0;22/08/2026
245;ANDINA;SANTANDER;SUAITA;68770;MODERADA;29.0;111.7;24.0;22/08/2026
246;ANDINA;SANTANDER;VÉLEZ;68861;MODERADA;21.0;71.0;18.0;22/08/2026
247;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;MODERADA;36.1;83.7;24.0;22/08/2026
