OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
1;ANDINA;ANTIOQUIA;ANORÍ;05040;Alta;44.2;140.6;18.0;22/08/2026;3
2;ANDINA;ANTIOQUIA;APARTADÓ;05045;Alta;61.0;88.9;23.0;22/08/2026;3
3;ANDINA;ANTIOQUIA;CAREPA;05147;Alta;57.5;92.6;23.0;22/08/2026;3
4;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;Alta;64.0;99.1;23.0;22/08/2026;3
5;ANDINA;ANTIOQUIA;CÁCERES;05120;Alta;32.7;131.0;18.0;22/08/2026;3
6;ANDINA;ANTIOQUIA;EL BAGRE;05250;Alta;43.1;117.1;18.0;22/08/2026;3
7;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Alta;29.1;152.8;20.0;22/08/2026;3
8;ANDINA;ANTIOQUIA;MUTATÁ;05480;Alta;54.0;100.6;21.0;22/08/2026;3
9;ANDINA;ANTIOQUIA;REMEDIOS;05604;Alta;72.9;173.0;21.0;22/08/2026;3
10;ANDINA;ANTIOQUIA;TURBO;05837;Alta;83.6;124.6;22.0;22/08/2026;3
11;ANDINA;ANTIOQUIA;URRAO;05847;Alta;45.7;80.4;12.0;22/08/2026;3
12;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Alta;67.4;141.5;17.0;22/08/2026;3
13;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Alta;43.1;145.0;21.0;22/08/2026;3
14;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Alta;50.1;126.8;30.0;22/08/2026;3
15;ANDINA;BOYACÁ;CHIVOR;15236;Alta;76.1;158.5;28.0;22/08/2026;3
16;ANDINA;BOYACÁ;MACANAL;15425;Alta;24.5;111.2;28.0;22/08/2026;3
17;ANDINA;BOYACÁ;PAYA;15533;Alta;54.0;155.1;26.0;22/08/2026;3
18;ANDINA;BOYACÁ;SANTA MARÍA;15690;Alta;36.9;140.9;29.0;22/08/2026;3
19;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Alta;41.8;81.7;23.0;22/08/2026;3
20;ORINOQUÍA;CASANARE;MONTERREY;85162;Alta;44.5;102.1;28.0;22/08/2026;3
21;ORINOQUÍA;CASANARE;NUNCHÍA;85225;Alta;41.1;97.5;24.0;22/08/2026;3
