OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;29/07/2026
2;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;29/07/2026
3;PACÍFICO;CAUCA;CALDONO;19137;ALTA;29/07/2026
4;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;29/07/2026
5;PACÍFICO;CAUCA;INZÁ;19355;ALTA;29/07/2026
6;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;29/07/2026
7;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;29/07/2026
8;PACÍFICO;CAUCA;PATÍA;19532;ALTA;29/07/2026
9;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;29/07/2026
10;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;29/07/2026
11;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;29/07/2026
12;PACÍFICO;CAUCA;SILVIA;19743;ALTA;29/07/2026
13;PACÍFICO;CAUCA;TORIBÍO;19821;ALTA;29/07/2026
14;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;29/07/2026
15;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;ALTA;29/07/2026
16;ANDINA;CUNDINAMARCA;APULO;25599;ALTA;29/07/2026
17;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;29/07/2026
18;ANDINA;CUNDINAMARCA;NARIÑO;25483;ALTA;29/07/2026
19;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;29/07/2026
20;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;29/07/2026
21;ANDINA;CUNDINAMARCA;TIBACUY;25805;ALTA;29/07/2026
22;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;29/07/2026
23;ANDINA;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATÉ;25843;ALTA;29/07/2026
24;ANDINA;CUNDINAMARCA;VIOTÁ;25878;ALTA;29/07/2026
25;ANDINA;HUILA;AGRADO;41013;ALTA;29/07/2026
26;ANDINA;HUILA;AIPE;41016;ALTA;29/07/2026
27;ANDINA;HUILA;BARAYA;41078;ALTA;29/07/2026
28;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;29/07/2026
29;ANDINA;HUILA;GIGANTE;41306;ALTA;29/07/2026
30;ANDINA;HUILA;HOBO;41349;ALTA;29/07/2026
31;ANDINA;HUILA;NEIVA;41001;ALTA;29/07/2026
32;ANDINA;HUILA;NÁTAGA;41483;ALTA;29/07/2026
33;ANDINA;HUILA;PAICOL;41518;ALTA;29/07/2026
34;ANDINA;HUILA;PALERMO;41524;ALTA;29/07/2026
35;ANDINA;HUILA;PITAL;41548;ALTA;29/07/2026
36;ANDINA;HUILA;TELLO;41799;ALTA;29/07/2026
37;ANDINA;HUILA;TERUEL;41801;ALTA;29/07/2026
38;ANDINA;HUILA;TESALIA;41797;ALTA;29/07/2026
39;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;29/07/2026
40;ANDINA;HUILA;YAGUARÁ;41885;ALTA;29/07/2026
41;ANDINA;HUILA;ÍQUIRA;41357;ALTA;29/07/2026
42;CARIBE;LA GUAJIRA;URUMITA;44855;ALTA;29/07/2026
43;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;29/07/2026
44;PACÍFICO;NARIÑO;BELÉN;52083;ALTA;29/07/2026
45;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;ALTA;29/07/2026
46;PACÍFICO;NARIÑO;COLÓN;52203;ALTA;29/07/2026
47;PACÍFICO;NARIÑO;CONSACÁ;52207;ALTA;29/07/2026
48;PACÍFICO;NARIÑO;EL PEÑOL;52254;ALTA;29/07/2026
49;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;29/07/2026
50;PACÍFICO;NARIÑO;EL TAMBO;52260;ALTA;29/07/2026
51;PACÍFICO;NARIÑO;FUNES;52287;ALTA;29/07/2026
