OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;EL BAGRE;05250;ALTA;42.5;125.3;21.0;21/09/2026
2;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;ALTA;25.9;74.6;23.0;21/09/2026
3;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;3.6;87.2;27.0;21/09/2026
4;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;9.2;157.5;29.0;21/09/2026
5;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;24.8;226.7;29.0;21/09/2026
6;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;32.0;79.9;17.0;21/09/2026
7;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;37.8;153.2;26.0;21/09/2026
8;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;7.2;84.7;27.0;21/09/2026
9;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;32.0;143.1;27.0;21/09/2026
10;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;63.2;258.0;30.0;21/09/2026
11;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;63.8;175.5;27.0;21/09/2026
12;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;36.8;170.8;30.0;21/09/2026
13;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;77.3;342.6;30.0;21/09/2026
14;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;20.2;72.0;29.0;21/09/2026
15;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;92.6;338.8;28.0;21/09/2026
16;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;ALTA;86.8;307.2;30.0;21/09/2026
17;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;79.9;345.7;30.0;21/09/2026
18;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;ALTA;38.9;72.0;23.0;21/09/2026
19;PACÍFICO;CHOCÓ;ISTMINA;27361;ALTA;86.3;303.7;28.0;21/09/2026
20;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;63.1;204.8;30.0;21/09/2026
21;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;ALTA;78.5;400.2;30.0;21/09/2026
22;PACÍFICO;CHOCÓ;NUQUÍ;27495;ALTA;58.2;254.9;30.0;21/09/2026
23;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;87.7;321.1;28.0;21/09/2026
24;PACÍFICO;CHOCÓ;QUIBDÓ;27001;ALTA;41.0;128.1;28.0;21/09/2026
25;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;98.0;340.9;29.0;21/09/2026
26;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;60.0;207.0;30.0;21/09/2026
27;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;ALTA;66.1;170.0;19.0;21/09/2026
28;PACÍFICO;CHOCÓ;SIPÍ;27745;ALTA;51.6;119.6;17.0;21/09/2026
29;PACÍFICO;CHOCÓ;TADÓ;27787;ALTA;76.5;241.0;26.0;21/09/2026
30;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;15.1;119.4;27.0;21/09/2026
31;CARIBE;LA GUAJIRA;BARRANCAS;44078;ALTA;;;;21/09/2026
32;ORINOQUÍA;META;CUBARRAL;50223;ALTA;2.9;158.6;24.0;21/09/2026
33;ORINOQUÍA;META;CUMARAL;50226;ALTA;4.6;44.0;23.0;21/09/2026
34;ORINOQUÍA;META;EL CALVARIO;50245;ALTA;26.3;136.8;29.0;21/09/2026
35;ORINOQUÍA;META;RESTREPO;50606;ALTA;85.7;246.1;27.0;21/09/2026
36;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;16.2;75.1;23.0;21/09/2026
37;PACÍFICO;NARIÑO;BARBACOAS;52079;ALTA;51.5;139.8;30.0;21/09/2026
38;PACÍFICO;NARIÑO;EL CHARCO;52250;ALTA;59.7;95.7;20.0;21/09/2026
39;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;ALTA;138.8;254.0;30.0;21/09/2026
40;PACÍFICO;NARIÑO;MAGÜÍ;52427;ALTA;108.6;181.9;27.0;21/09/2026
41;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;ALTA;114.5;220.7;30.0;21/09/2026
42;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;ALTA;66.5;224.0;30.0;21/09/2026
43;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;ALTA;63.9;110.2;22.0;21/09/2026
44;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;17.2;120.8;28.0;21/09/2026
45;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;6.7;178.1;29.0;21/09/2026
46;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;9.7;150.7;29.0;21/09/2026
47;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;ALTA;;;;21/09/2026
48;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;BAJA;10.3;81.6;24.0;21/09/2026
49;ANDINA;ANTIOQUIA;AMALFI;05031;BAJA;26.9;83.2;22.0;21/09/2026
50;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;BAJA;39.9;50.1;23.0;21/09/2026
51;ANDINA;ANTIOQUIA;CISNEROS;05190;BAJA;23.1;63.0;24.0;21/09/2026
52;ANDINA;ANTIOQUIA;COCORNÁ;05197;BAJA;7.7;30.7;20.0;21/09/2026
53;ANDINA;ANTIOQUIA;DABEIBA;05234;BAJA;21.8;39.7;19.0;21/09/2026
54;ANDINA;ANTIOQUIA;MURINDÓ;05475;BAJA;24.1;39.2;19.0;21/09/2026
55;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;BAJA;;;;21/09/2026
56;ANDINA;ANTIOQUIA;REMEDIOS;05604;BAJA;24.3;66.1;20.0;21/09/2026
57;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;BAJA;8.5;31.7;20.0;21/09/2026
58;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;BAJA;7.8;102.6;24.0;21/09/2026
59;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;BAJA;14.2;27.8;22.0;21/09/2026
60;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;BAJA;25.0;88.1;24.0;21/09/2026
61;ANDINA;ANTIOQUIA;VALDIVIA;05854;BAJA;;;;21/09/2026
62;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;BAJA;21.3;43.5;23.0;21/09/2026
63;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;BAJA;16.8;63.0;23.0;21/09/2026
64;ANDINA;ANTIOQUIA;YONDÓ;05893;BAJA;;;;21/09/2026
65;ORINOQUÍA;ARAUCA;TAME;81794;BAJA;2.1;58.4;25.0;21/09/2026
66;CARIBE;BOLÍVAR;ACHÍ;13006;BAJA;44.4;59.2;17.0;21/09/2026
67;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;BAJA;38.7;89.9;21.0;21/09/2026
68;ANDINA;BOYACÁ;ALMEIDA;15022;BAJA;7.5;59.2;26.0;21/09/2026
69;ANDINA;BOYACÁ;AQUITANIA;15047;BAJA;4.4;72.7;29.0;21/09/2026
70;ANDINA;BOYACÁ;BERBEO;15090;BAJA;7.1;63.0;29.0;21/09/2026
71;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;BAJA;5.8;114.7;29.0;21/09/2026
72;ANDINA;BOYACÁ;MONGUA;15464;BAJA;11.1;69.2;30.0;21/09/2026
73;ANDINA;BOYACÁ;PAJARITO;15518;BAJA;7.2;132.7;29.0;21/09/2026
74;ANDINA;BOYACÁ;SANTA MARÍA;15690;BAJA;7.9;106.1;27.0;21/09/2026
75;ANDINA;BOYACÁ;SOCOTÁ;15755;BAJA;11.2;30.0;22.0;21/09/2026
76;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;BAJA;;;;21/09/2026
77;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;BAJA;;;;21/09/2026
78;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;BAJA;;;;21/09/2026
79;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;BAJA;;;;21/09/2026
80;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;7.0;124.6;26.0;21/09/2026
81;ORINOQUÍA;CASANARE;NUNCHÍA;85225;BAJA;19.8;37.8;24.0;21/09/2026
82;ORINOQUÍA;CASANARE;RECETOR;85279;BAJA;4.4;80.8;29.0;21/09/2026
83;ORINOQUÍA;CASANARE;TÁMARA;85400;BAJA;22.0;63.2;26.0;21/09/2026
84;PACÍFICO;CAUCA;MORALES;19473;BAJA;17.5;18.2;6.0;21/09/2026
85;PACÍFICO;CAUCA;PIAMONTE;19533;BAJA;5.2;149.2;27.0;21/09/2026
86;CARIBE;CESAR;AGUACHICA;20011;BAJA;;;;21/09/2026
87;CARIBE;CESAR;LA GLORIA;20383;BAJA;;;;21/09/2026
88;CARIBE;CESAR;MANAURE BALCÓN DEL CESAR;20443;BAJA;;;;21/09/2026
89;CARIBE;CESAR;SAN ALBERTO;20710;BAJA;;;;21/09/2026
90;CARIBE;CESAR;SAN MARTÍN;20770;BAJA;;;;21/09/2026
91;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;;;;21/09/2026
92;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;BAJA;34.8;47.9;23.0;21/09/2026
93;PACÍFICO;CHOCÓ;UNGUÍA;27800;BAJA;26.3;41.8;24.0;21/09/2026
94;ANDINA;CUNDINAMARCA;FOSCA;25281;BAJA;10.3;29.0;22.0;21/09/2026
95;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;BAJA;4.7;21.2;28.0;21/09/2026
96;ANDINA;CUNDINAMARCA;GACHALÁ;25293;BAJA;10.0;92.6;28.0;21/09/2026
97;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;BAJA;9.0;28.8;22.0;21/09/2026
98;ANDINA;CUNDINAMARCA;JUNÍN;25372;BAJA;3.2;34.6;28.0;21/09/2026
99;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;BAJA;4.8;71.0;23.0;21/09/2026
100;ANDINA;CUNDINAMARCA;UBALÁ;25839;BAJA;13.3;84.1;28.0;21/09/2026
101;CARIBE;CÓRDOBA;CIÉNAGA DE ORO;23189;BAJA;47.6;51.3;19.0;21/09/2026
102;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;26.5;43.7;21.0;21/09/2026
103;CARIBE;CÓRDOBA;PLANETA RICA;23555;BAJA;44.5;73.7;21.0;21/09/2026
104;CARIBE;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;23586;BAJA;66.3;71.4;14.0;21/09/2026
105;CARIBE;CÓRDOBA;SAHAGÚN;23660;BAJA;47.6;51.0;19.0;21/09/2026
106;CARIBE;CÓRDOBA;SAN ANTERO;23672;BAJA;56.6;61.7;15.0;21/09/2026
107;CARIBE;LA GUAJIRA;EL MOLINO;44110;BAJA;;;;21/09/2026
108;CARIBE;LA GUAJIRA;FONSECA;44279;BAJA;;;;21/09/2026
109;CARIBE;LA GUAJIRA;LA JAGUA DEL PILAR;44420;BAJA;;;;21/09/2026
110;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;BAJA;;;;21/09/2026
111;CARIBE;LA GUAJIRA;VILLANUEVA;44874;BAJA;;;;21/09/2026
112;CARIBE;MAGDALENA;ARACATACA;47053;BAJA;32.0;55.0;18.0;21/09/2026
113;ORINOQUÍA;META;EL DORADO;50270;BAJA;0.1;131.1;23.0;21/09/2026
114;ORINOQUÍA;META;GUAMAL;50318;BAJA;2.7;114.0;23.0;21/09/2026
115;ORINOQUÍA;META;LEJANÍAS;50400;BAJA;1.0;113.2;25.0;21/09/2026
116;PACÍFICO;NARIÑO;IPIALES;52356;BAJA;;;;21/09/2026
117;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;BAJA;;;;21/09/2026
118;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;BAJA;;;;21/09/2026
119;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;BAJA;;;;21/09/2026
120;ANDINA;NORTE DE SANTANDER;LA ESPERANZA;54385;BAJA;;;;21/09/2026
121;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;BAJA;;;;21/09/2026
122;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;BAJA;;;;21/09/2026
123;ANDINA;NORTE DE SANTANDER;ÁBREGO;54003;BAJA;;;;21/09/2026
124;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;4.1;66.7;29.0;21/09/2026
125;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;BAJA;3.9;123.4;27.0;21/09/2026
126;ANDINA;RISARALDA;MISTRATÓ;66456;BAJA;35.2;37.3;17.0;21/09/2026
127;ANDINA;SANTANDER;SAN VICENTE DE CHUCURÍ;68689;BAJA;;;;21/09/2026
128;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;BAJA;25.7;34.6;16.0;21/09/2026
129;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;BAJA;16.9;19.1;18.0;21/09/2026
130;ANDINA;ANTIOQUIA;ANORÍ;05040;MODERADA;21.8;88.1;22.0;21/09/2026
131;ANDINA;ANTIOQUIA;CÁCERES;05120;MODERADA;19.1;175.4;21.0;21/09/2026
132;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;25.6;51.9;21.0;21/09/2026
133;ANDINA;ANTIOQUIA;MUTATÁ;05480;MODERADA;54.4;67.3;23.0;21/09/2026
134;ANDINA;ANTIOQUIA;NECHÍ;05495;MODERADA;29.1;114.0;21.0;21/09/2026
135;ANDINA;ANTIOQUIA;SEGOVIA;05736;MODERADA;34.9;90.2;19.0;21/09/2026
136;ANDINA;ANTIOQUIA;TARAZÁ;05790;MODERADA;20.6;92.8;22.0;21/09/2026
137;ANDINA;ANTIOQUIA;ZARAGOZA;05895;MODERADA;32.9;162.0;21.0;21/09/2026
138;CARIBE;BOLÍVAR;ALTOS DEL ROSARIO;13030;MODERADA;;;;21/09/2026
139;CARIBE;BOLÍVAR;ARENAL;13042;MODERADA;31.2;69.3;19.0;21/09/2026
140;CARIBE;BOLÍVAR;BARRANCO DE LOBA;13074;MODERADA;;;;21/09/2026
141;CARIBE;BOLÍVAR;CANTAGALLO;13160;MODERADA;42.6;99.7;18.0;21/09/2026
142;CARIBE;BOLÍVAR;MONTECRISTO;13458;MODERADA;46.7;95.1;20.0;21/09/2026
143;CARIBE;BOLÍVAR;MORALES;13473;MODERADA;25.6;60.0;17.0;21/09/2026
144;CARIBE;BOLÍVAR;NOROSÍ;13490;MODERADA;;;;21/09/2026
145;CARIBE;BOLÍVAR;RÍO VIEJO;13600;MODERADA;15.3;61.7;19.0;21/09/2026
146;CARIBE;BOLÍVAR;SAN MARTÍN DE LOBA;13667;MODERADA;;;;21/09/2026
147;CARIBE;BOLÍVAR;SAN PABLO;13670;MODERADA;50.1;95.7;16.0;21/09/2026
148;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;MODERADA;48.7;110.1;16.0;21/09/2026
149;CARIBE;BOLÍVAR;SIMITÍ;13744;MODERADA;38.4;97.1;15.0;21/09/2026
150;CARIBE;BOLÍVAR;TIQUISIO;13810;MODERADA;36.4;58.0;18.0;21/09/2026
151;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;MODERADA;26.0;135.8;29.0;21/09/2026
152;ANDINA;BOYACÁ;CHISCAS;15180;MODERADA;11.8;18.9;20.0;21/09/2026
153;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;MODERADA;7.0;49.9;23.0;21/09/2026
154;ANDINA;BOYACÁ;MACANAL;15425;MODERADA;5.1;63.5;26.0;21/09/2026
155;ANDINA;BOYACÁ;MIRAFLORES;15455;MODERADA;9.5;81.3;29.0;21/09/2026
156;ANDINA;BOYACÁ;PAYA;15533;MODERADA;23.4;84.6;27.0;21/09/2026
157;ANDINA;BOYACÁ;PISBA;15550;MODERADA;31.8;96.6;27.0;21/09/2026
158;ANDINA;BOYACÁ;PÁEZ;15514;MODERADA;16.7;126.5;29.0;21/09/2026
159;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;MODERADA;21.7;116.3;27.0;21/09/2026
160;ORINOQUÍA;CASANARE;MONTERREY;85162;MODERADA;4.4;68.7;28.0;21/09/2026
161;ORINOQUÍA;CASANARE;SABANALARGA;85300;MODERADA;8.4;99.5;27.0;21/09/2026
