OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;CARIBE;ATLÁNTICO;BARRANQUILLA;08001;ALTA;13/09/2026
2;CARIBE;ATLÁNTICO;GALAPA;08296;ALTA;13/09/2026
3;CARIBE;ATLÁNTICO;MALAMBO;08433;ALTA;13/09/2026
4;CARIBE;ATLÁNTICO;PUERTO COLOMBIA;08573;ALTA;13/09/2026
5;CARIBE;ATLÁNTICO;SOLEDAD;08758;ALTA;13/09/2026
6;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;13/09/2026
7;ANDINA;HUILA;AGRADO;41013;ALTA;13/09/2026
8;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;13/09/2026
9;ANDINA;HUILA;GIGANTE;41306;ALTA;13/09/2026
10;ANDINA;HUILA;HOBO;41349;ALTA;13/09/2026
11;ANDINA;HUILA;PAICOL;41518;ALTA;13/09/2026
12;ANDINA;HUILA;PITAL;41548;ALTA;13/09/2026
13;ANDINA;HUILA;TESALIA;41797;ALTA;13/09/2026
14;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;13/09/2026
15;ANDINA;HUILA;YAGUARÁ;41885;ALTA;13/09/2026
16;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;13/09/2026
17;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;13/09/2026
18;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;13/09/2026
19;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;13/09/2026
20;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;13/09/2026
21;CARIBE;MAGDALENA;SITIONUEVO;47745;ALTA;13/09/2026
22;ANDINA;TOLIMA;ALPUJARRA;73024;ALTA;13/09/2026
23;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;13/09/2026
24;ANDINA;TOLIMA;ATACO;73067;ALTA;13/09/2026
25;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;13/09/2026
26;ANDINA;TOLIMA;COYAIMA;73217;ALTA;13/09/2026
27;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;13/09/2026
28;ANDINA;TOLIMA;ORTEGA;73504;ALTA;13/09/2026
29;ANDINA;TOLIMA;PLANADAS;73555;ALTA;13/09/2026
30;ANDINA;TOLIMA;RIOBLANCO;73616;ALTA;13/09/2026
31;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;13/09/2026
32;PACÍFICO;VALLE DEL CAUCA;EL CERRITO;76248;ALTA;13/09/2026
33;PACÍFICO;VALLE DEL CAUCA;GUADALAJARA DE BUGA;76111;ALTA;13/09/2026
34;PACÍFICO;VALLE DEL CAUCA;PALMIRA;76520;ALTA;13/09/2026
35;ANDINA;ANTIOQUIA;LA ESTRELLA;05380;BAJA;13/09/2026
36;CARIBE;ATLÁNTICO;CAMPO DE LA CRUZ;08137;BAJA;13/09/2026
37;CARIBE;ATLÁNTICO;CANDELARIA;08141;BAJA;13/09/2026
38;CARIBE;ATLÁNTICO;PONEDERA;08560;BAJA;13/09/2026
39;ANDINA;BOGOTÁ, D.C.;BOGOTÁ, D.C.;11001;BAJA;13/09/2026
40;CARIBE;BOLÍVAR;CARTAGENA DE INDIAS;13001;BAJA;13/09/2026
41;ANDINA;BOYACÁ;ARCABUCO;15051;BAJA;13/09/2026
42;ANDINA;BOYACÁ;BUENAVISTA;15109;BAJA;13/09/2026
43;ANDINA;BOYACÁ;COPER;15212;BAJA;13/09/2026
44;ANDINA;BOYACÁ;GACHANTIVÁ;15293;BAJA;13/09/2026
45;ANDINA;BOYACÁ;MONIQUIRÁ;15469;BAJA;13/09/2026
46;ANDINA;BOYACÁ;NOBSA;15491;BAJA;13/09/2026
47;ANDINA;BOYACÁ;RÁQUIRA;15600;BAJA;13/09/2026
48;ANDINA;BOYACÁ;SAMACÁ;15646;BAJA;13/09/2026
49;ANDINA;BOYACÁ;SANTA SOFÍA;15696;BAJA;13/09/2026
50;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;BAJA;13/09/2026
51;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;BAJA;13/09/2026
52;ANDINA;BOYACÁ;SÁCHICA;15638;BAJA;13/09/2026
53;ANDINA;CALDAS;LA DORADA;17380;MODERADA;13/09/2026
54;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;BAJA;13/09/2026
55;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;BAJA;13/09/2026
56;AMAZONÍA;CAQUETÁ;SAN VICENTE DEL CAGUÁN;18753;BAJA;13/09/2026
57;PACÍFICO;CAUCA;BALBOA;19075;BAJA;13/09/2026
58;PACÍFICO;CAUCA;INZÁ;19355;BAJA;13/09/2026
59;PACÍFICO;CAUCA;PATÍA;19532;BAJA;13/09/2026
60;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;BAJA;13/09/2026
61;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;13/09/2026
62;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;BAJA;13/09/2026
63;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;BAJA;13/09/2026
64;ANDINA;CUNDINAMARCA;APULO;25599;BAJA;13/09/2026
65;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;BAJA;13/09/2026
66;ANDINA;CUNDINAMARCA;BELTRÁN;25086;BAJA;13/09/2026
67;ANDINA;CUNDINAMARCA;BITUIMA;25095;BAJA;13/09/2026
68;ANDINA;CUNDINAMARCA;BOJACÁ;25099;BAJA;13/09/2026
69;ANDINA;CUNDINAMARCA;CABRERA;25120;BAJA;13/09/2026
70;ANDINA;CUNDINAMARCA;CACHIPAY;25123;BAJA;13/09/2026
71;ANDINA;CUNDINAMARCA;CARMEN DE CARUPA;25154;BAJA;13/09/2026
72;ANDINA;CUNDINAMARCA;CHÍA;25175;BAJA;13/09/2026
73;ANDINA;CUNDINAMARCA;COTA;25214;BAJA;13/09/2026
74;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;BAJA;13/09/2026
75;ANDINA;CUNDINAMARCA;FÚQUENE;25288;BAJA;13/09/2026
76;ANDINA;CUNDINAMARCA;GRANADA;25312;BAJA;13/09/2026
77;ANDINA;CUNDINAMARCA;GUACHETÁ;25317;BAJA;13/09/2026
78;ANDINA;CUNDINAMARCA;GUADUAS;25320;BAJA;13/09/2026
79;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;BAJA;13/09/2026
80;ANDINA;CUNDINAMARCA;LA CALERA;25377;BAJA;13/09/2026
81;ANDINA;CUNDINAMARCA;LA MESA;25386;BAJA;13/09/2026
82;ANDINA;CUNDINAMARCA;LA VEGA;25402;BAJA;13/09/2026
83;ANDINA;CUNDINAMARCA;MOSQUERA;25473;BAJA;13/09/2026
84;ANDINA;CUNDINAMARCA;NILO;25488;BAJA;13/09/2026
85;ANDINA;CUNDINAMARCA;NOCAIMA;25491;BAJA;13/09/2026
86;ANDINA;CUNDINAMARCA;PANDI;25524;BAJA;13/09/2026
87;ANDINA;CUNDINAMARCA;PASCA;25535;BAJA;13/09/2026
88;ANDINA;CUNDINAMARCA;PULÍ;25580;BAJA;13/09/2026
89;ANDINA;CUNDINAMARCA;QUEBRADANEGRA;25592;BAJA;13/09/2026
90;ANDINA;CUNDINAMARCA;QUIPILE;25596;BAJA;13/09/2026
91;ANDINA;CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;25645;BAJA;13/09/2026
92;ANDINA;CUNDINAMARCA;SAN BERNARDO;25649;BAJA;13/09/2026
93;ANDINA;CUNDINAMARCA;SAN CAYETANO;25653;BAJA;13/09/2026
94;ANDINA;CUNDINAMARCA;SASAIMA;25718;BAJA;13/09/2026
95;ANDINA;CUNDINAMARCA;SIBATÉ;25740;BAJA;13/09/2026
96;ANDINA;CUNDINAMARCA;SILVANIA;25743;BAJA;13/09/2026
97;ANDINA;CUNDINAMARCA;SIMIJACA;25745;BAJA;13/09/2026
98;ANDINA;CUNDINAMARCA;SOACHA;25754;BAJA;13/09/2026
99;ANDINA;CUNDINAMARCA;SOPÓ;25758;BAJA;13/09/2026
100;ANDINA;CUNDINAMARCA;SUBACHOQUE;25769;BAJA;13/09/2026
101;ANDINA;CUNDINAMARCA;SUPATÁ;25777;BAJA;13/09/2026
102;ANDINA;CUNDINAMARCA;SUSA;25779;BAJA;13/09/2026
103;ANDINA;CUNDINAMARCA;TENJO;25799;BAJA;13/09/2026
104;ANDINA;CUNDINAMARCA;TIBACUY;25805;BAJA;13/09/2026
105;ANDINA;CUNDINAMARCA;TOCAIMA;25815;BAJA;13/09/2026
106;ANDINA;CUNDINAMARCA;VENECIA;25506;BAJA;13/09/2026
107;ANDINA;CUNDINAMARCA;VERGARA;25862;BAJA;13/09/2026
108;ANDINA;CUNDINAMARCA;VIANÍ;25867;BAJA;13/09/2026
109;ANDINA;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATÉ;25843;BAJA;13/09/2026
110;ANDINA;CUNDINAMARCA;VIOTÁ;25878;MODERADA;13/09/2026
111;ANDINA;CUNDINAMARCA;YACOPÍ;25885;BAJA;13/09/2026
112;ANDINA;CUNDINAMARCA;ZIPAQUIRÁ;25899;BAJA;13/09/2026
113;ANDINA;CUNDINAMARCA;ÚTICA;25851;ALTA;13/09/2026
114;ANDINA;HUILA;ALTAMIRA;41026;BAJA;13/09/2026
115;ANDINA;HUILA;LA ARGENTINA;41378;BAJA;13/09/2026
116;ANDINA;HUILA;PITALITO;41551;BAJA;13/09/2026
117;ANDINA;HUILA;TELLO;41799;BAJA;13/09/2026
118;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;BAJA;13/09/2026
119;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;BAJA;13/09/2026
120;CARIBE;MAGDALENA;ARACATACA;47053;BAJA;13/09/2026
121;CARIBE;MAGDALENA;EL PIÑÓN;47258;BAJA;13/09/2026
122;CARIBE;MAGDALENA;EL RETÉN;47268;BAJA;13/09/2026
123;CARIBE;MAGDALENA;PIVIJAY;47551;BAJA;13/09/2026
124;CARIBE;MAGDALENA;PUEBLOVIEJO;47570;BAJA;13/09/2026
125;CARIBE;MAGDALENA;REMOLINO;47605;BAJA;13/09/2026
126;CARIBE;MAGDALENA;SALAMINA;47675;BAJA;13/09/2026
127;CARIBE;MAGDALENA;ZONA BANANERA;47980;BAJA;13/09/2026
128;PACÍFICO;NARIÑO;CUASPUD CARLOSAMA;52224;BAJA;13/09/2026
129;PACÍFICO;NARIÑO;CUMBAL;52227;BAJA;13/09/2026
130;PACÍFICO;NARIÑO;EL CHARCO;52250;BAJA;13/09/2026
131;PACÍFICO;NARIÑO;FUNES;52287;ALTA;13/09/2026
132;PACÍFICO;NARIÑO;GUACHUCAL;52317;BAJA;13/09/2026
133;PACÍFICO;NARIÑO;ILES;52352;BAJA;13/09/2026
134;PACÍFICO;NARIÑO;MALLAMA;52435;BAJA;13/09/2026
135;PACÍFICO;NARIÑO;OSPINA;52506;BAJA;13/09/2026
136;PACÍFICO;NARIÑO;SAPUYES;52720;BAJA;13/09/2026
137;ANDINA;NORTE DE SANTANDER;BUCARASICA;54109;BAJA;13/09/2026
138;ANDINA;NORTE DE SANTANDER;GRAMALOTE;54313;BAJA;13/09/2026
139;ANDINA;NORTE DE SANTANDER;LOURDES;54418;BAJA;13/09/2026
140;ANDINA;NORTE DE SANTANDER;PAMPLONA;54518;BAJA;13/09/2026
141;ANDINA;NORTE DE SANTANDER;SALAZAR;54660;BAJA;13/09/2026
142;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;BAJA;13/09/2026
143;ANDINA;NORTE DE SANTANDER;VILLA CARO;54871;BAJA;13/09/2026
144;ANDINA;NORTE DE SANTANDER;ÁBREGO;54003;BAJA;13/09/2026
145;ANDINA;QUINDÍO;CÓRDOBA;63212;BAJA;13/09/2026
146;ANDINA;QUINDÍO;GÉNOVA;63302;BAJA;13/09/2026
147;ANDINA;QUINDÍO;PIJAO;63548;BAJA;13/09/2026
148;ANDINA;SANTANDER;COROMORO;68217;ALTA;13/09/2026
149;ANDINA;SANTANDER;ENCINO;68264;BAJA;13/09/2026
150;ANDINA;SANTANDER;GÁMBITA;68298;BAJA;13/09/2026
151;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;ALTA;13/09/2026
152;ANDINA;TOLIMA;ICONONZO;73352;BAJA;13/09/2026
