OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ANORÍ;05040;ALTA;83.4;120.0;18.0;23/07/2026
2;ANDINA;ANTIOQUIA;CÁCERES;05120;ALTA;67.4;128.5;16.0;23/07/2026
3;ANDINA;ANTIOQUIA;DABEIBA;05234;ALTA;50.1;113.2;11.0;23/07/2026
4;ANDINA;ANTIOQUIA;MUTATÁ;05480;ALTA;62.6;101.2;23.0;23/07/2026
5;ANDINA;ANTIOQUIA;SAN ROQUE;05670;ALTA;51.8;72.1;14.0;23/07/2026
6;ANDINA;ANTIOQUIA;SEGOVIA;05736;ALTA;95.7;140.8;14.0;23/07/2026
7;ANDINA;ANTIOQUIA;SONSÓN;05756;ALTA;45.7;102.2;9.0;23/07/2026
8;ANDINA;ANTIOQUIA;TARAZÁ;05790;ALTA;74.1;124.4;19.0;23/07/2026
9;ANDINA;ANTIOQUIA;VALDIVIA;05854;ALTA;85.2;123.8;20.0;23/07/2026
10;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;19.8;81.4;28.0;23/07/2026
11;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;24.5;150.0;28.0;23/07/2026
12;CARIBE;BOLÍVAR;ARENAL;13042;ALTA;61.6;66.9;10.0;23/07/2026
13;CARIBE;BOLÍVAR;MONTECRISTO;13458;ALTA;82.0;114.4;11.0;23/07/2026
14;CARIBE;BOLÍVAR;MORALES;13473;ALTA;75.1;83.9;11.0;23/07/2026
15;CARIBE;BOLÍVAR;SAN PABLO;13670;ALTA;95.3;134.3;13.0;23/07/2026
16;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;ALTA;106.9;125.2;11.0;23/07/2026
17;CARIBE;BOLÍVAR;SIMITÍ;13744;ALTA;96.1;112.1;11.0;23/07/2026
18;ANDINA;BOYACÁ;ALMEIDA;15022;ALTA;32.3;142.2;29.0;23/07/2026
19;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;41.0;218.2;28.0;23/07/2026
20;ANDINA;BOYACÁ;MACANAL;15425;ALTA;38.4;151.0;29.0;23/07/2026
21;ANDINA;BOYACÁ;PAYA;15533;ALTA;51.9;142.7;26.0;23/07/2026
