OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
45;ANDINA;BOYACÁ;SANTA MARÍA;15690;ALTA;45.8;88.2;29.0;17/08/2026
46;ANDINA;CALDAS;SAMANÁ;17662;ALTA;56.2;67.8;13.0;17/08/2026
47;ANDINA;CALDAS;VITERBO;17877;ALTA;81.7;108.6;12.0;17/08/2026
48;ORINOQUÍA;CASANARE;HATO COROZAL;85125;ALTA;38.2;85.1;23.0;17/08/2026
49;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;34.7;92.4;24.0;17/08/2026
50;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;ALTA;37.0;83.2;25.0;17/08/2026
51;ORINOQUÍA;CASANARE;SÁCAMA;85315;ALTA;47.8;123.4;24.0;17/08/2026
52;ORINOQUÍA;CASANARE;TÁMARA;85400;ALTA;76.4;187.2;24.0;17/08/2026
53;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;25.0;105.2;25.0;17/08/2026
54;PACÍFICO;CAUCA;GUAPI;19318;ALTA;90.7;127.3;21.0;17/08/2026
55;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;69.2;117.4;23.0;17/08/2026
56;PACÍFICO;CAUCA;SUÁREZ;19780;ALTA;49.4;49.6;8.0;17/08/2026
57;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;65.1;167.1;25.0;17/08/2026
58;CARIBE;CESAR;CHIRIGUANÁ;20178;ALTA;53.0;56.0;10.0;17/08/2026
59;PACÍFICO;CHOCÓ;ACANDÍ;27006;ALTA;92.4;133.6;22.0;17/08/2026
60;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;153.1;342.9;27.0;17/08/2026
61;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;104.0;194.9;22.0;17/08/2026
62;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;165.8;340.1;26.0;17/08/2026
63;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;132.3;210.9;26.0;17/08/2026
64;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;109.3;211.2;24.0;17/08/2026
65;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;ALTA;62.1;122.9;21.0;17/08/2026
66;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;85.9;113.5;25.0;17/08/2026
67;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;ALTA;136.0;290.1;26.0;17/08/2026
68;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;117.1;241.9;26.0;17/08/2026
69;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;ALTA;55.7;78.4;16.0;17/08/2026
70;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;ALTA;61.0;122.0;22.0;17/08/2026
71;PACÍFICO;CHOCÓ;ISTMINA;27361;ALTA;88.0;126.4;25.0;17/08/2026
72;PACÍFICO;CHOCÓ;JURADÓ;27372;ALTA;100.8;184.9;24.0;17/08/2026
73;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;128.9;303.8;26.0;17/08/2026
74;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;ALTA;127.0;320.3;25.0;17/08/2026
75;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;ALTA;106.4;172.2;25.0;17/08/2026
76;PACÍFICO;CHOCÓ;NUQUÍ;27495;ALTA;176.6;358.8;27.0;17/08/2026
77;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;87.5;112.9;24.0;17/08/2026
78;PACÍFICO;CHOCÓ;QUIBDÓ;27001;ALTA;127.1;322.2;24.0;17/08/2026
79;PACÍFICO;CHOCÓ;RIOSUCIO;27615;ALTA;62.8;144.6;23.0;17/08/2026
80;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;94.0;143.2;25.0;17/08/2026
81;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;143.5;383.7;27.0;17/08/2026
82;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;ALTA;83.5;108.0;18.0;17/08/2026
83;PACÍFICO;CHOCÓ;SIPÍ;27745;ALTA;47.3;54.7;14.0;17/08/2026
84;PACÍFICO;CHOCÓ;TADÓ;27787;ALTA;114.7;189.8;23.0;17/08/2026
85;PACÍFICO;CHOCÓ;UNGUÍA;27800;ALTA;59.8;124.9;23.0;17/08/2026
86;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;ALTA;43.3;68.4;29.0;17/08/2026
87;ANDINA;CUNDINAMARCA;GACHALÁ;25293;ALTA;30.7;83.4;30.0;17/08/2026
88;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;72.0;206.3;28.0;17/08/2026
89;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;ALTA;56.7;84.9;26.0;17/08/2026
90;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;51.6;121.4;28.0;17/08/2026
91;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;ALTA;61.4;112.4;26.0;17/08/2026
92;ANDINA;CUNDINAMARCA;QUETAME;25594;ALTA;62.0;194.5;28.0;17/08/2026
93;ANDINA;CUNDINAMARCA;UBALÁ;25839;ALTA;34.6;79.8;29.0;17/08/2026
94;CARIBE;CÓRDOBA;TIERRALTA;23807;ALTA;34.1;63.8;23.0;17/08/2026
95;ANDINA;HUILA;SAN AGUSTÍN;41668;ALTA;;;;17/08/2026
96;ORINOQUÍA;META;ACACÍAS;50006;ALTA;88.3;156.3;28.0;17/08/2026
97;ORINOQUÍA;META;CUBARRAL;50223;ALTA;62.7;123.3;27.0;17/08/2026
98;ORINOQUÍA;META;CUMARAL;50226;ALTA;53.0;84.8;26.0;17/08/2026
99;ORINOQUÍA;META;EL CALVARIO;50245;ALTA;67.0;161.1;28.0;17/08/2026
100;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;85.9;147.0;25.0;17/08/2026
101;ORINOQUÍA;META;EL DORADO;50270;ALTA;71.6;119.0;27.0;17/08/2026
102;ORINOQUÍA;META;GUAMAL;50318;ALTA;70.9;119.1;27.0;17/08/2026
103;ORINOQUÍA;META;LA MACARENA;50350;ALTA;43.3;105.0;22.0;17/08/2026
104;ORINOQUÍA;META;LEJANÍAS;50400;ALTA;103.0;179.7;25.0;17/08/2026
105;ORINOQUÍA;META;MESETAS;50330;ALTA;75.1;144.6;25.0;17/08/2026
106;ORINOQUÍA;META;RESTREPO;50606;ALTA;76.4;218.1;28.0;17/08/2026
107;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;63.1;123.4;25.0;17/08/2026
108;ORINOQUÍA;META;SAN JUANITO;50686;ALTA;55.8;141.9;29.0;17/08/2026
109;ORINOQUÍA;META;URIBE;50370;ALTA;46.7;75.4;18.0;17/08/2026
110;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;75.5;132.1;26.0;17/08/2026
111;ORINOQUÍA;META;VISTAHERMOSA;50711;ALTA;68.0;109.2;25.0;17/08/2026
112;PACÍFICO;NARIÑO;BARBACOAS;52079;ALTA;47.1;66.4;25.0;17/08/2026
113;PACÍFICO;NARIÑO;LOS ANDES;52418;ALTA;33.7;38.2;14.0;17/08/2026
114;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;ALTA;24.1;66.2;28.0;17/08/2026
115;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;45.7;84.2;28.0;17/08/2026
116;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;24.3;79.5;29.0;17/08/2026
117;AMAZONÍA;PUTUMAYO;ORITO;86320;ALTA;7.3;20.8;27.0;17/08/2026
118;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;ALTA;;;;17/08/2026
119;ANDINA;QUINDÍO;ARMENIA;63001;ALTA;;;;17/08/2026
120;ANDINA;RISARALDA;APÍA;66045;ALTA;91.8;118.1;12.0;17/08/2026
121;ANDINA;RISARALDA;BELÉN DE UMBRÍA;66088;ALTA;36.3;38.7;13.0;17/08/2026
122;ANDINA;RISARALDA;PEREIRA;66001;ALTA;;;;17/08/2026
123;ANDINA;RISARALDA;PUEBLO RICO;66572;ALTA;81.8;100.8;13.0;17/08/2026
124;ANDINA;RISARALDA;SANTA ROSA DE CABAL;66682;ALTA;47.4;54.4;16.0;17/08/2026
125;ANDINA;RISARALDA;SANTUARIO;66687;ALTA;118.0;158.7;11.0;17/08/2026
126;ANDINA;SANTANDER;ALBANIA;68020;ALTA;;;;17/08/2026
127;ANDINA;SANTANDER;BOLÍVAR;68101;ALTA;54.5;75.7;18.0;17/08/2026
128;ANDINA;SANTANDER;CONTRATACIÓN;68211;ALTA;59.1;162.4;21.0;17/08/2026
129;ANDINA;TOLIMA;IBAGUÉ;73001;ALTA;;;;17/08/2026
130;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;49.9;128.4;24.0;17/08/2026
131;PACÍFICO;VALLE DEL CAUCA;CALI;76001;ALTA;24.7;24.8;12.0;17/08/2026
132;ANDINA;ANTIOQUIA;ABRIAQUÍ;05004;BAJA;38.9;45.3;12.0;17/08/2026
133;ANDINA;ANTIOQUIA;AMAGÁ;05030;BAJA;42.3;46.5;14.0;17/08/2026
134;ANDINA;ANTIOQUIA;ANGELÓPOLIS;05036;BAJA;54.5;56.1;15.0;17/08/2026
135;ANDINA;ANTIOQUIA;BELMIRA;05086;BAJA;;;;17/08/2026
136;ANDINA;ANTIOQUIA;CALDAS;05129;BAJA;56.0;56.3;16.0;17/08/2026
137;ANDINA;ANTIOQUIA;CARAMANTA;05145;BAJA;48.1;49.4;9.0;17/08/2026
138;ANDINA;ANTIOQUIA;CONCORDIA;05209;BAJA;61.6;66.3;12.0;17/08/2026
139;ANDINA;ANTIOQUIA;EL SANTUARIO;05697;BAJA;57.3;61.6;17.0;17/08/2026
140;ANDINA;ANTIOQUIA;ENTRERRÍOS;05264;BAJA;42.2;62.3;14.0;17/08/2026
141;ANDINA;ANTIOQUIA;ENVIGADO;05266;BAJA;48.9;49.6;15.0;17/08/2026
142;ANDINA;ANTIOQUIA;JARDÍN;05364;BAJA;67.8;71.0;13.0;17/08/2026
143;ANDINA;ANTIOQUIA;JERICÓ;05368;BAJA;53.6;56.4;12.0;17/08/2026
144;ANDINA;ANTIOQUIA;LA ESTRELLA;05380;BAJA;53.4;54.2;14.0;17/08/2026
145;ANDINA;ANTIOQUIA;MONTEBELLO;05467;BAJA;50.6;53.0;13.0;17/08/2026
146;ANDINA;ANTIOQUIA;MURINDÓ;05475;BAJA;49.1;65.8;16.0;17/08/2026
147;ANDINA;ANTIOQUIA;NARIÑO;05483;BAJA;49.3;52.7;12.0;17/08/2026
148;ANDINA;ANTIOQUIA;PEQUE;05543;BAJA;46.3;50.1;16.0;17/08/2026
149;ANDINA;ANTIOQUIA;PUEBLORRICO;05576;BAJA;52.1;56.0;13.0;17/08/2026
150;ANDINA;ANTIOQUIA;RETIRO;05607;BAJA;47.6;48.6;17.0;17/08/2026
151;ANDINA;ANTIOQUIA;SABANETA;05631;BAJA;53.7;54.4;14.0;17/08/2026
152;ANDINA;ANTIOQUIA;SALGAR;05642;BAJA;49.0;51.9;12.0;17/08/2026
153;ANDINA;ANTIOQUIA;TURBO;05837;BAJA;34.2;83.5;24.0;17/08/2026
154;ANDINA;ANTIOQUIA;TÁMESIS;05789;BAJA;57.3;59.0;11.0;17/08/2026
155;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;BAJA;48.8;51.3;7.0;17/08/2026
156;ANDINA;ANTIOQUIA;VENECIA;05861;BAJA;51.1;51.6;12.0;17/08/2026
157;ANDINA;BOGOTÁ, D.C.;BOGOTÁ, D.C.;11001;BAJA;26.0;32.3;21.0;17/08/2026
158;CARIBE;BOLÍVAR;ACHÍ;13006;BAJA;51.2;53.2;13.0;17/08/2026
159;CARIBE;BOLÍVAR;MARÍA LA BAJA;13442;BAJA;54.0;65.7;15.0;17/08/2026
160;ANDINA;BOYACÁ;CHINAVITA;15172;BAJA;39.9;60.8;29.0;17/08/2026
161;ANDINA;BOYACÁ;GUATEQUE;15322;BAJA;25.6;54.5;27.0;17/08/2026
162;ANDINA;BOYACÁ;GUAYATÁ;15325;BAJA;25.3;67.6;27.0;17/08/2026
163;ANDINA;BOYACÁ;LA VICTORIA;15401;BAJA;48.1;64.0;17.0;17/08/2026
164;ANDINA;BOYACÁ;OTANCHE;15507;BAJA;46.0;64.7;16.0;17/08/2026
165;ANDINA;BOYACÁ;PACHAVITA;15511;BAJA;29.3;49.5;27.0;17/08/2026
166;ANDINA;BOYACÁ;PUERTO BOYACÁ;15572;BAJA;57.7;65.2;17.0;17/08/2026
167;ANDINA;BOYACÁ;QUÍPAMA;15580;BAJA;49.7;65.6;18.0;17/08/2026
168;ANDINA;BOYACÁ;RAMIRIQUÍ;15599;BAJA;24.5;36.8;28.0;17/08/2026
169;ANDINA;BOYACÁ;SAN JOSÉ DE PARE;15664;BAJA;44.3;82.4;20.0;17/08/2026
170;ANDINA;BOYACÁ;SUTATENZA;15778;BAJA;28.8;59.0;27.0;17/08/2026
171;ANDINA;BOYACÁ;TENZA;15798;BAJA;28.8;53.2;27.0;17/08/2026
172;ANDINA;BOYACÁ;TOGÜÍ;15816;BAJA;38.2;46.8;16.0;17/08/2026
173;ANDINA;BOYACÁ;ZETAQUIRA;15897;BAJA;22.1;47.6;29.0;17/08/2026
174;ANDINA;CALDAS;AGUADAS;17013;BAJA;52.3;52.6;8.0;17/08/2026
175;ANDINA;CALDAS;BELALCÁZAR;17088;BAJA;51.3;57.8;11.0;17/08/2026
176;ANDINA;CALDAS;PÁCORA;17513;BAJA;53.3;53.3;9.0;17/08/2026
177;ANDINA;CALDAS;RIOSUCIO;17614;BAJA;36.8;37.8;11.0;17/08/2026
178;ANDINA;CALDAS;RISARALDA;17616;BAJA;35.1;35.4;12.0;17/08/2026
179;ANDINA;CALDAS;SAN JOSÉ;17665;BAJA;42.4;44.9;13.0;17/08/2026
180;ANDINA;CALDAS;VICTORIA;17867;BAJA;26.9;33.9;10.0;17/08/2026
181;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;BAJA;20.2;44.4;23.0;17/08/2026
182;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;12.1;64.5;28.0;17/08/2026
183;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;BAJA;71.9;71.9;5.0;17/08/2026
184;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;BAJA;43.1;43.6;8.0;17/08/2026
185;CARIBE;CESAR;BECERRIL;20045;BAJA;42.8;49.1;13.0;17/08/2026
186;ANDINA;CUNDINAMARCA;CHIPAQUE;25178;BAJA;34.9;51.1;26.0;17/08/2026
187;ANDINA;CUNDINAMARCA;CHOACHÍ;25181;BAJA;36.1;48.0;28.0;17/08/2026
188;ANDINA;CUNDINAMARCA;GACHETÁ;25297;BAJA;26.6;68.2;28.0;17/08/2026
189;ANDINA;CUNDINAMARCA;GAMA;25299;BAJA;26.8;71.3;30.0;17/08/2026
190;ANDINA;CUNDINAMARCA;GUASCA;25322;BAJA;21.5;37.4;28.0;17/08/2026
191;ANDINA;CUNDINAMARCA;GUATAVITA;25326;BAJA;18.2;41.2;28.0;17/08/2026
192;ANDINA;CUNDINAMARCA;LA CALERA;25377;BAJA;22.8;29.6;26.0;17/08/2026
193;ANDINA;CUNDINAMARCA;LA PALMA;25394;BAJA;40.2;42.9;16.0;17/08/2026
194;ANDINA;CUNDINAMARCA;PUERTO SALGAR;25572;BAJA;37.8;38.2;17.0;17/08/2026
195;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;BAJA;33.3;46.5;16.0;17/08/2026
196;ANDINA;CUNDINAMARCA;UBAQUE;25841;BAJA;39.2;58.1;27.0;17/08/2026
197;ANDINA;CUNDINAMARCA;YACOPÍ;25885;BAJA;53.0;62.7;17.0;17/08/2026
198;CARIBE;CÓRDOBA;MONTELÍBANO;23466;BAJA;36.3;43.9;21.0;17/08/2026
199;CARIBE;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;23586;BAJA;59.4;68.2;12.0;17/08/2026
200;CARIBE;CÓRDOBA;SAN ANTERO;23672;BAJA;47.7;56.5;12.0;17/08/2026
201;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;BAJA;43.9;50.8;19.0;17/08/2026
202;PACÍFICO;NARIÑO;PASTO;52001;BAJA;8.1;21.5;25.0;17/08/2026
203;PACÍFICO;NARIÑO;RICAURTE;52612;BAJA;28.5;43.1;24.0;17/08/2026
204;PACÍFICO;NARIÑO;SAMANIEGO;52678;BAJA;16.8;17.0;9.0;17/08/2026
205;ANDINA;NORTE DE SANTANDER;CHINÁCOTA;54172;BAJA;29.1;29.1;15.0;17/08/2026
206;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;BAJA;48.0;50.6;13.0;17/08/2026
207;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;BAJA;42.4;43.8;10.0;17/08/2026
208;ANDINA;NORTE DE SANTANDER;PAMPLONA;54518;BAJA;20.6;22.2;24.0;17/08/2026
209;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;BAJA;46.1;51.7;14.0;17/08/2026
210;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;BAJA;40.2;59.4;16.0;17/08/2026
211;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;10.4;41.9;30.0;17/08/2026
212;ANDINA;RISARALDA;MISTRATÓ;66456;BAJA;38.5;41.1;13.0;17/08/2026
213;ANDINA;SANTANDER;ARATOCA;68051;BAJA;28.5;39.7;20.0;17/08/2026
214;ANDINA;SANTANDER;CHIPATÁ;68179;BAJA;43.2;71.4;16.0;17/08/2026
215;ANDINA;SANTANDER;CURITÍ;68229;BAJA;42.0;65.4;22.0;17/08/2026
216;ANDINA;SANTANDER;ENCINO;68264;BAJA;25.8;40.2;19.0;17/08/2026
217;ANDINA;SANTANDER;GÜEPSA;68327;BAJA;45.5;55.4;16.0;17/08/2026
218;ANDINA;SANTANDER;JORDÁN;68370;BAJA;41.4;58.2;21.0;17/08/2026
219;ANDINA;SANTANDER;LA BELLEZA;68377;BAJA;52.6;67.6;14.0;17/08/2026
220;ANDINA;SANTANDER;ONZAGA;68502;BAJA;19.5;21.4;18.0;17/08/2026
221;ANDINA;SANTANDER;PUERTO PARRA;68573;BAJA;60.7;76.5;20.0;17/08/2026
222;ANDINA;SANTANDER;SAN JOAQUÍN;68682;BAJA;40.1;65.9;20.0;17/08/2026
223;ANDINA;SANTANDER;SAN VICENTE DE CHUCURÍ;68689;BAJA;29.8;47.1;19.0;17/08/2026
224;ANDINA;SANTANDER;SUCRE;68773;BAJA;49.8;70.9;16.0;17/08/2026
225;ANDINA;SANTANDER;VILLANUEVA;68872;BAJA;46.9;59.9;20.0;17/08/2026
226;ANDINA;SANTANDER;ZAPATOCA;68895;BAJA;34.8;46.8;16.0;17/08/2026
227;CARIBE;SUCRE;OVEJAS;70508;BAJA;40.4;52.8;12.0;17/08/2026
228;CARIBE;SUCRE;SAN ONOFRE;70713;BAJA;52.5;59.7;16.0;17/08/2026
229;PACÍFICO;VALLE DEL CAUCA;RIOFRÍO;76616;BAJA;33.1;33.9;7.0;17/08/2026
230;ANDINA;ANTIOQUIA;ANDES;05034;MODERADA;61.8;65.7;13.0;17/08/2026
231;ANDINA;ANTIOQUIA;APARTADÓ;05045;MODERADA;23.3;134.4;24.0;17/08/2026
232;ANDINA;ANTIOQUIA;ARMENIA;05059;MODERADA;55.2;57.1;13.0;17/08/2026
233;ANDINA;ANTIOQUIA;BARBOSA;05079;MODERADA;59.7;73.3;18.0;17/08/2026
234;ANDINA;ANTIOQUIA;BETANIA;05091;MODERADA;65.3;71.2;13.0;17/08/2026
235;ANDINA;ANTIOQUIA;BRICEÑO;05107;MODERADA;59.6;72.9;18.0;17/08/2026
236;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;MODERADA;69.4;96.3;18.0;17/08/2026
237;ANDINA;ANTIOQUIA;CARACOLÍ;05142;MODERADA;61.7;102.2;22.0;17/08/2026
238;ANDINA;ANTIOQUIA;CAREPA;05147;MODERADA;29.0;116.7;24.0;17/08/2026
239;ANDINA;ANTIOQUIA;COCORNÁ;05197;MODERADA;63.8;78.2;17.0;17/08/2026
240;ANDINA;ANTIOQUIA;DABEIBA;05234;MODERADA;39.0;49.6;14.0;17/08/2026
241;ANDINA;ANTIOQUIA;DONMATÍAS;05237;MODERADA;55.7;63.8;15.0;17/08/2026
242;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;MODERADA;53.7;60.4;17.0;17/08/2026
243;ANDINA;ANTIOQUIA;FRONTINO;05284;MODERADA;47.9;57.1;14.0;17/08/2026
244;ANDINA;ANTIOQUIA;GRANADA;05313;MODERADA;56.5;68.9;16.0;17/08/2026
245;ANDINA;ANTIOQUIA;GUADALUPE;05315;MODERADA;96.2;132.5;19.0;17/08/2026
246;ANDINA;ANTIOQUIA;LA CEJA;05376;MODERADA;54.1;56.2;16.0;17/08/2026
247;ANDINA;ANTIOQUIA;LA UNIÓN;05400;MODERADA;71.4;74.6;15.0;17/08/2026
248;ANDINA;ANTIOQUIA;MACEO;05425;MODERADA;51.6;88.9;22.0;17/08/2026
249;ANDINA;ANTIOQUIA;MARINILLA;05440;MODERADA;63.0;66.5;17.0;17/08/2026
250;ANDINA;ANTIOQUIA;PEÑOL;05541;MODERADA;69.7;75.7;19.0;17/08/2026
251;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;MODERADA;73.1;108.1;21.0;17/08/2026
252;ANDINA;ANTIOQUIA;PUERTO NARE;05585;MODERADA;71.0;91.1;19.0;17/08/2026
253;ANDINA;ANTIOQUIA;PUERTO TRIUNFO;05591;MODERADA;65.5;66.9;17.0;17/08/2026
254;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;MODERADA;75.7;90.2;17.0;17/08/2026
255;ANDINA;ANTIOQUIA;SAN LUIS;05660;MODERADA;64.6;79.9;17.0;17/08/2026
256;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;MODERADA;58.0;64.2;17.0;17/08/2026
257;ANDINA;ANTIOQUIA;SONSÓN;05756;MODERADA;66.5;68.6;15.0;17/08/2026
258;ANDINA;ANTIOQUIA;TARAZÁ;05790;MODERADA;58.5;67.8;19.0;17/08/2026
259;ANDINA;ANTIOQUIA;TITIRIBÍ;05809;MODERADA;69.9;76.4;14.0;17/08/2026
