OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
40;ANDINA;BOYACÁ;ALMEIDA;15022;Alta;45.5;90.3;27.0;17/08/2026;3
41;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Alta;63.1;116.8;30.0;17/08/2026;3
42;ANDINA;BOYACÁ;GARAGOA;15299;Alta;45.8;72.9;27.0;17/08/2026;3
43;ANDINA;BOYACÁ;MACANAL;15425;Alta;61.1;109.3;27.0;17/08/2026;3
44;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Alta;52.2;99.1;28.0;17/08/2026;3
45;ANDINA;BOYACÁ;SANTA MARÍA;15690;Alta;45.8;88.2;29.0;17/08/2026;3
46;ANDINA;CALDAS;SAMANÁ;17662;Alta;56.2;67.8;13.0;17/08/2026;3
47;ANDINA;CALDAS;VITERBO;17877;Alta;81.7;108.6;12.0;17/08/2026;3
48;ORINOQUÍA;CASANARE;HATO COROZAL;85125;Alta;38.2;85.1;23.0;17/08/2026;3
49;ORINOQUÍA;CASANARE;NUNCHÍA;85225;Alta;34.7;92.4;24.0;17/08/2026;3
50;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Alta;37.0;83.2;25.0;17/08/2026;3
51;ORINOQUÍA;CASANARE;SÁCAMA;85315;Alta;47.8;123.4;24.0;17/08/2026;3
52;ORINOQUÍA;CASANARE;TÁMARA;85400;Alta;76.4;187.2;24.0;17/08/2026;3
53;ORINOQUÍA;CASANARE;YOPAL;85001;Alta;25.0;105.2;25.0;17/08/2026;3
54;PACÍFICO;CAUCA;GUAPI;19318;Alta;90.7;127.3;21.0;17/08/2026;3
55;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;Alta;69.2;117.4;23.0;17/08/2026;3
56;PACÍFICO;CAUCA;SUÁREZ;19780;Alta;49.4;49.6;8.0;17/08/2026;3
57;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Alta;65.1;167.1;25.0;17/08/2026;3
58;CARIBE;CESAR;CHIRIGUANÁ;20178;Alta;53.0;56.0;10.0;17/08/2026;3
59;PACÍFICO;CHOCÓ;ACANDÍ;27006;Alta;92.4;133.6;22.0;17/08/2026;3
60;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;Alta;153.1;342.9;27.0;17/08/2026;3
61;PACÍFICO;CHOCÓ;BAGADÓ;27073;Alta;104.0;194.9;22.0;17/08/2026;3
62;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;Alta;165.8;340.1;26.0;17/08/2026;3
63;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;Alta;132.3;210.9;26.0;17/08/2026;3
64;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Alta;109.3;211.2;24.0;17/08/2026;3
65;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Alta;62.1;122.9;21.0;17/08/2026;3
66;PACÍFICO;CHOCÓ;CONDOTO;27205;Alta;85.9;113.5;25.0;17/08/2026;3
67;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Alta;136.0;290.1;26.0;17/08/2026;3
68;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;Alta;117.1;241.9;26.0;17/08/2026;3
69;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Alta;55.7;78.4;16.0;17/08/2026;3
70;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Alta;61.0;122.0;22.0;17/08/2026;3
71;PACÍFICO;CHOCÓ;ISTMINA;27361;Alta;88.0;126.4;25.0;17/08/2026;3
72;PACÍFICO;CHOCÓ;JURADÓ;27372;Alta;100.8;184.9;24.0;17/08/2026;3
73;PACÍFICO;CHOCÓ;LLORÓ;27413;Alta;128.9;303.8;26.0;17/08/2026;3
74;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Alta;127.0;320.3;25.0;17/08/2026;3
75;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Alta;106.4;172.2;25.0;17/08/2026;3
76;PACÍFICO;CHOCÓ;NUQUÍ;27495;Alta;176.6;358.8;27.0;17/08/2026;3
77;PACÍFICO;CHOCÓ;NÓVITA;27491;Alta;87.5;112.9;24.0;17/08/2026;3
78;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Alta;127.1;322.2;24.0;17/08/2026;3
79;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Alta;62.8;144.6;23.0;17/08/2026;3
80;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Alta;94.0;143.2;25.0;17/08/2026;3
81;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Alta;143.5;383.7;27.0;17/08/2026;3
82;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Alta;83.5;108.0;18.0;17/08/2026;3
83;PACÍFICO;CHOCÓ;SIPÍ;27745;Alta;47.3;54.7;14.0;17/08/2026;3
84;PACÍFICO;CHOCÓ;TADÓ;27787;Alta;114.7;189.8;23.0;17/08/2026;3
85;PACÍFICO;CHOCÓ;UNGUÍA;27800;Alta;59.8;124.9;23.0;17/08/2026;3
86;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Alta;43.3;68.4;29.0;17/08/2026;3
87;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Alta;30.7;83.4;30.0;17/08/2026;3
88;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;72.0;206.3;28.0;17/08/2026;3
89;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Alta;56.7;84.9;26.0;17/08/2026;3
90;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;51.6;121.4;28.0;17/08/2026;3
91;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Alta;61.4;112.4;26.0;17/08/2026;3
92;ANDINA;CUNDINAMARCA;QUETAME;25594;Alta;62.0;194.5;28.0;17/08/2026;3
93;ANDINA;CUNDINAMARCA;UBALÁ;25839;Alta;34.6;79.8;29.0;17/08/2026;3
94;CARIBE;CÓRDOBA;TIERRALTA;23807;Alta;34.1;63.8;23.0;17/08/2026;3
95;ANDINA;HUILA;SAN AGUSTÍN;41668;Alta;-;-;-;17/08/2026;3
96;ORINOQUÍA;META;ACACÍAS;50006;Alta;88.3;156.3;28.0;17/08/2026;3
97;ORINOQUÍA;META;CUBARRAL;50223;Alta;62.7;123.3;27.0;17/08/2026;3
98;ORINOQUÍA;META;CUMARAL;50226;Alta;53.0;84.8;26.0;17/08/2026;3
99;ORINOQUÍA;META;EL CALVARIO;50245;Alta;67.0;161.1;28.0;17/08/2026;3
100;ORINOQUÍA;META;EL CASTILLO;50251;Alta;85.9;147.0;25.0;17/08/2026;3
101;ORINOQUÍA;META;EL DORADO;50270;Alta;71.6;119.0;27.0;17/08/2026;3
102;ORINOQUÍA;META;GUAMAL;50318;Alta;70.9;119.1;27.0;17/08/2026;3
103;ORINOQUÍA;META;LA MACARENA;50350;Alta;43.3;105.0;22.0;17/08/2026;3
104;ORINOQUÍA;META;LEJANÍAS;50400;Alta;103.0;179.7;25.0;17/08/2026;3
105;ORINOQUÍA;META;MESETAS;50330;Alta;75.1;144.6;25.0;17/08/2026;3
106;ORINOQUÍA;META;RESTREPO;50606;Alta;76.4;218.1;28.0;17/08/2026;3
107;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Alta;63.1;123.4;25.0;17/08/2026;3
108;ORINOQUÍA;META;SAN JUANITO;50686;Alta;55.8;141.9;29.0;17/08/2026;3
109;ORINOQUÍA;META;URIBE;50370;Alta;46.7;75.4;18.0;17/08/2026;3
110;ORINOQUÍA;META;VILLAVICENCIO;50001;Alta;75.5;132.1;26.0;17/08/2026;3
111;ORINOQUÍA;META;VISTAHERMOSA;50711;Alta;68.0;109.2;25.0;17/08/2026;3
112;PACÍFICO;NARIÑO;BARBACOAS;52079;Alta;47.1;66.4;25.0;17/08/2026;3
113;PACÍFICO;NARIÑO;LOS ANDES;52418;Alta;33.7;38.2;14.0;17/08/2026;3
114;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Alta;24.1;66.2;28.0;17/08/2026;3
115;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;45.7;84.2;28.0;17/08/2026;3
116;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;24.3;79.5;29.0;17/08/2026;3
117;AMAZONÍA;PUTUMAYO;ORITO;86320;Alta;7.3;20.8;27.0;17/08/2026;3
118;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;Alta;-;-;-;17/08/2026;3
119;ANDINA;QUINDÍO;ARMENIA;63001;Alta;-;-;-;17/08/2026;3
120;ANDINA;RISARALDA;APÍA;66045;Alta;91.8;118.1;12.0;17/08/2026;3
121;ANDINA;RISARALDA;BELÉN DE UMBRÍA;66088;Alta;36.3;38.7;13.0;17/08/2026;3
122;ANDINA;RISARALDA;PEREIRA;66001;Alta;-;-;-;17/08/2026;3
123;ANDINA;RISARALDA;PUEBLO RICO;66572;Alta;81.8;100.8;13.0;17/08/2026;3
124;ANDINA;RISARALDA;SANTA ROSA DE CABAL;66682;Alta;47.4;54.4;16.0;17/08/2026;3
125;ANDINA;RISARALDA;SANTUARIO;66687;Alta;118.0;158.7;11.0;17/08/2026;3
126;ANDINA;SANTANDER;ALBANIA;68020;Alta;-;-;-;17/08/2026;3
127;ANDINA;SANTANDER;BOLÍVAR;68101;Alta;54.5;75.7;18.0;17/08/2026;3
128;ANDINA;SANTANDER;CONTRATACIÓN;68211;Alta;59.1;162.4;21.0;17/08/2026;3
129;ANDINA;TOLIMA;IBAGUÉ;73001;Alta;-;-;-;17/08/2026;3
130;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;49.9;128.4;24.0;17/08/2026;3
131;PACÍFICO;VALLE DEL CAUCA;CALI;76001;Alta;24.7;24.8;12.0;17/08/2026;3
132;ANDINA;ANTIOQUIA;ABRIAQUÍ;05004;Baja;38.9;45.3;12.0;17/08/2026;1
133;ANDINA;ANTIOQUIA;AMAGÁ;05030;Baja;42.3;46.5;14.0;17/08/2026;1
134;ANDINA;ANTIOQUIA;ANGELÓPOLIS;05036;Baja;54.5;56.1;15.0;17/08/2026;1
135;ANDINA;ANTIOQUIA;BELMIRA;05086;Baja;-;-;-;17/08/2026;1
136;ANDINA;ANTIOQUIA;CALDAS;05129;Baja;56.0;56.3;16.0;17/08/2026;1
137;ANDINA;ANTIOQUIA;CARAMANTA;05145;Baja;48.1;49.4;9.0;17/08/2026;1
138;ANDINA;ANTIOQUIA;CONCORDIA;05209;Baja;61.6;66.3;12.0;17/08/2026;1
139;ANDINA;ANTIOQUIA;EL SANTUARIO;05697;Baja;57.3;61.6;17.0;17/08/2026;1
140;ANDINA;ANTIOQUIA;ENTRERRÍOS;05264;Baja;42.2;62.3;14.0;17/08/2026;1
141;ANDINA;ANTIOQUIA;ENVIGADO;05266;Baja;48.9;49.6;15.0;17/08/2026;1
142;ANDINA;ANTIOQUIA;JARDÍN;05364;Baja;67.8;71.0;13.0;17/08/2026;1
143;ANDINA;ANTIOQUIA;JERICÓ;05368;Baja;53.6;56.4;12.0;17/08/2026;1
144;ANDINA;ANTIOQUIA;LA ESTRELLA;05380;Baja;53.4;54.2;14.0;17/08/2026;1
145;ANDINA;ANTIOQUIA;MONTEBELLO;05467;Baja;50.6;53.0;13.0;17/08/2026;1
146;ANDINA;ANTIOQUIA;MURINDÓ;05475;Baja;49.1;65.8;16.0;17/08/2026;1
147;ANDINA;ANTIOQUIA;NARIÑO;05483;Baja;49.3;52.7;12.0;17/08/2026;1
148;ANDINA;ANTIOQUIA;PEQUE;05543;Baja;46.3;50.1;16.0;17/08/2026;1
149;ANDINA;ANTIOQUIA;PUEBLORRICO;05576;Baja;52.1;56.0;13.0;17/08/2026;1
150;ANDINA;ANTIOQUIA;RETIRO;05607;Baja;47.6;48.6;17.0;17/08/2026;1
151;ANDINA;ANTIOQUIA;SABANETA;05631;Baja;53.7;54.4;14.0;17/08/2026;1
152;ANDINA;ANTIOQUIA;SALGAR;05642;Baja;49.0;51.9;12.0;17/08/2026;1
153;ANDINA;ANTIOQUIA;TURBO;05837;Baja;34.2;83.5;24.0;17/08/2026;1
154;ANDINA;ANTIOQUIA;TÁMESIS;05789;Baja;57.3;59.0;11.0;17/08/2026;1
155;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;Baja;48.8;51.3;7.0;17/08/2026;1
156;ANDINA;ANTIOQUIA;VENECIA;05861;Baja;51.1;51.6;12.0;17/08/2026;1
157;ANDINA;BOGOTÁ, D.C.;BOGOTÁ, D.C.;11001;Baja;26.0;32.3;21.0;17/08/2026;1
158;CARIBE;BOLÍVAR;ACHÍ;13006;Baja;51.2;53.2;13.0;17/08/2026;1
159;CARIBE;BOLÍVAR;MARÍA LA BAJA;13442;Baja;54.0;65.7;15.0;17/08/2026;1
160;ANDINA;BOYACÁ;CHINAVITA;15172;Baja;39.9;60.8;29.0;17/08/2026;1
161;ANDINA;BOYACÁ;GUATEQUE;15322;Baja;25.6;54.5;27.0;17/08/2026;1
162;ANDINA;BOYACÁ;GUAYATÁ;15325;Baja;25.3;67.6;27.0;17/08/2026;1
163;ANDINA;BOYACÁ;LA VICTORIA;15401;Baja;48.1;64.0;17.0;17/08/2026;1
164;ANDINA;BOYACÁ;OTANCHE;15507;Baja;46.0;64.7;16.0;17/08/2026;1
165;ANDINA;BOYACÁ;PACHAVITA;15511;Baja;29.3;49.5;27.0;17/08/2026;1
166;ANDINA;BOYACÁ;PUERTO BOYACÁ;15572;Baja;57.7;65.2;17.0;17/08/2026;1
167;ANDINA;BOYACÁ;QUÍPAMA;15580;Baja;49.7;65.6;18.0;17/08/2026;1
168;ANDINA;BOYACÁ;RAMIRIQUÍ;15599;Baja;24.5;36.8;28.0;17/08/2026;1
169;ANDINA;BOYACÁ;SAN JOSÉ DE PARE;15664;Baja;44.3;82.4;20.0;17/08/2026;1
170;ANDINA;BOYACÁ;SUTATENZA;15778;Baja;28.8;59.0;27.0;17/08/2026;1
171;ANDINA;BOYACÁ;TENZA;15798;Baja;28.8;53.2;27.0;17/08/2026;1
172;ANDINA;BOYACÁ;TOGÜÍ;15816;Baja;38.2;46.8;16.0;17/08/2026;1
173;ANDINA;BOYACÁ;ZETAQUIRA;15897;Baja;22.1;47.6;29.0;17/08/2026;1
174;ANDINA;CALDAS;AGUADAS;17013;Baja;52.3;52.6;8.0;17/08/2026;1
175;ANDINA;CALDAS;BELALCÁZAR;17088;Baja;51.3;57.8;11.0;17/08/2026;1
176;ANDINA;CALDAS;PÁCORA;17513;Baja;53.3;53.3;9.0;17/08/2026;1
177;ANDINA;CALDAS;RIOSUCIO;17614;Baja;36.8;37.8;11.0;17/08/2026;1
178;ANDINA;CALDAS;RISARALDA;17616;Baja;35.1;35.4;12.0;17/08/2026;1
179;ANDINA;CALDAS;SAN JOSÉ;17665;Baja;42.4;44.9;13.0;17/08/2026;1
180;ANDINA;CALDAS;VICTORIA;17867;Baja;26.9;33.9;10.0;17/08/2026;1
181;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Baja;20.2;44.4;23.0;17/08/2026;1
182;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Baja;12.1;64.5;28.0;17/08/2026;1
183;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;Baja;71.9;71.9;5.0;17/08/2026;1
184;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;Baja;43.1;43.6;8.0;17/08/2026;1
185;CARIBE;CESAR;BECERRIL;20045;Baja;42.8;49.1;13.0;17/08/2026;1
186;ANDINA;CUNDINAMARCA;CHIPAQUE;25178;Baja;34.9;51.1;26.0;17/08/2026;1
187;ANDINA;CUNDINAMARCA;CHOACHÍ;25181;Baja;36.1;48.0;28.0;17/08/2026;1
188;ANDINA;CUNDINAMARCA;GACHETÁ;25297;Baja;26.6;68.2;28.0;17/08/2026;1
189;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;26.8;71.3;30.0;17/08/2026;1
190;ANDINA;CUNDINAMARCA;GUASCA;25322;Baja;21.5;37.4;28.0;17/08/2026;1
191;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;18.2;41.2;28.0;17/08/2026;1
192;ANDINA;CUNDINAMARCA;LA CALERA;25377;Baja;22.8;29.6;26.0;17/08/2026;1
193;ANDINA;CUNDINAMARCA;LA PALMA;25394;Baja;40.2;42.9;16.0;17/08/2026;1
194;ANDINA;CUNDINAMARCA;PUERTO SALGAR;25572;Baja;37.8;38.2;17.0;17/08/2026;1
195;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;Baja;33.3;46.5;16.0;17/08/2026;1
196;ANDINA;CUNDINAMARCA;UBAQUE;25841;Baja;39.2;58.1;27.0;17/08/2026;1
197;ANDINA;CUNDINAMARCA;YACOPÍ;25885;Baja;53.0;62.7;17.0;17/08/2026;1
198;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Baja;36.3;43.9;21.0;17/08/2026;1
199;CARIBE;CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;23586;Baja;59.4;68.2;12.0;17/08/2026;1
200;CARIBE;CÓRDOBA;SAN ANTERO;23672;Baja;47.7;56.5;12.0;17/08/2026;1
201;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;Baja;43.9;50.8;19.0;17/08/2026;1
202;PACÍFICO;NARIÑO;PASTO;52001;Baja;8.1;21.5;25.0;17/08/2026;1
203;PACÍFICO;NARIÑO;RICAURTE;52612;Baja;28.5;43.1;24.0;17/08/2026;1
204;PACÍFICO;NARIÑO;SAMANIEGO;52678;Baja;16.8;17.0;9.0;17/08/2026;1
205;ANDINA;NORTE DE SANTANDER;CHINÁCOTA;54172;Baja;29.1;29.1;15.0;17/08/2026;1
206;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Baja;48.0;50.6;13.0;17/08/2026;1
207;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Baja;42.4;43.8;10.0;17/08/2026;1
208;ANDINA;NORTE DE SANTANDER;PAMPLONA;54518;Baja;20.6;22.2;24.0;17/08/2026;1
209;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Baja;46.1;51.7;14.0;17/08/2026;1
210;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Baja;40.2;59.4;16.0;17/08/2026;1
211;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;10.4;41.9;30.0;17/08/2026;1
212;ANDINA;RISARALDA;MISTRATÓ;66456;Baja;38.5;41.1;13.0;17/08/2026;1
213;ANDINA;SANTANDER;ARATOCA;68051;Baja;28.5;39.7;20.0;17/08/2026;1
214;ANDINA;SANTANDER;CHIPATÁ;68179;Baja;43.2;71.4;16.0;17/08/2026;1
215;ANDINA;SANTANDER;CURITÍ;68229;Baja;42.0;65.4;22.0;17/08/2026;1
216;ANDINA;SANTANDER;ENCINO;68264;Baja;25.8;40.2;19.0;17/08/2026;1
217;ANDINA;SANTANDER;GÜEPSA;68327;Baja;45.5;55.4;16.0;17/08/2026;1
218;ANDINA;SANTANDER;JORDÁN;68370;Baja;41.4;58.2;21.0;17/08/2026;1
219;ANDINA;SANTANDER;LA BELLEZA;68377;Baja;52.6;67.6;14.0;17/08/2026;1
220;ANDINA;SANTANDER;ONZAGA;68502;Baja;19.5;21.4;18.0;17/08/2026;1
221;ANDINA;SANTANDER;PUERTO PARRA;68573;Baja;60.7;76.5;20.0;17/08/2026;1
222;ANDINA;SANTANDER;SAN JOAQUÍN;68682;Baja;40.1;65.9;20.0;17/08/2026;1
223;ANDINA;SANTANDER;SAN VICENTE DE CHUCURÍ;68689;Baja;29.8;47.1;19.0;17/08/2026;1
224;ANDINA;SANTANDER;SUCRE;68773;Baja;49.8;70.9;16.0;17/08/2026;1
225;ANDINA;SANTANDER;VILLANUEVA;68872;Baja;46.9;59.9;20.0;17/08/2026;1
226;ANDINA;SANTANDER;ZAPATOCA;68895;Baja;34.8;46.8;16.0;17/08/2026;1
227;CARIBE;SUCRE;OVEJAS;70508;Baja;40.4;52.8;12.0;17/08/2026;1
228;CARIBE;SUCRE;SAN ONOFRE;70713;Baja;52.5;59.7;16.0;17/08/2026;1
229;PACÍFICO;VALLE DEL CAUCA;RIOFRÍO;76616;Baja;33.1;33.9;7.0;17/08/2026;1
230;ANDINA;ANTIOQUIA;ANDES;05034;Moderada;61.8;65.7;13.0;17/08/2026;2
231;ANDINA;ANTIOQUIA;APARTADÓ;05045;Moderada;23.3;134.4;24.0;17/08/2026;2
232;ANDINA;ANTIOQUIA;ARMENIA;05059;Moderada;55.2;57.1;13.0;17/08/2026;2
233;ANDINA;ANTIOQUIA;BARBOSA;05079;Moderada;59.7;73.3;18.0;17/08/2026;2
234;ANDINA;ANTIOQUIA;BETANIA;05091;Moderada;65.3;71.2;13.0;17/08/2026;2
235;ANDINA;ANTIOQUIA;BRICEÑO;05107;Moderada;59.6;72.9;18.0;17/08/2026;2
236;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Moderada;69.4;96.3;18.0;17/08/2026;2
237;ANDINA;ANTIOQUIA;CARACOLÍ;05142;Moderada;61.7;102.2;22.0;17/08/2026;2
238;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;29.0;116.7;24.0;17/08/2026;2
239;ANDINA;ANTIOQUIA;COCORNÁ;05197;Moderada;63.8;78.2;17.0;17/08/2026;2
240;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;39.0;49.6;14.0;17/08/2026;2
241;ANDINA;ANTIOQUIA;DONMATÍAS;05237;Moderada;55.7;63.8;15.0;17/08/2026;2
242;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;Moderada;53.7;60.4;17.0;17/08/2026;2
243;ANDINA;ANTIOQUIA;FRONTINO;05284;Moderada;47.9;57.1;14.0;17/08/2026;2
244;ANDINA;ANTIOQUIA;GRANADA;05313;Moderada;56.5;68.9;16.0;17/08/2026;2
245;ANDINA;ANTIOQUIA;GUADALUPE;05315;Moderada;96.2;132.5;19.0;17/08/2026;2
246;ANDINA;ANTIOQUIA;LA CEJA;05376;Moderada;54.1;56.2;16.0;17/08/2026;2
247;ANDINA;ANTIOQUIA;LA UNIÓN;05400;Moderada;71.4;74.6;15.0;17/08/2026;2
248;ANDINA;ANTIOQUIA;MACEO;05425;Moderada;51.6;88.9;22.0;17/08/2026;2
249;ANDINA;ANTIOQUIA;MARINILLA;05440;Moderada;63.0;66.5;17.0;17/08/2026;2
250;ANDINA;ANTIOQUIA;PEÑOL;05541;Moderada;69.7;75.7;19.0;17/08/2026;2
251;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Moderada;73.1;108.1;21.0;17/08/2026;2
252;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Moderada;71.0;91.1;19.0;17/08/2026;2
253;ANDINA;ANTIOQUIA;PUERTO TRIUNFO;05591;Moderada;65.5;66.9;17.0;17/08/2026;2
254;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;Moderada;75.7;90.2;17.0;17/08/2026;2
