OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
39;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Baja;16/07/2026;17.4;60.8;26.0;1
40;ANDINA;ANTIOQUIA;DABEIBA;05234;Baja;16/07/2026;-;-;-;1
41;ANDINA;ANTIOQUIA;ITUANGO;05361;Baja;16/07/2026;14.9;75.0;20.0;1
42;ANDINA;ANTIOQUIA;TURBO;05837;Baja;16/07/2026;-;-;-;1
43;ANDINA;BOYAC¡;AQUITANIA;15047;Baja;16/07/2026;9.2;91.6;29.0;1
44;ANDINA;BOYAC¡;CHITA;15183;Baja;16/07/2026;1.1;82.1;21.0;1
45;ANDINA;BOYAC¡;GARAGOA;15299;Baja;16/07/2026;14.2;72.3;30.0;1
46;ANDINA;BOYAC¡;GUAYAT¡;15325;Baja;16/07/2026;17.2;105.3;30.0;1
47;ANDINA;BOYAC¡;MONGUA;15464;Baja;16/07/2026;8.5;103.3;28.0;1
48;ANDINA;BOYAC¡;PISBA;15550;Baja;16/07/2026;8.3;156.3;26.0;1
49;ANDINA;BOYAC¡;SOCOT¡;15755;Baja;16/07/2026;-;-;-;1
50;ANDINA;BOYAC¡;SOMONDOCO;15761;Baja;16/07/2026;16.0;78.0;28.0;1
51;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;Baja;16/07/2026;22.2;58.4;25.0;1
52;ORINOQUÕA;CASANARE;AGUAZUL;85010;Baja;16/07/2026;18.8;93.7;28.0;1
53;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Baja;16/07/2026;15.0;67.5;29.0;1
54;ORINOQUÕA;CASANARE;PORE;85263;Baja;16/07/2026;4.9;190.0;26.0;1
55;ORINOQUÕA;CASANARE;RECETOR;85279;Baja;16/07/2026;19.8;96.2;29.0;1
56;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Baja;16/07/2026;31.1;62.7;26.0;1
57;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;Baja;16/07/2026;4.1;34.9;16.0;1
58;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;Baja;16/07/2026;21.5;89.7;20.0;1
59;PACÕFICO;CHOC”;JURAD”;27372;Baja;16/07/2026;18.3;59.1;27.0;1
60;PACÕFICO;CHOC”;RIOSUCIO;27615;Baja;16/07/2026;-;-;-;1
61;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;16/07/2026;17.3;74.5;30.0;1
62;ANDINA;CUNDINAMARCA;GUASCA;25322;Baja;16/07/2026;-;-;-;1
63;ANDINA;CUNDINAMARCA;JUNÕN;25372;Baja;16/07/2026;10.2;42.8;29.0;1
64;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Baja;16/07/2026;9.8;82.6;21.0;1
65;ANDINA;HUILA;ACEVEDO;41006;Baja;16/07/2026;17.5;102.5;28.0;1
66;ANDINA;HUILA;PALESTINA;41530;Baja;16/07/2026;17.3;134.0;29.0;1
67;ANDINA;HUILA;SUAZA;41770;Baja;16/07/2026;19.3;69.8;27.0;1
68;CARIBE;MAGDALENA;CI…NAGA;47189;Baja;16/07/2026;-;-;-;1
69;PACÕFICO;NARI—O;RICAURTE;52612;Baja;16/07/2026;11.6;109.6;28.0;1
70;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Baja;16/07/2026;19.4;82.0;24.0;1
71;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Baja;16/07/2026;12.0;68.4;26.0;1
72;AMAZONÕA;PUTUMAYO;PUERTO GUZM¡N;86571;Baja;16/07/2026;-;-;-;1
73;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Baja;16/07/2026;14.3;105.0;30.0;1
74;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;16/07/2026;28.0;63.8;13.0;1
75;ANDINA;ANTIOQUIA;MUTAT¡;05480;Moderada;16/07/2026;34.0;69.9;25.0;2
76;ORINOQUÕA;ARAUCA;FORTUL;81300;Moderada;16/07/2026;14.9;144.0;27.0;2
77;ORINOQUÕA;ARAUCA;TAME;81794;Moderada;16/07/2026;9.6;147.9;25.0;2
78;ANDINA;BOYAC¡;ALMEIDA;15022;Moderada;16/07/2026;21.2;122.0;29.0;2
79;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;Moderada;16/07/2026;28.0;158.4;30.0;2
80;ANDINA;BOYAC¡;CHISCAS;15180;Moderada;16/07/2026;9.9;48.3;19.0;2
81;ANDINA;BOYAC¡;CHIVOR;15236;Moderada;16/07/2026;22.3;166.6;30.0;2
82;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;16/07/2026;11.4;92.1;23.0;2
83;ANDINA;BOYAC¡;LABRANZAGRANDE;15377;Moderada;16/07/2026;13.6;141.5;28.0;2
84;ANDINA;BOYAC¡;MIRAFLORES;15455;Moderada;16/07/2026;13.6;111.2;30.0;2
85;ANDINA;BOYAC¡;PAJARITO;15518;Moderada;16/07/2026;21.6;145.6;29.0;2
86;ANDINA;BOYAC¡;PAYA;15533;Moderada;16/07/2026;10.7;161.7;25.0;2
87;ANDINA;BOYAC¡;P¡EZ;15514;Moderada;16/07/2026;24.6;124.6;30.0;2
88;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Moderada;16/07/2026;35.1;140.7;30.0;2
89;ANDINA;BOYAC¡;SANTA MARÕA;15690;Moderada;16/07/2026;31.8;209.9;30.0;2
90;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;Moderada;16/07/2026;26.2;139.1;27.0;2
91;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;Moderada;16/07/2026;27.1;101.1;27.0;2
92;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Moderada;16/07/2026;33.4;137.0;28.0;2
93;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Moderada;16/07/2026;36.1;104.8;27.0;2
94;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Moderada;16/07/2026;33.6;152.6;28.0;2
95;AMAZONÕA;CAQUET¡;MORELIA;18479;Moderada;16/07/2026;35.8;165.7;27.0;2
96;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Moderada;16/07/2026;30.8;123.0;29.0;2
97;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Moderada;16/07/2026;14.9;178.4;25.0;2
98;ORINOQUÕA;CASANARE;NUNCHÕA;85225;Moderada;16/07/2026;6.8;169.2;24.0;2
99;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Moderada;16/07/2026;16.9;142.4;27.0;2
100;ORINOQUÕA;CASANARE;S¡CAMA;85315;Moderada;16/07/2026;3.8;129.0;26.0;2
101;ORINOQUÕA;CASANARE;TAURAMENA;85410;Moderada;16/07/2026;46.2;115.9;26.0;2
102;ORINOQUÕA;CASANARE;T¡MARA;85400;Moderada;16/07/2026;7.4;169.8;25.0;2
103;ORINOQUÕA;CASANARE;YOPAL;85001;Moderada;16/07/2026;11.2;136.0;24.0;2
104;PACÕFICO;CAUCA;GUAPI;19318;Moderada;16/07/2026;25.5;132.7;26.0;2
105;PACÕFICO;CAUCA;PIAMONTE;19533;Moderada;16/07/2026;16.9;137.6;30.0;2
106;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Moderada;16/07/2026;16.5;157.8;28.0;2
107;PACÕFICO;CHOC”;BAJO BAUD”;27077;Moderada;16/07/2026;43.8;139.2;26.0;2
108;PACÕFICO;CHOC”;C…RTEGUI;27160;Moderada;16/07/2026;65.8;146.3;27.0;2
109;PACÕFICO;CHOC”;ISTMINA;27361;Moderada;16/07/2026;42.0;115.8;26.0;2
110;PACÕFICO;CHOC”;LLOR”;27413;Moderada;16/07/2026;21.9;113.9;26.0;2
111;PACÕFICO;CHOC”;MEDIO ATRATO;27425;Moderada;16/07/2026;21.7;87.3;24.0;2
112;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Moderada;16/07/2026;56.0;150.8;26.0;2
113;PACÕFICO;CHOC”;NUQUÕ;27495;Moderada;16/07/2026;34.4;125.4;27.0;2
114;PACÕFICO;CHOC”;N”VITA;27491;Moderada;16/07/2026;56.1;140.7;25.0;2
115;PACÕFICO;CHOC”;QUIBD”;27001;Moderada;16/07/2026;20.8;89.2;24.0;2
116;PACÕFICO;CHOC”;RÕO QUITO;27600;Moderada;16/07/2026;28.1;126.3;27.0;2
117;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Moderada;16/07/2026;28.7;74.2;18.0;2
118;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;16/07/2026;27.6;56.0;15.0;2
119;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Moderada;16/07/2026;9.6;30.2;28.0;2
120;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;16/07/2026;13.7;59.8;29.0;2
121;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;16/07/2026;7.6;25.7;30.0;2
122;ANDINA;CUNDINAMARCA;GACHAL¡;25293;Moderada;16/07/2026;24.1;89.1;30.0;2
123;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Moderada;16/07/2026;13.9;61.4;28.0;2
124;ANDINA;CUNDINAMARCA;UBAL¡;25839;Moderada;16/07/2026;26.6;148.5;30.0;2
125;CARIBE;C”RDOBA;TIERRALTA;23807;Moderada;16/07/2026;14.5;56.4;24.0;2
126;ANDINA;HUILA;ISNOS;41359;Moderada;16/07/2026;12.2;73.4;28.0;2
127;ANDINA;HUILA;PITALITO;41551;Moderada;16/07/2026;15.6;116.0;29.0;2
128;ANDINA;HUILA;SAN AGUSTÕN;41668;Moderada;16/07/2026;11.5;71.6;29.0;2
129;CARIBE;MAGDALENA;ARACATACA;47053;Moderada;16/07/2026;-;-;-;2
130;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Moderada;16/07/2026;64.1;169.9;25.0;2
131;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;16/07/2026;30.6;108.8;30.0;2
132;ORINOQUÕA;META;EL DORADO;50270;Moderada;16/07/2026;32.8;130.2;28.0;2
133;ORINOQUÕA;META;LA MACARENA;50350;Moderada;16/07/2026;32.7;106.1;28.0;2
134;ORINOQUÕA;META;LEJANÕAS;50400;Moderada;16/07/2026;37.8;118.4;30.0;2
135;ORINOQUÕA;META;SAN JUANITO;50686;Moderada;16/07/2026;25.6;99.4;30.0;2
136;ORINOQUÕA;META;URIBE;50370;Moderada;16/07/2026;23.5;60.6;25.0;2
137;PACÕFICO;NARI—O;BARBACOAS;52079;Moderada;16/07/2026;17.6;161.6;30.0;2
138;PACÕFICO;NARI—O;PASTO;52001;Moderada;16/07/2026;4.8;27.1;27.0;2
139;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Moderada;16/07/2026;14.5;133.9;29.0;2
140;AMAZONÕA;PUTUMAYO;ORITO;86320;Moderada;16/07/2026;11.2;53.1;30.0;2
141;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Moderada;16/07/2026;14.7;81.9;30.0;2
142;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Moderada;16/07/2026;15.3;125.2;30.0;2
143;ANDINA;HUILA;SALADOBLANCO;41660;Alta;16/07/2026;-;-;-;3
