OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ORINOQUÕA;ARAUCA;SARAVENA;81736;ALTA;27.9;202.1;26.0;16/07/2026
2;ANDINA;BOYAC¡;CUBAR¡;15223;ALTA;40.7;284.6;27.0;16/07/2026
3;ANDINA;BOYAC¡;MACANAL;15425;ALTA;25.2;121.2;30.0;16/07/2026
4;ORINOQUÕA;CASANARE;MONTERREY;85162;ALTA;56.7;151.4;29.0;16/07/2026
5;ORINOQUÕA;CASANARE;SABANALARGA;85300;ALTA;47.5;133.4;28.0;16/07/2026
6;ORINOQUÕA;CASANARE;VILLANUEVA;85440;ALTA;60.3;135.8;25.0;16/07/2026
7;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;ALTA;16.8;136.9;26.0;16/07/2026
8;PACÕFICO;CAUCA;SANTA ROSA;19701;ALTA;12.0;77.7;28.0;16/07/2026
9;PACÕFICO;CHOC”;ALTO BAUD”;27025;ALTA;39.4;130.3;27.0;16/07/2026
10;PACÕFICO;CHOC”;BAGAD”;27073;ALTA;22.0;79.4;23.0;16/07/2026
11;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;ALTA;33.2;106.1;27.0;16/07/2026
12;PACÕFICO;CHOC”;BOJAY¡;27099;ALTA;26.0;64.8;22.0;16/07/2026
13;PACÕFICO;CHOC”;CONDOTO;27205;ALTA;63.8;151.3;26.0;16/07/2026
14;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;ALTA;76.4;150.9;26.0;16/07/2026
15;PACÕFICO;CHOC”;RÕO IR”;27580;ALTA;66.8;143.6;26.0;16/07/2026
16;PACÕFICO;CHOC”;TAD”;27787;ALTA;42.4;87.9;22.0;16/07/2026
17;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;46.6;228.4;30.0;16/07/2026
18;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;38.2;156.2;30.0;16/07/2026
19;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;ALTA;44.9;142.3;26.0;16/07/2026
20;ANDINA;CUNDINAMARCA;QUETAME;25594;ALTA;38.7;208.4;29.0;16/07/2026
21;ORINOQUÕA;META;ACACÕAS;50006;ALTA;35.3;110.4;29.0;16/07/2026
22;ORINOQUÕA;META;CUBARRAL;50223;ALTA;34.4;105.3;29.0;16/07/2026
23;ORINOQUÕA;META;CUMARAL;50226;ALTA;43.4;97.7;25.0;16/07/2026
24;ORINOQUÕA;META;EL CASTILLO;50251;ALTA;39.9;126.1;29.0;16/07/2026
25;ORINOQUÕA;META;GUAMAL;50318;ALTA;31.3;82.6;29.0;16/07/2026
26;ORINOQUÕA;META;MESETAS;50330;ALTA;52.0;135.1;29.0;16/07/2026
27;ORINOQUÕA;META;RESTREPO;50606;ALTA;36.5;164.6;30.0;16/07/2026
28;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;ALTA;93.5;163.1;29.0;16/07/2026
29;ORINOQUÕA;META;VILLAVICENCIO;50001;ALTA;44.7;101.6;27.0;16/07/2026
30;ORINOQUÕA;META;VISTAHERMOSA;50711;ALTA;48.3;158.4;29.0;16/07/2026
