OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
20;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;Alta;23/08/2026;75.4;281.9;25.0;3
21;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;Alta;23/08/2026;78.8;202.0;25.0;3
22;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Alta;23/08/2026;47.1;184.2;23.0;3
23;PACÍFICO;CHOCÓ;CONDOTO;27205;Alta;23/08/2026;92.7;174.6;24.0;3
24;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Alta;23/08/2026;66.3;280.4;25.0;3
25;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;Alta;23/08/2026;83.7;250.2;25.0;3
26;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Alta;23/08/2026;30.5;77.3;15.0;3
27;PACÍFICO;CHOCÓ;LLORÓ;27413;Alta;23/08/2026;69.1;273.0;25.0;3
28;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Alta;23/08/2026;72.6;282.9;24.0;3
29;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Alta;23/08/2026;90.7;190.8;24.0;3
30;PACÍFICO;CHOCÓ;NUQUÍ;27495;Alta;23/08/2026;94.7;324.8;26.0;3
31;PACÍFICO;CHOCÓ;NÓVITA;27491;Alta;23/08/2026;91.1;172.5;23.0;3
32;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Alta;23/08/2026;75.6;286.7;24.0;3
33;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Alta;23/08/2026;42.1;89.7;22.0;3
34;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Alta;23/08/2026;82.0;190.3;24.0;3
35;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Alta;23/08/2026;87.1;340.4;26.0;3
36;PACÍFICO;CHOCÓ;TADÓ;27787;Alta;23/08/2026;54.4;194.6;22.0;3
37;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Alta;23/08/2026;24.3;66.9;28.0;3
38;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;23/08/2026;53.5;232.4;28.0;3
39;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;23/08/2026;43.7;130.8;28.0;3
40;ANDINA;CUNDINAMARCA;QUETAME;25594;Alta;23/08/2026;29.0;191.8;28.0;3
41;ANDINA;CUNDINAMARCA;UBALÁ;25839;Alta;23/08/2026;35.6;157.5;30.0;3
42;ORINOQUÍA;META;ACACÍAS;50006;Alta;23/08/2026;54.8;181.5;27.0;3
43;ORINOQUÍA;META;CUBARRAL;50223;Alta;23/08/2026;61.4;157.1;27.0;3
44;ORINOQUÍA;META;CUMARAL;50226;Alta;23/08/2026;39.4;97.9;26.0;3
45;ORINOQUÍA;META;EL CALVARIO;50245;Alta;23/08/2026;86.2;220.9;28.0;3
46;ORINOQUÍA;META;EL CASTILLO;50251;Alta;23/08/2026;81.6;202.4;27.0;3
47;ORINOQUÍA;META;EL DORADO;50270;Alta;23/08/2026;104.4;204.5;27.0;3
48;ORINOQUÍA;META;GUAMAL;50318;Alta;23/08/2026;39.0;122.1;27.0;3
49;ORINOQUÍA;META;LEJANÍAS;50400;Alta;23/08/2026;44.1;177.8;27.0;3
50;ORINOQUÍA;META;RESTREPO;50606;Alta;23/08/2026;57.2;182.7;28.0;3
51;ORINOQUÍA;META;SAN JUANITO;50686;Alta;23/08/2026;79.6;197.3;29.0;3
52;ORINOQUÍA;META;VILLAVICENCIO;50001;Alta;23/08/2026;50.1;140.6;27.0;3
53;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Alta;23/08/2026;80.0;126.4;14.0;3
54;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;Alta;23/08/2026;34.6;50.3;15.0;3
55;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;Alta;23/08/2026;64.1;93.6;16.0;3
56;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;Alta;23/08/2026;85.0;117.6;14.0;3
57;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Alta;23/08/2026;91.2;139.4;16.0;3
58;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;23/08/2026;67.1;126.4;29.0;3
59;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Alta;23/08/2026;68.0;171.1;30.0;3
60;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Alta;23/08/2026;72.7;131.4;27.0;3
61;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;Baja;23/08/2026;-;-;-;1
62;ANDINA;ANTIOQUIA;ANGOSTURA;05038;Baja;23/08/2026;29.0;109.9;18.0;1
63;ANDINA;ANTIOQUIA;ARBOLETES;05051;Baja;23/08/2026;-;-;-;1
64;ANDINA;ANTIOQUIA;BARBOSA;05079;Baja;23/08/2026;5.7;95.6;18.0;1
65;ANDINA;ANTIOQUIA;CAROLINA;05150;Baja;23/08/2026;20.5;124.0;20.0;1
66;ANDINA;ANTIOQUIA;CISNEROS;05190;Baja;23/08/2026;20.1;134.4;23.0;1
67;ANDINA;ANTIOQUIA;DABEIBA;05234;Baja;23/08/2026;-;-;-;1
68;ANDINA;ANTIOQUIA;FRONTINO;05284;Baja;23/08/2026;-;-;-;1
69;ANDINA;ANTIOQUIA;MURINDÓ;05475;Baja;23/08/2026;-;-;-;1
70;ANDINA;ANTIOQUIA;NECHÍ;05495;Baja;23/08/2026;32.0;85.2;19.0;1
71;ANDINA;ANTIOQUIA;NECOCLÍ;05490;Baja;23/08/2026;26.8;72.7;19.0;1
72;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;Baja;23/08/2026;-;-;-;1
73;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Baja;23/08/2026;22.0;130.3;23.0;1
74;ORINOQUÍA;ARAUCA;SARAVENA;81736;Baja;23/08/2026;27.1;63.8;26.0;1
75;CARIBE;BOLÍVAR;ACHÍ;13006;Baja;23/08/2026;29.9;76.3;12.0;1
76;CARIBE;BOLÍVAR;ARENAL;13042;Baja;23/08/2026;49.4;103.9;12.0;1
77;CARIBE;BOLÍVAR;MORALES;13473;Baja;23/08/2026;31.8;78.4;11.0;1
78;CARIBE;BOLÍVAR;NOROSÍ;13490;Baja;23/08/2026;45.1;98.8;11.0;1
79;CARIBE;BOLÍVAR;RÍO VIEJO;13600;Baja;23/08/2026;40.1;82.0;10.0;1
80;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;Baja;23/08/2026;43.2;77.7;18.0;1
81;CARIBE;BOLÍVAR;TIQUISIO;13810;Baja;23/08/2026;42.8;93.4;12.0;1
82;ANDINA;BOYACÁ;BERBEO;15090;Baja;23/08/2026;28.8;74.1;30.0;1
83;ANDINA;BOYACÁ;CHINAVITA;15172;Baja;23/08/2026;24.2;62.5;30.0;1
84;ANDINA;BOYACÁ;CHISCAS;15180;Baja;23/08/2026;27.0;37.6;19.0;1
85;ANDINA;BOYACÁ;GUATEQUE;15322;Baja;23/08/2026;22.4;56.3;29.0;1
86;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Baja;23/08/2026;26.6;44.9;21.0;1
87;ANDINA;BOYACÁ;SANTANA;15686;Baja;23/08/2026;28.0;87.2;23.0;1
88;ANDINA;BOYACÁ;TENZA;15798;Baja;23/08/2026;18.6;55.8;29.0;1
89;ANDINA;BOYACÁ;ZETAQUIRA;15897;Baja;23/08/2026;25.4;55.9;30.0;1
90;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;Baja;23/08/2026;14.3;51.5;25.0;1
91;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;Baja;23/08/2026;-;-;-;1
92;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;Baja;23/08/2026;-;-;-;1
93;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;Baja;23/08/2026;7.4;92.0;26.0;1
94;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;Baja;23/08/2026;-;-;-;1
95;ORINOQUÍA;CASANARE;LA SALINA;85136;Baja;23/08/2026;37.6;64.1;22.0;1
96;ORINOQUÍA;CASANARE;TAURAMENA;85410;Baja;23/08/2026;30.8;98.0;25.0;1
97;ORINOQUÍA;CASANARE;VILLANUEVA;85440;Baja;23/08/2026;-;-;-;1
98;PACÍFICO;CAUCA;EL TAMBO;19256;Baja;23/08/2026;10.0;49.7;13.0;1
99;CARIBE;CESAR;AGUACHICA;20011;Baja;23/08/2026;-;-;-;1
100;CARIBE;CESAR;EL COPEY;20238;Baja;23/08/2026;31.3;96.9;18.0;1
101;CARIBE;CESAR;LA GLORIA;20383;Baja;23/08/2026;-;-;-;1
102;CARIBE;CESAR;PUEBLO BELLO;20570;Baja;23/08/2026;31.7;69.0;14.0;1
103;CARIBE;CESAR;VALLEDUPAR;20001;Baja;23/08/2026;20.3;59.5;13.0;1
104;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Baja;23/08/2026;30.5;75.5;23.0;1
105;ANDINA;CUNDINAMARCA;GACHETÁ;25297;Baja;23/08/2026;28.6;85.5;30.0;1
106;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;23/08/2026;13.6;46.7;29.0;1
107;ANDINA;CUNDINAMARCA;MANTA;25436;Baja;23/08/2026;22.1;67.9;29.0;1
108;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Baja;23/08/2026;31.0;72.5;20.0;1
109;CARIBE;CÓRDOBA;MONTERÍA;23001;Baja;23/08/2026;25.5;65.5;16.0;1
110;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;Baja;23/08/2026;23.4;83.2;19.0;1
111;CARIBE;CÓRDOBA;VALENCIA;23855;Baja;23/08/2026;37.1;73.7;21.0;1
112;ANDINA;HUILA;ACEVEDO;41006;Baja;23/08/2026;23.2;73.0;26.0;1
113;ANDINA;HUILA;ISNOS;41359;Baja;23/08/2026;16.5;59.5;26.0;1
114;ANDINA;HUILA;PALESTINA;41530;Baja;23/08/2026;25.0;107.0;27.0;1
115;CARIBE;MAGDALENA;ARACATACA;47053;Baja;23/08/2026;30.1;49.8;16.0;1
116;CARIBE;MAGDALENA;FUNDACIÓN;47288;Baja;23/08/2026;32.4;62.3;16.0;1
117;PACÍFICO;NARIÑO;EL TABLÓN DE GÓMEZ;52258;Baja;23/08/2026;4.1;5.0;8.0;1
118;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Baja;23/08/2026;12.0;67.6;28.0;1
119;PACÍFICO;NARIÑO;MAGÜÍ;52427;Baja;23/08/2026;17.5;101.8;24.0;1
120;PACÍFICO;NARIÑO;PASTO;52001;Baja;23/08/2026;10.1;26.4;25.0;1
121;PACÍFICO;NARIÑO;RICAURTE;52612;Baja;23/08/2026;16.9;59.3;24.0;1
122;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Baja;23/08/2026;15.9;96.2;28.0;1
123;ANDINA;NORTE DE SANTANDER;CHITAGÁ;54174;Baja;23/08/2026;23.2;63.2;27.0;1
124;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Baja;23/08/2026;16.4;66.0;13.0;1
125;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Baja;23/08/2026;-;-;-;1
126;ANDINA;NORTE DE SANTANDER;HERRÁN;54347;Baja;23/08/2026;35.3;60.9;26.0;1
127;ANDINA;NORTE DE SANTANDER;ÁBREGO;54003;Baja;23/08/2026;21.3;58.5;13.0;1
128;AMAZONÍA;PUTUMAYO;COLÓN;86219;Baja;23/08/2026;28.1;55.1;30.0;1
129;ANDINA;SANTANDER;CABRERA;68121;Baja;23/08/2026;26.2;89.9;23.0;1
130;ANDINA;SANTANDER;CHARALÁ;68167;Baja;23/08/2026;22.7;98.7;21.0;1
131;ANDINA;SANTANDER;CONFINES;68209;Baja;23/08/2026;32.2;135.8;22.0;1
132;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;Baja;23/08/2026;11.0;51.8;20.0;1
133;ANDINA;SANTANDER;GALÁN;68296;Baja;23/08/2026;25.6;65.0;21.0;1
134;ANDINA;SANTANDER;GUAVATÁ;68324;Baja;23/08/2026;33.7;64.3;13.0;1
135;ANDINA;SANTANDER;MOGOTES;68464;Baja;23/08/2026;23.4;59.5;20.0;1
136;ANDINA;SANTANDER;OCAMONTE;68498;Baja;23/08/2026;25.5;124.4;21.0;1
137;ANDINA;SANTANDER;PÁRAMO;68533;Baja;23/08/2026;28.5;137.8;23.0;1
138;ANDINA;SANTANDER;SAN BENITO;68673;Baja;23/08/2026;29.9;79.1;19.0;1
139;ANDINA;SANTANDER;SUAITA;68770;Baja;23/08/2026;29.1;87.3;24.0;1
140;ANDINA;SANTANDER;SUCRE;68773;Baja;23/08/2026;27.1;85.7;15.0;1
141;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;Baja;23/08/2026;24.6;121.4;21.0;1
142;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Baja;23/08/2026;26.1;74.3;24.0;1
143;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;23/08/2026;23.0;56.2;15.0;1
144;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Baja;23/08/2026;10.8;32.7;18.0;1
145;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;23/08/2026;33.5;138.7;20.0;2
146;ANDINA;ANTIOQUIA;ANORÍ;05040;Moderada;23/08/2026;44.9;137.7;19.0;2
147;ANDINA;ANTIOQUIA;APARTADÓ;05045;Moderada;23/08/2026;-;-;-;2
148;ANDINA;ANTIOQUIA;BRICEÑO;05107;Moderada;23/08/2026;45.5;118.4;18.0;2
149;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Moderada;23/08/2026;42.9;124.2;18.0;2
150;ANDINA;ANTIOQUIA;CARACOLÍ;05142;Moderada;23/08/2026;52.9;137.3;24.0;2
151;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;23/08/2026;-;-;-;2
152;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;Moderada;23/08/2026;-;-;-;2
153;ANDINA;ANTIOQUIA;CÁCERES;05120;Moderada;23/08/2026;32.7;130.5;19.0;2
154;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;23/08/2026;34.8;107.8;19.0;2
155;ANDINA;ANTIOQUIA;GUADALUPE;05315;Moderada;23/08/2026;35.1;148.4;19.0;2
156;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Moderada;23/08/2026;13.7;131.8;21.0;2
157;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;23/08/2026;39.2;97.5;18.0;2
158;ANDINA;ANTIOQUIA;MACEO;05425;Moderada;23/08/2026;58.6;141.4;23.0;2
159;ANDINA;ANTIOQUIA;MUTATÁ;05480;Moderada;23/08/2026;27.3;74.0;21.0;2
160;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Moderada;23/08/2026;55.4;165.9;22.0;2
161;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Moderada;23/08/2026;27.1;102.5;19.0;2
162;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;23/08/2026;28.4;106.1;23.0;2
163;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Moderada;23/08/2026;18.0;102.8;24.0;2
164;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Moderada;23/08/2026;32.6;127.9;24.0;2
165;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;23/08/2026;52.6;172.7;21.0;2
166;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;23/08/2026;44.7;117.7;19.0;2
167;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;23/08/2026;31.5;72.7;22.0;2
168;ANDINA;ANTIOQUIA;URRAO;05847;Moderada;23/08/2026;16.6;51.4;13.0;2
169;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;23/08/2026;46.5;106.8;18.0;2
170;ANDINA;ANTIOQUIA;VEGACHÍ;05858;Moderada;23/08/2026;59.5;152.0;22.0;2
171;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Moderada;23/08/2026;22.6;88.6;18.0;2
172;ANDINA;ANTIOQUIA;YALÍ;05885;Moderada;23/08/2026;48.4;134.1;22.0;2
173;ANDINA;ANTIOQUIA;YARUMAL;05887;Moderada;23/08/2026;30.1;99.0;16.0;2
174;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Moderada;23/08/2026;37.2;142.7;22.0;2
175;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Moderada;23/08/2026;31.3;137.4;19.0;2
176;ORINOQUÍA;ARAUCA;FORTUL;81300;Moderada;23/08/2026;23.0;66.5;24.0;2
177;ORINOQUÍA;ARAUCA;TAME;81794;Moderada;23/08/2026;22.8;71.6;23.0;2
178;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;23/08/2026;36.7;172.4;20.0;2
179;CARIBE;BOLÍVAR;MONTECRISTO;13458;Moderada;23/08/2026;38.2;95.9;17.0;2
180;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Moderada;23/08/2026;35.2;107.4;15.0;2
181;CARIBE;BOLÍVAR;SIMITÍ;13744;Moderada;23/08/2026;28.0;78.6;13.0;2
182;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;23/08/2026;25.6;86.6;30.0;2
183;ANDINA;BOYACÁ;CHIVOR;15236;Moderada;23/08/2026;38.5;187.3;29.0;2
184;ANDINA;BOYACÁ;CUBARÁ;15223;Moderada;23/08/2026;42.5;75.5;26.0;2
185;ANDINA;BOYACÁ;GARAGOA;15299;Moderada;23/08/2026;31.8;87.5;29.0;2
186;ANDINA;BOYACÁ;GUAYATÁ;15325;Moderada;23/08/2026;27.0;101.0;29.0;2
187;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;23/08/2026;30.2;124.1;30.0;2
188;ANDINA;BOYACÁ;MIRAFLORES;15455;Moderada;23/08/2026;34.6;101.9;30.0;2
189;ANDINA;BOYACÁ;MONGUA;15464;Moderada;23/08/2026;24.1;83.6;30.0;2
190;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;23/08/2026;37.1;140.7;30.0;2
191;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;23/08/2026;42.3;113.9;30.0;2
192;ANDINA;BOYACÁ;SAN EDUARDO;15660;Moderada;23/08/2026;31.5;74.5;30.0;2
193;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;23/08/2026;38.2;129.5;28.0;2
194;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;23/08/2026;33.1;69.6;22.0;2
195;ANDINA;BOYACÁ;SOMONDOCO;15761;Moderada;23/08/2026;42.3;98.1;29.0;2
196;ANDINA;BOYACÁ;SUTATENZA;15778;Moderada;23/08/2026;25.2;64.6;29.0;2
197;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Moderada;23/08/2026;11.0;73.5;23.0;2
198;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Moderada;23/08/2026;30.6;72.8;27.0;2
199;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;23/08/2026;23.0;136.2;28.0;2
200;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;23/08/2026;30.3;82.9;30.0;2
201;ORINOQUÍA;CASANARE;HATO COROZAL;85125;Moderada;23/08/2026;27.3;76.2;22.0;2
202;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Moderada;23/08/2026;46.3;96.2;24.0;2
203;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;23/08/2026;31.7;108.9;30.0;2
204;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;23/08/2026;42.9;116.3;28.0;2
205;ORINOQUÍA;CASANARE;SÁCAMA;85315;Moderada;23/08/2026;56.0;143.6;22.0;2
206;PACÍFICO;CAUCA;GUAPI;19318;Moderada;23/08/2026;20.1;111.8;21.0;2
207;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;Moderada;23/08/2026;17.1;104.3;22.0;2
208;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Moderada;23/08/2026;25.5;148.6;25.0;2
209;PACÍFICO;CHOCÓ;ACANDÍ;27006;Moderada;23/08/2026;36.2;119.1;22.0;2
210;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Moderada;23/08/2026;39.2;83.7;20.0;2
211;PACÍFICO;CHOCÓ;ISTMINA;27361;Moderada;23/08/2026;55.7;126.4;24.0;2
212;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;23/08/2026;53.7;119.2;23.0;2
213;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Moderada;23/08/2026;36.5;105.5;17.0;2
214;PACÍFICO;CHOCÓ;SIPÍ;27745;Moderada;23/08/2026;35.0;68.1;13.0;2
215;PACÍFICO;CHOCÓ;UNGUÍA;27800;Moderada;23/08/2026;34.1;93.8;22.0;2
216;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Moderada;23/08/2026;15.8;65.7;28.0;2
217;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;23/08/2026;15.8;97.1;27.0;2
218;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Moderada;23/08/2026;34.4;127.2;30.0;2
219;ANDINA;CUNDINAMARCA;GAMA;25299;Moderada;23/08/2026;30.4;94.7;30.0;2
220;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;23/08/2026;14.9;101.3;27.0;2
221;ANDINA;CUNDINAMARCA;JUNÍN;25372;Moderada;23/08/2026;22.5;75.4;30.0;2
222;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;23/08/2026;51.8;133.5;25.0;2
223;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;Moderada;23/08/2026;31.1;80.0;20.0;2
224;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;23/08/2026;32.4;69.4;22.0;2
225;ANDINA;HUILA;PITALITO;41551;Moderada;23/08/2026;20.7;90.4;27.0;2
226;ANDINA;HUILA;SAN AGUSTÍN;41668;Moderada;23/08/2026;22.4;59.2;25.0;2
227;CARIBE;MAGDALENA;CIÉNAGA;47189;Moderada;23/08/2026;29.4;107.2;18.0;2
228;CARIBE;MAGDALENA;SANTA MARTA;47001;Moderada;23/08/2026;25.5;63.9;18.0;2
229;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Moderada;23/08/2026;72.8;157.4;25.0;2
230;ORINOQUÍA;META;LA MACARENA;50350;Moderada;23/08/2026;34.9;82.3;24.0;2
231;ORINOQUÍA;META;MESETAS;50330;Moderada;23/08/2026;34.6;123.8;25.0;2
232;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Moderada;23/08/2026;37.1;110.7;25.0;2
233;ORINOQUÍA;META;URIBE;50370;Moderada;23/08/2026;15.0;50.5;19.0;2
234;ORINOQUÍA;META;VISTAHERMOSA;50711;Moderada;23/08/2026;33.5;97.9;26.0;2
235;PACÍFICO;NARIÑO;BARBACOAS;52079;Moderada;23/08/2026;25.9;107.7;25.0;2
236;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Moderada;23/08/2026;19.0;74.4;28.0;2
237;ANDINA;NORTE DE SANTANDER;HACARÍ;54344;Moderada;23/08/2026;39.9;75.6;12.0;2
238;ANDINA;NORTE DE SANTANDER;SAN CALIXTO;54670;Moderada;23/08/2026;36.3;77.7;11.0;2
239;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Moderada;23/08/2026;36.3;87.1;15.0;2
240;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Moderada;23/08/2026;25.9;73.6;28.0;2
241;AMAZONÍA;PUTUMAYO;ORITO;86320;Moderada;23/08/2026;25.1;44.1;27.0;2
242;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Moderada;23/08/2026;31.0;63.9;30.0;2
243;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Moderada;23/08/2026;44.3;84.2;30.0;2
244;ANDINA;RISARALDA;PUEBLO RICO;66572;Moderada;23/08/2026;18.9;77.8;11.0;2
245;ANDINA;SANTANDER;AGUADA;68013;Moderada;23/08/2026;40.4;111.2;24.0;2
246;ANDINA;SANTANDER;BOLÍVAR;68101;Moderada;23/08/2026;17.8;89.4;18.0;2
247;ANDINA;SANTANDER;CHIMA;68176;Moderada;23/08/2026;46.5;183.6;22.0;2
248;ANDINA;SANTANDER;CONTRATACIÓN;68211;Moderada;23/08/2026;56.6;192.1;21.0;2
249;ANDINA;SANTANDER;EL GUACAMAYO;68245;Moderada;23/08/2026;44.7;168.9;21.0;2
250;ANDINA;SANTANDER;EL PEÑÓN;68250;Moderada;23/08/2026;41.5;98.4;19.0;2
251;ANDINA;SANTANDER;GUADALUPE;68320;Moderada;23/08/2026;44.7;139.7;22.0;2
252;ANDINA;SANTANDER;GUAPOTÁ;68322;Moderada;23/08/2026;41.7;158.6;22.0;2
253;ANDINA;SANTANDER;HATO;68344;Moderada;23/08/2026;33.4;91.4;22.0;2
254;ANDINA;SANTANDER;LA PAZ;68397;Moderada;23/08/2026;34.7;136.1;22.0;2
