OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;REMEDIOS;05604;ALTA;59.7;172.1;21.0;23/08/2026
2;ANDINA;ANTIOQUIA;YONDÓ;05893;ALTA;32.4;149.4;20.0;23/08/2026
3;CARIBE;BOLÍVAR;SAN PABLO;13670;ALTA;50.1;150.5;18.0;23/08/2026
4;ANDINA;BOYACÁ;ALMEIDA;15022;ALTA;46.7;146.9;29.0;23/08/2026
5;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;ALTA;45.5;145.6;30.0;23/08/2026
6;ANDINA;BOYACÁ;CHITA;15183;ALTA;44.8;79.7;21.0;23/08/2026
7;ANDINA;BOYACÁ;MACANAL;15425;ALTA;59.3;155.2;29.0;23/08/2026
8;ANDINA;BOYACÁ;PAYA;15533;ALTA;42.2;134.3;26.0;23/08/2026
9;ANDINA;BOYACÁ;PISBA;15550;ALTA;66.9;190.9;26.0;23/08/2026
10;ANDINA;BOYACÁ;SANTA MARÍA;15690;ALTA;54.5;160.8;29.0;23/08/2026
11;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;36.0;88.7;28.0;23/08/2026
12;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;44.4;92.2;24.0;23/08/2026
13;ORINOQUÍA;CASANARE;PORE;85263;ALTA;55.2;101.4;22.0;23/08/2026
14;ORINOQUÍA;CASANARE;TÁMARA;85400;ALTA;75.7;221.3;24.0;23/08/2026
15;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;34.7;83.1;26.0;23/08/2026
16;PACÍFICO;CAUCA;PIAMONTE;19533;ALTA;50.3;114.9;27.0;23/08/2026
17;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;27.4;60.0;26.0;23/08/2026
18;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;95.0;315.9;26.0;23/08/2026
19;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;50.8;196.0;21.0;23/08/2026
20;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;75.4;281.9;25.0;23/08/2026
21;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;78.8;202.0;25.0;23/08/2026
