OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;EL BAGRE;05250;ALTA;30.5;166.2;16.0;30/07/2026
2;ANDINA;ANTIOQUIA;YARUMAL;05887;ALTA;;;;30/07/2026
3;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;19.6;101.9;27.0;30/07/2026
4;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;34.7;127.4;28.0;30/07/2026
5;ORINOQUÍA;ARAUCA;TAME;81794;ALTA;13.8;81.8;25.0;30/07/2026
6;ANDINA;BOYACÁ;CHIVOR;15236;ALTA;25.4;126.2;27.0;30/07/2026
7;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;19.3;133.2;28.0;30/07/2026
8;ANDINA;BOYACÁ;MACANAL;15425;ALTA;31.4;99.2;27.0;30/07/2026
9;ANDINA;BOYACÁ;PAYA;15533;ALTA;21.9;97.6;27.0;30/07/2026
10;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;ALTA;40.8;134.3;30.0;30/07/2026
11;ANDINA;BOYACÁ;SANTA MARÍA;15690;ALTA;40.8;191.5;29.0;30/07/2026
12;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;36.7;131.8;29.0;30/07/2026
13;ORINOQUÍA;CASANARE;VILLANUEVA;85440;ALTA;39.4;132.8;28.0;30/07/2026
14;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;7.0;139.8;26.0;30/07/2026
15;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;12.0;165.7;27.0;30/07/2026
16;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;22.4;109.7;26.0;30/07/2026
17;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;34.9;206.8;26.0;30/07/2026
18;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;ALTA;56.8;123.3;23.0;30/07/2026
19;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;28.7;205.9;25.0;30/07/2026
20;PACÍFICO;CHOCÓ;RIOSUCIO;27615;ALTA;43.0;95.7;26.0;30/07/2026
21;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;20.8;179.3;25.0;30/07/2026
