OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
33;PACÕFICO;CHOC”;ISTMINA;27361;Alta;09/07/2026;87.5;121.6;25.0;3
34;PACÕFICO;CHOC”;JURAD”;27372;Alta;09/07/2026;73.8;184.2;27.0;3
35;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Alta;09/07/2026;114.4;174.4;24.0;3
36;PACÕFICO;CHOC”;NUQUÕ;27495;Alta;09/07/2026;65.8;215.5;26.0;3
37;PACÕFICO;CHOC”;N”VITA;27491;Alta;09/07/2026;104.0;140.1;24.0;3
38;PACÕFICO;CHOC”;RIOSUCIO;27615;Alta;09/07/2026;71.4;190.7;26.0;3
39;PACÕFICO;CHOC”;RÕO IR”;27580;Alta;09/07/2026;101.5;170.2;24.0;3
40;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Alta;09/07/2026;50.9;64.5;17.0;3
41;PACÕFICO;CHOC”;TAD”;27787;Alta;09/07/2026;47.1;143.3;22.0;3
42;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;09/07/2026;66.8;194.8;29.0;3
43;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Alta;09/07/2026;34.2;69.4;30.0;3
44;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;09/07/2026;33.1;172.0;29.0;3
45;ANDINA;CUNDINAMARCA;QUETAME;25594;Alta;09/07/2026;61.9;167.2;28.0;3
46;ANDINA;CUNDINAMARCA;UBAL¡;25839;Alta;09/07/2026;32.0;165.6;29.0;3
47;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Alta;09/07/2026;37.9;114.0;21.0;3
48;CARIBE;C”RDOBA;TIERRALTA;23807;Alta;09/07/2026;41.3;137.6;24.0;3
49;ANDINA;HUILA;SAN AGUSTÕN;41668;Alta;09/07/2026;19.3;73.3;28.0;3
50;ORINOQUÕA;META;ACACÕAS;50006;Alta;09/07/2026;41.5;178.9;29.0;3
51;ORINOQUÕA;META;CUBARRAL;50223;Alta;09/07/2026;32.4;130.0;29.0;3
52;ORINOQUÕA;META;EL CASTILLO;50251;Alta;09/07/2026;34.9;162.4;27.0;3
53;ORINOQUÕA;META;RESTREPO;50606;Alta;09/07/2026;32.8;194.7;30.0;3
54;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;Alta;09/07/2026;23.8;127.6;26.0;3
55;ORINOQUÕA;META;URIBE;50370;Alta;09/07/2026;16.7;69.4;24.0;3
56;ORINOQUÕA;META;VILLAVICENCIO;50001;Alta;09/07/2026;30.5;172.4;26.0;3
57;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Alta;09/07/2026;48.2;148.3;25.0;3
58;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;09/07/2026;54.0;183.9;26.0;3
59;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;09/07/2026;17.0;112.0;29.0;3
60;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;09/07/2026;21.4;207.4;29.0;3
61;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Alta;09/07/2026;10.2;79.6;29.0;3
62;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Alta;09/07/2026;23.5;142.1;29.0;3
63;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;09/07/2026;72.1;117.5;23.0;3
64;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Baja;09/07/2026;30.8;44.8;19.0;1
65;ANDINA;ANTIOQUIA;FRONTINO;05284;Baja;09/07/2026;27.9;35.5;13.0;1
66;ANDINA;ANTIOQUIA;MURIND”;05475;Baja;09/07/2026;36.1;55.1;17.0;1
67;ANDINA;ANTIOQUIA;NECHÕ;05495;Baja;09/07/2026;42.5;91.8;14.0;1
68;ANDINA;ANTIOQUIA;PEQUE;05543;Baja;09/07/2026;35.7;63.2;18.0;1
69;ANDINA;ANTIOQUIA;REMEDIOS;05604;Baja;09/07/2026;45.9;56.6;16.0;1
70;ANDINA;ANTIOQUIA;TOLEDO;05819;Baja;09/07/2026;28.0;30.0;16.0;1
71;ANDINA;ANTIOQUIA;URRAO;05847;Baja;09/07/2026;38.7;57.3;13.0;1
72;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Baja;09/07/2026;43.4;84.2;16.0;1
73;CARIBE;BOLÕVAR;ARENAL;13042;Baja;09/07/2026;35.3;62.1;13.0;1
74;CARIBE;BOLÕVAR;SAN JACINTO DEL CAUCA;13655;Baja;09/07/2026;36.2;67.1;15.0;1
75;CARIBE;BOLÕVAR;SIMITÕ;13744;Baja;09/07/2026;46.4;57.9;10.0;1
76;CARIBE;BOLÕVAR;TIQUISIO;13810;Baja;09/07/2026;35.6;52.5;14.0;1
77;ANDINA;BOYAC¡;BOYAC¡;15104;Baja;09/07/2026;21.3;43.1;28.0;1
78;ANDINA;BOYAC¡;CHINAVITA;15172;Baja;09/07/2026;19.4;71.5;30.0;1
79;ANDINA;BOYAC¡;EL COCUY;15244;Baja;09/07/2026;37.8;50.3;21.0;1
80;ANDINA;BOYAC¡;GUATEQUE;15322;Baja;09/07/2026;19.5;108.9;27.0;1
81;ANDINA;BOYAC¡;JENESANO;15367;Baja;09/07/2026;37.0;56.6;29.0;1
82;ANDINA;BOYAC¡;JERIC”;15368;Baja;09/07/2026;29.1;35.8;20.0;1
83;ANDINA;BOYAC¡;PESCA;15542;Baja;09/07/2026;17.4;50.2;26.0;1
84;ANDINA;BOYAC¡;ROND”N;15621;Baja;09/07/2026;18.0;70.2;29.0;1
85;ANDINA;BOYAC¡;SOCHA;15757;Baja;09/07/2026;36.3;54.3;18.0;1
86;ANDINA;BOYAC¡;SUTATENZA;15778;Baja;09/07/2026;19.1;99.3;28.0;1
87;ANDINA;BOYAC¡;TASCO;15790;Baja;09/07/2026;26.3;46.6;15.0;1
88;ANDINA;BOYAC¡;TENZA;15798;Baja;09/07/2026;14.7;71.3;30.0;1
89;ANDINA;BOYAC¡;TOTA;15822;Baja;09/07/2026;15.6;24.1;26.0;1
90;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Baja;09/07/2026;24.5;72.5;27.0;1
91;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Baja;09/07/2026;15.8;49.8;26.0;1
92;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Baja;09/07/2026;27.0;93.5;27.0;1
93;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Baja;09/07/2026;8.9;65.9;28.0;1
94;PACÕFICO;CAUCA;SU¡REZ;19780;Baja;09/07/2026;45.1;48.6;13.0;1
95;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;09/07/2026;19.6;125.8;28.0;1
96;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;09/07/2026;21.0;129.5;29.0;1
97;ANDINA;CUNDINAMARCA;JUNÕN;25372;Baja;09/07/2026;18.0;77.0;28.0;1
98;ANDINA;CUNDINAMARCA;MANTA;25436;Baja;09/07/2026;19.4;109.8;28.0;1
99;ANDINA;CUNDINAMARCA;TIBIRITA;25807;Baja;09/07/2026;15.1;87.0;28.0;1
100;ANDINA;CUNDINAMARCA;UNE;25845;Baja;09/07/2026;26.4;35.6;28.0;1
101;ANDINA;HUILA;ACEVEDO;41006;Baja;09/07/2026;14.2;66.3;27.0;1
102;ANDINA;HUILA;PALESTINA;41530;Baja;09/07/2026;19.6;116.3;28.0;1
103;PACÕFICO;NARI—O;C”RDOBA;52215;Baja;09/07/2026;9.8;28.6;26.0;1
104;PACÕFICO;NARI—O;IPIALES;52356;Baja;09/07/2026;21.4;45.5;26.0;1
105;PACÕFICO;NARI—O;POTOSÕ;52560;Baja;09/07/2026;3.0;16.5;24.0;1
106;ANDINA;NORTE DE SANTANDER;HERR¡N;54347;Baja;09/07/2026;20.2;35.2;25.0;1
107;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Baja;09/07/2026;9.5;97.3;29.0;1
108;ANDINA;RISARALDA;PUEBLO RICO;66572;Baja;09/07/2026;19.2;19.2;14.0;1
109;ANDINA;SANTANDER;AGUADA;68013;Baja;09/07/2026;26.1;87.9;23.0;1
110;ANDINA;SANTANDER;BOLÕVAR;68101;Baja;09/07/2026;16.9;57.3;22.0;1
111;ANDINA;SANTANDER;CERRITO;68162;Baja;09/07/2026;26.4;47.7;23.0;1
112;ANDINA;SANTANDER;CHIMA;68176;Baja;09/07/2026;35.0;91.5;20.0;1
113;ANDINA;SANTANDER;CHIPAT¡;68179;Baja;09/07/2026;29.5;68.7;20.0;1
114;ANDINA;SANTANDER;CIMITARRA;68190;Baja;09/07/2026;-;-;-;1
115;ANDINA;SANTANDER;CONCEPCI”N;68207;Baja;09/07/2026;30.5;41.5;19.0;1
116;ANDINA;SANTANDER;EL GUACAMAYO;68245;Baja;09/07/2026;31.1;133.5;22.0;1
117;ANDINA;SANTANDER;EL PE—”N;68250;Baja;09/07/2026;28.2;89.5;23.0;1
118;ANDINA;SANTANDER;GUAPOT¡;68322;Baja;09/07/2026;29.0;84.5;19.0;1
119;ANDINA;SANTANDER;LA PAZ;68397;Baja;09/07/2026;32.0;110.8;24.0;1
120;ANDINA;SANTANDER;LAND¡ZURI;68385;Baja;09/07/2026;19.6;81.3;23.0;1
121;ANDINA;SANTANDER;OIBA;68500;Baja;09/07/2026;-;-;-;1
122;ANDINA;SANTANDER;SANTA HELENA DEL OP”N;68720;Baja;09/07/2026;26.8;115.0;19.0;1
123;ANDINA;SANTANDER;SIMACOTA;68745;Baja;09/07/2026;16.1;62.7;17.0;1
124;ANDINA;SANTANDER;V…LEZ;68861;Baja;09/07/2026;30.2;89.9;20.0;1
125;ANDINA;ANTIOQUIA;ANORÕ;05040;Moderada;09/07/2026;34.4;61.4;19.0;2
126;ANDINA;ANTIOQUIA;BRICE—O;05107;Moderada;09/07/2026;39.8;103.7;22.0;2
127;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;09/07/2026;28.3;158.4;26.0;2
128;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Moderada;09/07/2026;35.2;171.0;26.0;2
129;ANDINA;ANTIOQUIA;C¡CERES;05120;Moderada;09/07/2026;51.6;103.1;17.0;2
130;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;09/07/2026;20.1;27.4;15.0;2
131;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;09/07/2026;49.2;92.4;14.0;2
132;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;09/07/2026;48.4;130.9;21.0;2
133;ANDINA;ANTIOQUIA;MUTAT¡;05480;Moderada;09/07/2026;47.0;142.7;25.0;2
134;ANDINA;ANTIOQUIA;NECOCLÕ;05490;Moderada;09/07/2026;37.1;76.7;20.0;2
135;ANDINA;ANTIOQUIA;SAN PEDRO DE URAB¡;05665;Moderada;09/07/2026;31.1;97.2;18.0;2
136;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;09/07/2026;53.3;74.0;15.0;2
137;ANDINA;ANTIOQUIA;TARAZ¡;05790;Moderada;09/07/2026;60.8;144.9;20.0;2
138;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;Moderada;09/07/2026;47.3;87.3;17.0;2
139;ANDINA;ANTIOQUIA;YARUMAL;05887;Moderada;09/07/2026;22.9;34.7;19.0;2
140;ORINOQUÕA;ARAUCA;TAME;81794;Moderada;09/07/2026;38.3;111.7;24.0;2
141;CARIBE;BOLÕVAR;CANTAGALLO;13160;Moderada;09/07/2026;44.0;78.4;15.0;2
142;CARIBE;BOLÕVAR;MONTECRISTO;13458;Moderada;09/07/2026;58.1;79.1;14.0;2
143;CARIBE;BOLÕVAR;RÕO VIEJO;13600;Moderada;09/07/2026;19.2;37.0;12.0;2
144;CARIBE;BOLÕVAR;SAN PABLO;13670;Moderada;09/07/2026;57.3;82.6;12.0;2
145;CARIBE;BOLÕVAR;SANTA ROSA DEL SUR;13688;Moderada;09/07/2026;62.2;79.5;10.0;2
146;ANDINA;BOYAC¡;AQUITANIA;15047;Moderada;09/07/2026;29.8;105.2;28.0;2
147;ANDINA;BOYAC¡;BERBEO;15090;Moderada;09/07/2026;31.0;113.2;30.0;2
148;ANDINA;BOYAC¡;CHISCAS;15180;Moderada;09/07/2026;35.9;50.5;19.0;2
149;ANDINA;BOYAC¡;GARAGOA;15299;Moderada;09/07/2026;22.8;88.0;30.0;2
150;ANDINA;BOYAC¡;GUAYAT¡;15325;Moderada;09/07/2026;26.9;139.0;29.0;2
151;ANDINA;BOYAC¡;G¡MEZA;15296;Moderada;09/07/2026;36.1;55.1;16.0;2
152;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;09/07/2026;48.1;71.8;23.0;2
153;ANDINA;BOYAC¡;MIRAFLORES;15455;Moderada;09/07/2026;33.6;133.1;30.0;2
154;ANDINA;BOYAC¡;PAJARITO;15518;Alta;09/07/2026;50.3;177.6;28.0;3
155;ANDINA;BOYAC¡;P¡EZ;15514;Moderada;09/07/2026;39.4;147.5;30.0;2
156;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;Moderada;09/07/2026;19.6;54.6;29.0;2
157;ANDINA;BOYAC¡;SAN EDUARDO;15660;Moderada;09/07/2026;30.2;105.6;30.0;2
158;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Moderada;09/07/2026;32.6;200.5;29.0;2
159;ANDINA;BOYAC¡;SOCOT¡;15755;Moderada;09/07/2026;50.4;78.2;21.0;2
160;ANDINA;BOYAC¡;SOMONDOCO;15761;Moderada;09/07/2026;27.0;130.2;27.0;2
161;ORINOQUÕA;CASANARE;AGUAZUL;85010;Moderada;09/07/2026;29.7;205.6;28.0;2
162;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Moderada;09/07/2026;35.0;106.7;29.0;2
163;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Moderada;09/07/2026;48.6;127.8;23.0;2
164;ORINOQUÕA;CASANARE;LA SALINA;85136;Moderada;09/07/2026;49.3;70.7;22.0;2
165;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Moderada;09/07/2026;71.4;154.7;26.0;2
166;ORINOQUÕA;CASANARE;PORE;85263;Moderada;09/07/2026;56.9;168.7;24.0;2
167;ORINOQUÕA;CASANARE;RECETOR;85279;Moderada;09/07/2026;33.1;125.0;29.0;2
168;ORINOQUÕA;CASANARE;SABANALARGA;85300;Moderada;09/07/2026;31.3;177.6;28.0;2
169;ORINOQUÕA;CASANARE;TAURAMENA;85410;Moderada;09/07/2026;32.2;148.8;25.0;2
170;ORINOQUÕA;CASANARE;VILLANUEVA;85440;Moderada;09/07/2026;32.1;134.7;24.0;2
171;PACÕFICO;CAUCA;ARGELIA;19050;Moderada;09/07/2026;33.9;46.1;14.0;2
172;PACÕFICO;CAUCA;GUAPI;19318;Moderada;09/07/2026;41.1;138.5;27.0;2
173;PACÕFICO;CAUCA;MORALES;19473;Moderada;09/07/2026;31.7;33.9;16.0;2
174;PACÕFICO;CAUCA;PIAMONTE;19533;Moderada;09/07/2026;21.6;121.2;29.0;2
175;PACÕFICO;CAUCA;SANTA ROSA;19701;Moderada;09/07/2026;15.3;66.0;27.0;2
176;PACÕFICO;CHOC”;ACANDÕ;27006;Moderada;09/07/2026;55.6;135.6;26.0;2
177;PACÕFICO;CHOC”;BAGAD”;27073;Moderada;09/07/2026;29.8;142.1;22.0;2
178;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Moderada;09/07/2026;60.8;143.6;27.0;2
179;PACÕFICO;CHOC”;C…RTEGUI;27160;Moderada;09/07/2026;60.0;242.9;25.0;2
180;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;Moderada;09/07/2026;18.8;36.3;16.0;2
181;PACÕFICO;CHOC”;LLOR”;27413;Moderada;09/07/2026;32.5;201.6;25.0;2
182;PACÕFICO;CHOC”;MEDIO ATRATO;27425;Moderada;09/07/2026;42.4;197.3;23.0;2
183;PACÕFICO;CHOC”;QUIBD”;27001;Moderada;09/07/2026;37.4;191.2;23.0;2
184;PACÕFICO;CHOC”;RÕO QUITO;27600;Moderada;09/07/2026;41.2;234.2;26.0;2
185;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;09/07/2026;43.3;54.2;15.0;2
186;PACÕFICO;CHOC”;UNGUÕA;27800;Moderada;09/07/2026;59.7;163.7;26.0;2
187;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Moderada;09/07/2026;19.2;48.4;28.0;2
188;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;09/07/2026;34.4;66.0;27.0;2
189;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;09/07/2026;17.6;59.0;29.0;2
190;ANDINA;CUNDINAMARCA;GACHAL¡;25293;Moderada;09/07/2026;25.9;131.3;29.0;2
191;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;09/07/2026;32.3;169.3;25.0;2
192;CARIBE;C”RDOBA;MONTELÕBANO;23466;Moderada;09/07/2026;30.1;96.2;19.0;2
193;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;Moderada;09/07/2026;44.7;83.1;17.0;2
194;CARIBE;C”RDOBA;VALENCIA;23855;Moderada;09/07/2026;38.0;120.6;22.0;2
195;ANDINA;HUILA;ISNOS;41359;Moderada;09/07/2026;18.0;60.2;27.0;2
196;ANDINA;HUILA;PITALITO;41551;Moderada;09/07/2026;21.2;97.7;27.0;2
197;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Moderada;09/07/2026;38.9;138.4;24.0;2
198;ORINOQUÕA;META;CUMARAL;50226;Moderada;09/07/2026;23.9;188.8;24.0;2
199;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;09/07/2026;26.3;116.8;30.0;2
200;ORINOQUÕA;META;EL DORADO;50270;Moderada;09/07/2026;33.6;168.0;28.0;2
201;ORINOQUÕA;META;GUAMAL;50318;Moderada;09/07/2026;32.2;109.0;29.0;2
202;ORINOQUÕA;META;LA MACARENA;50350;Moderada;09/07/2026;17.2;134.6;27.0;2
203;ORINOQUÕA;META;LEJANÕAS;50400;Moderada;09/07/2026;38.6;165.9;27.0;2
204;ORINOQUÕA;META;MESETAS;50330;Moderada;09/07/2026;29.7;143.3;27.0;2
205;ORINOQUÕA;META;SAN JUANITO;50686;Moderada;09/07/2026;22.6;113.3;30.0;2
206;ORINOQUÕA;META;VISTAHERMOSA;50711;Moderada;09/07/2026;25.7;126.8;26.0;2
207;PACÕFICO;NARI—O;BARBACOAS;52079;Moderada;09/07/2026;40.7;115.9;30.0;2
208;PACÕFICO;NARI—O;EL CHARCO;52250;Moderada;09/07/2026;24.8;99.3;22.0;2
209;PACÕFICO;NARI—O;MAG‹Õ;52427;Moderada;09/07/2026;29.7;118.3;28.0;2
210;PACÕFICO;NARI—O;RICAURTE;52612;Moderada;09/07/2026;38.1;86.3;28.0;2
211;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Moderada;09/07/2026;18.8;89.7;30.0;2
212;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Moderada;09/07/2026;32.3;114.4;25.0;2
213;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Moderada;09/07/2026;34.4;80.9;26.0;2
214;AMAZONÕA;PUTUMAYO;ORITO;86320;Moderada;09/07/2026;27.3;89.6;29.0;2
215;ANDINA;SANTANDER;CONTRATACI”N;68211;Moderada;09/07/2026;31.4;149.8;19.0;2
216;ANDINA;SANTANDER;GUADALUPE;68320;Moderada;09/07/2026;33.9;100.5;21.0;2
217;ANDINA;SANTANDER;SUAITA;68770;Moderada;09/07/2026;16.7;96.6;23.0;2
218;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Moderada;09/07/2026;36.3;46.0;14.0;2
219;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;Moderada;09/07/2026;29.6;38.2;18.0;2
