OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
103;PACÕFICO;NARI—O;C”RDOBA;52215;BAJA;9.8;28.6;26.0;09/07/2026
104;PACÕFICO;NARI—O;IPIALES;52356;BAJA;21.4;45.5;26.0;09/07/2026
105;PACÕFICO;NARI—O;POTOSÕ;52560;BAJA;3.0;16.5;24.0;09/07/2026
106;ANDINA;NORTE DE SANTANDER;HERR¡N;54347;BAJA;20.2;35.2;25.0;09/07/2026
107;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;BAJA;9.5;97.3;29.0;09/07/2026
108;ANDINA;RISARALDA;PUEBLO RICO;66572;BAJA;19.2;19.2;14.0;09/07/2026
109;ANDINA;SANTANDER;AGUADA;68013;BAJA;26.1;87.9;23.0;09/07/2026
110;ANDINA;SANTANDER;BOLÕVAR;68101;BAJA;16.9;57.3;22.0;09/07/2026
111;ANDINA;SANTANDER;CERRITO;68162;BAJA;26.4;47.7;23.0;09/07/2026
112;ANDINA;SANTANDER;CHIMA;68176;BAJA;35.0;91.5;20.0;09/07/2026
113;ANDINA;SANTANDER;CHIPAT¡;68179;BAJA;29.5;68.7;20.0;09/07/2026
114;ANDINA;SANTANDER;CIMITARRA;68190;BAJA;;;;09/07/2026
115;ANDINA;SANTANDER;CONCEPCI”N;68207;BAJA;30.5;41.5;19.0;09/07/2026
116;ANDINA;SANTANDER;EL GUACAMAYO;68245;BAJA;31.1;133.5;22.0;09/07/2026
117;ANDINA;SANTANDER;EL PE—”N;68250;BAJA;28.2;89.5;23.0;09/07/2026
118;ANDINA;SANTANDER;GUAPOT¡;68322;BAJA;29.0;84.5;19.0;09/07/2026
119;ANDINA;SANTANDER;LA PAZ;68397;BAJA;32.0;110.8;24.0;09/07/2026
120;ANDINA;SANTANDER;LAND¡ZURI;68385;BAJA;19.6;81.3;23.0;09/07/2026
121;ANDINA;SANTANDER;OIBA;68500;BAJA;;;;09/07/2026
122;ANDINA;SANTANDER;SANTA HELENA DEL OP”N;68720;BAJA;26.8;115.0;19.0;09/07/2026
123;ANDINA;SANTANDER;SIMACOTA;68745;BAJA;16.1;62.7;17.0;09/07/2026
124;ANDINA;SANTANDER;V…LEZ;68861;BAJA;30.2;89.9;20.0;09/07/2026
125;ANDINA;ANTIOQUIA;ANORÕ;05040;MODERADA;34.4;61.4;19.0;09/07/2026
126;ANDINA;ANTIOQUIA;BRICE—O;05107;MODERADA;39.8;103.7;22.0;09/07/2026
127;ANDINA;ANTIOQUIA;CAREPA;05147;MODERADA;28.3;158.4;26.0;09/07/2026
128;ANDINA;ANTIOQUIA;CHIGOROD”;05172;MODERADA;35.2;171.0;26.0;09/07/2026
129;ANDINA;ANTIOQUIA;C¡CERES;05120;MODERADA;51.6;103.1;17.0;09/07/2026
130;ANDINA;ANTIOQUIA;DABEIBA;05234;MODERADA;20.1;27.4;15.0;09/07/2026
131;ANDINA;ANTIOQUIA;EL BAGRE;05250;MODERADA;49.2;92.4;14.0;09/07/2026
132;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;48.4;130.9;21.0;09/07/2026
133;ANDINA;ANTIOQUIA;MUTAT¡;05480;MODERADA;47.0;142.7;25.0;09/07/2026
134;ANDINA;ANTIOQUIA;NECOCLÕ;05490;MODERADA;37.1;76.7;20.0;09/07/2026
135;ANDINA;ANTIOQUIA;SAN PEDRO DE URAB¡;05665;MODERADA;31.1;97.2;18.0;09/07/2026
136;ANDINA;ANTIOQUIA;SEGOVIA;05736;MODERADA;53.3;74.0;15.0;09/07/2026
137;ANDINA;ANTIOQUIA;TARAZ¡;05790;MODERADA;60.8;144.9;20.0;09/07/2026
138;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;MODERADA;47.3;87.3;17.0;09/07/2026
139;ANDINA;ANTIOQUIA;YARUMAL;05887;MODERADA;22.9;34.7;19.0;09/07/2026
140;ORINOQUÕA;ARAUCA;TAME;81794;MODERADA;38.3;111.7;24.0;09/07/2026
141;CARIBE;BOLÕVAR;CANTAGALLO;13160;MODERADA;44.0;78.4;15.0;09/07/2026
142;CARIBE;BOLÕVAR;MONTECRISTO;13458;MODERADA;58.1;79.1;14.0;09/07/2026
143;CARIBE;BOLÕVAR;RÕO VIEJO;13600;MODERADA;19.2;37.0;12.0;09/07/2026
144;CARIBE;BOLÕVAR;SAN PABLO;13670;MODERADA;57.3;82.6;12.0;09/07/2026
145;CARIBE;BOLÕVAR;SANTA ROSA DEL SUR;13688;MODERADA;62.2;79.5;10.0;09/07/2026
146;ANDINA;BOYAC¡;AQUITANIA;15047;MODERADA;29.8;105.2;28.0;09/07/2026
147;ANDINA;BOYAC¡;BERBEO;15090;MODERADA;31.0;113.2;30.0;09/07/2026
148;ANDINA;BOYAC¡;CHISCAS;15180;MODERADA;35.9;50.5;19.0;09/07/2026
149;ANDINA;BOYAC¡;GARAGOA;15299;MODERADA;22.8;88.0;30.0;09/07/2026
150;ANDINA;BOYAC¡;GUAYAT¡;15325;MODERADA;26.9;139.0;29.0;09/07/2026
151;ANDINA;BOYAC¡;G¡MEZA;15296;MODERADA;36.1;55.1;16.0;09/07/2026
152;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;MODERADA;48.1;71.8;23.0;09/07/2026
153;ANDINA;BOYAC¡;MIRAFLORES;15455;MODERADA;33.6;133.1;30.0;09/07/2026
154;ANDINA;BOYAC¡;PAJARITO;15518;ALTA;50.3;177.6;28.0;09/07/2026
155;ANDINA;BOYAC¡;P¡EZ;15514;MODERADA;39.4;147.5;30.0;09/07/2026
156;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;MODERADA;19.6;54.6;29.0;09/07/2026
157;ANDINA;BOYAC¡;SAN EDUARDO;15660;MODERADA;30.2;105.6;30.0;09/07/2026
158;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;MODERADA;32.6;200.5;29.0;09/07/2026
159;ANDINA;BOYAC¡;SOCOT¡;15755;MODERADA;50.4;78.2;21.0;09/07/2026
160;ANDINA;BOYAC¡;SOMONDOCO;15761;MODERADA;27.0;130.2;27.0;09/07/2026
161;ORINOQUÕA;CASANARE;AGUAZUL;85010;MODERADA;29.7;205.6;28.0;09/07/2026
162;ORINOQUÕA;CASANARE;CH¡MEZA;85015;MODERADA;35.0;106.7;29.0;09/07/2026
163;ORINOQUÕA;CASANARE;HATO COROZAL;85125;MODERADA;48.6;127.8;23.0;09/07/2026
164;ORINOQUÕA;CASANARE;LA SALINA;85136;MODERADA;49.3;70.7;22.0;09/07/2026
165;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;MODERADA;71.4;154.7;26.0;09/07/2026
166;ORINOQUÕA;CASANARE;PORE;85263;MODERADA;56.9;168.7;24.0;09/07/2026
167;ORINOQUÕA;CASANARE;RECETOR;85279;MODERADA;33.1;125.0;29.0;09/07/2026
168;ORINOQUÕA;CASANARE;SABANALARGA;85300;MODERADA;31.3;177.6;28.0;09/07/2026
169;ORINOQUÕA;CASANARE;TAURAMENA;85410;MODERADA;32.2;148.8;25.0;09/07/2026
170;ORINOQUÕA;CASANARE;VILLANUEVA;85440;MODERADA;32.1;134.7;24.0;09/07/2026
171;PACÕFICO;CAUCA;ARGELIA;19050;MODERADA;33.9;46.1;14.0;09/07/2026
172;PACÕFICO;CAUCA;GUAPI;19318;MODERADA;41.1;138.5;27.0;09/07/2026
173;PACÕFICO;CAUCA;MORALES;19473;MODERADA;31.7;33.9;16.0;09/07/2026
174;PACÕFICO;CAUCA;PIAMONTE;19533;MODERADA;21.6;121.2;29.0;09/07/2026
175;PACÕFICO;CAUCA;SANTA ROSA;19701;MODERADA;15.3;66.0;27.0;09/07/2026
176;PACÕFICO;CHOC”;ACANDÕ;27006;MODERADA;55.6;135.6;26.0;09/07/2026
177;PACÕFICO;CHOC”;BAGAD”;27073;MODERADA;29.8;142.1;22.0;09/07/2026
178;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;MODERADA;60.8;143.6;27.0;09/07/2026
179;PACÕFICO;CHOC”;C…RTEGUI;27160;MODERADA;60.0;242.9;25.0;09/07/2026
180;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;MODERADA;18.8;36.3;16.0;09/07/2026
181;PACÕFICO;CHOC”;LLOR”;27413;MODERADA;32.5;201.6;25.0;09/07/2026
182;PACÕFICO;CHOC”;MEDIO ATRATO;27425;MODERADA;42.4;197.3;23.0;09/07/2026
183;PACÕFICO;CHOC”;QUIBD”;27001;MODERADA;37.4;191.2;23.0;09/07/2026
184;PACÕFICO;CHOC”;RÕO QUITO;27600;MODERADA;41.2;234.2;26.0;09/07/2026
185;PACÕFICO;CHOC”;SIPÕ;27745;MODERADA;43.3;54.2;15.0;09/07/2026
186;PACÕFICO;CHOC”;UNGUÕA;27800;MODERADA;59.7;163.7;26.0;09/07/2026
187;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;MODERADA;19.2;48.4;28.0;09/07/2026
188;ANDINA;CUNDINAMARCA;FOSCA;25281;MODERADA;34.4;66.0;27.0;09/07/2026
189;ANDINA;CUNDINAMARCA;F”MEQUE;25279;MODERADA;17.6;59.0;29.0;09/07/2026
190;ANDINA;CUNDINAMARCA;GACHAL¡;25293;MODERADA;25.9;131.3;29.0;09/07/2026
191;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;32.3;169.3;25.0;09/07/2026
192;CARIBE;C”RDOBA;MONTELÕBANO;23466;MODERADA;30.1;96.2;19.0;09/07/2026
193;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;MODERADA;44.7;83.1;17.0;09/07/2026
194;CARIBE;C”RDOBA;VALENCIA;23855;MODERADA;38.0;120.6;22.0;09/07/2026
195;ANDINA;HUILA;ISNOS;41359;MODERADA;18.0;60.2;27.0;09/07/2026
196;ANDINA;HUILA;PITALITO;41551;MODERADA;21.2;97.7;27.0;09/07/2026
197;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;MODERADA;38.9;138.4;24.0;09/07/2026
198;ORINOQUÕA;META;CUMARAL;50226;MODERADA;23.9;188.8;24.0;09/07/2026
199;ORINOQUÕA;META;EL CALVARIO;50245;MODERADA;26.3;116.8;30.0;09/07/2026
200;ORINOQUÕA;META;EL DORADO;50270;MODERADA;33.6;168.0;28.0;09/07/2026
201;ORINOQUÕA;META;GUAMAL;50318;MODERADA;32.2;109.0;29.0;09/07/2026
202;ORINOQUÕA;META;LA MACARENA;50350;MODERADA;17.2;134.6;27.0;09/07/2026
203;ORINOQUÕA;META;LEJANÕAS;50400;MODERADA;38.6;165.9;27.0;09/07/2026
204;ORINOQUÕA;META;MESETAS;50330;MODERADA;29.7;143.3;27.0;09/07/2026
205;ORINOQUÕA;META;SAN JUANITO;50686;MODERADA;22.6;113.3;30.0;09/07/2026
206;ORINOQUÕA;META;VISTAHERMOSA;50711;MODERADA;25.7;126.8;26.0;09/07/2026
207;PACÕFICO;NARI—O;BARBACOAS;52079;MODERADA;40.7;115.9;30.0;09/07/2026
208;PACÕFICO;NARI—O;EL CHARCO;52250;MODERADA;24.8;99.3;22.0;09/07/2026
209;PACÕFICO;NARI—O;MAG‹Õ;52427;MODERADA;29.7;118.3;28.0;09/07/2026
210;PACÕFICO;NARI—O;RICAURTE;52612;MODERADA;38.1;86.3;28.0;09/07/2026
211;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;MODERADA;18.8;89.7;30.0;09/07/2026
212;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;MODERADA;32.3;114.4;25.0;09/07/2026
213;ANDINA;NORTE DE SANTANDER;LABATECA;54377;MODERADA;34.4;80.9;26.0;09/07/2026
214;AMAZONÕA;PUTUMAYO;ORITO;86320;MODERADA;27.3;89.6;29.0;09/07/2026
215;ANDINA;SANTANDER;CONTRATACI”N;68211;MODERADA;31.4;149.8;19.0;09/07/2026
216;ANDINA;SANTANDER;GUADALUPE;68320;MODERADA;33.9;100.5;21.0;09/07/2026
217;ANDINA;SANTANDER;SUAITA;68770;MODERADA;16.7;96.6;23.0;09/07/2026
218;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;MODERADA;36.3;46.0;14.0;09/07/2026
219;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;MODERADA;29.6;38.2;18.0;09/07/2026
