OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;CARIBE;BOLÍVAR;EL GUAMO;13248;ALTA;22/08/2026
2;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;22/08/2026
3;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;22/08/2026
4;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;22/08/2026
5;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;22/08/2026
6;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;22/08/2026
7;PACÍFICO;NARIÑO;BELÉN;52083;ALTA;22/08/2026
8;PACÍFICO;NARIÑO;COLÓN;52203;ALTA;22/08/2026
9;PACÍFICO;NARIÑO;LA UNIÓN;52399;ALTA;22/08/2026
10;PACÍFICO;NARIÑO;SAN PEDRO DE CARTAGO;52694;ALTA;22/08/2026
11;ANDINA;TOLIMA;ALVARADO;73026;ALTA;22/08/2026
12;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;22/08/2026
13;ANDINA;TOLIMA;ARMERO;73055;ALTA;22/08/2026
14;ANDINA;TOLIMA;FALAN;73270;ALTA;22/08/2026
15;ANDINA;TOLIMA;GUAMO;73319;ALTA;22/08/2026
16;ANDINA;TOLIMA;LÉRIDA;73408;ALTA;22/08/2026
17;ANDINA;TOLIMA;LÍBANO;73411;ALTA;22/08/2026
18;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;22/08/2026
19;ANDINA;TOLIMA;PIEDRAS;73547;ALTA;22/08/2026
20;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;22/08/2026
21;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;22/08/2026
22;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;ALTA;22/08/2026
23;ANDINA;TOLIMA;VENADILLO;73861;ALTA;22/08/2026
24;CARIBE;ATLÁNTICO;BARANOA;08078;BAJA;22/08/2026
25;CARIBE;ATLÁNTICO;CANDELARIA;08141;BAJA;22/08/2026
26;CARIBE;ATLÁNTICO;MANATÍ;08436;BAJA;22/08/2026
27;CARIBE;ATLÁNTICO;PONEDERA;08560;BAJA;22/08/2026
28;CARIBE;ATLÁNTICO;REPELÓN;08606;BAJA;22/08/2026
29;CARIBE;ATLÁNTICO;SABANALARGA;08638;BAJA;22/08/2026
30;ANDINA;CALDAS;MARQUETALIA;17444;BAJA;22/08/2026
31;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;22/08/2026
32;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;BAJA;22/08/2026
33;ANDINA;CUNDINAMARCA;PACHO;25513;BAJA;22/08/2026
34;ANDINA;CUNDINAMARCA;PUERTO SALGAR;25572;BAJA;22/08/2026
35;ANDINA;CUNDINAMARCA;VIOTÁ;25878;BAJA;22/08/2026
36;ANDINA;CUNDINAMARCA;YACOPÍ;25885;BAJA;22/08/2026
37;ANDINA;CUNDINAMARCA;ÚTICA;25851;BAJA;22/08/2026
38;CARIBE;CÓRDOBA;CHIMÁ;23168;BAJA;22/08/2026
39;ANDINA;HUILA;ALGECIRAS;41020;BAJA;22/08/2026
40;ANDINA;HUILA;CAMPOALEGRE;41132;BAJA;22/08/2026
41;ANDINA;HUILA;NEIVA;41001;BAJA;22/08/2026
42;ANDINA;HUILA;RIVERA;41615;BAJA;22/08/2026
43;ANDINA;HUILA;TERUEL;41801;BAJA;22/08/2026
44;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;BAJA;22/08/2026
45;CARIBE;LA GUAJIRA;FONSECA;44279;BAJA;22/08/2026
46;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;BAJA;22/08/2026
47;ORINOQUÍA;META;PUERTO GAITÁN;50568;BAJA;22/08/2026
48;PACÍFICO;NARIÑO;CUMBITARA;52233;BAJA;22/08/2026
49;PACÍFICO;NARIÑO;EL TABLÓN DE GÓMEZ;52258;BAJA;22/08/2026
50;PACÍFICO;NARIÑO;LA FLORIDA;52381;BAJA;22/08/2026
51;PACÍFICO;NARIÑO;LEIVA;52405;BAJA;22/08/2026
52;PACÍFICO;NARIÑO;LOS ANDES;52418;BAJA;22/08/2026
53;PACÍFICO;NARIÑO;OSPINA;52506;BAJA;22/08/2026
54;PACÍFICO;NARIÑO;SAN BERNARDO;52685;BAJA;22/08/2026
