OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;22/07/2026
2;CARIBE;LA GUAJIRA;BARRANCAS;44078;ALTA;22/07/2026
3;CARIBE;LA GUAJIRA;HATONUEVO;44378;ALTA;22/07/2026
4;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;22/07/2026
5;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;22/07/2026
6;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;22/07/2026
7;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;22/07/2026
8;PACÍFICO;NARIÑO;YACUANQUER;52885;ALTA;22/07/2026
9;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;22/07/2026
10;ANDINA;BOYACÁ;BETÉITIVA;15092;BAJA;22/07/2026
11;ANDINA;BOYACÁ;CORRALES;15215;BAJA;22/07/2026
12;ANDINA;BOYACÁ;FLORESTA;15276;BAJA;22/07/2026
13;ANDINA;BOYACÁ;NOBSA;15491;BAJA;22/07/2026
14;AMAZONÍA;CAQUETÁ;VALPARAÍSO;18860;BAJA;22/07/2026
15;PACÍFICO;CAUCA;LA SIERRA;19392;BAJA;22/07/2026
16;PACÍFICO;CAUCA;LA VEGA;19397;BAJA;22/07/2026
17;PACÍFICO;CAUCA;MERCADERES;19450;BAJA;22/07/2026
18;PACÍFICO;CAUCA;PURACÉ;19585;BAJA;22/07/2026
19;PACÍFICO;CAUCA;ROSAS;19622;BAJA;22/07/2026
20;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;BAJA;22/07/2026
21;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;22/07/2026
22;ANDINA;CUNDINAMARCA;GIRARDOT;25307;BAJA;22/07/2026
23;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;BAJA;22/07/2026
24;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;BAJA;22/07/2026
25;ANDINA;CUNDINAMARCA;NARIÑO;25483;BAJA;22/07/2026
26;ANDINA;CUNDINAMARCA;NILO;25488;BAJA;22/07/2026
27;ANDINA;CUNDINAMARCA;RICAURTE;25612;BAJA;22/07/2026
28;ANDINA;CUNDINAMARCA;TOCAIMA;25815;BAJA;22/07/2026
29;CARIBE;CÓRDOBA;CHIMÁ;23168;BAJA;22/07/2026
30;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;22/07/2026
31;ANDINA;HUILA;NEIVA;41001;BAJA;22/07/2026
32;CARIBE;MAGDALENA;PUEBLOVIEJO;47570;BAJA;22/07/2026
33;CARIBE;MAGDALENA;SITIONUEVO;47745;MODERADA;22/07/2026
34;PACÍFICO;NARIÑO;ALBÁN;52019;BAJA;22/07/2026
35;PACÍFICO;NARIÑO;ANCUYA;52036;BAJA;22/07/2026
36;PACÍFICO;NARIÑO;ARBOLEDA;52051;BAJA;22/07/2026
37;PACÍFICO;NARIÑO;BUESACO;52110;BAJA;22/07/2026
38;PACÍFICO;NARIÑO;CONSACÁ;52207;BAJA;22/07/2026
39;PACÍFICO;NARIÑO;EL ROSARIO;52256;BAJA;22/07/2026
40;PACÍFICO;NARIÑO;EL TABLÓN DE GÓMEZ;52258;BAJA;22/07/2026
41;PACÍFICO;NARIÑO;FUNES;52287;BAJA;22/07/2026
42;PACÍFICO;NARIÑO;GUAITARILLA;52320;BAJA;22/07/2026
43;PACÍFICO;NARIÑO;ILES;52352;BAJA;22/07/2026
44;PACÍFICO;NARIÑO;LA FLORIDA;52381;BAJA;22/07/2026
45;PACÍFICO;NARIÑO;LA UNIÓN;52399;BAJA;22/07/2026
46;PACÍFICO;NARIÑO;LEIVA;52405;BAJA;22/07/2026
47;PACÍFICO;NARIÑO;LINARES;52411;BAJA;22/07/2026
48;PACÍFICO;NARIÑO;PROVIDENCIA;52565;BAJA;22/07/2026
49;PACÍFICO;NARIÑO;SAMANIEGO;52678;BAJA;22/07/2026
50;PACÍFICO;NARIÑO;SAN BERNARDO;52685;BAJA;22/07/2026
51;PACÍFICO;NARIÑO;SAN LORENZO;52687;BAJA;22/07/2026
52;PACÍFICO;NARIÑO;SAN PEDRO DE CARTAGO;52694;BAJA;22/07/2026
53;PACÍFICO;NARIÑO;SANDONÁ;52683;BAJA;22/07/2026
54;PACÍFICO;NARIÑO;TANGUA;52788;BAJA;22/07/2026
55;PACÍFICO;NARIÑO;TÚQUERRES;52838;BAJA;22/07/2026
56;ANDINA;SANTANDER;EL PEÑÓN;68250;MODERADA;22/07/2026
57;ANDINA;TOLIMA;ALPUJARRA;73024;BAJA;22/07/2026
58;ANDINA;TOLIMA;ALVARADO;73026;BAJA;22/07/2026
59;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;BAJA;22/07/2026
60;ANDINA;TOLIMA;CHAPARRAL;73168;BAJA;22/07/2026
61;ANDINA;TOLIMA;COELLO;73200;BAJA;22/07/2026
62;ANDINA;TOLIMA;ESPINAL;73268;BAJA;22/07/2026
63;ANDINA;TOLIMA;FLANDES;73275;BAJA;22/07/2026
64;ANDINA;TOLIMA;IBAGUÉ;73001;MODERADA;22/07/2026
65;ANDINA;TOLIMA;MELGAR;73449;MODERADA;22/07/2026
66;ANDINA;TOLIMA;ORTEGA;73504;BAJA;22/07/2026
67;ANDINA;TOLIMA;PIEDRAS;73547;BAJA;22/07/2026
68;ANDINA;TOLIMA;ROVIRA;73624;BAJA;22/07/2026
69;ANDINA;TOLIMA;SAN ANTONIO;73675;BAJA;22/07/2026
70;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;BAJA;22/07/2026
71;PACÍFICO;VALLE DEL CAUCA;JAMUNDÍ;76364;BAJA;22/07/2026
72;ANDINA;CALDAS;LA DORADA;17380;MODERADA;22/07/2026
73;ANDINA;HUILA;AIPE;41016;MODERADA;22/07/2026
74;ANDINA;HUILA;VILLAVIEJA;41872;MODERADA;22/07/2026
75;CARIBE;LA GUAJIRA;DIBULLA;44090;MODERADA;22/07/2026
76;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;MODERADA;22/07/2026
77;CARIBE;LA GUAJIRA;FONSECA;44279;MODERADA;22/07/2026
78;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;MODERADA;22/07/2026
79;CARIBE;MAGDALENA;SANTA MARTA;47001;MODERADA;22/07/2026
80;PACÍFICO;NARIÑO;CUMBITARA;52233;ALTA;22/07/2026
81;PACÍFICO;NARIÑO;IMUÉS;52354;MODERADA;22/07/2026
82;PACÍFICO;NARIÑO;OSPINA;52506;MODERADA;22/07/2026
83;ANDINA;TOLIMA;AMBALEMA;73030;MODERADA;22/07/2026
84;ANDINA;TOLIMA;ATACO;73067;MODERADA;22/07/2026
85;ANDINA;TOLIMA;COYAIMA;73217;MODERADA;22/07/2026
86;ANDINA;TOLIMA;CUNDAY;73226;MODERADA;22/07/2026
87;ANDINA;TOLIMA;DOLORES;73236;MODERADA;22/07/2026
88;ANDINA;TOLIMA;GUAMO;73319;MODERADA;22/07/2026
89;ANDINA;TOLIMA;PRADO;73563;MODERADA;22/07/2026
90;ANDINA;TOLIMA;PURIFICACIÓN;73585;MODERADA;22/07/2026
91;ANDINA;TOLIMA;SALDAÑA;73671;MODERADA;22/07/2026
92;ANDINA;TOLIMA;SAN LUIS;73678;MODERADA;22/07/2026
93;ANDINA;TOLIMA;SUÁREZ;73770;MODERADA;22/07/2026
94;ANDINA;HUILA;ÍQUIRA;41357;MODERADA;22/07/2026
