OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;ALTA;11.5;198.3;26.0;09/06/2026
2;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;ALTA;27.4;161.4;25.0;09/06/2026
3;ANDINA;ANTIOQUIA;SAN CARLOS;05649;ALTA;9.7;138.5;27.0;09/06/2026
4;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;ALTA;11.9;212.9;27.0;09/06/2026
5;ANDINA;ANTIOQUIA;SAN ROQUE;05670;ALTA;6.6;179.0;28.0;09/06/2026
6;ANDINA;ANTIOQUIA;TARAZÁ;05790;ALTA;27.8;151.4;22.0;09/06/2026
7;ANDINA;ANTIOQUIA;VALDIVIA;05854;ALTA;29.2;132.1;23.0;09/06/2026
8;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;ALTA;12.9;163.1;26.0;09/06/2026
9;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;31.6;62.5;25.0;09/06/2026
10;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;50.4;128.2;28.0;09/06/2026
11;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;29.4;139.3;28.0;09/06/2026
12;ANDINA;BOYACÁ;MACANAL;15425;ALTA;17.7;122.0;28.0;09/06/2026
13;ANDINA;BOYACÁ;PAYA;15533;ALTA;25.7;133.0;27.0;09/06/2026
14;ORINOQUÍA;CASANARE;HATO COROZAL;85125;ALTA;12.6;97.3;24.0;09/06/2026
15;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;28.0;114.4;28.0;09/06/2026
16;ORINOQUÍA;CASANARE;TÁMARA;85400;ALTA;46.3;117.3;26.0;09/06/2026
17;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;27.1;132.0;25.0;09/06/2026
18;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;30.8;74.6;15.0;09/06/2026
19;PACÍFICO;CAUCA;GUAPI;19318;ALTA;40.2;112.7;23.0;09/06/2026
20;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;73.8;216.7;23.0;09/06/2026
21;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;14.5;73.7;27.0;09/06/2026
22;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;57.4;317.3;25.0;09/06/2026
23;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;51.8;367.0;28.0;09/06/2026
24;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;59.6;285.5;25.0;09/06/2026
25;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;34.5;335.9;27.0;09/06/2026
26;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;75.6;203.7;28.0;09/06/2026
