OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;CARIBE;ATLÁNTICO;BARRANQUILLA;08001;ALTA;09/12/2026
2;CARIBE;ATLÁNTICO;GALAPA;08296;ALTA;09/12/2026
3;CARIBE;ATLÁNTICO;MALAMBO;08433;ALTA;09/12/2026
4;CARIBE;ATLÁNTICO;PUERTO COLOMBIA;08573;ALTA;09/12/2026
5;CARIBE;ATLÁNTICO;SOLEDAD;08758;ALTA;09/12/2026
6;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;09/12/2026
7;ANDINA;HUILA;AGRADO;41013;ALTA;09/12/2026
8;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;09/12/2026
9;ANDINA;HUILA;GIGANTE;41306;ALTA;09/12/2026
10;ANDINA;HUILA;HOBO;41349;ALTA;09/12/2026
11;ANDINA;HUILA;PAICOL;41518;ALTA;09/12/2026
12;ANDINA;HUILA;PITAL;41548;ALTA;09/12/2026
13;ANDINA;HUILA;TESALIA;41797;ALTA;09/12/2026
14;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;09/12/2026
15;ANDINA;HUILA;YAGUARÁ;41885;ALTA;09/12/2026
16;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;09/12/2026
17;CARIBE;LA GUAJIRA;BARRANCAS;44078;ALTA;09/12/2026
18;CARIBE;LA GUAJIRA;DIBULLA;44090;ALTA;09/12/2026
19;CARIBE;LA GUAJIRA;FONSECA;44279;ALTA;09/12/2026
20;CARIBE;LA GUAJIRA;HATONUEVO;44378;ALTA;09/12/2026
21;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;09/12/2026
22;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;09/12/2026
23;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;09/12/2026
24;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;09/12/2026
25;CARIBE;MAGDALENA;SITIONUEVO;47745;ALTA;09/12/2026
26;ANDINA;TOLIMA;ALPUJARRA;73024;ALTA;09/12/2026
27;ANDINA;TOLIMA;ATACO;73067;ALTA;09/12/2026
28;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;09/12/2026
29;ANDINA;TOLIMA;COYAIMA;73217;ALTA;09/12/2026
30;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;09/12/2026
31;ANDINA;TOLIMA;ORTEGA;73504;ALTA;09/12/2026
