OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ABEJORRAL;05002;ALTA;18/07/2026
2;ANDINA;ANTIOQUIA;COPACABANA;05212;ALTA;18/07/2026
3;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;18/07/2026
4;ANDINA;ANTIOQUIA;GIRARDOTA;05308;ALTA;18/07/2026
5;ANDINA;ANTIOQUIA;GUARNE;05318;ALTA;18/07/2026
6;ANDINA;ANTIOQUIA;LA CEJA;05376;ALTA;18/07/2026
7;ANDINA;ANTIOQUIA;LA PINTADA;05390;ALTA;18/07/2026
8;ANDINA;ANTIOQUIA;LIBORINA;05411;ALTA;18/07/2026
9;ANDINA;ANTIOQUIA;MONTEBELLO;05467;ALTA;18/07/2026
10;ANDINA;ANTIOQUIA;OLAYA;05501;ALTA;18/07/2026
11;ANDINA;ANTIOQUIA;RETIRO;05607;ALTA;18/07/2026
12;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;ALTA;18/07/2026
13;ANDINA;ANTIOQUIA;SANTA BÁRBARA;05679;ALTA;18/07/2026
14;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;ALTA;18/07/2026
15;ANDINA;ANTIOQUIA;SOPETRÁN;05761;ALTA;18/07/2026
16;CARIBE;ATLÁNTICO;BARANOA;08078;ALTA;18/07/2026
17;CARIBE;ATLÁNTICO;BARRANQUILLA;08001;ALTA;18/07/2026
18;CARIBE;ATLÁNTICO;CANDELARIA;08141;ALTA;18/07/2026
19;CARIBE;ATLÁNTICO;GALAPA;08296;ALTA;18/07/2026
20;CARIBE;ATLÁNTICO;MALAMBO;08433;ALTA;18/07/2026
21;CARIBE;ATLÁNTICO;MANATÍ;08436;ALTA;18/07/2026
22;CARIBE;ATLÁNTICO;PIOJÓ;08549;ALTA;18/07/2026
23;CARIBE;ATLÁNTICO;POLONUEVO;08558;ALTA;18/07/2026
24;CARIBE;ATLÁNTICO;PONEDERA;08560;ALTA;18/07/2026
