OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;BOYACÁ;ARCABUCO;15051;ALTA;08/04/2026
2;ANDINA;BOYACÁ;BUENAVISTA;15109;ALTA;08/04/2026
3;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;08/04/2026
4;ANDINA;BOYACÁ;COPER;15212;ALTA;08/04/2026
5;ANDINA;BOYACÁ;CUCAITA;15224;ALTA;08/04/2026
6;ANDINA;BOYACÁ;CÓMBITA;15204;ALTA;08/04/2026
7;ANDINA;BOYACÁ;FIRAVITOBA;15272;ALTA;08/04/2026
8;ANDINA;BOYACÁ;MOTAVITA;15476;ALTA;08/04/2026
9;ANDINA;BOYACÁ;PAIPA;15516;ALTA;08/04/2026
10;ANDINA;BOYACÁ;PESCA;15542;ALTA;08/04/2026
11;ANDINA;BOYACÁ;RÁQUIRA;15600;ALTA;08/04/2026
12;ANDINA;BOYACÁ;SAMACÁ;15646;ALTA;08/04/2026
13;ANDINA;BOYACÁ;SORA;15762;ALTA;08/04/2026
14;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;ALTA;08/04/2026
15;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;08/04/2026
16;ANDINA;BOYACÁ;TOCA;15814;ALTA;08/04/2026
17;ANDINA;BOYACÁ;TUNJA;15001;ALTA;08/04/2026
18;ANDINA;BOYACÁ;TUTA;15837;ALTA;08/04/2026
19;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;ALTA;08/04/2026
20;PACÍFICO;CAUCA;ALMAGUER;19022;ALTA;08/04/2026
21;PACÍFICO;CAUCA;BALBOA;19075;ALTA;08/04/2026
22;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;08/04/2026
23;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;08/04/2026
24;PACÍFICO;CAUCA;CALDONO;19137;ALTA;08/04/2026
25;PACÍFICO;CAUCA;CORINTO;19212;ALTA;08/04/2026
26;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;08/04/2026
27;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;08/04/2026
28;PACÍFICO;CAUCA;LA SIERRA;19392;ALTA;08/04/2026
29;PACÍFICO;CAUCA;LA VEGA;19397;ALTA;08/04/2026
30;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;08/04/2026
31;PACÍFICO;CAUCA;MIRANDA;19455;ALTA;08/04/2026
32;PACÍFICO;CAUCA;PATÍA;19532;ALTA;08/04/2026
33;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;08/04/2026
34;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;08/04/2026
35;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;08/04/2026
36;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;08/04/2026
37;PACÍFICO;CAUCA;ROSAS;19622;ALTA;08/04/2026
