OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;23/08/2026
2;ANDINA;CUNDINAMARCA;BELTRÁN;25086;ALTA;23/08/2026
3;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;23/08/2026
4;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;ALTA;23/08/2026
5;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;23/08/2026
6;ANDINA;CUNDINAMARCA;NARIÑO;25483;ALTA;23/08/2026
7;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;23/08/2026
8;ANDINA;CUNDINAMARCA;PULÍ;25580;ALTA;23/08/2026
9;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;23/08/2026
10;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;23/08/2026
11;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;23/08/2026
12;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;23/08/2026
13;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;ALTA;23/08/2026
14;PACÍFICO;NARIÑO;EL PEÑOL;52254;ALTA;23/08/2026
15;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;23/08/2026
16;PACÍFICO;NARIÑO;EL TAMBO;52260;ALTA;23/08/2026
17;PACÍFICO;NARIÑO;POLICARPA;52540;ALTA;23/08/2026
18;PACÍFICO;NARIÑO;SAN LORENZO;52687;ALTA;23/08/2026
19;PACÍFICO;NARIÑO;TAMINANGO;52786;ALTA;23/08/2026
20;ANDINA;TOLIMA;ALVARADO;73026;ALTA;23/08/2026
21;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;23/08/2026
22;ANDINA;TOLIMA;ARMERO;73055;ALTA;23/08/2026
23;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;ALTA;23/08/2026
24;ANDINA;TOLIMA;COELLO;73200;ALTA;23/08/2026
25;ANDINA;TOLIMA;CUNDAY;73226;ALTA;23/08/2026
26;ANDINA;TOLIMA;ESPINAL;73268;ALTA;23/08/2026
27;ANDINA;TOLIMA;FLANDES;73275;ALTA;23/08/2026
28;ANDINA;TOLIMA;GUAMO;73319;ALTA;23/08/2026
29;ANDINA;TOLIMA;ICONONZO;73352;ALTA;23/08/2026
30;ANDINA;TOLIMA;LÉRIDA;73408;ALTA;23/08/2026
31;ANDINA;TOLIMA;LÍBANO;73411;ALTA;23/08/2026
32;ANDINA;TOLIMA;MELGAR;73449;ALTA;23/08/2026
33;ANDINA;TOLIMA;PIEDRAS;73547;ALTA;23/08/2026
34;ANDINA;TOLIMA;PURIFICACIÓN;73585;ALTA;23/08/2026
35;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;23/08/2026
36;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;23/08/2026
37;ANDINA;TOLIMA;SANTA ISABEL;73686;ALTA;23/08/2026
38;ANDINA;TOLIMA;SUÁREZ;73770;ALTA;23/08/2026
39;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;ALTA;23/08/2026
40;ANDINA;TOLIMA;VENADILLO;73861;ALTA;23/08/2026
41;ANDINA;TOLIMA;VILLAHERMOSA;73870;ALTA;23/08/2026
42;CARIBE;ATLÁNTICO;BARANOA;08078;BAJA;23/08/2026
43;CARIBE;ATLÁNTICO;BARRANQUILLA;08001;BAJA;23/08/2026
44;CARIBE;ATLÁNTICO;CANDELARIA;08141;BAJA;23/08/2026
45;CARIBE;ATLÁNTICO;GALAPA;08296;BAJA;23/08/2026
46;CARIBE;ATLÁNTICO;MALAMBO;08433;BAJA;23/08/2026
47;CARIBE;ATLÁNTICO;MANATÍ;08436;BAJA;23/08/2026
48;CARIBE;ATLÁNTICO;PONEDERA;08560;BAJA;23/08/2026
49;CARIBE;ATLÁNTICO;REPELÓN;08606;BAJA;23/08/2026
50;CARIBE;ATLÁNTICO;SABANAGRANDE;08634;BAJA;23/08/2026
51;CARIBE;ATLÁNTICO;SABANALARGA;08638;BAJA;23/08/2026
52;CARIBE;ATLÁNTICO;SOLEDAD;08758;BAJA;23/08/2026
53;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;BAJA;23/08/2026
54;PACÍFICO;CAUCA;BALBOA;19075;BAJA;23/08/2026
55;PACÍFICO;CAUCA;BOLÍVAR;19100;BAJA;23/08/2026
56;PACÍFICO;CAUCA;PATÍA;19532;BAJA;23/08/2026
57;PACÍFICO;CAUCA;POPAYÁN;19001;BAJA;23/08/2026
58;PACÍFICO;CAUCA;PURACÉ;19585;BAJA;23/08/2026
59;PACÍFICO;CAUCA;TOTORÓ;19824;BAJA;23/08/2026
