OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;GIRARDOTA;05308;ALTA;;;;26/07/2026
2;ANDINA;ANTIOQUIA;NECHÍ;05495;ALTA;92.7;197.6;14.0;26/07/2026
3;ANDINA;ANTIOQUIA;TARAZÁ;05790;ALTA;78.7;165.1;20.0;26/07/2026
4;ANDINA;ANTIOQUIA;VALDIVIA;05854;ALTA;49.1;119.3;20.0;26/07/2026
5;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;42.9;113.3;29.0;26/07/2026
6;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;41.0;153.1;29.0;26/07/2026
7;CARIBE;BOLÍVAR;ARENAL;13042;ALTA;78.4;108.5;13.0;26/07/2026
8;CARIBE;BOLÍVAR;MONTECRISTO;13458;ALTA;90.9;167.0;13.0;26/07/2026
9;CARIBE;BOLÍVAR;MORALES;13473;ALTA;61.1;100.7;14.0;26/07/2026
10;CARIBE;BOLÍVAR;RÍO VIEJO;13600;ALTA;63.9;80.2;13.0;26/07/2026
11;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;ALTA;87.1;174.5;13.0;26/07/2026
12;ANDINA;BOYACÁ;ALMEIDA;15022;ALTA;11.1;159.5;28.0;26/07/2026
13;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;15.0;165.8;29.0;26/07/2026
14;ANDINA;BOYACÁ;MACANAL;15425;ALTA;15.7;143.5;28.0;26/07/2026
15;ANDINA;BOYACÁ;PAYA;15533;ALTA;44.4;158.8;28.0;26/07/2026
16;ANDINA;CALDAS;RIOSUCIO;17614;ALTA;;;;26/07/2026
17;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;32.9;188.1;29.0;26/07/2026
18;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;57.5;155.6;27.0;26/07/2026
19;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;73.1;199.9;26.0;26/07/2026
20;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;7.8;96.7;17.0;26/07/2026
21;PACÍFICO;CAUCA;GUAPI;19318;ALTA;38.8;216.4;25.0;26/07/2026
22;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;30.5;303.5;26.0;26/07/2026
23;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;31.7;354.4;28.0;26/07/2026
24;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;ALTA;67.3;129.9;24.0;26/07/2026
25;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;79.1;148.3;25.0;26/07/2026
26;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;ALTA;29.7;77.1;13.0;26/07/2026
27;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;66.3;108.7;24.0;26/07/2026
28;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;84.6;151.6;24.0;26/07/2026
29;PACÍFICO;CHOCÓ;QUIBDÓ;27001;ALTA;56.3;127.7;22.0;26/07/2026
30;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;69.8;125.9;25.0;26/07/2026
31;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;ALTA;14.9;73.9;30.0;26/07/2026
32;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;15.9;243.2;30.0;26/07/2026
33;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;15.1;227.6;30.0;26/07/2026
34;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;ALTA;69.4;141.4;21.0;26/07/2026
35;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;ALTA;80.3;177.5;18.0;26/07/2026
36;ORINOQUÍA;META;CUBARRAL;50223;ALTA;29.0;165.7;29.0;26/07/2026
37;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;72.7;215.9;28.0;26/07/2026
38;ORINOQUÍA;META;EL DORADO;50270;ALTA;51.2;181.7;28.0;26/07/2026
39;ORINOQUÍA;META;GUAMAL;50318;ALTA;23.5;132.8;29.0;26/07/2026
40;ORINOQUÍA;META;LEJANÍAS;50400;ALTA;74.6;220.8;28.0;26/07/2026
41;ORINOQUÍA;META;MESETAS;50330;ALTA;46.5;184.3;28.0;26/07/2026
42;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;45.9;160.5;28.0;26/07/2026
43;ORINOQUÍA;META;URIBE;50370;ALTA;26.4;82.5;24.0;26/07/2026
44;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;24.1;138.1;28.0;26/07/2026
45;ORINOQUÍA;META;VISTAHERMOSA;50711;ALTA;20.5;178.4;28.0;26/07/2026
46;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;ALTA;42.7;66.0;13.0;26/07/2026
47;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;ALTA;35.6;60.4;15.0;26/07/2026
48;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;9.7;126.1;29.0;26/07/2026
49;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;23.1;110.3;30.0;26/07/2026
50;AMAZONÍA;PUTUMAYO;ORITO;86320;ALTA;10.7;68.0;29.0;26/07/2026
51;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;23.1;152.9;24.0;26/07/2026
