OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;20/08/2026
2;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;20/08/2026
3;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;20/08/2026
4;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;20/08/2026
5;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;20/08/2026
6;CARIBE;LA GUAJIRA;URUMITA;44855;ALTA;20/08/2026
7;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;20/08/2026
8;ANDINA;TOLIMA;ARMERO;73055;ALTA;20/08/2026
9;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;20/08/2026
10;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;20/08/2026
11;CARIBE;ATLÁNTICO;SOLEDAD;08758;BAJA;20/08/2026
12;ANDINA;BOYACÁ;NOBSA;15491;BAJA;20/08/2026
13;ANDINA;BOYACÁ;TIBASOSA;15806;BAJA;20/08/2026
14;PACÍFICO;CAUCA;FLORENCIA;19290;BAJA;20/08/2026
15;PACÍFICO;CAUCA;MERCADERES;19450;BAJA;20/08/2026
16;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;BAJA;20/08/2026
17;ANDINA;CUNDINAMARCA;ZIPAQUIRÁ;25899;MODERADA;20/08/2026
18;CARIBE;CÓRDOBA;CHIMÁ;23168;BAJA;20/08/2026
19;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;20/08/2026
20;ANDINA;HUILA;CAMPOALEGRE;41132;BAJA;20/08/2026
21;ANDINA;HUILA;PALERMO;41524;BAJA;20/08/2026
22;ANDINA;HUILA;YAGUARÁ;41885;BAJA;20/08/2026
23;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;BAJA;20/08/2026
24;CARIBE;MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;47692;BAJA;20/08/2026
25;PACÍFICO;NARIÑO;BELÉN;52083;BAJA;20/08/2026
26;PACÍFICO;NARIÑO;BUESACO;52110;BAJA;20/08/2026
27;PACÍFICO;NARIÑO;COLÓN;52203;BAJA;20/08/2026
28;PACÍFICO;NARIÑO;LA LLANADA;52385;BAJA;20/08/2026
29;PACÍFICO;NARIÑO;LA UNIÓN;52399;BAJA;20/08/2026
30;PACÍFICO;NARIÑO;SAN PEDRO DE CARTAGO;52694;ALTA;20/08/2026
31;ANDINA;NORTE DE SANTANDER;PAMPLONITA;54520;BAJA;20/08/2026
32;ANDINA;SANTANDER;GIRÓN;68307;BAJA;20/08/2026
33;CARIBE;SUCRE;COROZAL;70215;BAJA;20/08/2026
34;ANDINA;TOLIMA;CHAPARRAL;73168;MODERADA;20/08/2026
35;ANDINA;TOLIMA;COELLO;73200;BAJA;20/08/2026
36;ANDINA;TOLIMA;COYAIMA;73217;MODERADA;20/08/2026
37;ANDINA;TOLIMA;FALAN;73270;BAJA;20/08/2026
38;ANDINA;TOLIMA;IBAGUÉ;73001;BAJA;20/08/2026
39;ANDINA;TOLIMA;LÉRIDA;73408;BAJA;20/08/2026
40;ANDINA;TOLIMA;LÍBANO;73411;BAJA;20/08/2026
41;ANDINA;TOLIMA;PIEDRAS;73547;BAJA;20/08/2026
42;ANDINA;TOLIMA;PURIFICACIÓN;73585;MODERADA;20/08/2026
43;ANDINA;TOLIMA;SAN SEBASTIÁN DE MARIQUITA;73443;BAJA;20/08/2026
44;ANDINA;TOLIMA;VENADILLO;73861;BAJA;20/08/2026
45;CARIBE;BOLÍVAR;EL GUAMO;13248;MODERADA;20/08/2026
46;CARIBE;CÓRDOBA;CIÉNAGA DE ORO;23189;MODERADA;20/08/2026
47;ANDINA;HUILA;NEIVA;41001;MODERADA;20/08/2026
48;CARIBE;LA GUAJIRA;BARRANCAS;44078;MODERADA;20/08/2026
49;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;MODERADA;20/08/2026
50;CARIBE;LA GUAJIRA;FONSECA;44279;MODERADA;20/08/2026
51;CARIBE;LA GUAJIRA;HATONUEVO;44378;MODERADA;20/08/2026
52;CARIBE;LA GUAJIRA;RIOHACHA;44001;MODERADA;20/08/2026
53;PACÍFICO;NARIÑO;EL TABLÓN DE GÓMEZ;52258;MODERADA;20/08/2026
54;ANDINA;TOLIMA;ALVARADO;73026;MODERADA;20/08/2026
55;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;MODERADA;20/08/2026
56;ANDINA;TOLIMA;ESPINAL;73268;MODERADA;20/08/2026
57;ANDINA;TOLIMA;GUAMO;73319;MODERADA;20/08/2026
58;ANDINA;TOLIMA;SAN LUIS;73678;MODERADA;20/08/2026
59;ANDINA;TOLIMA;SUÁREZ;73770;MODERADA;20/08/2026
60;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;MODERADA;20/08/2026
61;ANDINA;TOLIMA;VILLARRICA;73873;MODERADA;20/08/2026
62;ANDINA;TOLIMA;ROVIRA;73624;ALTA;20/08/2026
63;ANDINA;TOLIMA;ICONONZO;73352;MODERADA;20/08/2026
64;ANDINA;TOLIMA;ORTEGA;73504;MODERADA;20/08/2026
65;ANDINA;TOLIMA;FRESNO;73283;MODERADA;20/08/2026
66;ANDINA;CUNDINAMARCA;GIRARDOT;25307;MODERADA;20/08/2026
67;ANDINA;CUNDINAMARCA;EL PEÑÓN;25258;MODERADA;20/08/2026
68;ANDINA;CUNDINAMARCA;VILLETA;25875;MODERADA;20/08/2026
69;ANDINA;CUNDINAMARCA;LA VEGA;25402;MODERADA;20/08/2026
