OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;BOYACÁ;ARCABUCO;15051;ALTA;21/09/2026
2;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;21/09/2026
3;ANDINA;BOYACÁ;CÓMBITA;15204;ALTA;21/09/2026
4;ANDINA;BOYACÁ;GACHANTIVÁ;15293;ALTA;21/09/2026
5;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;ALTA;21/09/2026
6;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;ALTA;21/09/2026
7;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;21/09/2026
8;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;21/09/2026
9;PACÍFICO;CAUCA;SILVIA;19743;ALTA;21/09/2026
10;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;21/09/2026
11;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;21/09/2026
12;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;21/09/2026
13;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;21/09/2026
14;ANDINA;HUILA;AIPE;41016;ALTA;21/09/2026
15;ANDINA;HUILA;BARAYA;41078;ALTA;21/09/2026
16;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;21/09/2026
17;ANDINA;HUILA;COLOMBIA;41206;ALTA;21/09/2026
18;ANDINA;HUILA;NEIVA;41001;ALTA;21/09/2026
19;ANDINA;HUILA;PALERMO;41524;ALTA;21/09/2026
20;ANDINA;HUILA;RIVERA;41615;ALTA;21/09/2026
21;ANDINA;HUILA;SANTA MARÍA;41676;ALTA;21/09/2026
22;ANDINA;HUILA;TELLO;41799;ALTA;21/09/2026
23;ANDINA;HUILA;TERUEL;41801;ALTA;21/09/2026
24;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;21/09/2026
25;ANDINA;HUILA;YAGUARÁ;41885;ALTA;21/09/2026
26;ANDINA;HUILA;ÍQUIRA;41357;ALTA;21/09/2026
27;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;21/09/2026
28;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;21/09/2026
29;PACÍFICO;NARIÑO;BUESACO;52110;ALTA;21/09/2026
30;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;ALTA;21/09/2026
31;PACÍFICO;NARIÑO;CONSACÁ;52207;ALTA;21/09/2026
32;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;21/09/2026
33;PACÍFICO;NARIÑO;FUNES;52287;ALTA;21/09/2026
34;PACÍFICO;NARIÑO;GUAITARILLA;52320;ALTA;21/09/2026
35;PACÍFICO;NARIÑO;ILES;52352;ALTA;21/09/2026
36;PACÍFICO;NARIÑO;IMUÉS;52354;ALTA;21/09/2026
37;PACÍFICO;NARIÑO;LA FLORIDA;52381;ALTA;21/09/2026
38;PACÍFICO;NARIÑO;LINARES;52411;ALTA;21/09/2026
39;PACÍFICO;NARIÑO;OSPINA;52506;ALTA;21/09/2026
40;PACÍFICO;NARIÑO;PASTO;52001;ALTA;21/09/2026
41;PACÍFICO;NARIÑO;POLICARPA;52540;ALTA;21/09/2026
42;PACÍFICO;NARIÑO;PROVIDENCIA;52565;ALTA;21/09/2026
43;PACÍFICO;NARIÑO;SAMANIEGO;52678;ALTA;21/09/2026
44;PACÍFICO;NARIÑO;SANDONÁ;52683;ALTA;21/09/2026
45;PACÍFICO;NARIÑO;SANTACRUZ;52699;ALTA;21/09/2026
46;PACÍFICO;NARIÑO;TAMINANGO;52786;ALTA;21/09/2026
47;PACÍFICO;NARIÑO;TÚQUERRES;52838;ALTA;21/09/2026
48;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;ALTA;21/09/2026
49;ANDINA;NORTE DE SANTANDER;LOS PATIOS;54405;ALTA;21/09/2026
50;ANDINA;NORTE DE SANTANDER;SAN CAYETANO;54673;ALTA;21/09/2026
51;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;ALTA;21/09/2026
52;ANDINA;NORTE DE SANTANDER;VILLA DEL ROSARIO;54874;ALTA;21/09/2026
53;ANDINA;SANTANDER;GÁMBITA;68298;ALTA;21/09/2026
54;ANDINA;TOLIMA;ALPUJARRA;73024;ALTA;21/09/2026
55;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;21/09/2026
56;ANDINA;TOLIMA;ANZOÁTEGUI;73043;ALTA;21/09/2026
57;ANDINA;TOLIMA;ARMERO;73055;ALTA;21/09/2026
58;ANDINA;TOLIMA;ATACO;73067;ALTA;21/09/2026
59;ANDINA;TOLIMA;CAJAMARCA;73124;ALTA;21/09/2026
60;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;21/09/2026
61;ANDINA;TOLIMA;COYAIMA;73217;ALTA;21/09/2026
62;ANDINA;TOLIMA;CUNDAY;73226;ALTA;21/09/2026
63;ANDINA;TOLIMA;DOLORES;73236;ALTA;21/09/2026
64;ANDINA;TOLIMA;IBAGUÉ;73001;ALTA;21/09/2026
