OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
20;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;Alta;45.7;81.3;23.0;16/08/2026;3
21;PACÍFICO;CHOCÓ;ACANDÍ;27006;Alta;87.2;127.4;22.0;16/08/2026;3
22;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;Alta;175.6;282.9;27.0;16/08/2026;3
23;PACÍFICO;CHOCÓ;BAGADÓ;27073;Alta;82.4;162.0;22.0;16/08/2026;3
24;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;Alta;176.8;274.0;26.0;16/08/2026;3
25;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;Alta;109.0;166.2;26.0;16/08/2026;3
26;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Alta;119.5;171.9;24.0;16/08/2026;3
27;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Alta;60.6;120.1;21.0;16/08/2026;3
28;PACÍFICO;CHOCÓ;CONDOTO;27205;Alta;65.9;93.3;25.0;16/08/2026;3
29;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Alta;110.7;255.6;26.0;16/08/2026;3
30;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;Alta;115.9;215.1;26.0;16/08/2026;3
31;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Alta;52.5;67.6;15.0;16/08/2026;3
32;PACÍFICO;CHOCÓ;ISTMINA;27361;Alta;59.0;96.5;25.0;16/08/2026;3
33;PACÍFICO;CHOCÓ;JURADÓ;27372;Alta;92.8;167.2;24.0;16/08/2026;3
34;PACÍFICO;CHOCÓ;LLORÓ;27413;Alta;113.9;247.6;26.0;16/08/2026;3
35;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Alta;177.8;273.0;24.0;16/08/2026;3
36;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Alta;101.8;152.6;25.0;16/08/2026;3
37;PACÍFICO;CHOCÓ;NUQUÍ;27495;Alta;181.0;284.0;27.0;16/08/2026;3
38;PACÍFICO;CHOCÓ;NÓVITA;27491;Alta;53.5;78.9;24.0;16/08/2026;3
39;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Alta;172.9;269.0;24.0;16/08/2026;3
40;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Alta;66.9;146.2;23.0;16/08/2026;3
41;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Alta;92.7;137.6;25.0;16/08/2026;3
42;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Alta;173.8;316.2;27.0;16/08/2026;3
43;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Alta;66.5;90.9;18.0;16/08/2026;3
44;PACÍFICO;CHOCÓ;TADÓ;27787;Alta;97.0;167.5;23.0;16/08/2026;3
45;PACÍFICO;CHOCÓ;UNGUÍA;27800;Alta;72.3;135.8;23.0;16/08/2026;3
46;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;43.4;244.4;28.0;16/08/2026;3
47;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;52.9;178.8;28.0;16/08/2026;3
48;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Alta;73.2;160.1;26.0;16/08/2026;3
49;ANDINA;CUNDINAMARCA;QUETAME;25594;Alta;33.8;223.7;28.0;16/08/2026;3
50;ORINOQUÍA;META;ACACÍAS;50006;Alta;51.9;191.0;28.0;16/08/2026;3
51;ORINOQUÍA;META;CUBARRAL;50223;Alta;28.9;145.7;27.0;16/08/2026;3
52;ORINOQUÍA;META;CUMARAL;50226;Alta;57.4;138.3;26.0;16/08/2026;3
53;ORINOQUÍA;META;EL CALVARIO;50245;Alta;40.5;150.8;28.0;16/08/2026;3
54;ORINOQUÍA;META;GUAMAL;50318;Alta;32.3;131.1;27.0;16/08/2026;3
55;ORINOQUÍA;META;LEJANÍAS;50400;Alta;63.5;172.8;25.0;16/08/2026;3
56;ORINOQUÍA;META;RESTREPO;50606;Alta;58.6;255.3;28.0;16/08/2026;3
57;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Alta;44.0;153.6;25.0;16/08/2026;3
58;ORINOQUÍA;META;VILLAVICENCIO;50001;Alta;54.3;165.2;26.0;16/08/2026;3
59;PACÍFICO;NARIÑO;BARBACOAS;52079;Alta;-;-;-;16/08/2026;3
60;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;14.4;69.8;29.0;16/08/2026;3
61;ANDINA;RISARALDA;PUEBLO RICO;66572;Alta;68.1;87.1;13.0;16/08/2026;3
62;ANDINA;SANTANDER;CHIMA;68176;Alta;87.0;107.6;21.0;16/08/2026;3
63;ANDINA;SANTANDER;CONFINES;68209;Alta;82.0;105.7;22.0;16/08/2026;3
64;ANDINA;SANTANDER;CONTRATACIÓN;68211;Alta;61.2;141.4;21.0;16/08/2026;3
65;ANDINA;SANTANDER;GUADALUPE;68320;Alta;75.5;122.1;23.0;16/08/2026;3
66;ANDINA;SANTANDER;GUAPOTÁ;68322;Alta;84.8;107.1;21.0;16/08/2026;3
67;ANDINA;SANTANDER;OCAMONTE;68498;Alta;73.6;104.4;22.0;16/08/2026;3
68;ANDINA;SANTANDER;OIBA;68500;Alta;79.1;102.1;23.0;16/08/2026;3
69;ANDINA;SANTANDER;PALMAS DEL SOCORRO;68524;Alta;75.2;83.8;22.0;16/08/2026;3
70;ANDINA;SANTANDER;PÁRAMO;68533;Alta;81.0;122.5;23.0;16/08/2026;3
71;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Alta;50.1;106.9;23.0;16/08/2026;3
72;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;Alta;76.3;124.4;22.0;16/08/2026;3
73;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;44.0;120.0;24.0;16/08/2026;3
74;ANDINA;ANTIOQUIA;ANDES;05034;Baja;43.9;47.7;12.0;16/08/2026;1
75;ANDINA;ANTIOQUIA;ARGELIA;05055;Baja;36.5;42.0;18.0;16/08/2026;1
76;ANDINA;ANTIOQUIA;BETANIA;05091;Baja;51.2;57.1;12.0;16/08/2026;1
77;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Baja;37.5;59.9;18.0;16/08/2026;1
78;ANDINA;ANTIOQUIA;CARACOLÍ;05142;Baja;31.6;65.8;22.0;16/08/2026;1
79;ANDINA;ANTIOQUIA;DABEIBA;05234;Baja;27.8;38.3;14.0;16/08/2026;1
80;ANDINA;ANTIOQUIA;GUADALUPE;05315;Baja;43.0;70.1;19.0;16/08/2026;1
81;ANDINA;ANTIOQUIA;GUATAPÉ;05321;Baja;32.3;64.4;20.0;16/08/2026;1
82;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Baja;32.7;58.3;20.0;16/08/2026;1
83;ANDINA;ANTIOQUIA;ITUANGO;05361;Baja;29.1;37.4;18.0;16/08/2026;1
84;ANDINA;ANTIOQUIA;MACEO;05425;Baja;29.1;55.5;22.0;16/08/2026;1
85;ANDINA;ANTIOQUIA;MURINDÓ;05475;Baja;48.4;64.9;16.0;16/08/2026;1
86;ANDINA;ANTIOQUIA;PEÑOL;05541;Baja;32.7;38.8;19.0;16/08/2026;1
87;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Baja;32.7;70.4;21.0;16/08/2026;1
88;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Baja;34.2;98.4;22.0;16/08/2026;1
89;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;Baja;23.5;36.3;17.0;16/08/2026;1
90;ANDINA;ANTIOQUIA;TURBO;05837;Baja;36.2;84.1;24.0;16/08/2026;1
91;ANDINA;ANTIOQUIA;VALDIVIA;05854;Baja;36.4;48.1;18.0;16/08/2026;1
92;ANDINA;ANTIOQUIA;YALÍ;05885;Baja;29.7;63.6;21.0;16/08/2026;1
93;ANDINA;ANTIOQUIA;YARUMAL;05887;Baja;27.0;41.7;17.0;16/08/2026;1
94;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;Baja;30.8;48.2;18.0;16/08/2026;1
95;ANDINA;BOYACÁ;BERBEO;15090;Baja;28.9;61.9;30.0;16/08/2026;1
96;ANDINA;BOYACÁ;CHIVOR;15236;Baja;30.1;87.0;27.0;16/08/2026;1
97;ANDINA;BOYACÁ;GARAGOA;15299;Baja;26.5;59.1;27.0;16/08/2026;1
98;ANDINA;BOYACÁ;GUAYATÁ;15325;Baja;27.8;84.1;27.0;16/08/2026;1
99;ANDINA;BOYACÁ;MIRAFLORES;15455;Baja;27.0;71.5;30.0;16/08/2026;1
100;ANDINA;BOYACÁ;SAN EDUARDO;15660;Baja;25.9;51.6;30.0;16/08/2026;1
101;ANDINA;BOYACÁ;SAN JOSÉ DE PARE;15664;Baja;49.1;68.7;20.0;16/08/2026;1
102;ANDINA;BOYACÁ;SOMONDOCO;15761;Baja;22.9;73.9;27.0;16/08/2026;1
103;ANDINA;BOYACÁ;TOGÜÍ;15816;Baja;25.8;31.2;16.0;16/08/2026;1
104;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;Baja;24.3;61.0;27.0;16/08/2026;1
105;ORINOQUÍA;CASANARE;VILLANUEVA;85440;Baja;83.3;97.4;25.0;16/08/2026;1
106;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;18.6;77.0;28.0;16/08/2026;1
107;CARIBE;CESAR;AGUSTÍN CODAZZI;20013;Baja;37.5;46.4;13.0;16/08/2026;1
108;ANDINA;CUNDINAMARCA;GACHETÁ;25297;Baja;18.3;71.2;28.0;16/08/2026;1
109;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;20.4;76.4;30.0;16/08/2026;1
110;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;12.1;32.7;28.0;16/08/2026;1
111;ANDINA;HUILA;ISNOS;41359;Baja;12.8;36.9;24.0;16/08/2026;1
112;ANDINA;HUILA;PITALITO;41551;Baja;22.2;55.9;25.0;16/08/2026;1
113;CARIBE;MAGDALENA;ARACATACA;47053;Baja;13.0;25.5;14.0;16/08/2026;1
114;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Baja;10.0;176.8;29.0;16/08/2026;1
115;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Baja;7.6;86.2;29.0;16/08/2026;1
116;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Baja;-;-;-;16/08/2026;1
117;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Baja;-;-;-;16/08/2026;1
118;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Baja;19.7;53.1;28.0;16/08/2026;1
119;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;Baja;-;-;-;16/08/2026;1
120;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Baja;-;-;-;16/08/2026;1
121;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Baja;17.6;50.9;30.0;16/08/2026;1
122;ANDINA;RISARALDA;MISTRATÓ;66456;Baja;30.1;32.8;13.0;16/08/2026;1
123;ANDINA;SANTANDER;BARICHARA;68079;Baja;47.8;51.9;20.0;16/08/2026;1
124;ANDINA;SANTANDER;BETULIA;68092;Baja;27.6;62.2;15.0;16/08/2026;1
125;ANDINA;SANTANDER;CURITÍ;68229;Baja;39.6;58.7;22.0;16/08/2026;1
126;ANDINA;SANTANDER;GALÁN;68296;Baja;47.0;62.5;20.0;16/08/2026;1
127;ANDINA;SANTANDER;GÜEPSA;68327;Baja;34.5;41.6;16.0;16/08/2026;1
128;ANDINA;SANTANDER;LANDÁZURI;68385;Baja;33.8;44.7;22.0;16/08/2026;1
129;ANDINA;SANTANDER;VILLANUEVA;68872;Baja;42.9;53.8;20.0;16/08/2026;1
130;ANDINA;SANTANDER;VÉLEZ;68861;Baja;31.6;52.1;19.0;16/08/2026;1
131;ANDINA;SANTANDER;ZAPATOCA;68895;Baja;33.7;45.7;15.0;16/08/2026;1
132;CARIBE;SUCRE;SAN ONOFRE;70713;Baja;44.4;49.5;16.0;16/08/2026;1
133;PACÍFICO;VALLE DEL CAUCA;CALI;76001;Baja;13.8;13.9;12.0;16/08/2026;1
134;ANDINA;ANTIOQUIA;APARTADÓ;05045;Moderada;17.7;127.7;24.0;16/08/2026;2
135;ANDINA;ANTIOQUIA;BARBOSA;05079;Moderada;34.3;43.8;18.0;16/08/2026;2
136;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;19.2;104.0;24.0;16/08/2026;2
137;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;Moderada;23.8;119.4;24.0;16/08/2026;2
138;ANDINA;ANTIOQUIA;CISNEROS;05190;Moderada;46.8;99.9;21.0;16/08/2026;2
139;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;Moderada;40.6;64.7;21.0;16/08/2026;2
140;ANDINA;ANTIOQUIA;FRONTINO;05284;Moderada;42.1;51.3;14.0;16/08/2026;2
141;ANDINA;ANTIOQUIA;NECHÍ;05495;Moderada;62.8;95.3;18.0;16/08/2026;2
142;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Moderada;43.1;57.9;21.0;16/08/2026;2
143;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Moderada;55.6;108.9;21.0;16/08/2026;2
144;ANDINA;ANTIOQUIA;SONSÓN;05756;Moderada;40.9;43.0;14.0;16/08/2026;2
145;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;34.8;42.0;19.0;16/08/2026;2
146;ANDINA;ANTIOQUIA;VEGACHÍ;05858;Moderada;47.9;63.5;21.0;16/08/2026;2
147;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Moderada;39.5;71.1;21.0;16/08/2026;2
148;ANDINA;ANTIOQUIA;YONDÓ;05893;Moderada;76.8;79.5;21.0;16/08/2026;2
149;ORINOQUÍA;ARAUCA;FORTUL;81300;Moderada;36.1;44.0;25.0;16/08/2026;2
150;ORINOQUÍA;ARAUCA;SARAVENA;81736;Moderada;30.8;62.3;26.0;16/08/2026;2
151;ORINOQUÍA;ARAUCA;TAME;81794;Moderada;27.2;43.7;23.0;16/08/2026;2
152;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;76.8;118.0;21.0;16/08/2026;2
153;CARIBE;BOLÍVAR;EL CARMEN DE BOLÍVAR;13244;Moderada;46.2;52.2;15.0;16/08/2026;2
154;CARIBE;BOLÍVAR;MARÍA LA BAJA;13442;Moderada;61.8;67.3;16.0;16/08/2026;2
155;CARIBE;BOLÍVAR;SAN JACINTO;13654;Moderada;64.7;69.5;17.0;16/08/2026;2
156;CARIBE;BOLÍVAR;SAN JUAN NEPOMUCENO;13657;Moderada;59.3;63.9;16.0;16/08/2026;2
157;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;68.1;127.0;19.0;16/08/2026;2
158;CARIBE;BOLÍVAR;SIMITÍ;13744;Moderada;38.2;51.9;16.0;16/08/2026;2
159;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;26.1;82.1;27.0;16/08/2026;2
160;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;33.3;87.6;30.0;16/08/2026;2
161;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Moderada;33.4;98.9;30.0;16/08/2026;2
162;ANDINA;BOYACÁ;CHITA;15183;Moderada;29.7;55.0;20.0;16/08/2026;2
163;ANDINA;BOYACÁ;CHITARAQUE;15185;Moderada;51.7;77.2;23.0;16/08/2026;2
164;ANDINA;BOYACÁ;CUBARÁ;15223;Moderada;22.1;66.5;26.0;16/08/2026;2
165;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Moderada;33.9;43.8;22.0;16/08/2026;2
166;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;30.6;127.6;30.0;16/08/2026;2
167;ANDINA;BOYACÁ;MACANAL;15425;Moderada;25.2;85.4;27.0;16/08/2026;2
168;ANDINA;BOYACÁ;MONGUA;15464;Moderada;29.9;74.4;29.0;16/08/2026;2
169;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;45.5;149.6;30.0;16/08/2026;2
170;ANDINA;BOYACÁ;PISBA;15550;Moderada;60.1;130.9;26.0;16/08/2026;2
171;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;37.5;90.5;30.0;16/08/2026;2
172;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;48.0;146.7;28.0;16/08/2026;2
173;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;33.1;105.4;29.0;16/08/2026;2
174;ANDINA;BOYACÁ;SANTANA;15686;Moderada;55.7;80.3;24.0;16/08/2026;2
175;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;29.5;45.6;20.0;16/08/2026;2
176;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;48.3;103.1;28.0;16/08/2026;2
177;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;35.7;58.8;30.0;16/08/2026;2
178;ORINOQUÍA;CASANARE;MONTERREY;85162;Moderada;33.2;90.6;28.0;16/08/2026;2
179;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Moderada;50.6;87.8;25.0;16/08/2026;2
180;ORINOQUÍA;CASANARE;PORE;85263;Moderada;55.4;112.5;22.0;16/08/2026;2
181;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;44.4;100.6;30.0;16/08/2026;2
182;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;47.8;140.6;28.0;16/08/2026;2
183;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;52.4;94.8;27.0;16/08/2026;2
184;PACÍFICO;CAUCA;GUAPI;19318;Moderada;40.1;72.2;21.0;16/08/2026;2
185;PACÍFICO;CAUCA;SANTA ROSA;19701;Moderada;10.9;35.6;26.0;16/08/2026;2
186;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Moderada;54.6;134.0;25.0;16/08/2026;2
187;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Moderada;49.4;109.7;22.0;16/08/2026;2
188;PACÍFICO;CHOCÓ;SIPÍ;27745;Moderada;36.8;44.3;14.0;16/08/2026;2
189;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Moderada;13.5;53.2;28.0;16/08/2026;2
190;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;18.1;73.2;28.0;16/08/2026;2
191;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Moderada;24.8;55.4;29.0;16/08/2026;2
192;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Moderada;32.3;96.3;30.0;16/08/2026;2
193;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;19.0;72.0;26.0;16/08/2026;2
194;ANDINA;CUNDINAMARCA;JUNÍN;25372;Moderada;20.9;52.5;30.0;16/08/2026;2
195;ANDINA;CUNDINAMARCA;UBALÁ;25839;Moderada;31.5;94.4;29.0;16/08/2026;2
196;ANDINA;HUILA;SAN AGUSTÍN;41668;Moderada;12.2;36.9;23.0;16/08/2026;2
197;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Moderada;82.7;104.6;26.0;16/08/2026;2
198;ORINOQUÍA;META;EL CASTILLO;50251;Moderada;45.0;167.9;25.0;16/08/2026;2
199;ORINOQUÍA;META;EL DORADO;50270;Moderada;34.7;159.5;27.0;16/08/2026;2
200;ORINOQUÍA;META;LA MACARENA;50350;Moderada;19.8;94.7;22.0;16/08/2026;2
201;ORINOQUÍA;META;MESETAS;50330;Moderada;53.8;151.7;25.0;16/08/2026;2
202;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;40.3;141.0;29.0;16/08/2026;2
203;ORINOQUÍA;META;URIBE;50370;Moderada;32.5;72.9;18.0;16/08/2026;2
204;ORINOQUÍA;META;VISTAHERMOSA;50711;Moderada;31.8;92.6;25.0;16/08/2026;2
205;ANDINA;NORTE DE SANTANDER;HERRÁN;54347;Moderada;34.4;41.3;26.0;16/08/2026;2
206;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Moderada;22.3;60.0;28.0;16/08/2026;2
207;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Moderada;39.8;112.9;30.0;16/08/2026;2
208;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Moderada;16.7;43.4;30.0;16/08/2026;2
209;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Moderada;24.0;68.9;28.0;16/08/2026;2
210;ANDINA;RISARALDA;APÍA;66045;Moderada;48.1;74.4;12.0;16/08/2026;2
211;ANDINA;RISARALDA;LA CELIA;66383;Moderada;36.4;72.7;10.0;16/08/2026;2
212;ANDINA;RISARALDA;SANTUARIO;66687;Moderada;54.5;95.2;11.0;16/08/2026;2
213;ANDINA;SANTANDER;AGUADA;68013;Moderada;50.6;106.3;25.0;16/08/2026;2
214;ANDINA;SANTANDER;CABRERA;68121;Moderada;55.8;64.5;22.0;16/08/2026;2
215;ANDINA;SANTANDER;CHARALÁ;68167;Moderada;67.8;81.2;22.0;16/08/2026;2
216;ANDINA;SANTANDER;COROMORO;68217;Moderada;45.9;53.0;19.0;16/08/2026;2
217;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;Moderada;26.2;59.6;20.0;16/08/2026;2
218;ANDINA;SANTANDER;EL GUACAMAYO;68245;Moderada;47.1;118.0;21.0;16/08/2026;2
219;ANDINA;SANTANDER;ENCINO;68264;Moderada;40.0;41.5;19.0;16/08/2026;2
220;ANDINA;SANTANDER;HATO;68344;Moderada;45.5;62.1;21.0;16/08/2026;2
221;ANDINA;SANTANDER;LA PAZ;68397;Moderada;44.3;96.0;24.0;16/08/2026;2
222;ANDINA;SANTANDER;PALMAR;68522;Moderada;54.2;56.7;22.0;16/08/2026;2
223;ANDINA;SANTANDER;PINCHOTE;68549;Moderada;58.6;74.5;22.0;16/08/2026;2
224;ANDINA;SANTANDER;SAN BENITO;68673;Moderada;46.4;71.0;20.0;16/08/2026;2
225;ANDINA;SANTANDER;SAN GIL;68679;Moderada;57.5;77.6;23.0;16/08/2026;2
226;ANDINA;SANTANDER;SAN VICENTE DE CHUCURÍ;68689;Moderada;29.9;46.4;19.0;16/08/2026;2
227;ANDINA;SANTANDER;SIMACOTA;68745;Moderada;58.1;69.4;21.0;16/08/2026;2
228;ANDINA;SANTANDER;SOCORRO;68755;Moderada;67.4;94.6;22.0;16/08/2026;2
229;ANDINA;SANTANDER;SUAITA;68770;Moderada;57.7;85.8;24.0;16/08/2026;2
230;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Moderada;35.6;67.2;15.0;16/08/2026;2
231;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Moderada;31.3;46.9;19.0;16/08/2026;2
232;PACÍFICO;VALLE DEL CAUCA;EL ÁGUILA;76243;Moderada;29.4;35.7;10.0;16/08/2026;2
