OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
42;ORINOQUÍA;ARAUCA;FORTUL;81300;BAJA;14.8;25.6;26.0;08/05/2026
43;CARIBE;BOLÍVAR;CANTAGALLO;13160;BAJA;;;;08/05/2026
44;CARIBE;BOLÍVAR;RÍO VIEJO;13600;BAJA;;;;08/05/2026
45;CARIBE;BOLÍVAR;TIQUISIO;13810;BAJA;;;;08/05/2026
46;ANDINA;BOYACÁ;ALMEIDA;15022;BAJA;11.7;62.8;27.0;08/05/2026
47;ANDINA;BOYACÁ;CHISCAS;15180;BAJA;;;;08/05/2026
48;ANDINA;BOYACÁ;CHITARAQUE;15185;BAJA;42.2;46.7;23.0;08/05/2026
49;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;BAJA;;;;08/05/2026
50;ANDINA;BOYACÁ;MONGUA;15464;BAJA;23.1;45.7;28.0;08/05/2026
51;ANDINA;BOYACÁ;PISBA;15550;BAJA;44.8;59.1;26.0;08/05/2026
52;ANDINA;BOYACÁ;SANTANA;15686;BAJA;45.0;45.9;23.0;08/05/2026
53;ANDINA;BOYACÁ;SOCOTÁ;15755;BAJA;22.3;29.7;19.0;08/05/2026
54;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;BAJA;20.8;34.6;20.0;08/05/2026
55;ORINOQUÍA;CASANARE;AGUAZUL;85010;BAJA;28.6;36.1;28.0;08/05/2026
56;ORINOQUÍA;CASANARE;CHÁMEZA;85015;BAJA;20.0;63.3;30.0;08/05/2026
57;ORINOQUÍA;CASANARE;NUNCHÍA;85225;BAJA;31.0;40.3;25.0;08/05/2026
58;CARIBE;CESAR;PUEBLO BELLO;20570;BAJA;41.6;41.9;10.0;08/05/2026
59;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;36.1;54.1;24.0;08/05/2026
60;ANDINA;CUNDINAMARCA;FOSCA;25281;BAJA;20.2;23.9;28.0;08/05/2026
61;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;BAJA;18.1;21.8;27.0;08/05/2026
62;ANDINA;CUNDINAMARCA;QUETAME;25594;BAJA;16.6;112.2;28.0;08/05/2026
63;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;25.5;34.9;17.0;08/05/2026
64;CARIBE;CÓRDOBA;PLANETA RICA;23555;BAJA;24.4;51.8;18.0;08/05/2026
65;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;BAJA;32.3;62.2;21.0;08/05/2026
66;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;BAJA;28.3;70.0;19.0;08/05/2026
67;ANDINA;HUILA;SUAZA;41770;BAJA;26.6;53.5;23.0;08/05/2026
68;CARIBE;MAGDALENA;FUNDACIÓN;47288;BAJA;34.9;41.6;12.0;08/05/2026
69;ORINOQUÍA;META;EL DORADO;50270;BAJA;31.4;89.4;27.0;08/05/2026
70;ORINOQUÍA;META;URIBE;50370;BAJA;15.3;47.4;21.0;08/05/2026
71;ORINOQUÍA;META;VISTAHERMOSA;50711;BAJA;24.5;81.2;26.0;08/05/2026
72;PACÍFICO;NARIÑO;EL CHARCO;52250;BAJA;29.7;47.5;19.0;08/05/2026
73;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;BAJA;;;;08/05/2026
74;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;BAJA;36.5;60.6;21.0;08/05/2026
75;ANDINA;NORTE DE SANTANDER;HACARÍ;54344;BAJA;23.9;34.3;16.0;08/05/2026
76;ANDINA;NORTE DE SANTANDER;SAN CALIXTO;54670;BAJA;23.9;30.4;16.0;08/05/2026
77;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;BAJA;17.8;57.9;30.0;08/05/2026
78;ANDINA;RISARALDA;PUEBLO RICO;66572;BAJA;33.1;35.0;12.0;08/05/2026
79;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;BAJA;;;;08/05/2026
80;ANDINA;SANTANDER;GUADALUPE;68320;BAJA;33.5;91.3;22.0;08/05/2026
81;ANDINA;SANTANDER;GUAPOTÁ;68322;BAJA;21.6;77.3;21.0;08/05/2026
82;ANDINA;SANTANDER;HATO;68344;BAJA;;;;08/05/2026
83;ANDINA;SANTANDER;LANDÁZURI;68385;BAJA;31.7;41.5;19.0;08/05/2026
84;ANDINA;SANTANDER;SAN BENITO;68673;BAJA;40.3;48.2;20.0;08/05/2026
85;ANDINA;SANTANDER;SIMACOTA;68745;BAJA;17.7;36.9;20.0;08/05/2026
86;ANDINA;SANTANDER;SUAITA;68770;BAJA;29.2;41.6;24.0;08/05/2026
87;ANDINA;SANTANDER;VÉLEZ;68861;BAJA;33.1;43.6;16.0;08/05/2026
88;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;BAJA;;;;08/05/2026
89;ANDINA;ANTIOQUIA;AMALFI;05031;MODERADA;;;;08/05/2026
90;ANDINA;ANTIOQUIA;ANORÍ;05040;MODERADA;22.7;66.8;18.0;08/05/2026
91;ANDINA;ANTIOQUIA;BRICEÑO;05107;MODERADA;;;;08/05/2026
92;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;MODERADA;22.8;89.6;18.0;08/05/2026
93;ANDINA;ANTIOQUIA;CAREPA;05147;MODERADA;65.3;96.5;25.0;08/05/2026
94;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;MODERADA;70.3;100.4;25.0;08/05/2026
95;ANDINA;ANTIOQUIA;CÁCERES;05120;MODERADA;25.4;43.7;19.0;08/05/2026
96;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;25.4;39.8;19.0;08/05/2026
97;ANDINA;ANTIOQUIA;MUTATÁ;05480;MODERADA;53.2;75.8;23.0;08/05/2026
98;ANDINA;ANTIOQUIA;REMEDIOS;05604;MODERADA;;;;08/05/2026
99;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;MODERADA;47.2;64.6;20.0;08/05/2026
100;ANDINA;ANTIOQUIA;SEGOVIA;05736;MODERADA;;;;08/05/2026
101;ANDINA;ANTIOQUIA;TARAZÁ;05790;MODERADA;;;;08/05/2026
102;ANDINA;ANTIOQUIA;TURBO;05837;MODERADA;60.3;81.7;24.0;08/05/2026
103;ANDINA;ANTIOQUIA;VALDIVIA;05854;MODERADA;;;;08/05/2026
104;ANDINA;ANTIOQUIA;VEGACHÍ;05858;MODERADA;;;;08/05/2026
105;ANDINA;ANTIOQUIA;YALÍ;05885;MODERADA;;;;08/05/2026
106;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;MODERADA;;;;08/05/2026
107;ANDINA;ANTIOQUIA;ZARAGOZA;05895;MODERADA;26.7;71.4;17.0;08/05/2026
108;ORINOQUÍA;ARAUCA;SARAVENA;81736;MODERADA;17.2;42.2;27.0;08/05/2026
109;ORINOQUÍA;ARAUCA;TAME;81794;MODERADA;26.8;40.5;24.0;08/05/2026
110;CARIBE;BOLÍVAR;ARENAL;13042;MODERADA;;;;08/05/2026
111;CARIBE;BOLÍVAR;MONTECRISTO;13458;MODERADA;30.0;77.1;15.0;08/05/2026
112;CARIBE;BOLÍVAR;MORALES;13473;MODERADA;;;;08/05/2026
113;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;MODERADA;35.9;83.1;15.0;08/05/2026
114;CARIBE;BOLÍVAR;SAN PABLO;13670;MODERADA;;;;08/05/2026
115;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;MODERADA;22.7;36.6;15.0;08/05/2026
116;CARIBE;BOLÍVAR;SIMITÍ;13744;MODERADA;;;;08/05/2026
117;ANDINA;BOYACÁ;AQUITANIA;15047;MODERADA;20.6;68.7;30.0;08/05/2026
118;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;MODERADA;17.8;90.8;30.0;08/05/2026
119;ANDINA;BOYACÁ;CUBARÁ;15223;MODERADA;27.7;62.7;28.0;08/05/2026
120;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;MODERADA;26.2;65.5;30.0;08/05/2026
121;ANDINA;BOYACÁ;PAJARITO;15518;MODERADA;35.5;105.2;30.0;08/05/2026
122;ANDINA;BOYACÁ;PAYA;15533;MODERADA;34.8;48.8;26.0;08/05/2026
123;ANDINA;BOYACÁ;PÁEZ;15514;MODERADA;27.6;93.0;30.0;08/05/2026
124;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;MODERADA;35.8;69.6;23.0;08/05/2026
125;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;MODERADA;44.2;97.7;27.0;08/05/2026
126;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;MODERADA;41.0;103.3;29.0;08/05/2026
127;AMAZONÍA;CAQUETÁ;MORELIA;18479;MODERADA;49.1;107.1;28.0;08/05/2026
128;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;MODERADA;59.0;96.8;28.0;08/05/2026
129;ORINOQUÍA;CASANARE;HATO COROZAL;85125;MODERADA;33.3;77.4;23.0;08/05/2026
130;ORINOQUÍA;CASANARE;MONTERREY;85162;MODERADA;45.3;88.5;29.0;08/05/2026
131;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;MODERADA;19.9;63.6;25.0;08/05/2026
132;ORINOQUÍA;CASANARE;PORE;85263;MODERADA;38.9;72.3;23.0;08/05/2026
133;ORINOQUÍA;CASANARE;RECETOR;85279;MODERADA;26.6;80.1;30.0;08/05/2026
134;ORINOQUÍA;CASANARE;SABANALARGA;85300;MODERADA;32.1;126.3;29.0;08/05/2026
135;ORINOQUÍA;CASANARE;SÁCAMA;85315;MODERADA;30.7;46.3;24.0;08/05/2026
136;ORINOQUÍA;CASANARE;TAURAMENA;85410;MODERADA;31.0;73.9;28.0;08/05/2026
137;ORINOQUÍA;CASANARE;TÁMARA;85400;MODERADA;40.6;54.8;24.0;08/05/2026
138;ORINOQUÍA;CASANARE;VILLANUEVA;85440;MODERADA;25.1;75.6;27.0;08/05/2026
139;ORINOQUÍA;CASANARE;YOPAL;85001;MODERADA;29.7;39.6;25.0;08/05/2026
140;PACÍFICO;CAUCA;GUAPI;19318;MODERADA;43.0;91.8;23.0;08/05/2026
141;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;MODERADA;24.2;72.8;25.0;08/05/2026
142;PACÍFICO;CAUCA;TIMBIQUÍ;19809;MODERADA;24.4;106.3;26.0;08/05/2026
143;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;MODERADA;47.7;172.4;27.0;08/05/2026
144;PACÍFICO;CHOCÓ;BAGADÓ;27073;MODERADA;47.1;114.0;21.0;08/05/2026
145;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;MODERADA;45.8;67.2;23.0;08/05/2026
146;PACÍFICO;CHOCÓ;CONDOTO;27205;MODERADA;38.2;213.5;25.0;08/05/2026
147;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;MODERADA;73.4;200.7;26.0;08/05/2026
148;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;MODERADA;52.1;189.0;26.0;08/05/2026
149;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;MODERADA;26.3;37.4;14.0;08/05/2026
150;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;MODERADA;30.1;93.9;23.0;08/05/2026
151;PACÍFICO;CHOCÓ;ISTMINA;27361;MODERADA;25.8;152.5;25.0;08/05/2026
152;PACÍFICO;CHOCÓ;JURADÓ;27372;MODERADA;56.1;84.7;25.0;08/05/2026
153;PACÍFICO;CHOCÓ;LLORÓ;27413;MODERADA;44.3;138.1;24.0;08/05/2026
154;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;MODERADA;30.4;104.3;23.0;08/05/2026
155;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;MODERADA;42.7;210.8;25.0;08/05/2026
156;PACÍFICO;CHOCÓ;NUQUÍ;27495;MODERADA;55.8;180.7;27.0;08/05/2026
157;PACÍFICO;CHOCÓ;QUIBDÓ;27001;MODERADA;31.8;106.5;23.0;08/05/2026
158;PACÍFICO;CHOCÓ;RIOSUCIO;27615;MODERADA;64.2;91.8;25.0;08/05/2026
159;PACÍFICO;CHOCÓ;RÍO QUITO;27600;MODERADA;44.9;153.4;27.0;08/05/2026
160;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;MODERADA;36.1;102.4;18.0;08/05/2026
161;PACÍFICO;CHOCÓ;SIPÍ;27745;MODERADA;22.7;66.8;14.0;08/05/2026
162;PACÍFICO;CHOCÓ;UNGUÍA;27800;MODERADA;53.5;77.3;25.0;08/05/2026
163;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;MODERADA;12.4;34.8;29.0;08/05/2026
164;ANDINA;CUNDINAMARCA;GACHALÁ;25293;MODERADA;12.1;100.7;30.0;08/05/2026
165;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;26.5;68.2;28.0;08/05/2026
166;CARIBE;CÓRDOBA;MONTELÍBANO;23466;MODERADA;43.1;74.2;20.0;08/05/2026
167;CARIBE;CÓRDOBA;TIERRALTA;23807;MODERADA;59.5;78.0;23.0;08/05/2026
168;CARIBE;CÓRDOBA;VALENCIA;23855;MODERADA;57.7;78.3;22.0;08/05/2026
169;ANDINA;HUILA;ACEVEDO;41006;MODERADA;32.7;81.4;27.0;08/05/2026
170;ANDINA;HUILA;ISNOS;41359;MODERADA;18.3;50.9;26.0;08/05/2026
171;ANDINA;HUILA;PALESTINA;41530;MODERADA;32.7;105.9;26.0;08/05/2026
172;ANDINA;HUILA;PITALITO;41551;MODERADA;27.6;95.6;27.0;08/05/2026
173;ANDINA;HUILA;SAN AGUSTÍN;41668;MODERADA;15.1;38.3;25.0;08/05/2026
174;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;MODERADA;33.1;72.7;28.0;08/05/2026
175;ORINOQUÍA;META;CUBARRAL;50223;MODERADA;23.5;86.3;28.0;08/05/2026
176;ORINOQUÍA;META;CUMARAL;50226;MODERADA;15.4;73.1;28.0;08/05/2026
177;ORINOQUÍA;META;EL CALVARIO;50245;MODERADA;22.1;93.5;29.0;08/05/2026
178;ORINOQUÍA;META;EL CASTILLO;50251;MODERADA;30.9;104.3;27.0;08/05/2026
179;ORINOQUÍA;META;GUAMAL;50318;MODERADA;26.1;73.5;28.0;08/05/2026
180;ORINOQUÍA;META;LA MACARENA;50350;MODERADA;41.5;90.2;24.0;08/05/2026
181;ORINOQUÍA;META;LEJANÍAS;50400;MODERADA;27.6;133.2;27.0;08/05/2026
182;ORINOQUÍA;META;MESETAS;50330;MODERADA;23.4;111.3;27.0;08/05/2026
183;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;MODERADA;20.8;83.0;27.0;08/05/2026
184;ORINOQUÍA;META;SAN JUANITO;50686;MODERADA;21.1;90.8;29.0;08/05/2026
185;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;MODERADA;49.7;217.5;26.0;08/05/2026
186;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;MODERADA;37.4;117.5;28.0;08/05/2026
187;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;MODERADA;47.5;81.5;18.0;08/05/2026
188;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;MODERADA;32.3;43.9;20.0;08/05/2026
189;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;MODERADA;17.2;58.7;29.0;08/05/2026
190;AMAZONÍA;PUTUMAYO;ORITO;86320;MODERADA;11.5;46.9;28.0;08/05/2026
191;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;MODERADA;40.2;131.1;30.0;08/05/2026
192;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;MODERADA;15.2;63.0;29.0;08/05/2026
193;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;MODERADA;39.6;121.6;29.0;08/05/2026
194;ANDINA;SANTANDER;AGUADA;68013;MODERADA;41.5;79.3;24.0;08/05/2026
195;ANDINA;SANTANDER;CHIMA;68176;MODERADA;23.5;98.2;20.0;08/05/2026
196;ANDINA;SANTANDER;CONTRATACIÓN;68211;MODERADA;66.4;128.0;21.0;08/05/2026
197;ANDINA;SANTANDER;EL GUACAMAYO;68245;MODERADA;59.9;118.0;20.0;08/05/2026
198;ANDINA;SANTANDER;EL PLAYÓN;68255;MODERADA;44.8;57.0;17.0;08/05/2026
199;ANDINA;SANTANDER;LA PAZ;68397;MODERADA;53.8;89.9;22.0;08/05/2026
200;ANDINA;SANTANDER;RIONEGRO;68615;MODERADA;28.8;36.5;16.0;08/05/2026
201;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;MODERADA;46.7;110.4;22.0;08/05/2026
202;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;MODERADA;23.7;87.2;24.0;08/05/2026
