OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
37;ORINOQUÍA;CASANARE;NUNCHÍA;85225;Baja;13/08/2026;14.7;63.3;24.0;1
38;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Baja;13/08/2026;-;-;-;1
39;ORINOQUÍA;CASANARE;PORE;85263;Baja;13/08/2026;10.9;76.4;21.0;1
40;ORINOQUÍA;CASANARE;SABANALARGA;85300;Baja;13/08/2026;16.1;83.8;29.0;1
41;ORINOQUÍA;CASANARE;TAURAMENA;85410;Baja;13/08/2026;14.3;52.2;28.0;1
42;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;13/08/2026;-;-;-;1
43;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Baja;13/08/2026;22.9;61.1;24.0;1
44;PACÍFICO;CHOCÓ;UNGUÍA;27800;Baja;13/08/2026;17.8;89.8;25.0;1
45;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Baja;13/08/2026;7.5;39.7;28.0;1
46;ANDINA;CUNDINAMARCA;FOSCA;25281;Baja;13/08/2026;7.6;66.7;29.0;1
47;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Baja;13/08/2026;7.0;28.2;29.0;1
48;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Baja;13/08/2026;7.3;63.7;30.0;1
49;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Baja;13/08/2026;16.3;96.0;27.0;1
50;ANDINA;CUNDINAMARCA;UBALÁ;25839;Baja;13/08/2026;7.2;64.8;30.0;1
51;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Baja;13/08/2026;23.4;46.3;22.0;1
52;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;Baja;13/08/2026;28.3;54.9;21.0;1
53;ANDINA;HUILA;ACEVEDO;41006;Baja;13/08/2026;-;-;-;1
54;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Baja;13/08/2026;14.0;33.2;28.0;1
55;ORINOQUÍA;META;EL DORADO;50270;Baja;13/08/2026;8.5;131.6;28.0;1
56;ORINOQUÍA;META;SAN JUANITO;50686;Baja;13/08/2026;13.4;105.2;29.0;1
57;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;13/08/2026;-;-;-;1
58;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Baja;13/08/2026;-;-;-;1
59;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;Moderada;13/08/2026;24.8;128.2;26.0;2
60;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;13/08/2026;22.4;33.4;18.0;2
61;ANDINA;ANTIOQUIA;MUTATÁ;05480;Moderada;13/08/2026;40.7;114.9;24.0;2
62;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;13/08/2026;21.4;75.5;25.0;2
63;ORINOQUÍA;ARAUCA;FORTUL;81300;Moderada;13/08/2026;29.6;37.1;26.0;2
64;ORINOQUÍA;ARAUCA;SARAVENA;81736;Moderada;13/08/2026;47.9;68.8;27.0;2
65;ANDINA;BOYACÁ;CUBARÁ;15223;Moderada;13/08/2026;26.9;52.9;28.0;2
66;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;13/08/2026;8.2;120.1;31.0;2
67;ANDINA;BOYACÁ;PAYA;15533;Moderada;13/08/2026;19.1;78.8;26.0;2
68;ANDINA;BOYACÁ;PISBA;15550;Moderada;13/08/2026;32.7;79.6;26.0;2
69;ORINOQUÍA;CASANARE;HATO COROZAL;85125;Moderada;13/08/2026;12.8;59.4;23.0;2
70;ORINOQUÍA;CASANARE;MONTERREY;85162;Moderada;13/08/2026;20.7;71.7;29.0;2
71;ORINOQUÍA;CASANARE;SÁCAMA;85315;Moderada;13/08/2026;14.5;49.6;22.0;2
72;ORINOQUÍA;CASANARE;TÁMARA;85400;Moderada;13/08/2026;26.4;69.5;23.0;2
73;ORINOQUÍA;CASANARE;YOPAL;85001;Moderada;13/08/2026;10.0;74.5;25.0;2
74;PACÍFICO;CAUCA;SANTA ROSA;19701;Moderada;13/08/2026;5.3;40.0;26.0;2
75;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;Moderada;13/08/2026;26.6;142.7;26.0;2
76;PACÍFICO;CHOCÓ;BAGADÓ;27073;Moderada;13/08/2026;32.0;98.4;21.0;2
77;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;Moderada;13/08/2026;22.2;131.3;25.0;2
78;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;Moderada;13/08/2026;17.1;87.4;25.0;2
79;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Moderada;13/08/2026;31.5;95.5;22.0;2
80;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Moderada;13/08/2026;40.0;105.7;23.0;2
81;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Moderada;13/08/2026;59.7;164.8;25.0;2
82;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;Moderada;13/08/2026;52.6;141.7;25.0;2
83;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Moderada;13/08/2026;9.9;27.2;14.0;2
84;PACÍFICO;CHOCÓ;ISTMINA;27361;Moderada;13/08/2026;28.0;73.3;25.0;2
85;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;13/08/2026;34.9;117.8;25.0;2
86;PACÍFICO;CHOCÓ;LLORÓ;27413;Moderada;13/08/2026;43.9;147.4;24.0;2
87;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Moderada;13/08/2026;32.0;144.9;23.0;2
88;PACÍFICO;CHOCÓ;NUQUÍ;27495;Moderada;13/08/2026;20.7;134.8;26.0;2
89;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Moderada;13/08/2026;34.5;148.6;23.0;2
90;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Moderada;13/08/2026;34.5;121.5;25.0;2
91;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Moderada;13/08/2026;54.5;191.4;26.0;2
92;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Moderada;13/08/2026;22.5;60.1;18.0;2
93;PACÍFICO;CHOCÓ;SIPÍ;27745;Moderada;13/08/2026;33.1;47.9;15.0;2
94;PACÍFICO;CHOCÓ;TADÓ;27787;Moderada;13/08/2026;39.2;110.1;22.0;2
95;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;13/08/2026;8.7;62.6;28.0;2
96;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;13/08/2026;17.5;130.2;29.0;2
97;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;13/08/2026;10.0;176.2;29.0;2
98;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;13/08/2026;25.5;60.3;24.0;2
99;ORINOQUÍA;META;CUBARRAL;50223;Moderada;13/08/2026;6.5;115.9;27.0;2
100;ORINOQUÍA;META;CUMARAL;50226;Moderada;13/08/2026;14.8;89.4;28.0;2
101;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;13/08/2026;19.1;117.1;28.0;2
102;ORINOQUÍA;META;EL CASTILLO;50251;Moderada;13/08/2026;9.6;125.5;26.0;2
103;ORINOQUÍA;META;GUAMAL;50318;Moderada;13/08/2026;10.7;103.5;27.0;2
104;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Moderada;13/08/2026;-;-;-;2
105;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Moderada;13/08/2026;5.3;186.5;28.0;2
106;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Moderada;13/08/2026;4.6;99.8;29.0;2
107;AMAZONÍA;PUTUMAYO;PUERTO GUZMÁN;86571;Moderada;13/08/2026;-;-;-;2
108;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Moderada;13/08/2026;1.1;108.4;29.0;2
109;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Moderada;13/08/2026;-;-;-;2
110;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Moderada;13/08/2026;17.4;67.2;25.0;2
111;CARIBE;MAGDALENA;CERRO DE SAN ANTONIO;47161;Moderada;13/08/2026;-;-;-;2
