OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;APARTADÓ;05045;ALTA;18.3;135.3;26.0;13/08/2026
2;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;37.5;100.4;24.0;13/08/2026
3;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;ALTA;28.5;92.9;24.0;13/08/2026
4;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;51.4;110.5;24.0;13/08/2026
5;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;43.2;113.0;24.0;13/08/2026
6;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;20.3;187.7;28.0;13/08/2026
7;ORINOQUÍA;META;ACACÍAS;50006;ALTA;25.4;148.5;29.0;13/08/2026
8;ORINOQUÍA;META;RESTREPO;50606;ALTA;26.2;181.4;29.0;13/08/2026
9;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;30.3;118.9;27.0;13/08/2026
10;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;2.9;78.4;30.0;13/08/2026
11;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;BAJA;2.7;59.2;20.0;13/08/2026
12;ANDINA;ANTIOQUIA;ANORÍ;05040;BAJA;20.1;55.6;19.0;13/08/2026
13;ANDINA;ANTIOQUIA;CAREPA;05147;BAJA;19.3;112.6;26.0;13/08/2026
14;ANDINA;ANTIOQUIA;CÁCERES;05120;BAJA;34.6;62.7;19.0;13/08/2026
15;ANDINA;ANTIOQUIA;DABEIBA;05234;BAJA;23.7;37.7;15.0;13/08/2026
16;ANDINA;ANTIOQUIA;EL BAGRE;05250;BAJA;41.7;87.7;18.0;13/08/2026
17;ANDINA;ANTIOQUIA;MURINDÓ;05475;BAJA;31.7;51.4;17.0;13/08/2026
18;ANDINA;ANTIOQUIA;NECHÍ;05495;BAJA;45.3;93.5;17.0;13/08/2026
19;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;BAJA;4.5;68.0;20.0;13/08/2026
20;ANDINA;ANTIOQUIA;SAN ROQUE;05670;BAJA;2.4;43.7;20.0;13/08/2026
21;ANDINA;ANTIOQUIA;TARAZÁ;05790;BAJA;35.0;63.7;19.0;13/08/2026
22;ANDINA;ANTIOQUIA;VALDIVIA;05854;BAJA;27.7;55.2;19.0;13/08/2026
23;ANDINA;ANTIOQUIA;ZARAGOZA;05895;BAJA;40.3;74.7;18.0;13/08/2026
24;ORINOQUÍA;ARAUCA;TAME;81794;BAJA;16.1;30.1;24.0;13/08/2026
25;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;BAJA;33.8;79.3;17.0;13/08/2026
26;ANDINA;BOYACÁ;ALMEIDA;15022;BAJA;5.8;54.8;27.0;13/08/2026
27;ANDINA;BOYACÁ;AQUITANIA;15047;BAJA;3.7;65.3;30.0;13/08/2026
28;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;BAJA;;;;13/08/2026
29;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;BAJA;6.7;99.1;30.0;13/08/2026
30;ANDINA;BOYACÁ;MACANAL;15425;BAJA;7.9;56.1;27.0;13/08/2026
31;ANDINA;BOYACÁ;MONGUA;15464;BAJA;13.9;59.4;28.0;13/08/2026
32;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;BAJA;13.0;101.1;29.0;13/08/2026
33;ANDINA;BOYACÁ;SANTA MARÍA;15690;BAJA;9.4;69.3;29.0;13/08/2026
34;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;BAJA;;;;13/08/2026
35;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;;;;13/08/2026
36;ORINOQUÍA;CASANARE;AGUAZUL;85010;BAJA;;;;13/08/2026
37;ORINOQUÍA;CASANARE;NUNCHÍA;85225;BAJA;14.7;63.3;24.0;13/08/2026
38;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;BAJA;;;;13/08/2026
39;ORINOQUÍA;CASANARE;PORE;85263;BAJA;10.9;76.4;21.0;13/08/2026
40;ORINOQUÍA;CASANARE;SABANALARGA;85300;BAJA;16.1;83.8;29.0;13/08/2026
41;ORINOQUÍA;CASANARE;TAURAMENA;85410;BAJA;14.3;52.2;28.0;13/08/2026
42;PACÍFICO;CAUCA;PIAMONTE;19533;BAJA;;;;13/08/2026
43;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;BAJA;22.9;61.1;24.0;13/08/2026
44;PACÍFICO;CHOCÓ;UNGUÍA;27800;BAJA;17.8;89.8;25.0;13/08/2026
45;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;BAJA;7.5;39.7;28.0;13/08/2026
46;ANDINA;CUNDINAMARCA;FOSCA;25281;BAJA;7.6;66.7;29.0;13/08/2026
47;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;BAJA;7.0;28.2;29.0;13/08/2026
48;ANDINA;CUNDINAMARCA;GACHALÁ;25293;BAJA;7.3;63.7;30.0;13/08/2026
49;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;BAJA;16.3;96.0;27.0;13/08/2026
50;ANDINA;CUNDINAMARCA;UBALÁ;25839;BAJA;7.2;64.8;30.0;13/08/2026
51;CARIBE;CÓRDOBA;MONTELÍBANO;23466;BAJA;23.4;46.3;22.0;13/08/2026
52;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;BAJA;28.3;54.9;21.0;13/08/2026
53;ANDINA;HUILA;ACEVEDO;41006;BAJA;;;;13/08/2026
54;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;BAJA;14.0;33.2;28.0;13/08/2026
55;ORINOQUÍA;META;EL DORADO;50270;BAJA;8.5;131.6;28.0;13/08/2026
56;ORINOQUÍA;META;SAN JUANITO;50686;BAJA;13.4;105.2;29.0;13/08/2026
57;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;;;;13/08/2026
58;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;BAJA;;;;13/08/2026
59;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;MODERADA;24.8;128.2;26.0;13/08/2026
60;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;22.4;33.4;18.0;13/08/2026
61;ANDINA;ANTIOQUIA;MUTATÁ;05480;MODERADA;40.7;114.9;24.0;13/08/2026
62;ANDINA;ANTIOQUIA;TURBO;05837;MODERADA;21.4;75.5;25.0;13/08/2026
63;ORINOQUÍA;ARAUCA;FORTUL;81300;MODERADA;29.6;37.1;26.0;13/08/2026
64;ORINOQUÍA;ARAUCA;SARAVENA;81736;MODERADA;47.9;68.8;27.0;13/08/2026
65;ANDINA;BOYACÁ;CUBARÁ;15223;MODERADA;26.9;52.9;28.0;13/08/2026
66;ANDINA;BOYACÁ;PAJARITO;15518;MODERADA;8.2;120.1;31.0;13/08/2026
67;ANDINA;BOYACÁ;PAYA;15533;MODERADA;19.1;78.8;26.0;13/08/2026
68;ANDINA;BOYACÁ;PISBA;15550;MODERADA;32.7;79.6;26.0;13/08/2026
69;ORINOQUÍA;CASANARE;HATO COROZAL;85125;MODERADA;12.8;59.4;23.0;13/08/2026
70;ORINOQUÍA;CASANARE;MONTERREY;85162;MODERADA;20.7;71.7;29.0;13/08/2026
71;ORINOQUÍA;CASANARE;SÁCAMA;85315;MODERADA;14.5;49.6;22.0;13/08/2026
72;ORINOQUÍA;CASANARE;TÁMARA;85400;MODERADA;26.4;69.5;23.0;13/08/2026
73;ORINOQUÍA;CASANARE;YOPAL;85001;MODERADA;10.0;74.5;25.0;13/08/2026
74;PACÍFICO;CAUCA;SANTA ROSA;19701;MODERADA;5.3;40.0;26.0;13/08/2026
75;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;MODERADA;26.6;142.7;26.0;13/08/2026
76;PACÍFICO;CHOCÓ;BAGADÓ;27073;MODERADA;32.0;98.4;21.0;13/08/2026
77;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;MODERADA;22.2;131.3;25.0;13/08/2026
78;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;MODERADA;17.1;87.4;25.0;13/08/2026
79;PACÍFICO;CHOCÓ;BOJAYÁ;27099;MODERADA;31.5;95.5;22.0;13/08/2026
80;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;MODERADA;40.0;105.7;23.0;13/08/2026
81;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;MODERADA;59.7;164.8;25.0;13/08/2026
82;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;MODERADA;52.6;141.7;25.0;13/08/2026
83;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;MODERADA;9.9;27.2;14.0;13/08/2026
84;PACÍFICO;CHOCÓ;ISTMINA;27361;MODERADA;28.0;73.3;25.0;13/08/2026
85;PACÍFICO;CHOCÓ;JURADÓ;27372;MODERADA;34.9;117.8;25.0;13/08/2026
86;PACÍFICO;CHOCÓ;LLORÓ;27413;MODERADA;43.9;147.4;24.0;13/08/2026
87;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;MODERADA;32.0;144.9;23.0;13/08/2026
88;PACÍFICO;CHOCÓ;NUQUÍ;27495;MODERADA;20.7;134.8;26.0;13/08/2026
89;PACÍFICO;CHOCÓ;QUIBDÓ;27001;MODERADA;34.5;148.6;23.0;13/08/2026
90;PACÍFICO;CHOCÓ;RIOSUCIO;27615;MODERADA;34.5;121.5;25.0;13/08/2026
91;PACÍFICO;CHOCÓ;RÍO QUITO;27600;MODERADA;54.5;191.4;26.0;13/08/2026
92;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;MODERADA;22.5;60.1;18.0;13/08/2026
93;PACÍFICO;CHOCÓ;SIPÍ;27745;MODERADA;33.1;47.9;15.0;13/08/2026
94;PACÍFICO;CHOCÓ;TADÓ;27787;MODERADA;39.2;110.1;22.0;13/08/2026
95;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;MODERADA;8.7;62.6;28.0;13/08/2026
96;ANDINA;CUNDINAMARCA;MEDINA;25438;MODERADA;17.5;130.2;29.0;13/08/2026
97;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;10.0;176.2;29.0;13/08/2026
98;CARIBE;CÓRDOBA;TIERRALTA;23807;MODERADA;25.5;60.3;24.0;13/08/2026
99;ORINOQUÍA;META;CUBARRAL;50223;MODERADA;6.5;115.9;27.0;13/08/2026
100;ORINOQUÍA;META;CUMARAL;50226;MODERADA;14.8;89.4;28.0;13/08/2026
101;ORINOQUÍA;META;EL CALVARIO;50245;MODERADA;19.1;117.1;28.0;13/08/2026
102;ORINOQUÍA;META;EL CASTILLO;50251;MODERADA;9.6;125.5;26.0;13/08/2026
103;ORINOQUÍA;META;GUAMAL;50318;MODERADA;10.7;103.5;27.0;13/08/2026
104;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;MODERADA;;;;13/08/2026
105;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;MODERADA;5.3;186.5;28.0;13/08/2026
106;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;MODERADA;4.6;99.8;29.0;13/08/2026
107;AMAZONÍA;PUTUMAYO;PUERTO GUZMÁN;86571;MODERADA;;;;13/08/2026
108;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;MODERADA;1.1;108.4;29.0;13/08/2026
109;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;MODERADA;;;;13/08/2026
110;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;MODERADA;17.4;67.2;25.0;13/08/2026
111;CARIBE;MAGDALENA;CERRO DE SAN ANTONIO;47161;MODERADA;;;;13/08/2026
