OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
115;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Baja;46.8;60.9;14.0;21/07/2026;1
116;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;Baja;28.8;37.6;12.0;21/07/2026;1
117;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Baja;-;-;-;21/07/2026;1
118;ANDINA;ANTIOQUIA;TÁMESIS;05789;Baja;-;-;-;21/07/2026;1
119;ANDINA;ANTIOQUIA;YARUMAL;05887;Baja;25.6;36.7;15.0;21/07/2026;1
120;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Baja;42.1;44.9;15.0;21/07/2026;1
121;ANDINA;ANTIOQUIA;YONDÓ;05893;Baja;-;-;-;21/07/2026;1
122;CARIBE;BOLÍVAR;ARENAL;13042;Baja;-;-;-;21/07/2026;1
123;CARIBE;BOLÍVAR;EL CARMEN DE BOLÍVAR;13244;Baja;27.7;63.2;12.0;21/07/2026;1
124;CARIBE;BOLÍVAR;MONTECRISTO;13458;Baja;41.1;42.9;11.0;21/07/2026;1
125;CARIBE;BOLÍVAR;SAN JACINTO;13654;Baja;31.5;56.1;12.0;21/07/2026;1
126;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;Baja;48.0;50.8;12.0;21/07/2026;1
127;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Baja;35.2;35.9;10.0;21/07/2026;1
128;CARIBE;BOLÍVAR;SIMITÍ;13744;Baja;-;-;-;21/07/2026;1
129;ANDINA;BOYACÁ;CHITA;15183;Baja;14.4;23.8;20.0;21/07/2026;1
130;ANDINA;BOYACÁ;GARAGOA;15299;Baja;13.8;57.4;29.0;21/07/2026;1
131;ANDINA;BOYACÁ;MIRAFLORES;15455;Baja;14.8;80.5;30.0;21/07/2026;1
132;ANDINA;BOYACÁ;PÁEZ;15514;Baja;14.7;97.9;30.0;21/07/2026;1
133;ANDINA;BOYACÁ;QUÍPAMA;15580;Baja;-;-;-;21/07/2026;1
134;ANDINA;BOYACÁ;SAN JOSÉ DE PARE;15664;Baja;54.3;61.4;19.0;21/07/2026;1
135;ANDINA;BOYACÁ;SOCOTÁ;15755;Baja;12.3;17.8;20.0;21/07/2026;1
136;ANDINA;BOYACÁ;SOMONDOCO;15761;Baja;14.2;78.2;28.0;21/07/2026;1
137;ANDINA;BOYACÁ;TOGÜÍ;15816;Baja;35.9;43.1;17.0;21/07/2026;1
138;ANDINA;BOYACÁ;ZETAQUIRA;15897;Baja;-;-;-;21/07/2026;1
139;ANDINA;CALDAS;CHINCHINÁ;17174;Baja;43.4;45.2;14.0;21/07/2026;1
140;ANDINA;CALDAS;PENSILVANIA;17541;Baja;-;-;-;21/07/2026;1
141;ANDINA;CALDAS;SAMANÁ;17662;Baja;50.3;50.3;8.0;21/07/2026;1
142;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;Baja;14.8;78.4;27.0;21/07/2026;1
143;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;Baja;10.2;99.4;28.0;21/07/2026;1
144;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Baja;13.1;65.1;26.0;21/07/2026;1
145;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;Baja;10.6;103.4;28.0;21/07/2026;1
146;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;Baja;16.0;44.8;25.0;21/07/2026;1
147;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Baja;12.5;93.9;29.0;21/07/2026;1
148;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Baja;20.0;69.2;29.0;21/07/2026;1
149;ORINOQUÍA;CASANARE;PORE;85263;Baja;26.8;94.5;25.0;21/07/2026;1
150;PACÍFICO;CAUCA;CAJIBÍO;19130;Baja;10.1;10.1;8.0;21/07/2026;1
151;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;15.1;97.8;30.0;21/07/2026;1
152;CARIBE;CESAR;CURUMANÍ;20228;Baja;-;-;-;21/07/2026;1
153;CARIBE;CESAR;EL COPEY;20238;Baja;-;-;-;21/07/2026;1
154;PACÍFICO;CHOCÓ;ACANDÍ;27006;Baja;43.9;67.6;25.0;21/07/2026;1
155;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Baja;36.1;43.5;12.0;21/07/2026;1
156;PACÍFICO;CHOCÓ;JURADÓ;27372;Baja;27.4;56.2;26.0;21/07/2026;1
157;PACÍFICO;CHOCÓ;NUQUÍ;27495;Baja;37.7;83.9;26.0;21/07/2026;1
158;PACÍFICO;CHOCÓ;UNGUÍA;27800;Baja;35.7;62.5;25.0;21/07/2026;1
159;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Baja;8.2;42.6;30.0;21/07/2026;1
160;ANDINA;CUNDINAMARCA;FOSCA;25281;Baja;1.0;60.9;28.0;21/07/2026;1
161;ANDINA;CUNDINAMARCA;GUADUAS;25320;Baja;-;-;-;21/07/2026;1
162;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;7.9;55.1;28.0;21/07/2026;1
163;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Baja;2.8;59.1;28.0;21/07/2026;1
164;ANDINA;CUNDINAMARCA;JUNÍN;25372;Baja;12.2;78.1;30.0;21/07/2026;1
165;CARIBE;CÓRDOBA;PLANETA RICA;23555;Baja;44.1;103.2;16.0;21/07/2026;1
166;CARIBE;CÓRDOBA;VALENCIA;23855;Baja;22.8;40.9;20.0;21/07/2026;1
167;ANDINA;HUILA;PITALITO;41551;Baja;11.9;86.3;29.0;21/07/2026;1
168;ANDINA;HUILA;SAN AGUSTÍN;41668;Baja;10.1;62.4;29.0;21/07/2026;1
169;ORINOQUÍA;META;LA MACARENA;50350;Baja;7.7;84.4;28.0;21/07/2026;1
170;PACÍFICO;NARIÑO;IPIALES;52356;Baja;11.7;58.3;27.0;21/07/2026;1
171;PACÍFICO;NARIÑO;MALLAMA;52435;Baja;10.9;24.2;26.0;21/07/2026;1
172;PACÍFICO;NARIÑO;PASTO;52001;Baja;4.0;25.4;27.0;21/07/2026;1
173;ANDINA;NORTE DE SANTANDER;CUCUTILLA;54223;Baja;-;-;-;21/07/2026;1
174;ANDINA;NORTE DE SANTANDER;HERRÁN;54347;Baja;-;-;-;21/07/2026;1
175;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Baja;19.0;80.4;28.0;21/07/2026;1
176;ANDINA;NORTE DE SANTANDER;SILOS;54743;Baja;16.6;54.2;26.0;21/07/2026;1
177;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;9.0;57.8;30.0;21/07/2026;1
178;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Baja;13.8;92.8;30.0;21/07/2026;1
179;ANDINA;QUINDÍO;ARMENIA;63001;Baja;-;-;-;21/07/2026;1
180;ANDINA;QUINDÍO;CALARCÁ;63130;Baja;47.6;50.6;14.0;21/07/2026;1
181;ANDINA;QUINDÍO;CIRCASIA;63190;Baja;36.7;38.1;11.0;21/07/2026;1
182;ANDINA;QUINDÍO;CÓRDOBA;63212;Baja;-;-;-;21/07/2026;1
183;ANDINA;QUINDÍO;MONTENEGRO;63470;Baja;45.9;52.2;11.0;21/07/2026;1
184;ANDINA;RISARALDA;BALBOA;66075;Baja;50.0;50.0;9.0;21/07/2026;1
185;ANDINA;RISARALDA;LA CELIA;66383;Baja;53.2;88.6;7.0;21/07/2026;1
186;ANDINA;RISARALDA;LA VIRGINIA;66400;Baja;51.3;51.6;9.0;21/07/2026;1
187;ANDINA;RISARALDA;PEREIRA;66001;Baja;36.6;39.7;13.0;21/07/2026;1
188;ANDINA;SANTANDER;ALBANIA;68020;Baja;47.0;54.1;14.0;21/07/2026;1
189;ANDINA;SANTANDER;BOLÍVAR;68101;Baja;34.9;37.3;18.0;21/07/2026;1
190;ANDINA;SANTANDER;CHARALÁ;68167;Baja;37.3;42.3;20.0;21/07/2026;1
191;ANDINA;SANTANDER;CHIPATÁ;68179;Baja;55.3;60.5;17.0;21/07/2026;1
192;ANDINA;SANTANDER;GUAVATÁ;68324;Baja;52.8;56.8;14.0;21/07/2026;1
193;ANDINA;SANTANDER;GÜEPSA;68327;Baja;46.9;52.4;17.0;21/07/2026;1
194;ANDINA;SANTANDER;JESÚS MARÍA;68368;Baja;50.0;55.1;13.0;21/07/2026;1
195;ANDINA;SANTANDER;LANDÁZURI;68385;Baja;32.4;33.7;19.0;21/07/2026;1
196;ANDINA;SANTANDER;LEBRIJA;68406;Baja;-;-;-;21/07/2026;1
197;ANDINA;SANTANDER;PALMAS DEL SOCORRO;68524;Baja;43.1;55.1;19.0;21/07/2026;1
198;ANDINA;SANTANDER;PUENTE NACIONAL;68572;Baja;45.0;51.4;14.0;21/07/2026;1
199;ANDINA;SANTANDER;SIMACOTA;68745;Baja;38.1;58.0;16.0;21/07/2026;1
200;ANDINA;SANTANDER;VÉLEZ;68861;Baja;44.5;47.7;16.0;21/07/2026;1
201;CARIBE;SUCRE;COLOSÓ;70204;Baja;35.7;72.8;12.0;21/07/2026;1
202;CARIBE;SUCRE;SAN JOSÉ DE TOLUVIEJO;70823;Baja;50.3;74.2;12.0;21/07/2026;1
203;CARIBE;SUCRE;SAN ONOFRE;70713;Baja;56.7;98.3;11.0;21/07/2026;1
204;PACÍFICO;VALLE DEL CAUCA;ARGELIA;76054;Baja;49.5;52.0;8.0;21/07/2026;1
205;PACÍFICO;VALLE DEL CAUCA;CALI;76001;Baja;-;-;-;21/07/2026;1
206;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Baja;13.8;27.4;18.0;21/07/2026;1
207;PACÍFICO;VALLE DEL CAUCA;EL DOVIO;76250;Baja;44.3;51.0;9.0;21/07/2026;1
208;PACÍFICO;VALLE DEL CAUCA;EL ÁGUILA;76243;Baja;38.8;44.7;8.0;21/07/2026;1
209;PACÍFICO;VALLE DEL CAUCA;LA UNIÓN;76400;Baja;59.7;69.9;8.0;21/07/2026;1
210;PACÍFICO;VALLE DEL CAUCA;OBANDO;76497;Baja;50.0;50.1;9.0;21/07/2026;1
211;PACÍFICO;VALLE DEL CAUCA;RIOFRÍO;76616;Baja;-;-;-;21/07/2026;1
212;PACÍFICO;VALLE DEL CAUCA;TORO;76823;Baja;58.6;60.7;9.0;21/07/2026;1
213;PACÍFICO;VALLE DEL CAUCA;VERSALLES;76863;Baja;64.8;80.2;9.0;21/07/2026;1
214;ANDINA;ANTIOQUIA;APARTADÓ;05045;Moderada;30.5;58.2;25.0;21/07/2026;2
215;ANDINA;ANTIOQUIA;BRICEÑO;05107;Moderada;39.3;79.4;20.0;21/07/2026;2
216;ANDINA;ANTIOQUIA;CAÑASGORDAS;05138;Moderada;43.5;63.4;10.0;21/07/2026;2
217;ANDINA;ANTIOQUIA;CONCORDIA;05209;Moderada;-;-;-;21/07/2026;2
218;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;49.9;62.7;13.0;21/07/2026;2
219;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Moderada;60.7;66.0;15.0;21/07/2026;2
220;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;50.9;99.8;18.0;21/07/2026;2
221;ANDINA;ANTIOQUIA;LA UNIÓN;05400;Moderada;63.7;69.2;10.0;21/07/2026;2
222;ANDINA;ANTIOQUIA;MEDELLÍN;05001;Moderada;32.9;36.8;8.0;21/07/2026;2
223;ANDINA;ANTIOQUIA;MUTATÁ;05480;Moderada;57.5;83.0;23.0;21/07/2026;2
224;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;-;-;-;21/07/2026;2
225;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;50.1;107.9;19.0;21/07/2026;2
226;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;29.5;58.3;24.0;21/07/2026;2
227;ANDINA;ANTIOQUIA;URAMITA;05842;Moderada;50.8;74.8;10.0;21/07/2026;2
228;ANDINA;ANTIOQUIA;URRAO;05847;Moderada;52.6;56.0;9.0;21/07/2026;2
229;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;42.4;91.9;20.0;21/07/2026;2
230;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Moderada;61.5;77.2;14.0;21/07/2026;2
231;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Moderada;44.9;80.2;14.0;21/07/2026;2
232;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;55.2;58.1;14.0;21/07/2026;2
233;CARIBE;BOLÍVAR;MARÍA LA BAJA;13442;Moderada;58.5;97.3;12.0;21/07/2026;2
234;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;53.3;56.0;12.0;21/07/2026;2
235;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;22.7;123.2;29.0;21/07/2026;2
236;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;21.3;58.2;29.0;21/07/2026;2
237;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Moderada;20.5;116.0;30.0;21/07/2026;2
238;ANDINA;BOYACÁ;CHISCAS;15180;Moderada;18.1;29.5;17.0;21/07/2026;2
239;ANDINA;BOYACÁ;CHITARAQUE;15185;Moderada;67.5;78.2;21.0;21/07/2026;2
240;ANDINA;BOYACÁ;CHIVOR;15236;Moderada;31.5;166.6;30.0;21/07/2026;2
241;ANDINA;BOYACÁ;GUAYATÁ;15325;Moderada;20.6;110.1;29.0;21/07/2026;2
242;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Moderada;23.9;51.7;22.0;21/07/2026;2
243;ANDINA;BOYACÁ;MONGUA;15464;Moderada;23.0;43.3;27.0;21/07/2026;2
244;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;41.4;89.9;29.0;21/07/2026;2
245;ANDINA;BOYACÁ;PISBA;15550;Moderada;45.9;96.5;26.0;21/07/2026;2
246;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;28.1;161.8;30.0;21/07/2026;2
247;ANDINA;BOYACÁ;SANTANA;15686;Moderada;79.4;85.9;21.0;21/07/2026;2
248;ANDINA;CALDAS;BELALCÁZAR;17088;Moderada;79.9;85.4;10.0;21/07/2026;2
249;ANDINA;CALDAS;RISARALDA;17616;Moderada;39.3;39.3;9.0;21/07/2026;2
250;ANDINA;CALDAS;SAN JOSÉ;17665;Moderada;110.0;111.9;9.0;21/07/2026;2
251;ANDINA;CALDAS;VITERBO;17877;Moderada;75.9;101.8;10.0;21/07/2026;2
252;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;48.8;136.4;28.0;21/07/2026;2
253;ORINOQUÍA;CASANARE;NUNCHÍA;85225;Moderada;40.2;115.0;24.0;21/07/2026;2
254;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;30.5;81.6;29.0;21/07/2026;2
255;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;29.3;178.3;29.0;21/07/2026;2
256;ORINOQUÍA;CASANARE;SÁCAMA;85315;Moderada;24.7;52.3;25.0;21/07/2026;2
257;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;25.6;137.6;27.0;21/07/2026;2
258;ORINOQUÍA;CASANARE;TÁMARA;85400;Moderada;31.0;69.2;24.0;21/07/2026;2
