OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
86;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Baja;11.3;58.4;30.0;19/08/2026;1
87;PACÍFICO;CAUCA;GUAPI;19318;Baja;12.8;109.8;21.0;19/08/2026;1
88;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;16.4;100.9;28.0;19/08/2026;1
89;PACÍFICO;CAUCA;ROSAS;19622;Baja;-;-;-;19/08/2026;1
90;PACÍFICO;CAUCA;SANTA ROSA;19701;Baja;7.1;39.1;26.0;19/08/2026;1
91;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;Baja;-;-;-;19/08/2026;1
92;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Baja;9.8;150.6;25.0;19/08/2026;1
93;CARIBE;CESAR;AGUACHICA;20011;Baja;17.9;50.6;14.0;19/08/2026;1
94;CARIBE;CESAR;BOSCONIA;20060;Baja;33.3;110.3;16.0;19/08/2026;1
95;CARIBE;CESAR;CHIRIGUANÁ;20178;Baja;-;-;-;19/08/2026;1
96;CARIBE;CESAR;SAN ALBERTO;20710;Baja;49.1;67.9;16.0;19/08/2026;1
97;CARIBE;CESAR;SAN MARTÍN;20770;Baja;36.6;62.3;15.0;19/08/2026;1
98;PACÍFICO;CHOCÓ;ACANDÍ;27006;Baja;-;-;-;19/08/2026;1
99;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Baja;-;-;-;19/08/2026;1
100;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Baja;16.3;107.1;23.0;19/08/2026;1
101;PACÍFICO;CHOCÓ;ISTMINA;27361;Baja;21.0;105.0;25.0;19/08/2026;1
102;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Baja;21.8;60.7;23.0;19/08/2026;1
103;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Baja;28.3;79.4;18.0;19/08/2026;1
104;PACÍFICO;CHOCÓ;SIPÍ;27745;Baja;18.5;48.9;14.0;19/08/2026;1
105;PACÍFICO;CHOCÓ;UNGUÍA;27800;Baja;-;-;-;19/08/2026;1
106;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Baja;3.9;62.2;28.0;19/08/2026;1
107;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Baja;13.4;74.8;26.0;19/08/2026;1
108;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;Baja;24.7;54.6;21.0;19/08/2026;1
109;CARIBE;CÓRDOBA;TIERRALTA;23807;Baja;19.3;45.9;23.0;19/08/2026;1
110;ANDINA;HUILA;ACEVEDO;41006;Baja;16.2;62.6;26.0;19/08/2026;1
111;ANDINA;HUILA;ISNOS;41359;Baja;13.9;54.6;25.0;19/08/2026;1
112;ANDINA;HUILA;PALESTINA;41530;Baja;29.4;91.8;26.0;19/08/2026;1
113;CARIBE;MAGDALENA;ARACATACA;47053;Baja;24.0;33.5;15.0;19/08/2026;1
114;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Baja;24.2;90.8;26.0;19/08/2026;1
115;ORINOQUÍA;META;GUAMAL;50318;Baja;9.0;100.8;27.0;19/08/2026;1
116;ORINOQUÍA;META;LA MACARENA;50350;Baja;19.7;112.7;23.0;19/08/2026;1
117;ORINOQUÍA;META;LEJANÍAS;50400;Baja;6.5;165.3;26.0;19/08/2026;1
118;ORINOQUÍA;META;MESETAS;50330;Baja;5.8;125.8;25.0;19/08/2026;1
119;ORINOQUÍA;META;VISTAHERMOSA;50711;Baja;-;-;-;19/08/2026;1
120;PACÍFICO;NARIÑO;EL CHARCO;52250;Baja;18.9;51.2;18.0;19/08/2026;1
121;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;Baja;16.6;58.5;20.0;19/08/2026;1
122;ANDINA;NORTE DE SANTANDER;CHITAGÁ;54174;Baja;10.4;50.6;27.0;19/08/2026;1
123;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Baja;33.4;68.8;13.0;19/08/2026;1
124;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Baja;43.7;91.4;15.0;19/08/2026;1
125;ANDINA;NORTE DE SANTANDER;LA ESPERANZA;54385;Baja;52.0;66.2;16.0;19/08/2026;1
126;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Baja;23.9;73.1;16.0;19/08/2026;1
127;ANDINA;NORTE DE SANTANDER;ÁBREGO;54003;Baja;24.5;47.2;14.0;19/08/2026;1
128;AMAZONÍA;PUTUMAYO;ORITO;86320;Baja;4.8;21.3;28.0;19/08/2026;1
129;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;4.5;40.2;29.0;19/08/2026;1
130;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Baja;8.4;69.5;28.0;19/08/2026;1
131;ANDINA;QUINDÍO;ARMENIA;63001;Baja;-;-;-;19/08/2026;1
132;ANDINA;RISARALDA;APÍA;66045;Baja;-;-;-;19/08/2026;1
133;ANDINA;RISARALDA;DOSQUEBRADAS;66170;Baja;51.0;66.8;15.0;19/08/2026;1
134;ANDINA;RISARALDA;MARSELLA;66440;Baja;53.1;72.3;13.0;19/08/2026;1
135;ANDINA;RISARALDA;PUEBLO RICO;66572;Baja;28.0;69.3;13.0;19/08/2026;1
136;ANDINA;SANTANDER;ALBANIA;68020;Baja;-;-;-;19/08/2026;1
137;ANDINA;SANTANDER;CABRERA;68121;Baja;36.9;67.6;22.0;19/08/2026;1
138;ANDINA;SANTANDER;CIMITARRA;68190;Baja;24.2;103.2;20.0;19/08/2026;1
139;ANDINA;SANTANDER;PALMAR;68522;Baja;42.6;78.7;22.0;19/08/2026;1
140;ANDINA;SANTANDER;PUERTO PARRA;68573;Baja;29.1;93.3;20.0;19/08/2026;1
141;ANDINA;SANTANDER;RIONEGRO;68615;Baja;40.5;57.9;16.0;19/08/2026;1
142;ANDINA;SANTANDER;SAN GIL;68679;Baja;31.1;64.5;23.0;19/08/2026;1
143;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;11.8;69.7;16.0;19/08/2026;1
144;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Baja;14.0;43.5;19.0;19/08/2026;1
145;PACÍFICO;VALLE DEL CAUCA;SEVILLA;76736;Baja;-;-;-;19/08/2026;1
146;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;Moderada;8.0;74.8;21.0;19/08/2026;2
147;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;36.8;118.2;20.0;19/08/2026;2
148;ANDINA;ANTIOQUIA;ANORÍ;05040;Moderada;33.1;105.3;18.0;19/08/2026;2
149;ANDINA;ANTIOQUIA;BETULIA;05093;Moderada;-;-;-;19/08/2026;2
150;ANDINA;ANTIOQUIA;CARACOLÍ;05142;Moderada;39.2;110.8;22.0;19/08/2026;2
151;ANDINA;ANTIOQUIA;CAROLINA;05150;Moderada;32.4;110.8;18.0;19/08/2026;2
152;ANDINA;ANTIOQUIA;CÁCERES;05120;Moderada;17.7;88.3;19.0;19/08/2026;2
153;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;14.7;93.6;19.0;19/08/2026;2
154;ANDINA;ANTIOQUIA;JERICÓ;05368;Moderada;-;-;-;19/08/2026;2
155;ANDINA;ANTIOQUIA;MACEO;05425;Moderada;34.8;102.6;22.0;19/08/2026;2
156;ANDINA;ANTIOQUIA;MEDELLÍN;05001;Moderada;-;-;-;19/08/2026;2
157;ANDINA;ANTIOQUIA;PEÑOL;05541;Moderada;-;-;-;19/08/2026;2
158;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Moderada;19.7;109.4;21.0;19/08/2026;2
159;ANDINA;ANTIOQUIA;REMEDIOS;05604;Moderada;20.7;108.4;21.0;19/08/2026;2
160;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;21.0;81.6;21.0;19/08/2026;2
161;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Moderada;7.0;73.1;22.0;19/08/2026;2
162;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Moderada;-;-;-;19/08/2026;2
163;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;38.3;138.6;20.0;19/08/2026;2
164;ORINOQUÍA;ARAUCA;FORTUL;81300;Moderada;34.6;59.3;25.0;19/08/2026;2
165;ORINOQUÍA;ARAUCA;SARAVENA;81736;Moderada;38.6;89.1;26.0;19/08/2026;2
166;ORINOQUÍA;ARAUCA;TAME;81794;Moderada;29.8;62.2;23.0;19/08/2026;2
167;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;57.7;171.3;21.0;19/08/2026;2
168;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;41.8;140.6;19.0;19/08/2026;2
169;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Moderada;28.8;97.2;17.0;19/08/2026;2
170;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;9.3;79.0;27.0;19/08/2026;2
171;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;13.4;72.6;29.0;19/08/2026;2
172;ANDINA;BOYACÁ;CHITA;15183;Moderada;13.0;56.8;20.0;19/08/2026;2
173;ANDINA;BOYACÁ;CUBARÁ;15223;Moderada;19.2;82.5;26.0;19/08/2026;2
174;ANDINA;BOYACÁ;GARAGOA;15299;Moderada;-;-;-;19/08/2026;2
175;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;34.8;125.4;30.0;19/08/2026;2
176;ANDINA;BOYACÁ;MACANAL;15425;Moderada;11.8;100.5;27.0;19/08/2026;2
177;ANDINA;BOYACÁ;MONGUA;15464;Moderada;22.5;77.0;28.0;19/08/2026;2
178;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;29.1;139.5;30.0;19/08/2026;2
179;ANDINA;BOYACÁ;PISBA;15550;Moderada;45.0;166.4;26.0;19/08/2026;2
180;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;-;-;-;19/08/2026;2
181;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;16.4;53.6;20.0;19/08/2026;2
182;ANDINA;CALDAS;PÁCORA;17513;Moderada;-;-;-;19/08/2026;2
183;ANDINA;CALDAS;SAMANÁ;17662;Moderada;44.1;77.5;12.0;19/08/2026;2
184;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;62.3;142.0;28.0;19/08/2026;2
185;ORINOQUÍA;CASANARE;MONTERREY;85162;Moderada;14.1;69.1;28.0;19/08/2026;2
186;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Moderada;14.8;73.2;25.0;19/08/2026;2
187;ORINOQUÍA;CASANARE;PORE;85263;Moderada;20.5;90.1;22.0;19/08/2026;2
188;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;26.5;95.5;30.0;19/08/2026;2
189;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;28.7;108.4;29.0;19/08/2026;2
190;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;17.8;79.6;27.0;19/08/2026;2
191;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;Moderada;19.4;87.9;23.0;19/08/2026;2
192;PACÍFICO;CAUCA;SUÁREZ;19780;Moderada;-;-;-;19/08/2026;2
193;CARIBE;CESAR;EL COPEY;20238;Moderada;51.7;73.5;17.0;19/08/2026;2
194;CARIBE;CESAR;LA GLORIA;20383;Moderada;61.7;87.7;10.0;19/08/2026;2
195;CARIBE;CESAR;VALLEDUPAR;20001;Moderada;28.9;42.1;13.0;19/08/2026;2
196;PACÍFICO;CHOCÓ;BAGADÓ;27073;Moderada;34.9;145.4;22.0;19/08/2026;2
197;PACÍFICO;CHOCÓ;CONDOTO;27205;Moderada;26.7;89.3;25.0;19/08/2026;2
198;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;Moderada;39.1;211.7;26.0;19/08/2026;2
199;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Moderada;23.3;60.2;16.0;19/08/2026;2
200;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;18.9;77.8;24.0;19/08/2026;2
201;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Moderada;24.1;131.9;25.0;19/08/2026;2
202;PACÍFICO;CHOCÓ;NUQUÍ;27495;Moderada;32.8;289.5;27.0;19/08/2026;2
203;PACÍFICO;CHOCÓ;TADÓ;27787;Moderada;34.7;132.6;23.0;19/08/2026;2
204;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;1.9;69.3;28.0;19/08/2026;2
205;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Moderada;8.2;53.4;29.0;19/08/2026;2
206;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Moderada;14.3;68.2;30.0;19/08/2026;2
207;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;3.6;68.6;26.0;19/08/2026;2
208;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;7.6;79.1;28.0;19/08/2026;2
209;ANDINA;CUNDINAMARCA;PACHO;25513;Moderada;-;-;-;19/08/2026;2
210;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;24.4;157.3;28.0;19/08/2026;2
211;ANDINA;CUNDINAMARCA;UBALÁ;25839;Moderada;-;-;-;19/08/2026;2
212;ANDINA;HUILA;PITALITO;41551;Moderada;25.7;80.7;26.0;19/08/2026;2
213;CARIBE;MAGDALENA;CIÉNAGA;47189;Moderada;39.4;69.8;17.0;19/08/2026;2
214;CARIBE;MAGDALENA;FUNDACIÓN;47288;Moderada;30.3;40.7;15.0;19/08/2026;2
215;ORINOQUÍA;META;CUMARAL;50226;Moderada;5.1;58.6;27.0;19/08/2026;2
216;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;23.0;138.0;28.0;19/08/2026;2
217;ORINOQUÍA;META;EL CASTILLO;50251;Moderada;8.3;134.5;26.0;19/08/2026;2
218;ORINOQUÍA;META;EL DORADO;50270;Moderada;-;-;-;19/08/2026;2
219;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;22.0;118.7;29.0;19/08/2026;2
220;ORINOQUÍA;META;URIBE;50370;Moderada;8.9;60.5;19.0;19/08/2026;2
221;PACÍFICO;NARIÑO;BARBACOAS;52079;Moderada;28.3;68.8;25.0;19/08/2026;2
222;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Moderada;11.7;192.3;29.0;19/08/2026;2
223;PACÍFICO;NARIÑO;LOS ANDES;52418;Moderada;13.1;30.5;14.0;19/08/2026;2
224;PACÍFICO;NARIÑO;MAGÜÍ;52427;Moderada;38.3;90.7;25.0;19/08/2026;2
225;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Moderada;30.5;132.4;29.0;19/08/2026;2
226;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Moderada;27.1;82.3;28.0;19/08/2026;2
227;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Moderada;37.7;67.8;10.0;19/08/2026;2
228;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Moderada;42.1;81.3;14.0;19/08/2026;2
229;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Moderada;13.9;73.4;28.0;19/08/2026;2
230;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Moderada;17.7;117.6;30.0;19/08/2026;2
231;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;Moderada;-;-;-;19/08/2026;2
232;ANDINA;RISARALDA;BELÉN DE UMBRÍA;66088;Moderada;-;-;-;19/08/2026;2
233;ANDINA;RISARALDA;LA VIRGINIA;66400;Moderada;55.6;78.4;10.0;19/08/2026;2
234;ANDINA;RISARALDA;SANTUARIO;66687;Moderada;-;-;-;19/08/2026;2
235;ANDINA;SANTANDER;AGUADA;68013;Moderada;29.9;87.6;25.0;19/08/2026;2
236;ANDINA;SANTANDER;BOLÍVAR;68101;Moderada;17.1;74.0;18.0;19/08/2026;2
237;ANDINA;SANTANDER;CHARALÁ;68167;Moderada;44.9;88.0;22.0;19/08/2026;2
238;ANDINA;SANTANDER;CHIMA;68176;Moderada;74.1;141.6;21.0;19/08/2026;2
239;ANDINA;SANTANDER;CONFINES;68209;Moderada;65.8;113.1;22.0;19/08/2026;2
240;ANDINA;SANTANDER;COROMORO;68217;Moderada;35.9;67.1;18.0;19/08/2026;2
241;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;Moderada;25.6;39.5;20.0;19/08/2026;2
242;ANDINA;SANTANDER;EL GUACAMAYO;68245;Moderada;57.6;129.5;21.0;19/08/2026;2
243;ANDINA;SANTANDER;GUADALUPE;68320;Moderada;43.0;108.7;23.0;19/08/2026;2
244;ANDINA;SANTANDER;GUAPOTÁ;68322;Moderada;65.9;124.1;21.0;19/08/2026;2
245;ANDINA;SANTANDER;HATO;68344;Moderada;35.8;60.8;21.0;19/08/2026;2
246;ANDINA;SANTANDER;LA PAZ;68397;Moderada;43.7;111.2;24.0;19/08/2026;2
247;ANDINA;SANTANDER;LANDÁZURI;68385;Moderada;35.5;97.2;21.0;19/08/2026;2
248;ANDINA;SANTANDER;MOGOTES;68464;Moderada;20.9;45.8;21.0;19/08/2026;2
249;ANDINA;SANTANDER;OCAMONTE;68498;Moderada;59.7;109.3;22.0;19/08/2026;2
250;ANDINA;SANTANDER;OIBA;68500;Moderada;42.5;90.3;23.0;19/08/2026;2
251;ANDINA;SANTANDER;PALMAS DEL SOCORRO;68524;Moderada;79.5;114.5;22.0;19/08/2026;2
252;ANDINA;SANTANDER;PINCHOTE;68549;Moderada;34.8;64.6;22.0;19/08/2026;2
253;ANDINA;SANTANDER;PÁRAMO;68533;Moderada;69.4;121.7;23.0;19/08/2026;2
254;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Moderada;61.0;121.3;23.0;19/08/2026;2
255;ANDINA;SANTANDER;SIMACOTA;68745;Moderada;36.9;88.8;21.0;19/08/2026;2
256;ANDINA;SANTANDER;SOCORRO;68755;Moderada;60.9;103.2;22.0;19/08/2026;2
257;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;Moderada;54.0;107.7;22.0;19/08/2026;2
258;ANDINA;SANTANDER;VÉLEZ;68861;Moderada;21.3;51.5;19.0;19/08/2026;2
259;ANDINA;TOLIMA;IBAGUÉ;73001;Moderada;-;-;-;19/08/2026;2
260;PACÍFICO;VALLE DEL CAUCA;ALCALÁ;76020;Moderada;-;-;-;19/08/2026;2
