OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;GIRARDOTA;05308;ALTA;47.0;69.8;13.0;19/08/2026
2;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;ALTA;40.0;125.5;20.0;19/08/2026
3;ANDINA;ANTIOQUIA;SAN ROQUE;05670;ALTA;25.1;102.2;22.0;19/08/2026
4;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;ALTA;24.8;106.1;21.0;19/08/2026
5;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;ALTA;12.4;100.1;30.0;19/08/2026
6;ANDINA;BOYACÁ;PAYA;15533;ALTA;35.7;133.1;26.0;19/08/2026
7;ORINOQUÍA;CASANARE;HATO COROZAL;85125;ALTA;20.9;72.8;23.0;19/08/2026
8;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;17.9;85.2;24.0;19/08/2026
9;ORINOQUÍA;CASANARE;SÁCAMA;85315;ALTA;21.7;113.2;24.0;19/08/2026
10;ORINOQUÍA;CASANARE;TÁMARA;85400;ALTA;33.9;176.1;24.0;19/08/2026
11;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;22.2;111.6;26.0;19/08/2026
12;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;34.1;286.0;27.0;19/08/2026
13;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;26.0;261.7;26.0;19/08/2026
14;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;24.3;155.2;26.0;19/08/2026
15;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;29.0;176.1;24.0;19/08/2026
16;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;32.9;192.4;26.0;19/08/2026
17;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;37.5;243.7;26.0;19/08/2026
18;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;ALTA;29.9;286.7;24.0;19/08/2026
19;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;37.6;102.2;24.0;19/08/2026
20;PACÍFICO;CHOCÓ;QUIBDÓ;27001;ALTA;31.9;290.3;24.0;19/08/2026
21;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;28.4;109.5;25.0;19/08/2026
22;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;41.3;341.8;27.0;19/08/2026
23;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;36.6;181.5;28.0;19/08/2026
24;ANDINA;HUILA;SAN AGUSTÍN;41668;ALTA;15.1;54.8;24.0;19/08/2026
25;CARIBE;MAGDALENA;SANTA MARTA;47001;ALTA;22.1;37.4;16.0;19/08/2026
26;ORINOQUÍA;META;ACACÍAS;50006;ALTA;14.0;130.9;28.0;19/08/2026
27;ORINOQUÍA;META;CUBARRAL;50223;ALTA;12.3;114.9;27.0;19/08/2026
28;ORINOQUÍA;META;RESTREPO;50606;ALTA;14.1;178.6;28.0;19/08/2026
29;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;5.4;107.7;25.0;19/08/2026
30;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;10.3;106.5;27.0;19/08/2026
31;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;6.6;68.6;29.0;19/08/2026
32;ANDINA;RISARALDA;PEREIRA;66001;ALTA;38.6;50.6;12.0;19/08/2026
33;ANDINA;RISARALDA;SANTA ROSA DE CABAL;66682;ALTA;44.6;59.5;16.0;19/08/2026
34;ANDINA;SANTANDER;CONTRATACIÓN;68211;ALTA;67.2;139.7;21.0;19/08/2026
35;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;20.3;114.5;24.0;19/08/2026
36;PACÍFICO;VALLE DEL CAUCA;CALI;76001;ALTA;;;;19/08/2026
37;ANDINA;ANTIOQUIA;ANDES;05034;BAJA;;;;19/08/2026
38;ANDINA;ANTIOQUIA;ANGOSTURA;05038;BAJA;24.8;85.5;18.0;19/08/2026
39;ANDINA;ANTIOQUIA;ANZÁ;05044;BAJA;;;;19/08/2026
40;ANDINA;ANTIOQUIA;ARGELIA;05055;BAJA;;;;19/08/2026
41;ANDINA;ANTIOQUIA;BARBOSA;05079;BAJA;37.4;84.4;16.0;19/08/2026
42;ANDINA;ANTIOQUIA;BELMIRA;05086;BAJA;;;;19/08/2026
43;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;BAJA;30.0;90.9;18.0;19/08/2026
44;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;BAJA;;;;19/08/2026
45;ANDINA;ANTIOQUIA;CISNEROS;05190;BAJA;;;;19/08/2026
46;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;BAJA;;;;19/08/2026
47;ANDINA;ANTIOQUIA;DABEIBA;05234;BAJA;38.4;54.1;14.0;19/08/2026
48;ANDINA;ANTIOQUIA;DONMATÍAS;05237;BAJA;25.8;69.6;14.0;19/08/2026
49;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;BAJA;;;;19/08/2026
50;ANDINA;ANTIOQUIA;ENTRERRÍOS;05264;BAJA;;;;19/08/2026
51;ANDINA;ANTIOQUIA;FREDONIA;05282;BAJA;;;;19/08/2026
52;ANDINA;ANTIOQUIA;FRONTINO;05284;BAJA;;;;19/08/2026
53;ANDINA;ANTIOQUIA;GUADALUPE;05315;BAJA;28.6;124.1;19.0;19/08/2026
54;ANDINA;ANTIOQUIA;GUARNE;05318;BAJA;55.0;81.1;15.0;19/08/2026
55;ANDINA;ANTIOQUIA;GUATAPÉ;05321;BAJA;;;;19/08/2026
56;ANDINA;ANTIOQUIA;ITUANGO;05361;BAJA;31.9;71.9;18.0;19/08/2026
57;ANDINA;ANTIOQUIA;LA UNIÓN;05400;BAJA;;;;19/08/2026
58;ANDINA;ANTIOQUIA;MARINILLA;05440;BAJA;;;;19/08/2026
59;ANDINA;ANTIOQUIA;MUTATÁ;05480;BAJA;33.3;66.3;22.0;19/08/2026
60;ANDINA;ANTIOQUIA;NECHÍ;05495;BAJA;;;;19/08/2026
61;ANDINA;ANTIOQUIA;PUEBLORRICO;05576;BAJA;;;;19/08/2026
62;ANDINA;ANTIOQUIA;PUERTO NARE;05585;BAJA;19.0;84.0;19.0;19/08/2026
63;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;BAJA;21.4;63.1;16.0;19/08/2026
64;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;BAJA;22.6;72.3;16.0;19/08/2026
65;ANDINA;ANTIOQUIA;TARAZÁ;05790;BAJA;26.8;78.4;19.0;19/08/2026
66;ANDINA;ANTIOQUIA;URRAO;05847;BAJA;23.2;41.9;14.0;19/08/2026
67;ANDINA;ANTIOQUIA;VALDIVIA;05854;BAJA;31.7;72.6;18.0;19/08/2026
68;ANDINA;ANTIOQUIA;VEGACHÍ;05858;BAJA;17.3;86.1;21.0;19/08/2026
69;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;BAJA;30.7;89.2;19.0;19/08/2026
70;ANDINA;ANTIOQUIA;YALÍ;05885;BAJA;28.1;95.2;21.0;19/08/2026
71;ANDINA;ANTIOQUIA;ZARAGOZA;05895;BAJA;18.3;108.8;19.0;19/08/2026
72;CARIBE;BOLÍVAR;ARENAL;13042;BAJA;;;;19/08/2026
73;CARIBE;BOLÍVAR;MONTECRISTO;13458;BAJA;19.1;79.7;18.0;19/08/2026
74;CARIBE;BOLÍVAR;MORALES;13473;BAJA;;;;19/08/2026
75;CARIBE;BOLÍVAR;NOROSÍ;13490;BAJA;;;;19/08/2026
76;CARIBE;BOLÍVAR;RÍO VIEJO;13600;BAJA;;;;19/08/2026
77;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;BAJA;;;;19/08/2026
78;CARIBE;BOLÍVAR;SIMITÍ;13744;BAJA;20.6;65.3;15.0;19/08/2026
79;CARIBE;BOLÍVAR;TIQUISIO;13810;BAJA;;;;19/08/2026
80;ANDINA;BOYACÁ;MIRAFLORES;15455;BAJA;;;;19/08/2026
81;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;BAJA;14.9;83.4;28.0;19/08/2026
82;ANDINA;CALDAS;BELALCÁZAR;17088;BAJA;37.3;67.2;11.0;19/08/2026
83;ANDINA;CALDAS;NORCASIA;17495;BAJA;19.3;54.4;14.0;19/08/2026
84;ANDINA;CALDAS;VITERBO;17877;BAJA;;;;19/08/2026
85;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;12.7;72.6;28.0;19/08/2026
86;ORINOQUÍA;CASANARE;CHÁMEZA;85015;BAJA;11.3;58.4;30.0;19/08/2026
87;PACÍFICO;CAUCA;GUAPI;19318;BAJA;12.8;109.8;21.0;19/08/2026
88;PACÍFICO;CAUCA;PIAMONTE;19533;BAJA;16.4;100.9;28.0;19/08/2026
89;PACÍFICO;CAUCA;ROSAS;19622;BAJA;;;;19/08/2026
90;PACÍFICO;CAUCA;SANTA ROSA;19701;BAJA;7.1;39.1;26.0;19/08/2026
91;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;BAJA;;;;19/08/2026
92;PACÍFICO;CAUCA;TIMBIQUÍ;19809;BAJA;9.8;150.6;25.0;19/08/2026
93;CARIBE;CESAR;AGUACHICA;20011;BAJA;17.9;50.6;14.0;19/08/2026
94;CARIBE;CESAR;BOSCONIA;20060;BAJA;33.3;110.3;16.0;19/08/2026
95;CARIBE;CESAR;CHIRIGUANÁ;20178;BAJA;;;;19/08/2026
96;CARIBE;CESAR;SAN ALBERTO;20710;BAJA;49.1;67.9;16.0;19/08/2026
97;CARIBE;CESAR;SAN MARTÍN;20770;BAJA;36.6;62.3;15.0;19/08/2026
98;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;;;;19/08/2026
99;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;BAJA;;;;19/08/2026
100;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;BAJA;16.3;107.1;23.0;19/08/2026
101;PACÍFICO;CHOCÓ;ISTMINA;27361;BAJA;21.0;105.0;25.0;19/08/2026
102;PACÍFICO;CHOCÓ;RIOSUCIO;27615;BAJA;21.8;60.7;23.0;19/08/2026
103;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;BAJA;28.3;79.4;18.0;19/08/2026
