OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;21/08/2026
2;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;21/08/2026
3;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;21/08/2026
4;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;21/08/2026
5;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;21/08/2026
6;CARIBE;LA GUAJIRA;URUMITA;44855;ALTA;21/08/2026
7;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;21/08/2026
8;ANDINA;TOLIMA;ARMERO;73055;ALTA;21/08/2026
9;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;21/08/2026
10;ANDINA;ANTIOQUIA;APARTADÓ;05045;BAJA;21/08/2026
11;CARIBE;ATLÁNTICO;CANDELARIA;08141;BAJA;21/08/2026
12;CARIBE;ATLÁNTICO;MANATÍ;08436;BAJA;21/08/2026
13;CARIBE;ATLÁNTICO;PONEDERA;08560;BAJA;21/08/2026
14;CARIBE;ATLÁNTICO;REPELÓN;08606;BAJA;21/08/2026
15;CARIBE;ATLÁNTICO;SABANALARGA;08638;BAJA;21/08/2026
16;ANDINA;CALDAS;MARQUETALIA;17444;MODERADA;21/08/2026
17;ANDINA;CALDAS;SAMANÁ;17662;BAJA;21/08/2026
18;ANDINA;CALDAS;VICTORIA;17867;BAJA;21/08/2026
19;ORINOQUÍA;CASANARE;TRINIDAD;85430;BAJA;21/08/2026
20;PACÍFICO;CAUCA;BOLÍVAR;19100;BAJA;21/08/2026
21;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;BAJA;21/08/2026
22;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;BAJA;21/08/2026
23;ANDINA;CUNDINAMARCA;BELTRÁN;25086;BAJA;21/08/2026
24;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;BAJA;21/08/2026
25;ANDINA;CUNDINAMARCA;EL PEÑÓN;25258;BAJA;21/08/2026
26;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;21/08/2026
27;ANDINA;CUNDINAMARCA;GUADUAS;25320;BAJA;21/08/2026
28;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;BAJA;21/08/2026
29;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;21/08/2026
30;ANDINA;CUNDINAMARCA;LA VEGA;25402;BAJA;21/08/2026
31;ANDINA;CUNDINAMARCA;NARIÑO;25483;BAJA;21/08/2026
32;ANDINA;CUNDINAMARCA;NILO;25488;BAJA;21/08/2026
33;ANDINA;CUNDINAMARCA;PACHO;25513;MODERADA;21/08/2026
34;ANDINA;CUNDINAMARCA;PANDI;25524;BAJA;21/08/2026
35;ANDINA;CUNDINAMARCA;PUERTO SALGAR;25572;MODERADA;21/08/2026
36;ANDINA;CUNDINAMARCA;PULÍ;25580;BAJA;21/08/2026
37;ANDINA;CUNDINAMARCA;RICAURTE;25612;MODERADA;21/08/2026
38;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;21/08/2026
39;ANDINA;CUNDINAMARCA;VILLETA;25875;BAJA;21/08/2026
40;ANDINA;CUNDINAMARCA;ZIPAQUIRÁ;25899;BAJA;21/08/2026
41;ANDINA;CUNDINAMARCA;ÚTICA;25851;MODERADA;21/08/2026
42;CARIBE;CÓRDOBA;CHIMÁ;23168;BAJA;21/08/2026
43;CARIBE;CÓRDOBA;CIÉNAGA DE ORO;23189;BAJA;21/08/2026
44;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;21/08/2026
45;ANDINA;HUILA;ALGECIRAS;41020;BAJA;21/08/2026
46;ANDINA;HUILA;CAMPOALEGRE;41132;BAJA;21/08/2026
47;ANDINA;HUILA;NEIVA;41001;BAJA;21/08/2026
48;ANDINA;HUILA;RIVERA;41615;BAJA;21/08/2026
49;ANDINA;HUILA;TERUEL;41801;BAJA;21/08/2026
50;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;BAJA;21/08/2026
51;CARIBE;LA GUAJIRA;FONSECA;44279;BAJA;21/08/2026
52;CARIBE;MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;47692;BAJA;21/08/2026
53;PACÍFICO;NARIÑO;ALBÁN;52019;BAJA;21/08/2026
54;PACÍFICO;NARIÑO;ARBOLEDA;52051;BAJA;21/08/2026
55;PACÍFICO;NARIÑO;BUESACO;52110;BAJA;21/08/2026
56;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;BAJA;21/08/2026
57;PACÍFICO;NARIÑO;EL PEÑOL;52254;BAJA;21/08/2026
58;PACÍFICO;NARIÑO;EL ROSARIO;52256;BAJA;21/08/2026
59;PACÍFICO;NARIÑO;EL TAMBO;52260;BAJA;21/08/2026
60;PACÍFICO;NARIÑO;GUAITARILLA;52320;BAJA;21/08/2026
