OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;09/03/2026
2;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;09/03/2026
3;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;09/03/2026
4;ANDINA;HUILA;PALERMO;41524;ALTA;09/03/2026
5;ANDINA;HUILA;SANTA MARÍA;41676;ALTA;09/03/2026
6;ANDINA;HUILA;TERUEL;41801;ALTA;09/03/2026
7;ANDINA;HUILA;YAGUARÁ;41885;ALTA;09/03/2026
8;ANDINA;HUILA;ÍQUIRA;41357;ALTA;09/03/2026
9;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;09/03/2026
10;PACÍFICO;NARIÑO;LEIVA;52405;ALTA;09/03/2026
11;ANDINA;TOLIMA;COYAIMA;73217;ALTA;09/03/2026
12;ANDINA;TOLIMA;GUAMO;73319;ALTA;09/03/2026
13;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;09/03/2026
14;ANDINA;TOLIMA;ORTEGA;73504;ALTA;09/03/2026
15;ANDINA;TOLIMA;PURIFICACIÓN;73585;ALTA;09/03/2026
16;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;09/03/2026
17;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;09/03/2026
18;ANDINA;ANTIOQUIA;BELLO;05088;BAJA;09/03/2026
19;CARIBE;ATLÁNTICO;SOLEDAD;08758;BAJA;09/03/2026
20;ANDINA;BOYACÁ;CERINZA;15162;BAJA;09/03/2026
21;ANDINA;BOYACÁ;DUITAMA;15238;BAJA;09/03/2026
22;ANDINA;BOYACÁ;FIRAVITOBA;15272;BAJA;09/03/2026
23;ANDINA;BOYACÁ;FLORESTA;15276;BAJA;09/03/2026
24;ANDINA;BOYACÁ;PAIPA;15516;BAJA;09/03/2026
25;ANDINA;BOYACÁ;PESCA;15542;BAJA;09/03/2026
26;ANDINA;BOYACÁ;RÁQUIRA;15600;BAJA;09/03/2026
27;ANDINA;BOYACÁ;SAMACÁ;15646;BAJA;09/03/2026
28;ANDINA;BOYACÁ;SANTA ROSA DE VITERBO;15693;BAJA;09/03/2026
29;ANDINA;BOYACÁ;SANTA SOFÍA;15696;BAJA;09/03/2026
30;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;BAJA;09/03/2026
31;ANDINA;BOYACÁ;TINJACÁ;15808;BAJA;09/03/2026
32;PACÍFICO;CAUCA;ALMAGUER;19022;BAJA;09/03/2026
33;PACÍFICO;CAUCA;BALBOA;19075;BAJA;09/03/2026
34;PACÍFICO;CAUCA;CAJIBÍO;19130;BAJA;09/03/2026
35;PACÍFICO;CAUCA;JAMBALÓ;19364;BAJA;09/03/2026
36;PACÍFICO;CAUCA;LA VEGA;19397;BAJA;09/03/2026
37;PACÍFICO;CAUCA;PATÍA;19532;BAJA;09/03/2026
38;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;BAJA;09/03/2026
39;PACÍFICO;CAUCA;SUCRE;19785;BAJA;09/03/2026
40;PACÍFICO;CAUCA;TORIBÍO;19821;BAJA;09/03/2026
41;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;09/03/2026
42;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;BAJA;09/03/2026
43;ANDINA;CUNDINAMARCA;APULO;25599;BAJA;09/03/2026
44;ANDINA;CUNDINAMARCA;CACHIPAY;25123;BAJA;09/03/2026
45;ANDINA;CUNDINAMARCA;EL COLEGIO;25245;BAJA;09/03/2026
46;ANDINA;CUNDINAMARCA;GIRARDOT;25307;BAJA;09/03/2026
47;ANDINA;CUNDINAMARCA;NARIÑO;25483;BAJA;09/03/2026
48;ANDINA;CUNDINAMARCA;NILO;25488;BAJA;09/03/2026
49;ANDINA;CUNDINAMARCA;NOCAIMA;25491;BAJA;09/03/2026
50;ANDINA;CUNDINAMARCA;QUIPILE;25596;BAJA;09/03/2026
51;ANDINA;CUNDINAMARCA;RICAURTE;25612;BAJA;09/03/2026
52;ANDINA;CUNDINAMARCA;TENA;25797;BAJA;09/03/2026
53;ANDINA;CUNDINAMARCA;TOCAIMA;25815;BAJA;09/03/2026
54;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;BAJA;09/03/2026
55;ANDINA;CUNDINAMARCA;VIOTÁ;25878;BAJA;09/03/2026
56;CARIBE;CÓRDOBA;CIÉNAGA DE ORO;23189;BAJA;09/03/2026
57;CARIBE;CÓRDOBA;MONTERÍA;23001;BAJA;09/03/2026
58;ANDINA;HUILA;AIPE;41016;BAJA;09/03/2026
59;CARIBE;LA GUAJIRA;MAICAO;44430;BAJA;09/03/2026
60;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;MODERADA;09/03/2026
61;PACÍFICO;NARIÑO;CUMBAL;52227;BAJA;09/03/2026
62;PACÍFICO;NARIÑO;CUMBITARA;52233;BAJA;09/03/2026
63;PACÍFICO;NARIÑO;GUACHUCAL;52317;BAJA;09/03/2026
64;PACÍFICO;NARIÑO;IMUÉS;52354;BAJA;09/03/2026
65;PACÍFICO;NARIÑO;LA CRUZ;52378;MODERADA;09/03/2026
66;PACÍFICO;NARIÑO;LOS ANDES;52418;MODERADA;09/03/2026
67;PACÍFICO;NARIÑO;NARIÑO;52480;MODERADA;09/03/2026
68;PACÍFICO;NARIÑO;OSPINA;52506;BAJA;09/03/2026
69;PACÍFICO;NARIÑO;PROVIDENCIA;52565;BAJA;09/03/2026
70;PACÍFICO;NARIÑO;SANTACRUZ;52699;MODERADA;09/03/2026
71;PACÍFICO;NARIÑO;TÚQUERRES;52838;BAJA;09/03/2026
72;ANDINA;NORTE DE SANTANDER;CÁCOTA;54125;BAJA;09/03/2026
73;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;BAJA;09/03/2026
74;ANDINA;NORTE DE SANTANDER;LOS PATIOS;54405;BAJA;09/03/2026
75;ANDINA;NORTE DE SANTANDER;MUTISCUA;54480;BAJA;09/03/2026
76;ANDINA;NORTE DE SANTANDER;PAMPLONA;54518;BAJA;09/03/2026
77;ANDINA;NORTE DE SANTANDER;SAN CAYETANO;54673;BAJA;09/03/2026
78;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;BAJA;09/03/2026
79;ANDINA;NORTE DE SANTANDER;SANTIAGO;54680;BAJA;09/03/2026
80;ANDINA;NORTE DE SANTANDER;SILOS;54743;BAJA;09/03/2026
81;ANDINA;NORTE DE SANTANDER;VILLA DEL ROSARIO;54874;BAJA;09/03/2026
82;ANDINA;SANTANDER;CIMITARRA;68190;BAJA;09/03/2026
83;ANDINA;SANTANDER;TONA;68820;BAJA;09/03/2026
84;ANDINA;SANTANDER;VETAS;68867;BAJA;09/03/2026
85;ANDINA;SANTANDER;ZAPATOCA;68895;MODERADA;09/03/2026
86;ANDINA;TOLIMA;ALPUJARRA;73024;BAJA;09/03/2026
87;ANDINA;TOLIMA;AMBALEMA;73030;BAJA;09/03/2026
88;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;BAJA;09/03/2026
89;ANDINA;TOLIMA;FLANDES;73275;BAJA;09/03/2026
90;ANDINA;TOLIMA;IBAGUÉ;73001;BAJA;09/03/2026
91;ANDINA;TOLIMA;MELGAR;73449;BAJA;09/03/2026
92;ANDINA;TOLIMA;PIEDRAS;73547;BAJA;09/03/2026
93;ANDINA;TOLIMA;RIOBLANCO;73616;BAJA;09/03/2026
94;ANDINA;TOLIMA;ROVIRA;73624;BAJA;09/03/2026
95;PACÍFICO;VALLE DEL CAUCA;GUADALAJARA DE BUGA;76111;BAJA;09/03/2026
96;ANDINA;BOYACÁ;CHÍQUIZA;15232;MODERADA;09/03/2026
97;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;MODERADA;09/03/2026
98;ANDINA;BOYACÁ;VILLA DE LEYVA;15407;MODERADA;09/03/2026
99;PACÍFICO;CAUCA;BOLÍVAR;19100;MODERADA;09/03/2026
100;PACÍFICO;CAUCA;FLORENCIA;19290;MODERADA;09/03/2026
101;PACÍFICO;CAUCA;INZÁ;19355;MODERADA;09/03/2026
102;PACÍFICO;CAUCA;POPAYÁN;19001;MODERADA;09/03/2026
103;PACÍFICO;CAUCA;PURACÉ;19585;MODERADA;09/03/2026
104;PACÍFICO;CAUCA;PÁEZ;19517;MODERADA;09/03/2026
105;PACÍFICO;CAUCA;SILVIA;19743;MODERADA;09/03/2026
106;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;MODERADA;09/03/2026
107;PACÍFICO;CAUCA;TOTORÓ;19824;MODERADA;09/03/2026
108;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;MODERADA;09/03/2026
109;ANDINA;HUILA;GARZÓN;41298;MODERADA;09/03/2026
110;ANDINA;HUILA;HOBO;41349;MODERADA;09/03/2026
111;ANDINA;HUILA;NEIVA;41001;MODERADA;09/03/2026
112;ANDINA;HUILA;RIVERA;41615;MODERADA;09/03/2026
113;ANDINA;HUILA;TESALIA;41797;MODERADA;09/03/2026
114;ANDINA;HUILA;VILLAVIEJA;41872;MODERADA;09/03/2026
115;CARIBE;LA GUAJIRA;MANAURE;44560;MODERADA;09/03/2026
116;PACÍFICO;NARIÑO;ALBÁN;52019;MODERADA;09/03/2026
117;PACÍFICO;NARIÑO;ANCUYA;52036;MODERADA;09/03/2026
118;PACÍFICO;NARIÑO;ARBOLEDA;52051;MODERADA;09/03/2026
119;PACÍFICO;NARIÑO;BELÉN;52083;MODERADA;09/03/2026
120;PACÍFICO;NARIÑO;BUESACO;52110;MODERADA;09/03/2026
121;PACÍFICO;NARIÑO;COLÓN;52203;MODERADA;09/03/2026
122;PACÍFICO;NARIÑO;CONSACÁ;52207;MODERADA;09/03/2026
