OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
22;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Alta;15/08/2026;25.6;39.4;15.0;3
23;PACÍFICO;CHOCÓ;ISTMINA;27361;Alta;15/08/2026;73.1;124.1;24.0;3
24;PACÍFICO;CHOCÓ;JURADÓ;27372;Alta;15/08/2026;80.3;155.0;24.0;3
25;PACÍFICO;CHOCÓ;LLORÓ;27413;Alta;15/08/2026;95.4;187.6;24.0;3
26;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Alta;15/08/2026;103.5;178.2;24.0;3
27;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Alta;15/08/2026;94.0;155.8;24.0;3
28;PACÍFICO;CHOCÓ;NUQUÍ;27495;Alta;15/08/2026;99.7;188.2;26.0;3
29;PACÍFICO;CHOCÓ;NÓVITA;27491;Alta;15/08/2026;88.6;147.7;24.0;3
30;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Alta;15/08/2026;101.9;177.6;23.0;3
31;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Alta;15/08/2026;77.4;158.7;23.0;3
32;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Alta;15/08/2026;84.2;153.8;24.0;3
33;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Alta;15/08/2026;127.6;230.7;26.0;3
34;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Alta;15/08/2026;48.5;86.1;18.0;3
35;PACÍFICO;CHOCÓ;SIPÍ;27745;Alta;15/08/2026;46.2;61.1;14.0;3
36;PACÍFICO;CHOCÓ;TADÓ;27787;Alta;15/08/2026;62.6;133.0;22.0;3
37;PACÍFICO;CHOCÓ;UNGUÍA;27800;Alta;15/08/2026;51.9;117.6;23.0;3
38;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;15/08/2026;12.0;212.8;28.0;3
39;ANDINA;HUILA;SAN AGUSTÍN;41668;Alta;15/08/2026;-;-;-;3
40;ORINOQUÍA;META;CUBARRAL;50223;Alta;15/08/2026;15.8;127.0;27.0;3
41;ORINOQUÍA;META;RESTREPO;50606;Alta;15/08/2026;28.0;215.9;28.0;3
42;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Alta;15/08/2026;31.6;126.6;25.0;3
43;ORINOQUÍA;META;VILLAVICENCIO;50001;Alta;15/08/2026;19.9;130.7;26.0;3
44;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;15/08/2026;11.9;70.7;29.0;3
45;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Alta;15/08/2026;12.0;103.2;30.0;3
46;ANDINA;SANTANDER;SAN VICENTE DE CHUCURÍ;68689;Alta;15/08/2026;27.6;36.8;19.0;3
47;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;15/08/2026;35.2;120.0;24.0;3
48;ANDINA;ANTIOQUIA;ANORÍ;05040;Baja;15/08/2026;38.2;55.9;18.0;1
49;ANDINA;ANTIOQUIA;CARACOLÍ;05142;Baja;15/08/2026;51.9;68.3;21.0;1
50;ANDINA;ANTIOQUIA;EL BAGRE;05250;Baja;15/08/2026;31.6;65.9;19.0;1
51;ANDINA;ANTIOQUIA;MACEO;05425;Baja;15/08/2026;46.2;58.5;22.0;1
52;ANDINA;ANTIOQUIA;NECOCLÍ;05490;Baja;15/08/2026;50.0;56.1;21.0;1
53;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Baja;15/08/2026;35.3;46.4;21.0;1
54;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Baja;15/08/2026;30.6;41.2;17.0;1
55;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Baja;15/08/2026;39.9;71.0;20.0;1
56;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Baja;15/08/2026;29.8;93.3;21.0;1
57;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Baja;15/08/2026;39.5;81.7;21.0;1
58;ANDINA;ANTIOQUIA;SEGOVIA;05736;Baja;15/08/2026;47.7;69.1;20.0;1
59;ANDINA;ANTIOQUIA;VEGACHÍ;05858;Baja;15/08/2026;38.7;52.9;21.0;1
60;ANDINA;ANTIOQUIA;YALÍ;05885;Baja;15/08/2026;39.5;62.8;20.0;1
61;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Baja;15/08/2026;35.4;61.3;21.0;1
62;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Baja;15/08/2026;36.1;53.5;18.0;1
63;ORINOQUÍA;ARAUCA;FORTUL;81300;Baja;15/08/2026;15.0;22.3;25.0;1
64;CARIBE;BOLÍVAR;CANTAGALLO;13160;Baja;15/08/2026;38.9;62.7;21.0;1
65;CARIBE;BOLÍVAR;MONTECRISTO;13458;Baja;15/08/2026;24.4;42.6;17.0;1
66;CARIBE;BOLÍVAR;SAN PABLO;13670;Baja;15/08/2026;30.3;80.5;19.0;1
67;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Baja;15/08/2026;22.8;45.6;16.0;1
68;ANDINA;BOYACÁ;BERBEO;15090;Baja;15/08/2026;26.7;56.8;30.0;1
69;ANDINA;BOYACÁ;GARAGOA;15299;Baja;15/08/2026;23.3;52.4;27.0;1
70;ANDINA;BOYACÁ;SAN EDUARDO;15660;Baja;15/08/2026;24.0;48.0;30.0;1
71;ANDINA;BOYACÁ;SANTANA;15686;Baja;15/08/2026;46.8;50.6;23.0;1
72;ANDINA;BOYACÁ;SOMONDOCO;15761;Baja;15/08/2026;24.9;71.9;27.0;1
73;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;15/08/2026;12.3;78.6;28.0;1
74;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Baja;15/08/2026;4.7;44.4;28.0;1
75;ANDINA;CUNDINAMARCA;FOSCA;25281;Baja;15/08/2026;5.0;60.5;28.0;1
76;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Baja;15/08/2026;10.7;72.9;30.0;1
77;ANDINA;CUNDINAMARCA;JUNÍN;25372;Baja;15/08/2026;12.7;44.3;30.0;1
78;ANDINA;CUNDINAMARCA;UBALÁ;25839;Baja;15/08/2026;19.6;77.1;29.0;1
79;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Baja;15/08/2026;-;-;-;1
80;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Baja;15/08/2026;30.5;32.9;16.0;1
81;AMAZONÍA;PUTUMAYO;ORITO;86320;Baja;15/08/2026;10.8;21.1;28.0;1
82;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Baja;15/08/2026;16.4;69.6;28.0;1
83;ANDINA;SANTANDER;AGUADA;68013;Baja;15/08/2026;42.5;89.0;24.0;1
84;ANDINA;SANTANDER;CHARALÁ;68167;Baja;15/08/2026;41.7;48.4;22.0;1
85;ANDINA;SANTANDER;CHIMA;68176;Baja;15/08/2026;34.3;54.1;21.0;1
86;ANDINA;SANTANDER;CONFINES;68209;Baja;15/08/2026;43.4;62.1;22.0;1
87;ANDINA;SANTANDER;CONTRATACIÓN;68211;Baja;15/08/2026;38.7;111.8;21.0;1
88;ANDINA;SANTANDER;EL GUACAMAYO;68245;Baja;15/08/2026;30.0;93.1;20.0;1
89;ANDINA;SANTANDER;GUADALUPE;68320;Baja;15/08/2026;41.0;83.8;22.0;1
90;ANDINA;SANTANDER;GUAPOTÁ;68322;Baja;15/08/2026;39.6;58.8;21.0;1
91;ANDINA;SANTANDER;LA PAZ;68397;Baja;15/08/2026;30.7;73.1;22.0;1
92;ANDINA;SANTANDER;OCAMONTE;68498;Baja;15/08/2026;41.6;66.1;21.0;1
93;ANDINA;SANTANDER;OIBA;68500;Baja;15/08/2026;48.1;61.2;22.0;1
94;ANDINA;SANTANDER;PALMAS DEL SOCORRO;68524;Baja;15/08/2026;37.8;44.1;22.0;1
95;ANDINA;SANTANDER;PÁRAMO;68533;Baja;15/08/2026;45.3;82.1;23.0;1
96;ANDINA;SANTANDER;SAN BENITO;68673;Baja;15/08/2026;36.3;49.8;19.0;1
97;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Baja;15/08/2026;25.1;80.0;23.0;1
98;ANDINA;SANTANDER;SOCORRO;68755;Baja;15/08/2026;33.2;62.4;22.0;1
99;ANDINA;SANTANDER;SUAITA;68770;Baja;15/08/2026;51.3;56.0;24.0;1
100;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;Baja;15/08/2026;37.6;80.3;21.0;1
101;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;15/08/2026;20.1;55.8;15.0;1
102;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Baja;15/08/2026;16.6;33.2;19.0;1
103;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;15/08/2026;46.8;68.2;19.0;2
104;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;15/08/2026;35.7;46.2;14.0;2
105;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;15/08/2026;30.1;33.9;18.0;2
106;ANDINA;ANTIOQUIA;MURINDÓ;05475;Moderada;15/08/2026;51.4;68.0;16.0;2
107;ANDINA;ANTIOQUIA;REMEDIOS;05604;Moderada;15/08/2026;46.7;54.8;21.0;2
108;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;15/08/2026;43.3;92.6;24.0;2
109;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Moderada;15/08/2026;56.0;74.2;18.0;2
110;ORINOQUÍA;ARAUCA;SARAVENA;81736;Moderada;15/08/2026;30.8;51.8;26.0;2
111;ORINOQUÍA;ARAUCA;TAME;81794;Moderada;15/08/2026;19.9;33.9;23.0;2
112;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;15/08/2026;27.1;76.6;27.0;2
113;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;15/08/2026;16.9;69.4;30.0;2
114;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Moderada;15/08/2026;42.0;97.8;30.0;2
115;ANDINA;BOYACÁ;CHITA;15183;Moderada;15/08/2026;16.5;39.9;19.0;2
116;ANDINA;BOYACÁ;CHIVOR;15236;Moderada;15/08/2026;21.1;73.8;27.0;2
117;ANDINA;BOYACÁ;CUBARÁ;15223;Moderada;15/08/2026;32.1;59.0;27.0;2
118;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;15/08/2026;39.6;116.1;30.0;2
119;ANDINA;BOYACÁ;MACANAL;15425;Moderada;15/08/2026;35.2;84.2;27.0;2
120;ANDINA;BOYACÁ;MIRAFLORES;15455;Moderada;15/08/2026;28.8;67.9;30.0;2
121;ANDINA;BOYACÁ;MONGUA;15464;Moderada;15/08/2026;30.6;68.7;28.0;2
122;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;15/08/2026;33.7;129.7;30.0;2
123;ANDINA;BOYACÁ;PISBA;15550;Moderada;15/08/2026;77.5;121.0;26.0;2
124;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;15/08/2026;39.5;84.8;30.0;2
125;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;15/08/2026;31.7;123.4;28.0;2
126;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;15/08/2026;43.0;98.3;29.0;2
127;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;15/08/2026;26.6;40.1;19.0;2
128;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;15/08/2026;53.5;88.2;28.0;2
129;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;15/08/2026;37.6;53.2;30.0;2
130;ORINOQUÍA;CASANARE;HATO COROZAL;85125;Moderada;15/08/2026;29.4;64.3;22.0;2
131;ORINOQUÍA;CASANARE;MONTERREY;85162;Moderada;15/08/2026;37.3;88.8;28.0;2
132;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;15/08/2026;39.0;88.4;30.0;2
133;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;15/08/2026;30.1;120.1;28.0;2
134;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;15/08/2026;34.8;72.2;27.0;2
135;PACÍFICO;CAUCA;GUAPI;19318;Moderada;15/08/2026;36.2;85.1;21.0;2
136;PACÍFICO;CAUCA;SANTA ROSA;19701;Moderada;15/08/2026;9.6;39.9;26.0;2
137;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Moderada;15/08/2026;44.5;126.1;25.0;2
138;PACÍFICO;CHOCÓ;ACANDÍ;27006;Moderada;15/08/2026;50.6;93.7;22.0;2
139;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Moderada;15/08/2026;39.9;109.6;22.0;2
140;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Moderada;15/08/2026;10.4;40.3;29.0;2
141;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;15/08/2026;4.8;58.3;26.0;2
142;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;15/08/2026;18.3;142.5;28.0;2
143;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;15/08/2026;19.6;105.8;26.0;2
144;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;15/08/2026;6.3;196.4;28.0;2
145;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;15/08/2026;19.9;49.4;23.0;2
146;ORINOQUÍA;META;ACACÍAS;50006;Moderada;15/08/2026;15.7;154.8;28.0;2
147;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Moderada;15/08/2026;24.4;46.3;26.0;2
148;ORINOQUÍA;META;CUMARAL;50226;Moderada;15/08/2026;19.0;99.9;26.0;2
149;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;15/08/2026;25.6;128.5;28.0;2
150;ORINOQUÍA;META;EL CASTILLO;50251;Moderada;15/08/2026;27.2;144.8;25.0;2
151;ORINOQUÍA;META;EL DORADO;50270;Moderada;15/08/2026;20.5;145.2;27.0;2
152;ORINOQUÍA;META;GUAMAL;50318;Moderada;15/08/2026;12.2;109.3;27.0;2
153;ORINOQUÍA;META;LEJANÍAS;50400;Moderada;15/08/2026;32.9;128.7;25.0;2
154;ORINOQUÍA;META;MESETAS;50330;Moderada;15/08/2026;29.0;112.8;25.0;2
155;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;15/08/2026;24.7;117.6;29.0;2
156;ORINOQUÍA;META;VISTAHERMOSA;50711;Moderada;15/08/2026;13.2;67.8;25.0;2
157;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Moderada;15/08/2026;48.8;199.6;29.0;2
158;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Moderada;15/08/2026;22.3;107.0;29.0;2
159;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Moderada;15/08/2026;25.4;25.8;13.0;2
160;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Moderada;15/08/2026;21.7;21.9;10.0;2
161;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;Moderada;15/08/2026;31.0;31.6;16.0;2
162;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Moderada;15/08/2026;-;-;-;2
163;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Moderada;15/08/2026;14.0;40.8;27.0;2
164;ANDINA;SANTANDER;BETULIA;68092;Moderada;15/08/2026;38.0;51.1;16.0;2
