OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
1;ANDINA;ANTIOQUIA;APARTAD”;05045;Alta;58.5;162.0;26.0;08/07/2026;3
2;ANDINA;BOYAC¡;ALMEIDA;15022;Alta;11.6;149.8;29.0;08/07/2026;3
3;ANDINA;BOYAC¡;CUBAR¡;15223;Alta;19.1;138.0;25.0;08/07/2026;3
4;ANDINA;BOYAC¡;MACANAL;15425;Alta;14.8;165.0;30.0;08/07/2026;3
5;ANDINA;BOYAC¡;PAYA;15533;Alta;24.6;195.0;24.0;08/07/2026;3
6;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;Alta;-;-;-;08/07/2026;3
7;ORINOQUÕA;CASANARE;MONTERREY;85162;Alta;20.6;155.9;28.0;08/07/2026;3
8;ORINOQUÕA;CASANARE;NUNCHÕA;85225;Alta;20.8;172.3;23.0;08/07/2026;3
9;ORINOQUÕA;CASANARE;T¡MARA;85400;Alta;23.9;184.3;23.0;08/07/2026;3
10;ORINOQUÕA;CASANARE;YOPAL;85001;Alta;17.3;202.1;24.0;08/07/2026;3
11;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;Alta;17.5;156.2;27.0;08/07/2026;3
12;PACÕFICO;CHOC”;BAGAD”;27073;Alta;48.4;148.1;22.0;08/07/2026;3
13;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Alta;32.0;168.5;25.0;08/07/2026;3
14;PACÕFICO;CHOC”;BOJAY¡;27099;Alta;23.2;100.4;22.0;08/07/2026;3
15;PACÕFICO;CHOC”;C…RTEGUI;27160;Alta;80.1;246.3;24.0;08/07/2026;3
16;PACÕFICO;CHOC”;LLOR”;27413;Alta;79.5;221.9;24.0;08/07/2026;3
17;PACÕFICO;CHOC”;QUIBD”;27001;Alta;45.3;179.3;23.0;08/07/2026;3
18;PACÕFICO;CHOC”;TAD”;27787;Alta;44.2;139.4;22.0;08/07/2026;3
19;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;38.7;170.3;29.0;08/07/2026;3
20;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;19.3;160.2;29.0;08/07/2026;3
21;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Alta;36.1;111.5;22.0;08/07/2026;3
22;CARIBE;C”RDOBA;TIERRALTA;23807;Alta;32.0;117.9;24.0;08/07/2026;3
23;ORINOQUÕA;META;ACACÕAS;50006;Alta;45.0;173.2;29.0;08/07/2026;3
24;ORINOQUÕA;META;CUBARRAL;50223;Alta;19.5;112.3;28.0;08/07/2026;3
25;ORINOQUÕA;META;CUMARAL;50226;Alta;22.2;195.5;23.0;08/07/2026;3
26;ORINOQUÕA;META;EL CALVARIO;50245;Alta;28.3;118.4;30.0;08/07/2026;3
27;ORINOQUÕA;META;EL CASTILLO;50251;Alta;26.6;151.4;27.0;08/07/2026;3
28;ORINOQUÕA;META;RESTREPO;50606;Alta;58.5;195.9;30.0;08/07/2026;3
29;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;Alta;16.4;144.4;26.0;08/07/2026;3
30;ORINOQUÕA;META;URIBE;50370;Alta;13.5;66.3;24.0;08/07/2026;3
31;ORINOQUÕA;META;VILLAVICENCIO;50001;Alta;41.7;184.3;26.0;08/07/2026;3
32;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;9.6;140.9;25.0;08/07/2026;3
33;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;15.1;113.9;29.0;08/07/2026;3
34;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;24.6;218.1;30.0;08/07/2026;3
35;ANDINA;SANTANDER;CONTRATACI”N;68211;Alta;17.5;150.7;19.0;08/07/2026;3
36;ANDINA;SANTANDER;SUAITA;68770;Alta;-;-;-;08/07/2026;3
37;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;25.5;70.2;24.0;08/07/2026;3
38;ANDINA;ANTIOQUIA;BRICE—O;05107;Baja;12.0;76.1;23.0;08/07/2026;1
39;ANDINA;ANTIOQUIA;C¡CERES;05120;Baja;35.9;87.5;17.0;08/07/2026;1
40;ANDINA;ANTIOQUIA;MURIND”;05475;Baja;22.0;38.8;18.0;08/07/2026;1
41;ANDINA;ANTIOQUIA;VALDIVIA;05854;Baja;15.0;95.5;22.0;08/07/2026;1
42;ORINOQUÕA;ARAUCA;FORTUL;81300;Baja;22.4;98.5;24.0;08/07/2026;1
43;ORINOQUÕA;ARAUCA;TAME;81794;Baja;19.2;94.1;23.0;08/07/2026;1
44;ANDINA;BOYAC¡;AQUITANIA;15047;Baja;12.5;89.0;28.0;08/07/2026;1
45;ANDINA;BOYAC¡;BERBEO;15090;Baja;10.1;112.0;30.0;08/07/2026;1
46;ANDINA;BOYAC¡;GARAGOA;15299;Baja;9.6;82.9;30.0;08/07/2026;1
47;ANDINA;BOYAC¡;GUAYAT¡;15325;Baja;8.3;134.2;29.0;08/07/2026;1
48;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Baja;14.4;38.3;23.0;08/07/2026;1
49;ANDINA;BOYAC¡;MIRAFLORES;15455;Baja;10.7;126.4;30.0;08/07/2026;1
50;ANDINA;BOYAC¡;MONGUA;15464;Baja;11.7;78.6;26.0;08/07/2026;1
51;ANDINA;BOYAC¡;SAN EDUARDO;15660;Baja;13.2;96.7;30.0;08/07/2026;1
52;ANDINA;BOYAC¡;SOCOT¡;15755;Baja;17.3;45.8;21.0;08/07/2026;1
53;ANDINA;BOYAC¡;SOMONDOCO;15761;Baja;9.4;129.3;27.0;08/07/2026;1
54;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Baja;6.3;68.2;28.0;08/07/2026;1
55;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Baja;17.1;89.6;29.0;08/07/2026;1
56;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Baja;21.3;109.0;25.0;08/07/2026;1
57;ORINOQUÕA;CASANARE;PORE;85263;Baja;13.3;136.6;24.0;08/07/2026;1
58;ORINOQUÕA;CASANARE;VILLANUEVA;85440;Baja;22.6;127.6;23.0;08/07/2026;1
59;PACÕFICO;CAUCA;PIAMONTE;19533;Baja;13.3;119.6;29.0;08/07/2026;1
60;PACÕFICO;CHOC”;ACANDÕ;27006;Baja;18.7;88.7;25.0;08/07/2026;1
61;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;Baja;40.2;61.7;22.0;08/07/2026;1
62;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Baja;5.6;37.2;28.0;08/07/2026;1
63;ANDINA;CUNDINAMARCA;FOSCA;25281;Baja;9.5;47.5;27.0;08/07/2026;1
64;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;6.4;122.7;28.0;08/07/2026;1
65;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;8.8;125.5;29.0;08/07/2026;1
66;ANDINA;CUNDINAMARCA;JUNÕN;25372;Baja;6.6;71.2;28.0;08/07/2026;1
67;ANDINA;HUILA;PALESTINA;41530;Baja;9.5;108.1;28.0;08/07/2026;1
68;ANDINA;HUILA;PITALITO;41551;Baja;7.5;87.0;27.0;08/07/2026;1
69;ANDINA;HUILA;SAN AGUSTÕN;41668;Baja;4.7;60.6;27.0;08/07/2026;1
70;ORINOQUÕA;META;LEJANÕAS;50400;Baja;19.2;144.1;27.0;08/07/2026;1
71;ORINOQUÕA;META;VISTAHERMOSA;50711;Baja;22.5;128.5;26.0;08/07/2026;1
72;PACÕFICO;NARI—O;RICAURTE;52612;Baja;20.1;62.8;28.0;08/07/2026;1
73;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Baja;8.9;79.9;29.0;08/07/2026;1
74;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Baja;15.2;112.6;25.0;08/07/2026;1
75;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Baja;12.6;102.6;30.0;08/07/2026;1
76;ANDINA;RISARALDA;PUEBLO RICO;66572;Baja;17.7;17.7;15.0;08/07/2026;1
77;ANDINA;SANTANDER;AGUADA;68013;Baja;-;-;-;08/07/2026;1
78;ANDINA;SANTANDER;CHARAL¡;68167;Baja;-;-;-;08/07/2026;1
79;ANDINA;SANTANDER;CHIMA;68176;Baja;-;-;-;08/07/2026;1
80;ANDINA;SANTANDER;EL GUACAMAYO;68245;Baja;14.9;128.7;22.0;08/07/2026;1
81;ANDINA;SANTANDER;EL PE—”N;68250;Baja;20.5;70.8;23.0;08/07/2026;1
82;ANDINA;SANTANDER;ENCINO;68264;Baja;-;-;-;08/07/2026;1
83;ANDINA;SANTANDER;GUADALUPE;68320;Baja;-;-;-;08/07/2026;1
84;ANDINA;SANTANDER;GUAPOT¡;68322;Baja;-;-;-;08/07/2026;1
85;ANDINA;SANTANDER;G¡MBITA;68298;Baja;-;-;-;08/07/2026;1
86;ANDINA;SANTANDER;LA PAZ;68397;Baja;21.0;100.7;24.0;08/07/2026;1
87;ANDINA;SANTANDER;SANTA HELENA DEL OP”N;68720;Baja;13.1;110.0;19.0;08/07/2026;1
88;ANDINA;SANTANDER;V…LEZ;68861;Baja;15.8;72.2;21.0;08/07/2026;1
89;PACÕFICO;VALLE DEL CAUCA;BOLÕVAR;76100;Baja;37.5;41.6;13.0;08/07/2026;1
90;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Baja;35.9;45.2;15.0;08/07/2026;1
91;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;43.8;156.3;26.0;08/07/2026;2
92;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Moderada;50.8;160.0;26.0;08/07/2026;2
93;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;20.1;26.9;16.0;08/07/2026;2
94;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;24.6;107.1;21.0;08/07/2026;2
95;ANDINA;ANTIOQUIA;MUTAT¡;05480;Moderada;43.1;119.5;25.0;08/07/2026;2
96;ANDINA;ANTIOQUIA;TARAZ¡;05790;Moderada;32.4;116.7;20.0;08/07/2026;2
97;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;25.9;108.2;25.0;08/07/2026;2
98;ORINOQUÕA;ARAUCA;SARAVENA;81736;Moderada;22.4;102.4;23.0;08/07/2026;2
