OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;APARTAD”;05045;ALTA;58.5;162.0;26.0;07/08/2026
2;ANDINA;BOYAC¡;ALMEIDA;15022;ALTA;11.6;149.8;29.0;07/08/2026
3;ANDINA;BOYAC¡;CUBAR¡;15223;ALTA;19.1;138.0;25.0;07/08/2026
4;ANDINA;BOYAC¡;MACANAL;15425;ALTA;14.8;165.0;30.0;07/08/2026
5;ANDINA;BOYAC¡;PAYA;15533;ALTA;24.6;195.0;24.0;07/08/2026
6;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;ALTA;;;;07/08/2026
7;ORINOQUÕA;CASANARE;MONTERREY;85162;ALTA;20.6;155.9;28.0;07/08/2026
8;ORINOQUÕA;CASANARE;NUNCHÕA;85225;ALTA;20.8;172.3;23.0;07/08/2026
9;ORINOQUÕA;CASANARE;T¡MARA;85400;ALTA;23.9;184.3;23.0;07/08/2026
10;ORINOQUÕA;CASANARE;YOPAL;85001;ALTA;17.3;202.1;24.0;07/08/2026
11;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;ALTA;17.5;156.2;27.0;07/08/2026
12;PACÕFICO;CHOC”;BAGAD”;27073;ALTA;48.4;148.1;22.0;07/08/2026
13;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;ALTA;32.0;168.5;25.0;07/08/2026
14;PACÕFICO;CHOC”;BOJAY¡;27099;ALTA;23.2;100.4;22.0;07/08/2026
15;PACÕFICO;CHOC”;C…RTEGUI;27160;ALTA;80.1;246.3;24.0;07/08/2026
16;PACÕFICO;CHOC”;LLOR”;27413;ALTA;79.5;221.9;24.0;07/08/2026
17;PACÕFICO;CHOC”;QUIBD”;27001;ALTA;45.3;179.3;23.0;07/08/2026
18;PACÕFICO;CHOC”;TAD”;27787;ALTA;44.2;139.4;22.0;07/08/2026
19;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;38.7;170.3;29.0;07/08/2026
20;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;19.3;160.2;29.0;07/08/2026
21;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;ALTA;36.1;111.5;22.0;07/08/2026
22;CARIBE;C”RDOBA;TIERRALTA;23807;ALTA;32.0;117.9;24.0;07/08/2026
23;ORINOQUÕA;META;ACACÕAS;50006;ALTA;45.0;173.2;29.0;07/08/2026
24;ORINOQUÕA;META;CUBARRAL;50223;ALTA;19.5;112.3;28.0;07/08/2026
25;ORINOQUÕA;META;CUMARAL;50226;ALTA;22.2;195.5;23.0;07/08/2026
26;ORINOQUÕA;META;EL CALVARIO;50245;ALTA;28.3;118.4;30.0;07/08/2026
27;ORINOQUÕA;META;EL CASTILLO;50251;ALTA;26.6;151.4;27.0;07/08/2026
28;ORINOQUÕA;META;RESTREPO;50606;ALTA;58.5;195.9;30.0;07/08/2026
29;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;ALTA;16.4;144.4;26.0;07/08/2026
30;ORINOQUÕA;META;URIBE;50370;ALTA;13.5;66.3;24.0;07/08/2026
31;ORINOQUÕA;META;VILLAVICENCIO;50001;ALTA;41.7;184.3;26.0;07/08/2026
32;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;9.6;140.9;25.0;07/08/2026
33;AMAZONÕA;PUTUMAYO;MOCOA;86001;ALTA;15.1;113.9;29.0;07/08/2026
34;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;24.6;218.1;30.0;07/08/2026
35;ANDINA;SANTANDER;CONTRATACI”N;68211;ALTA;17.5;150.7;19.0;07/08/2026
36;ANDINA;SANTANDER;SUAITA;68770;ALTA;;;;07/08/2026
37;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;25.5;70.2;24.0;07/08/2026
38;ANDINA;ANTIOQUIA;BRICE—O;05107;BAJA;12.0;76.1;23.0;07/08/2026
39;ANDINA;ANTIOQUIA;C¡CERES;05120;BAJA;35.9;87.5;17.0;07/08/2026
40;ANDINA;ANTIOQUIA;MURIND”;05475;BAJA;22.0;38.8;18.0;07/08/2026
41;ANDINA;ANTIOQUIA;VALDIVIA;05854;BAJA;15.0;95.5;22.0;07/08/2026
42;ORINOQUÕA;ARAUCA;FORTUL;81300;BAJA;22.4;98.5;24.0;07/08/2026
43;ORINOQUÕA;ARAUCA;TAME;81794;BAJA;19.2;94.1;23.0;07/08/2026
44;ANDINA;BOYAC¡;AQUITANIA;15047;BAJA;12.5;89.0;28.0;07/08/2026
45;ANDINA;BOYAC¡;BERBEO;15090;BAJA;10.1;112.0;30.0;07/08/2026
46;ANDINA;BOYAC¡;GARAGOA;15299;BAJA;9.6;82.9;30.0;07/08/2026
47;ANDINA;BOYAC¡;GUAYAT¡;15325;BAJA;8.3;134.2;29.0;07/08/2026
48;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;BAJA;14.4;38.3;23.0;07/08/2026
49;ANDINA;BOYAC¡;MIRAFLORES;15455;BAJA;10.7;126.4;30.0;07/08/2026
50;ANDINA;BOYAC¡;MONGUA;15464;BAJA;11.7;78.6;26.0;07/08/2026
51;ANDINA;BOYAC¡;SAN EDUARDO;15660;BAJA;13.2;96.7;30.0;07/08/2026
52;ANDINA;BOYAC¡;SOCOT¡;15755;BAJA;17.3;45.8;21.0;07/08/2026
53;ANDINA;BOYAC¡;SOMONDOCO;15761;BAJA;9.4;129.3;27.0;07/08/2026
54;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;BAJA;6.3;68.2;28.0;07/08/2026
55;ORINOQUÕA;CASANARE;CH¡MEZA;85015;BAJA;17.1;89.6;29.0;07/08/2026
56;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;BAJA;21.3;109.0;25.0;07/08/2026
57;ORINOQUÕA;CASANARE;PORE;85263;BAJA;13.3;136.6;24.0;07/08/2026
58;ORINOQUÕA;CASANARE;VILLANUEVA;85440;BAJA;22.6;127.6;23.0;07/08/2026
59;PACÕFICO;CAUCA;PIAMONTE;19533;BAJA;13.3;119.6;29.0;07/08/2026
60;PACÕFICO;CHOC”;ACANDÕ;27006;BAJA;18.7;88.7;25.0;07/08/2026
61;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;BAJA;40.2;61.7;22.0;07/08/2026
62;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;BAJA;5.6;37.2;28.0;07/08/2026
63;ANDINA;CUNDINAMARCA;FOSCA;25281;BAJA;9.5;47.5;27.0;07/08/2026
64;ANDINA;CUNDINAMARCA;GACHET¡;25297;BAJA;6.4;122.7;28.0;07/08/2026
65;ANDINA;CUNDINAMARCA;GAMA;25299;BAJA;8.8;125.5;29.0;07/08/2026
66;ANDINA;CUNDINAMARCA;JUNÕN;25372;BAJA;6.6;71.2;28.0;07/08/2026
67;ANDINA;HUILA;PALESTINA;41530;BAJA;9.5;108.1;28.0;07/08/2026
68;ANDINA;HUILA;PITALITO;41551;BAJA;7.5;87.0;27.0;07/08/2026
69;ANDINA;HUILA;SAN AGUSTÕN;41668;BAJA;4.7;60.6;27.0;07/08/2026
70;ORINOQUÕA;META;LEJANÕAS;50400;BAJA;19.2;144.1;27.0;07/08/2026
