OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ANORÍ;05040;ALTA;55.4;144.4;20.0;31/07/2026
2;ANDINA;ANTIOQUIA;CÁCERES;05120;ALTA;56.6;174.9;18.0;31/07/2026
3;ANDINA;ANTIOQUIA;EL BAGRE;05250;ALTA;72.1;207.8;16.0;31/07/2026
4;ANDINA;ANTIOQUIA;TARAZÁ;05790;ALTA;48.5;160.1;20.0;31/07/2026
5;ANDINA;ANTIOQUIA;YARUMAL;05887;ALTA;59.6;114.0;19.0;31/07/2026
6;ANDINA;ANTIOQUIA;ZARAGOZA;05895;ALTA;65.9;193.4;17.0;31/07/2026
7;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;18.0;98.8;27.0;31/07/2026
8;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;19.6;106.6;28.0;31/07/2026
9;ORINOQUÍA;ARAUCA;TAME;81794;ALTA;17.7;84.9;25.0;31/07/2026
10;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;ALTA;35.2;139.5;30.0;31/07/2026
11;ANDINA;BOYACÁ;CHIVOR;15236;ALTA;28.3;134.4;27.0;31/07/2026
12;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;10.0;115.5;28.0;31/07/2026
13;ANDINA;BOYACÁ;MACANAL;15425;ALTA;42.3;117.4;27.0;31/07/2026
14;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;ALTA;54.2;161.6;30.0;31/07/2026
15;ANDINA;BOYACÁ;SANTA MARÍA;15690;ALTA;33.4;201.2;29.0;31/07/2026
16;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;34.8;134.7;29.0;31/07/2026
17;ORINOQUÍA;CASANARE;SABANALARGA;85300;ALTA;54.6;143.5;29.0;31/07/2026
18;ORINOQUÍA;CASANARE;VILLANUEVA;85440;ALTA;36.1;131.2;28.0;31/07/2026
19;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;3.6;113.4;26.0;31/07/2026
20;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;20.6;55.5;26.0;31/07/2026
21;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;11.5;148.7;27.0;31/07/2026
22;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;77.1;195.1;27.0;31/07/2026
23;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;56.0;143.5;26.0;31/07/2026
24;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;34.8;207.2;26.0;31/07/2026
25;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;61.8;113.6;22.0;31/07/2026
26;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;73.0;194.5;26.0;31/07/2026
27;PACÍFICO;CHOCÓ;NUQUÍ;27495;ALTA;68.0;186.0;27.0;31/07/2026
28;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;43.2;215.7;25.0;31/07/2026
29;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;63.0;218.1;25.0;31/07/2026
30;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;68.9;150.5;27.0;31/07/2026
31;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;13.0;188.0;28.0;31/07/2026
32;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;21.5;154.9;30.0;31/07/2026
