OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
1;ANDINA;ANTIOQUIA;APARTADÓ;05045;Alta;43.0;239.3;24.0;11/08/2026;3
2;ORINOQUÍA;CASANARE;MONTERREY;85162;Alta;15.4;92.8;28.0;11/08/2026;3
3;PACÍFICO;CAUCA;SANTA ROSA;19701;Alta;14.3;55.8;26.0;11/08/2026;3
4;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;Alta;19.0;166.8;24.0;11/08/2026;3
5;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Alta;17.9;90.8;21.0;11/08/2026;3
6;PACÍFICO;CHOCÓ;NÓVITA;27491;Alta;48.9;214.5;24.0;11/08/2026;3
7;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Alta;31.1;182.5;23.0;11/08/2026;3
8;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Alta;37.0;209.2;24.0;11/08/2026;3
9;PACÍFICO;CHOCÓ;UNGUÍA;27800;Alta;52.8;180.8;23.0;11/08/2026;3
10;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;11.9;188.6;29.0;11/08/2026;3
11;ORINOQUÍA;META;CUBARRAL;50223;Alta;2.6;119.7;27.0;11/08/2026;3
12;ORINOQUÍA;META;EL CASTILLO;50251;Alta;1.6;136.2;26.0;11/08/2026;3
13;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Alta;4.0;122.6;25.0;11/08/2026;3
14;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;25.6;110.5;30.0;11/08/2026;3
15;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Alta;28.9;139.7;30.0;11/08/2026;3
16;ANDINA;ANTIOQUIA;CISNEROS;05190;Baja;-;-;-;11/08/2026;1
17;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;Baja;-;-;-;11/08/2026;1
18;ANDINA;ANTIOQUIA;GUATAPÉ;05321;Baja;-;-;-;11/08/2026;1
19;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Baja;-;-;-;11/08/2026;1
20;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Baja;-;-;-;11/08/2026;1
21;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Baja;-;-;-;11/08/2026;1
22;ORINOQUÍA;ARAUCA;FORTUL;81300;Baja;28.3;42.1;25.0;11/08/2026;1
