OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;APARTADÓ;05045;ALTA;43.0;239.3;24.0;08/11/2026
2;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;15.4;92.8;28.0;08/11/2026
3;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;14.3;55.8;26.0;08/11/2026
4;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;19.0;166.8;24.0;08/11/2026
5;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;17.9;90.8;21.0;08/11/2026
6;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;48.9;214.5;24.0;08/11/2026
7;PACÍFICO;CHOCÓ;RIOSUCIO;27615;ALTA;31.1;182.5;23.0;08/11/2026
8;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;37.0;209.2;24.0;08/11/2026
9;PACÍFICO;CHOCÓ;UNGUÍA;27800;ALTA;52.8;180.8;23.0;08/11/2026
10;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;11.9;188.6;29.0;08/11/2026
11;ORINOQUÍA;META;CUBARRAL;50223;ALTA;2.6;119.7;27.0;08/11/2026
12;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;1.6;136.2;26.0;08/11/2026
13;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;4.0;122.6;25.0;08/11/2026
14;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;25.6;110.5;30.0;08/11/2026
15;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;28.9;139.7;30.0;08/11/2026
16;ANDINA;ANTIOQUIA;CISNEROS;05190;BAJA;;;;08/11/2026
17;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;BAJA;;;;08/11/2026
18;ANDINA;ANTIOQUIA;GUATAPÉ;05321;BAJA;;;;08/11/2026
19;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;BAJA;;;;08/11/2026
20;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;BAJA;;;;08/11/2026
21;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;BAJA;;;;08/11/2026
22;ORINOQUÍA;ARAUCA;FORTUL;81300;BAJA;28.3;42.1;25.0;08/11/2026
23;ANDINA;BOYACÁ;CHIVOR;15236;BAJA;14.2;70.5;27.0;08/11/2026
24;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;BAJA;23.0;91.4;30.0;08/11/2026
25;ANDINA;BOYACÁ;MONGUA;15464;BAJA;21.7;55.9;28.0;08/11/2026
26;ANDINA;BOYACÁ;PÁEZ;15514;BAJA;20.0;68.1;30.0;08/11/2026
27;ANDINA;BOYACÁ;SOCOTÁ;15755;BAJA;22.6;35.2;17.0;08/11/2026
28;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;BAJA;14.3;123.2;27.0;08/11/2026
29;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;BAJA;16.3;66.4;23.0;08/11/2026
30;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;BAJA;16.5;87.1;27.0;08/11/2026
31;AMAZONÍA;CAQUETÁ;MORELIA;18479;BAJA;12.9;104.0;26.0;08/11/2026
32;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;15.1;107.1;28.0;08/11/2026
33;ORINOQUÍA;CASANARE;HATO COROZAL;85125;BAJA;11.3;65.5;23.0;08/11/2026
34;ORINOQUÍA;CASANARE;NUNCHÍA;85225;BAJA;40.5;81.2;24.0;08/11/2026
35;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;BAJA;13.7;64.9;25.0;08/11/2026
36;ORINOQUÍA;CASANARE;PORE;85263;BAJA;29.9;99.8;21.0;08/11/2026
37;ORINOQUÍA;CASANARE;SABANALARGA;85300;BAJA;14.3;132.3;28.0;08/11/2026
38;ORINOQUÍA;CASANARE;SÁCAMA;85315;BAJA;21.3;60.8;22.0;08/11/2026
39;PACÍFICO;CAUCA;GUAPI;19318;BAJA;12.4;130.2;22.0;08/11/2026
40;PACÍFICO;CAUCA;TIMBIQUÍ;19809;BAJA;9.2;134.2;25.0;08/11/2026
41;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;12.0;101.4;22.0;08/11/2026
42;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;BAJA;16.0;121.7;21.0;08/11/2026
43;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;BAJA;20.9;61.2;22.0;08/11/2026
44;ANDINA;CUNDINAMARCA;GACHALÁ;25293;BAJA;9.8;89.1;30.0;08/11/2026
45;ANDINA;CUNDINAMARCA;JUNÍN;25372;BAJA;2.7;36.0;30.0;08/11/2026
46;ANDINA;HUILA;ACEVEDO;41006;BAJA;9.6;83.5;26.0;08/11/2026
47;ORINOQUÍA;META;LA MACARENA;50350;BAJA;17.0;126.0;22.0;08/11/2026
48;ORINOQUÍA;META;LEJANÍAS;50400;BAJA;;;;08/11/2026
49;ORINOQUÍA;META;MESETAS;50330;BAJA;10.9;123.5;25.0;08/11/2026
50;AMAZONÍA;PUTUMAYO;ORITO;86320;BAJA;15.5;34.4;28.0;08/11/2026
51;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;17.7;57.5;30.0;08/11/2026
52;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;BAJA;18.7;58.7;30.0;08/11/2026
53;ANDINA;SANTANDER;AGUADA;68013;BAJA;;;;08/11/2026
54;ANDINA;SANTANDER;CHIMA;68176;BAJA;;;;08/11/2026
55;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;BAJA;;;;08/11/2026
56;ANDINA;SANTANDER;EL GUACAMAYO;68245;BAJA;;;;08/11/2026
57;ANDINA;SANTANDER;GUADALUPE;68320;BAJA;;;;08/11/2026
58;ANDINA;SANTANDER;LA PAZ;68397;BAJA;;;;08/11/2026
59;ANDINA;SANTANDER;VALLE DE SAN JOSÉ;68855;BAJA;;;;08/11/2026
60;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;MODERADA;;;;08/11/2026
61;ANDINA;ANTIOQUIA;CAREPA;05147;MODERADA;61.6;230.8;24.0;08/11/2026
62;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;MODERADA;55.0;237.2;24.0;08/11/2026
63;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;6.0;20.8;18.0;08/11/2026
64;ANDINA;ANTIOQUIA;MUTATÁ;05480;MODERADA;25.1;147.2;22.0;08/11/2026
65;ANDINA;ANTIOQUIA;SAN ROQUE;05670;MODERADA;;;;08/11/2026
66;ANDINA;ANTIOQUIA;TURBO;05837;MODERADA;47.1;157.6;23.0;08/11/2026
67;ORINOQUÍA;ARAUCA;SARAVENA;81736;MODERADA;48.7;77.3;26.0;08/11/2026
68;ANDINA;BOYACÁ;ALMEIDA;15022;MODERADA;16.6;64.9;27.0;08/11/2026
69;ANDINA;BOYACÁ;AQUITANIA;15047;MODERADA;19.2;72.0;30.0;08/11/2026
70;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;MODERADA;17.2;60.5;30.0;08/11/2026
71;ANDINA;BOYACÁ;MACANAL;15425;MODERADA;20.7;63.5;27.0;08/11/2026
