OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;15/07/2026
2;CARIBE;ATLÁNTICO;PIOJÓ;08549;ALTA;15/07/2026
3;CARIBE;ATLÁNTICO;USIACURÍ;08849;ALTA;15/07/2026
4;CARIBE;CESAR;VALLEDUPAR;20001;ALTA;15/07/2026
5;ANDINA;CUNDINAMARCA;ALBÁN;25019;ALTA;15/07/2026
6;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;ALTA;15/07/2026
7;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;ALTA;15/07/2026
8;ANDINA;CUNDINAMARCA;APULO;25599;ALTA;15/07/2026
9;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;15/07/2026
10;ANDINA;CUNDINAMARCA;BELTRÁN;25086;ALTA;15/07/2026
11;ANDINA;CUNDINAMARCA;BITUIMA;25095;ALTA;15/07/2026
12;ANDINA;CUNDINAMARCA;CABRERA;25120;ALTA;15/07/2026
13;ANDINA;CUNDINAMARCA;CACHIPAY;25123;ALTA;15/07/2026
14;ANDINA;CUNDINAMARCA;CAPARRAPÍ;25148;ALTA;15/07/2026
15;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;ALTA;15/07/2026
16;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;15/07/2026
17;ANDINA;CUNDINAMARCA;GUADUAS;25320;ALTA;15/07/2026
18;ANDINA;CUNDINAMARCA;GUAYABAL DE SÍQUIMA;25328;ALTA;15/07/2026
19;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;15/07/2026
20;ANDINA;CUNDINAMARCA;LA MESA;25386;ALTA;15/07/2026
21;ANDINA;CUNDINAMARCA;LA PEÑA;25398;ALTA;15/07/2026
22;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;15/07/2026
23;ANDINA;CUNDINAMARCA;NIMAIMA;25489;ALTA;15/07/2026
24;ANDINA;CUNDINAMARCA;NOCAIMA;25491;ALTA;15/07/2026
25;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;15/07/2026
26;ANDINA;CUNDINAMARCA;PULÍ;25580;ALTA;15/07/2026
27;ANDINA;CUNDINAMARCA;QUEBRADANEGRA;25592;ALTA;15/07/2026
28;ANDINA;CUNDINAMARCA;QUIPILE;25596;ALTA;15/07/2026
29;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;15/07/2026
30;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;15/07/2026
31;ANDINA;CUNDINAMARCA;SASAIMA;25718;ALTA;15/07/2026
32;ANDINA;CUNDINAMARCA;TIBACUY;25805;ALTA;15/07/2026
33;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;15/07/2026
34;ANDINA;CUNDINAMARCA;VIANÍ;25867;ALTA;15/07/2026
35;ANDINA;CUNDINAMARCA;VILLETA;25875;ALTA;15/07/2026
36;ANDINA;CUNDINAMARCA;VIOTÁ;25878;ALTA;15/07/2026
37;ANDINA;CUNDINAMARCA;ÚTICA;25851;ALTA;15/07/2026
38;ANDINA;HUILA;AIPE;41016;ALTA;15/07/2026
39;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;15/07/2026
40;CARIBE;LA GUAJIRA;BARRANCAS;44078;ALTA;15/07/2026
41;CARIBE;LA GUAJIRA;HATONUEVO;44378;ALTA;15/07/2026
42;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;15/07/2026
43;CARIBE;LA GUAJIRA;URUMITA;44855;ALTA;15/07/2026
44;CARIBE;MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;47692;ALTA;15/07/2026
45;ANDINA;NORTE DE SANTANDER;LOS PATIOS;54405;ALTA;15/07/2026
46;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;ALTA;15/07/2026
47;ANDINA;NORTE DE SANTANDER;VILLA DEL ROSARIO;54874;ALTA;15/07/2026
48;ANDINA;TOLIMA;ALVARADO;73026;ALTA;15/07/2026
49;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;15/07/2026
50;ANDINA;TOLIMA;ARMERO;73055;ALTA;15/07/2026
51;ANDINA;TOLIMA;ATACO;73067;ALTA;15/07/2026
52;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;ALTA;15/07/2026
53;ANDINA;TOLIMA;CASABIANCA;73152;ALTA;15/07/2026
54;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;15/07/2026
55;ANDINA;TOLIMA;COELLO;73200;ALTA;15/07/2026
56;ANDINA;TOLIMA;COYAIMA;73217;ALTA;15/07/2026
57;ANDINA;TOLIMA;CUNDAY;73226;ALTA;15/07/2026
58;ANDINA;TOLIMA;DOLORES;73236;ALTA;15/07/2026
59;ANDINA;TOLIMA;ESPINAL;73268;ALTA;15/07/2026
60;ANDINA;TOLIMA;FALAN;73270;ALTA;15/07/2026
61;ANDINA;TOLIMA;FLANDES;73275;ALTA;15/07/2026
62;ANDINA;TOLIMA;FRESNO;73283;ALTA;15/07/2026
63;ANDINA;TOLIMA;GUAMO;73319;ALTA;15/07/2026
64;ANDINA;TOLIMA;HONDA;73349;ALTA;15/07/2026
65;ANDINA;TOLIMA;IBAGUÉ;73001;ALTA;15/07/2026
66;ANDINA;TOLIMA;ICONONZO;73352;ALTA;15/07/2026
67;ANDINA;TOLIMA;LÉRIDA;73408;ALTA;15/07/2026
68;ANDINA;TOLIMA;LÍBANO;73411;ALTA;15/07/2026
69;ANDINA;TOLIMA;MELGAR;73449;ALTA;15/07/2026
70;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;15/07/2026
71;ANDINA;TOLIMA;ORTEGA;73504;ALTA;15/07/2026
72;ANDINA;TOLIMA;PALOCABILDO;73520;ALTA;15/07/2026
73;ANDINA;TOLIMA;PIEDRAS;73547;ALTA;15/07/2026
74;ANDINA;TOLIMA;PRADO;73563;ALTA;15/07/2026
75;ANDINA;TOLIMA;PURIFICACIÓN;73585;ALTA;15/07/2026
76;ANDINA;TOLIMA;RIOBLANCO;73616;ALTA;15/07/2026
77;ANDINA;TOLIMA;RONCESVALLES;73622;ALTA;15/07/2026
78;ANDINA;TOLIMA;ROVIRA;73624;ALTA;15/07/2026
79;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;15/07/2026
80;ANDINA;TOLIMA;SAN ANTONIO;73675;ALTA;15/07/2026
81;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;15/07/2026
82;ANDINA;TOLIMA;SAN SEBASTIÁN DE MARIQUITA;73443;ALTA;15/07/2026
83;ANDINA;TOLIMA;SUÁREZ;73770;ALTA;15/07/2026
84;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;ALTA;15/07/2026
