OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
119;ANDINA;BOYACÁ;GÁMEZA;15296;Baja;14.0;14.2;14.0;11/09/2026;1
120;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Baja;11.9;39.2;23.0;11/09/2026;1
121;ANDINA;BOYACÁ;PÁEZ;15514;Baja;21.7;82.0;30.0;11/09/2026;1
122;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Baja;22.0;73.6;28.0;11/09/2026;1
123;ANDINA;BOYACÁ;SANTA MARÍA;15690;Baja;23.7;85.3;29.0;11/09/2026;1
124;ANDINA;BOYACÁ;SANTANA;15686;Baja;45.4;51.7;23.0;11/09/2026;1
125;ANDINA;CALDAS;SAMANÁ;17662;Baja;28.4;42.5;16.0;11/09/2026;1
126;ANDINA;CALDAS;VICTORIA;17867;Baja;25.0;44.8;12.0;11/09/2026;1
127;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Baja;13.3;43.9;24.0;11/09/2026;1
128;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;Baja;15.7;75.1;28.0;11/09/2026;1
129;AMAZONÍA;CAQUETÁ;MORELIA;18479;Baja;22.7;59.7;28.0;11/09/2026;1
130;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Baja;24.5;87.5;30.0;11/09/2026;1
131;ORINOQUÍA;CASANARE;LA SALINA;85136;Baja;23.0;37.3;22.0;11/09/2026;1
132;ORINOQUÍA;CASANARE;SABANALARGA;85300;Baja;26.1;76.6;28.0;11/09/2026;1
133;ORINOQUÍA;CASANARE;TAURAMENA;85410;Baja;26.9;54.2;24.0;11/09/2026;1
134;PACÍFICO;CAUCA;ARGELIA;19050;Baja;20.6;28.7;13.0;11/09/2026;1
135;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Baja;14.5;91.4;30.0;11/09/2026;1
136;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Baja;9.1;42.2;26.0;11/09/2026;1
137;ANDINA;CUNDINAMARCA;QUETAME;25594;Baja;10.4;65.0;28.0;11/09/2026;1
138;ANDINA;CUNDINAMARCA;UBALÁ;25839;Baja;17.8;89.5;29.0;11/09/2026;1
139;CARIBE;CÓRDOBA;CANALETE;23090;Baja;47.0;63.1;21.0;11/09/2026;1
140;ORINOQUÍA;META;CUBARRAL;50223;Baja;13.7;55.8;26.0;11/09/2026;1
141;ORINOQUÍA;META;CUMARAL;50226;Baja;15.9;31.1;24.0;11/09/2026;1
142;ORINOQUÍA;META;EL CASTILLO;50251;Baja;19.2;54.2;26.0;11/09/2026;1
143;ORINOQUÍA;META;GUAMAL;50318;Baja;13.6;45.2;26.0;11/09/2026;1
144;ORINOQUÍA;META;LA MACARENA;50350;Baja;16.9;48.9;25.0;11/09/2026;1
145;ORINOQUÍA;META;LEJANÍAS;50400;Baja;-;-;-;11/09/2026;1
146;ORINOQUÍA;META;SAN JUANITO;50686;Baja;12.3;100.7;30.0;11/09/2026;1
147;PACÍFICO;NARIÑO;BARBACOAS;52079;Baja;15.0;48.0;29.0;11/09/2026;1
148;PACÍFICO;NARIÑO;EL CHARCO;52250;Baja;39.8;63.3;21.0;11/09/2026;1
149;PACÍFICO;NARIÑO;MAGÜÍ;52427;Baja;25.8;74.6;27.0;11/09/2026;1
150;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Baja;-;-;-;11/09/2026;1
151;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;Baja;48.6;69.2;23.0;11/09/2026;1
152;ANDINA;NORTE DE SANTANDER;CHITAGÁ;54174;Baja;9.2;78.5;28.0;11/09/2026;1
153;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;Baja;-;-;-;11/09/2026;1
154;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Baja;15.5;54.4;30.0;11/09/2026;1
155;ANDINA;SANTANDER;ARATOCA;68051;Baja;51.3;61.7;18.0;11/09/2026;1
156;ANDINA;SANTANDER;CEPITÁ;68160;Baja;35.9;41.2;18.0;11/09/2026;1
157;ANDINA;SANTANDER;CHIPATÁ;68179;Baja;51.2;54.5;20.0;11/09/2026;1
158;ANDINA;SANTANDER;ENCINO;68264;Baja;19.2;19.7;18.0;11/09/2026;1
159;ANDINA;SANTANDER;GUAVATÁ;68324;Baja;42.7;44.3;16.0;11/09/2026;1
160;ANDINA;SANTANDER;GÜEPSA;68327;Baja;43.3;44.2;19.0;11/09/2026;1
161;ANDINA;SANTANDER;JORDÁN;68370;Baja;58.0;62.7;17.0;11/09/2026;1
162;ANDINA;SANTANDER;LOS SANTOS;68418;Baja;46.3;48.1;20.0;11/09/2026;1
163;ANDINA;SANTANDER;PIEDECUESTA;68547;Baja;35.7;39.3;21.0;11/09/2026;1
164;ANDINA;SANTANDER;PUERTO PARRA;68573;Baja;54.0;61.0;23.0;11/09/2026;1
165;ANDINA;SANTANDER;SAN BENITO;68673;Baja;46.2;53.0;21.0;11/09/2026;1
166;ANDINA;SANTANDER;SAN JOAQUÍN;68682;Baja;46.0;49.5;20.0;11/09/2026;1
167;ANDINA;ANTIOQUIA;APARTADÓ;05045;Moderada;35.2;66.4;26.0;11/09/2026;2
168;ANDINA;ANTIOQUIA;ARBOLETES;05051;Moderada;51.8;72.3;22.0;11/09/2026;2
169;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;Moderada;43.0;96.7;26.0;11/09/2026;2
170;ANDINA;ANTIOQUIA;COPACABANA;05212;Moderada;31.0;36.3;18.0;11/09/2026;2
171;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;29.1;30.2;20.0;11/09/2026;2
172;ANDINA;ANTIOQUIA;GUADALUPE;05315;Moderada;50.2;86.0;24.0;11/09/2026;2
173;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;30.0;72.0;24.0;11/09/2026;2
174;ANDINA;ANTIOQUIA;MURINDÓ;05475;Moderada;49.2;54.8;19.0;11/09/2026;2
175;ANDINA;ANTIOQUIA;MUTATÁ;05480;Moderada;57.0;91.4;25.0;11/09/2026;2
176;ANDINA;ANTIOQUIA;NECOCLÍ;05490;Moderada;65.7;83.6;24.0;11/09/2026;2
177;ANDINA;ANTIOQUIA;PEÑOL;05541;Moderada;33.5;34.5;24.0;11/09/2026;2
178;ANDINA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;05664;Moderada;23.1;56.3;20.0;11/09/2026;2
179;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;Moderada;57.9;75.3;20.0;11/09/2026;2
180;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;43.9;94.9;23.0;11/09/2026;2
181;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;54.2;92.7;25.0;11/09/2026;2
182;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Moderada;28.8;52.2;23.0;11/09/2026;2
183;CARIBE;BOLÍVAR;ARENAL;13042;Moderada;40.9;71.7;17.0;11/09/2026;2
184;CARIBE;BOLÍVAR;MORALES;13473;Moderada;32.0;58.7;16.0;11/09/2026;2
185;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;Moderada;38.4;40.2;19.0;11/09/2026;2
186;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;23.6;80.5;28.0;11/09/2026;2
187;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;16.2;64.1;30.0;11/09/2026;2
188;ANDINA;BOYACÁ;CHITA;15183;Moderada;22.7;42.2;23.0;11/09/2026;2
189;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;30.2;112.4;30.0;11/09/2026;2
190;ANDINA;BOYACÁ;MACANAL;15425;Moderada;32.1;82.9;28.0;11/09/2026;2
191;ANDINA;BOYACÁ;MONGUA;15464;Moderada;35.1;69.2;30.0;11/09/2026;2
192;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;37.6;116.7;30.0;11/09/2026;2
193;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;35.0;46.0;25.0;11/09/2026;2
194;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;Moderada;19.7;80.8;26.0;11/09/2026;2
195;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Moderada;26.4;104.0;26.0;11/09/2026;2
196;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;24.2;81.6;28.0;11/09/2026;2
197;ORINOQUÍA;CASANARE;MONTERREY;85162;Moderada;29.7;65.4;28.0;11/09/2026;2
198;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;28.5;98.9;30.0;11/09/2026;2
199;PACÍFICO;CAUCA;EL TAMBO;19256;Moderada;15.8;50.9;17.0;11/09/2026;2
200;PACÍFICO;CAUCA;GUAPI;19318;Moderada;41.1;94.9;25.0;11/09/2026;2
201;PACÍFICO;CAUCA;PIAMONTE;19533;Moderada;33.1;95.7;26.0;11/09/2026;2
202;PACÍFICO;CAUCA;SANTA ROSA;19701;Moderada;15.9;54.4;27.0;11/09/2026;2
203;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Moderada;37.9;178.3;27.0;11/09/2026;2
204;CARIBE;CESAR;AGUSTÍN CODAZZI;20013;Moderada;39.3;53.9;20.0;11/09/2026;2
205;CARIBE;CESAR;BECERRIL;20045;Moderada;40.7;59.4;19.0;11/09/2026;2
206;PACÍFICO;CHOCÓ;CONDOTO;27205;Moderada;37.1;226.1;27.0;11/09/2026;2
207;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Moderada;50.6;117.6;25.0;11/09/2026;2
208;PACÍFICO;CHOCÓ;ISTMINA;27361;Moderada;32.6;160.1;29.0;11/09/2026;2
209;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Moderada;40.4;219.0;29.0;11/09/2026;2
210;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Moderada;36.9;108.3;19.0;11/09/2026;2
211;PACÍFICO;CHOCÓ;SIPÍ;27745;Moderada;29.6;73.8;15.0;11/09/2026;2
212;PACÍFICO;CHOCÓ;UNGUÍA;27800;Moderada;51.0;95.9;26.0;11/09/2026;2
213;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;Moderada;12.8;33.6;30.0;11/09/2026;2
214;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;16.6;61.0;29.0;11/09/2026;2
215;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Moderada;32.0;71.9;22.0;11/09/2026;2
216;CARIBE;CÓRDOBA;MONTERÍA;23001;Moderada;49.2;60.3;21.0;11/09/2026;2
217;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;Moderada;28.9;81.6;21.0;11/09/2026;2
218;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;42.1;75.1;24.0;11/09/2026;2
219;CARIBE;CÓRDOBA;VALENCIA;23855;Moderada;43.2;61.6;22.0;11/09/2026;2
220;ORINOQUÍA;META;ACACÍAS;50006;Moderada;19.7;60.0;27.0;11/09/2026;2
221;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;11.5;100.4;30.0;11/09/2026;2
222;ORINOQUÍA;META;VILLAVICENCIO;50001;Moderada;19.3;46.8;26.0;11/09/2026;2
223;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Moderada;43.8;48.8;17.0;11/09/2026;2
224;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Moderada;38.1;42.4;16.0;11/09/2026;2
225;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Moderada;60.8;84.0;16.0;11/09/2026;2
226;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Moderada;50.4;60.2;17.0;11/09/2026;2
227;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Moderada;50.6;79.5;17.0;11/09/2026;2
228;AMAZONÍA;PUTUMAYO;ORITO;86320;Moderada;15.8;59.3;27.0;11/09/2026;2
229;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Moderada;22.7;97.0;29.0;11/09/2026;2
230;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Moderada;35.6;104.1;26.0;11/09/2026;2
231;ANDINA;SANTANDER;AGUADA;68013;Moderada;54.8;75.5;22.0;11/09/2026;2
232;ANDINA;SANTANDER;BARICHARA;68079;Moderada;67.4;70.0;18.0;11/09/2026;2
233;ANDINA;SANTANDER;BOLÍVAR;68101;Moderada;49.5;52.1;20.0;11/09/2026;2
234;ANDINA;SANTANDER;CHARALÁ;68167;Moderada;64.5;68.8;20.0;11/09/2026;2
235;ANDINA;SANTANDER;CHIMA;68176;Moderada;82.7;88.8;23.0;11/09/2026;2
236;ANDINA;SANTANDER;CONTRATACIÓN;68211;Moderada;63.8;76.4;21.0;11/09/2026;2
237;ANDINA;SANTANDER;COROMORO;68217;Moderada;44.4;44.7;18.0;11/09/2026;2
238;ANDINA;SANTANDER;CURITÍ;68229;Moderada;66.0;72.7;19.0;11/09/2026;2
239;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;Moderada;36.7;38.5;20.0;11/09/2026;2
240;ANDINA;SANTANDER;EL GUACAMAYO;68245;Moderada;51.3;63.1;23.0;11/09/2026;2
241;ANDINA;SANTANDER;EL PEÑÓN;68250;Moderada;53.2;56.8;23.0;11/09/2026;2
242;ANDINA;SANTANDER;GALÁN;68296;Moderada;65.8;69.9;20.0;11/09/2026;2
243;ANDINA;SANTANDER;GUADALUPE;68320;Moderada;69.9;88.7;22.0;11/09/2026;2
244;ANDINA;SANTANDER;GUAPOTÁ;68322;Moderada;83.5;93.7;22.0;11/09/2026;2
245;ANDINA;SANTANDER;HATO;68344;Moderada;63.8;67.3;22.0;11/09/2026;2
246;ANDINA;SANTANDER;LA PAZ;68397;Moderada;51.7;63.2;23.0;11/09/2026;2
247;ANDINA;SANTANDER;LANDÁZURI;68385;Moderada;49.4;55.6;22.0;11/09/2026;2
248;ANDINA;SANTANDER;MOGOTES;68464;Moderada;54.8;65.4;21.0;11/09/2026;2
249;ANDINA;SANTANDER;OIBA;68500;Moderada;74.8;94.4;22.0;11/09/2026;2
250;ANDINA;SANTANDER;SAN GIL;68679;Moderada;81.6;85.0;21.0;11/09/2026;2
251;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Moderada;56.7;63.6;24.0;11/09/2026;2
252;ANDINA;SANTANDER;SIMACOTA;68745;Moderada;58.1;62.5;23.0;11/09/2026;2
253;ANDINA;SANTANDER;VILLANUEVA;68872;Moderada;62.4;65.6;18.0;11/09/2026;2
254;ANDINA;SANTANDER;VÉLEZ;68861;Moderada;50.4;53.7;20.0;11/09/2026;2
