OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;YARUMAL;05887;ALTA;;;;08/01/2026
2;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;18.1;86.5;25.0;08/01/2026
3;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;80.6;192.6;27.0;08/01/2026
4;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;57.2;87.9;22.0;08/01/2026
5;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;47.6;135.4;26.0;08/01/2026
6;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;92.6;236.5;26.0;08/01/2026
7;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;121.9;267.6;25.0;08/01/2026
8;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;ALTA;102.2;155.8;26.0;08/01/2026
9;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;98.2;205.9;26.0;08/01/2026
10;PACÍFICO;CHOCÓ;ISTMINA;27361;ALTA;81.2;196.4;26.0;08/01/2026
11;PACÍFICO;CHOCÓ;JURADÓ;27372;ALTA;45.6;94.2;26.0;08/01/2026
12;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;68.3;112.8;25.0;08/01/2026
13;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;ALTA;100.1;248.4;25.0;08/01/2026
14;PACÍFICO;CHOCÓ;NUQUÍ;27495;ALTA;85.1;196.5;27.0;08/01/2026
15;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;107.5;248.1;25.0;08/01/2026
16;PACÍFICO;CHOCÓ;RIOSUCIO;27615;ALTA;64.9;115.9;25.0;08/01/2026
17;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;119.1;248.5;25.0;08/01/2026
18;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;88.3;173.9;27.0;08/01/2026
19;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;ALTA;47.6;109.9;19.0;08/01/2026
20;PACÍFICO;CHOCÓ;SIPÍ;27745;ALTA;52.6;96.2;15.0;08/01/2026
21;PACÍFICO;CHOCÓ;TADÓ;27787;ALTA;76.4;128.1;21.0;08/01/2026
22;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;48.3;173.0;28.0;08/01/2026
23;ANDINA;CUNDINAMARCA;QUETAME;25594;ALTA;43.2;145.5;27.0;08/01/2026
24;ORINOQUÍA;META;CUBARRAL;50223;ALTA;6.2;140.7;28.0;08/01/2026
25;ORINOQUÍA;META;RESTREPO;50606;ALTA;35.4;178.8;29.0;08/01/2026
26;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;29.0;130.9;28.0;08/01/2026
27;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;22.8;83.6;29.0;08/01/2026
28;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;25.2;104.3;29.0;08/01/2026
29;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;17.2;102.8;25.0;08/01/2026
