OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ABEJORRAL;05002;ALTA;08/02/2026
2;ANDINA;ANTIOQUIA;ARMENIA;05059;ALTA;08/02/2026
3;ANDINA;ANTIOQUIA;CONCORDIA;05209;ALTA;08/02/2026
4;ANDINA;ANTIOQUIA;FREDONIA;05282;ALTA;08/02/2026
5;ANDINA;ANTIOQUIA;JERICÓ;05368;ALTA;08/02/2026
6;ANDINA;ANTIOQUIA;LA PINTADA;05390;ALTA;08/02/2026
7;ANDINA;ANTIOQUIA;LIBORINA;05411;ALTA;08/02/2026
8;ANDINA;ANTIOQUIA;MONTEBELLO;05467;ALTA;08/02/2026
9;ANDINA;ANTIOQUIA;OLAYA;05501;ALTA;08/02/2026
10;ANDINA;ANTIOQUIA;SANTA BÁRBARA;05679;ALTA;08/02/2026
11;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;ALTA;08/02/2026
12;ANDINA;ANTIOQUIA;SOPETRÁN;05761;ALTA;08/02/2026
13;ANDINA;ANTIOQUIA;TITIRIBÍ;05809;ALTA;08/02/2026
14;ANDINA;ANTIOQUIA;TÁMESIS;05789;ALTA;08/02/2026
15;CARIBE;ATLÁNTICO;BARANOA;08078;ALTA;08/02/2026
16;CARIBE;ATLÁNTICO;BARRANQUILLA;08001;ALTA;08/02/2026
17;CARIBE;ATLÁNTICO;GALAPA;08296;ALTA;08/02/2026
18;CARIBE;ATLÁNTICO;JUAN DE ACOSTA;08372;ALTA;08/02/2026
19;CARIBE;ATLÁNTICO;LURUACO;08421;ALTA;08/02/2026
20;CARIBE;ATLÁNTICO;MALAMBO;08433;ALTA;08/02/2026
21;CARIBE;ATLÁNTICO;PALMAR DE VARELA;08520;ALTA;08/02/2026
22;CARIBE;ATLÁNTICO;PIOJÓ;08549;ALTA;08/02/2026
23;CARIBE;ATLÁNTICO;POLONUEVO;08558;ALTA;08/02/2026
24;CARIBE;ATLÁNTICO;PONEDERA;08560;ALTA;08/02/2026
25;CARIBE;ATLÁNTICO;PUERTO COLOMBIA;08573;ALTA;08/02/2026
26;CARIBE;ATLÁNTICO;REPELÓN;08606;ALTA;08/02/2026
27;CARIBE;ATLÁNTICO;SABANAGRANDE;08634;ALTA;08/02/2026
28;CARIBE;ATLÁNTICO;SABANALARGA;08638;ALTA;08/02/2026
29;CARIBE;ATLÁNTICO;SANTO TOMÁS;08685;ALTA;08/02/2026
30;CARIBE;ATLÁNTICO;SOLEDAD;08758;ALTA;08/02/2026
31;CARIBE;ATLÁNTICO;TUBARÁ;08832;ALTA;08/02/2026
32;CARIBE;ATLÁNTICO;USIACURÍ;08849;ALTA;08/02/2026
33;CARIBE;BOLÍVAR;CARTAGENA DE INDIAS;13001;ALTA;08/02/2026
34;CARIBE;BOLÍVAR;SANTA CATALINA;13673;ALTA;08/02/2026
35;ANDINA;BOYACÁ;BELÉN;15087;ALTA;08/02/2026
36;ANDINA;BOYACÁ;BETÉITIVA;15092;ALTA;08/02/2026
37;ANDINA;BOYACÁ;CERINZA;15162;ALTA;08/02/2026
38;ANDINA;BOYACÁ;CHÍQUIZA;15232;ALTA;08/02/2026
39;ANDINA;BOYACÁ;CORRALES;15215;ALTA;08/02/2026
40;ANDINA;BOYACÁ;CUCAITA;15224;ALTA;08/02/2026
41;ANDINA;BOYACÁ;DUITAMA;15238;ALTA;08/02/2026
42;ANDINA;BOYACÁ;FIRAVITOBA;15272;ALTA;08/02/2026
43;ANDINA;BOYACÁ;FLORESTA;15276;ALTA;08/02/2026
44;ANDINA;BOYACÁ;NOBSA;15491;ALTA;08/02/2026
45;ANDINA;BOYACÁ;PAIPA;15516;ALTA;08/02/2026
46;ANDINA;BOYACÁ;RÁQUIRA;15600;ALTA;08/02/2026
47;ANDINA;BOYACÁ;SAMACÁ;15646;ALTA;08/02/2026
48;ANDINA;BOYACÁ;SAN MIGUEL DE SEMA;15676;ALTA;08/02/2026
49;ANDINA;BOYACÁ;SANTA ROSA DE VITERBO;15693;ALTA;08/02/2026
50;ANDINA;BOYACÁ;SORA;15762;ALTA;08/02/2026
51;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;ALTA;08/02/2026
52;ANDINA;BOYACÁ;SÁCHICA;15638;ALTA;08/02/2026
53;ANDINA;BOYACÁ;TIBASOSA;15806;ALTA;08/02/2026
54;ANDINA;BOYACÁ;TINJACÁ;15808;ALTA;08/02/2026
55;ANDINA;BOYACÁ;TUNJA;15001;ALTA;08/02/2026
56;ANDINA;CALDAS;ARANZAZU;17050;ALTA;08/02/2026
57;ANDINA;CALDAS;FILADELFIA;17272;ALTA;08/02/2026
58;ANDINA;CALDAS;MANIZALES;17001;ALTA;08/02/2026
59;ANDINA;CALDAS;MARULANDA;17446;ALTA;08/02/2026
60;ANDINA;CALDAS;NEIRA;17486;ALTA;08/02/2026
61;ANDINA;CALDAS;PENSILVANIA;17541;ALTA;08/02/2026
62;ANDINA;CALDAS;SALAMINA;17653;ALTA;08/02/2026
63;PACÍFICO;CAUCA;ALMAGUER;19022;ALTA;08/02/2026
64;PACÍFICO;CAUCA;ARGELIA;19050;ALTA;08/02/2026
65;PACÍFICO;CAUCA;BALBOA;19075;ALTA;08/02/2026
66;PACÍFICO;CAUCA;BOLÍVAR;19100;ALTA;08/02/2026
67;PACÍFICO;CAUCA;BUENOS AIRES;19110;ALTA;08/02/2026
68;PACÍFICO;CAUCA;CAJIBÍO;19130;ALTA;08/02/2026
69;PACÍFICO;CAUCA;CALDONO;19137;ALTA;08/02/2026
70;PACÍFICO;CAUCA;CALOTO;19142;ALTA;08/02/2026
71;PACÍFICO;CAUCA;CORINTO;19212;ALTA;08/02/2026
72;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;08/02/2026
73;PACÍFICO;CAUCA;FLORENCIA;19290;ALTA;08/02/2026
74;PACÍFICO;CAUCA;JAMBALÓ;19364;ALTA;08/02/2026
75;PACÍFICO;CAUCA;LA SIERRA;19392;ALTA;08/02/2026
76;PACÍFICO;CAUCA;LA VEGA;19397;ALTA;08/02/2026
77;PACÍFICO;CAUCA;MERCADERES;19450;ALTA;08/02/2026
78;PACÍFICO;CAUCA;MORALES;19473;ALTA;08/02/2026
79;PACÍFICO;CAUCA;PATÍA;19532;ALTA;08/02/2026
80;PACÍFICO;CAUCA;PIENDAMÓ - TUNÍA;19548;ALTA;08/02/2026
81;PACÍFICO;CAUCA;POPAYÁN;19001;ALTA;08/02/2026
82;PACÍFICO;CAUCA;PURACÉ;19585;ALTA;08/02/2026
83;PACÍFICO;CAUCA;PÁEZ;19517;ALTA;08/02/2026
84;PACÍFICO;CAUCA;ROSAS;19622;ALTA;08/02/2026
85;PACÍFICO;CAUCA;SANTANDER DE QUILICHAO;19698;ALTA;08/02/2026
86;PACÍFICO;CAUCA;SILVIA;19743;ALTA;08/02/2026
87;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;ALTA;08/02/2026
88;PACÍFICO;CAUCA;SUCRE;19785;ALTA;08/02/2026
89;PACÍFICO;CAUCA;SUÁREZ;19780;ALTA;08/02/2026
90;PACÍFICO;CAUCA;TIMBÍO;19807;ALTA;08/02/2026
91;PACÍFICO;CAUCA;TORIBÍO;19821;ALTA;08/02/2026
92;PACÍFICO;CAUCA;TOTORÓ;19824;ALTA;08/02/2026
93;CARIBE;CESAR;AGUACHICA;20011;ALTA;08/02/2026
94;CARIBE;CESAR;GAMARRA;20295;ALTA;08/02/2026
95;CARIBE;CESAR;SAN MARTÍN;20770;ALTA;08/02/2026
96;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;ALTA;08/02/2026
97;ANDINA;CUNDINAMARCA;ALBÁN;25019;ALTA;08/02/2026
98;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;ALTA;08/02/2026
99;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;ALTA;08/02/2026
100;ANDINA;CUNDINAMARCA;APULO;25599;ALTA;08/02/2026
101;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;08/02/2026
102;ANDINA;CUNDINAMARCA;BELTRÁN;25086;ALTA;08/02/2026
103;ANDINA;CUNDINAMARCA;BITUIMA;25095;ALTA;08/02/2026
104;ANDINA;CUNDINAMARCA;BOJACÁ;25099;ALTA;08/02/2026
105;ANDINA;CUNDINAMARCA;CACHIPAY;25123;ALTA;08/02/2026
106;ANDINA;CUNDINAMARCA;CAPARRAPÍ;25148;ALTA;08/02/2026
107;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;ALTA;08/02/2026
108;ANDINA;CUNDINAMARCA;COGUA;25200;ALTA;08/02/2026
109;ANDINA;CUNDINAMARCA;EL COLEGIO;25245;ALTA;08/02/2026
110;ANDINA;CUNDINAMARCA;EL PEÑÓN;25258;ALTA;08/02/2026
111;ANDINA;CUNDINAMARCA;EL ROSAL;25260;ALTA;08/02/2026
112;ANDINA;CUNDINAMARCA;FACATATIVÁ;25269;ALTA;08/02/2026
113;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;08/02/2026
114;ANDINA;CUNDINAMARCA;FÚQUENE;25288;ALTA;08/02/2026
115;ANDINA;CUNDINAMARCA;GIRARDOT;25307;ALTA;08/02/2026
116;ANDINA;CUNDINAMARCA;GUACHETÁ;25317;ALTA;08/02/2026
117;ANDINA;CUNDINAMARCA;GUADUAS;25320;ALTA;08/02/2026
118;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;ALTA;08/02/2026
119;ANDINA;CUNDINAMARCA;GUAYABAL DE SÍQUIMA;25328;ALTA;08/02/2026
120;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;ALTA;08/02/2026
121;ANDINA;CUNDINAMARCA;LA MESA;25386;ALTA;08/02/2026
122;ANDINA;CUNDINAMARCA;LA PALMA;25394;ALTA;08/02/2026
123;ANDINA;CUNDINAMARCA;LA PEÑA;25398;ALTA;08/02/2026
124;ANDINA;CUNDINAMARCA;LA VEGA;25402;ALTA;08/02/2026
125;ANDINA;CUNDINAMARCA;MADRID;25430;ALTA;08/02/2026
126;ANDINA;CUNDINAMARCA;NARIÑO;25483;ALTA;08/02/2026
127;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;08/02/2026
128;ANDINA;CUNDINAMARCA;NIMAIMA;25489;ALTA;08/02/2026
129;ANDINA;CUNDINAMARCA;NOCAIMA;25491;ALTA;08/02/2026
130;ANDINA;CUNDINAMARCA;PACHO;25513;ALTA;08/02/2026
131;ANDINA;CUNDINAMARCA;PAIME;25518;ALTA;08/02/2026
132;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;08/02/2026
133;ANDINA;CUNDINAMARCA;PULÍ;25580;ALTA;08/02/2026
134;ANDINA;CUNDINAMARCA;QUEBRADANEGRA;25592;ALTA;08/02/2026
135;ANDINA;CUNDINAMARCA;QUIPILE;25596;ALTA;08/02/2026
136;ANDINA;CUNDINAMARCA;RICAURTE;25612;ALTA;08/02/2026
137;ANDINA;CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;25645;ALTA;08/02/2026
138;ANDINA;CUNDINAMARCA;SAN CAYETANO;25653;ALTA;08/02/2026
139;ANDINA;CUNDINAMARCA;SAN FRANCISCO;25658;ALTA;08/02/2026
140;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;ALTA;08/02/2026
141;ANDINA;CUNDINAMARCA;SASAIMA;25718;ALTA;08/02/2026
142;ANDINA;CUNDINAMARCA;SILVANIA;25743;ALTA;08/02/2026
143;ANDINA;CUNDINAMARCA;SIMIJACA;25745;ALTA;08/02/2026
144;ANDINA;CUNDINAMARCA;SUBACHOQUE;25769;ALTA;08/02/2026
145;ANDINA;CUNDINAMARCA;SUPATÁ;25777;ALTA;08/02/2026
146;ANDINA;CUNDINAMARCA;SUSA;25779;ALTA;08/02/2026
147;ANDINA;CUNDINAMARCA;TAUSA;25793;ALTA;08/02/2026
148;ANDINA;CUNDINAMARCA;TENA;25797;ALTA;08/02/2026
149;ANDINA;CUNDINAMARCA;TIBACUY;25805;ALTA;08/02/2026
150;ANDINA;CUNDINAMARCA;TOCAIMA;25815;ALTA;08/02/2026
151;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;ALTA;08/02/2026
152;ANDINA;CUNDINAMARCA;VERGARA;25862;ALTA;08/02/2026
153;ANDINA;CUNDINAMARCA;VIANÍ;25867;ALTA;08/02/2026
154;ANDINA;CUNDINAMARCA;VILLAGÓMEZ;25871;ALTA;08/02/2026
155;ANDINA;CUNDINAMARCA;VILLETA;25875;ALTA;08/02/2026
156;ANDINA;CUNDINAMARCA;VIOTÁ;25878;ALTA;08/02/2026
157;ANDINA;CUNDINAMARCA;YACOPÍ;25885;ALTA;08/02/2026
158;ANDINA;CUNDINAMARCA;ZIPACÓN;25898;ALTA;08/02/2026
159;ANDINA;CUNDINAMARCA;ZIPAQUIRÁ;25899;ALTA;08/02/2026
160;ANDINA;CUNDINAMARCA;ÚTICA;25851;ALTA;08/02/2026
161;ANDINA;HUILA;AGRADO;41013;ALTA;08/02/2026
162;ANDINA;HUILA;AIPE;41016;ALTA;08/02/2026
163;ANDINA;HUILA;BARAYA;41078;ALTA;08/02/2026
164;ANDINA;HUILA;CAMPOALEGRE;41132;ALTA;08/02/2026
165;ANDINA;HUILA;GIGANTE;41306;ALTA;08/02/2026
166;ANDINA;HUILA;HOBO;41349;ALTA;08/02/2026
167;ANDINA;HUILA;NEIVA;41001;ALTA;08/02/2026
168;ANDINA;HUILA;NÁTAGA;41483;ALTA;08/02/2026
169;ANDINA;HUILA;PAICOL;41518;ALTA;08/02/2026
170;ANDINA;HUILA;PALERMO;41524;ALTA;08/02/2026
171;ANDINA;HUILA;PITAL;41548;ALTA;08/02/2026
172;ANDINA;HUILA;TELLO;41799;ALTA;08/02/2026
173;ANDINA;HUILA;TERUEL;41801;ALTA;08/02/2026
174;ANDINA;HUILA;TESALIA;41797;ALTA;08/02/2026
175;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;08/02/2026
176;ANDINA;HUILA;YAGUARÁ;41885;ALTA;08/02/2026
177;ANDINA;HUILA;ÍQUIRA;41357;ALTA;08/02/2026
178;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;08/02/2026
179;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;08/02/2026
180;CARIBE;MAGDALENA;SITIONUEVO;47745;ALTA;08/02/2026
181;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;08/02/2026
182;PACÍFICO;NARIÑO;ARBOLEDA;52051;ALTA;08/02/2026
183;PACÍFICO;NARIÑO;BELÉN;52083;ALTA;08/02/2026
184;PACÍFICO;NARIÑO;CHACHAGÜÍ;52240;ALTA;08/02/2026
185;PACÍFICO;NARIÑO;COLÓN;52203;ALTA;08/02/2026
186;PACÍFICO;NARIÑO;CUMBITARA;52233;ALTA;08/02/2026
187;PACÍFICO;NARIÑO;EL CHARCO;52250;ALTA;08/02/2026
188;PACÍFICO;NARIÑO;EL PEÑOL;52254;ALTA;08/02/2026
189;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;08/02/2026
190;PACÍFICO;NARIÑO;EL TAMBO;52260;ALTA;08/02/2026
191;PACÍFICO;NARIÑO;IMUÉS;52354;ALTA;08/02/2026
192;PACÍFICO;NARIÑO;LA FLORIDA;52381;ALTA;08/02/2026
