OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
51;ANDINA;ANTIOQUIA;APARTAD”;05045;Baja;10/09/2026;42.4;101.4;25.0;1
52;ANDINA;ANTIOQUIA;BRICE—O;05107;Baja;10/09/2026;25.0;70.4;22.0;1
53;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Baja;10/09/2026;26.9;54.3;23.0;1
54;ANDINA;ANTIOQUIA;CARACOLÕ;05142;Baja;10/09/2026;28.7;71.8;28.0;1
55;ANDINA;ANTIOQUIA;CAROLINA;05150;Baja;10/09/2026;19.7;68.6;24.0;1
56;ANDINA;ANTIOQUIA;DABEIBA;05234;Baja;10/09/2026;20.1;24.1;19.0;1
57;ANDINA;ANTIOQUIA;DONMATÕAS;05237;Baja;10/09/2026;19.7;80.5;21.0;1
58;ANDINA;ANTIOQUIA;MACEO;05425;Baja;10/09/2026;25.4;66.5;26.0;1
59;ANDINA;ANTIOQUIA;NECOCLÕ;05490;Baja;10/09/2026;25.5;52.6;23.0;1
60;ANDINA;ANTIOQUIA;PUERTO BERRÕO;05579;Baja;10/09/2026;22.3;71.5;25.0;1
61;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Baja;10/09/2026;22.3;51.5;23.0;1
62;ANDINA;ANTIOQUIA;YARUMAL;05887;Baja;10/09/2026;17.4;42.0;20.0;1
63;ANDINA;ANTIOQUIA;YOND”;05893;Baja;10/09/2026;24.9;50.1;23.0;1
64;CARIBE;BOLÕVAR;MORALES;13473;Baja;10/09/2026;17.2;49.9;15.0;1
65;CARIBE;BOLÕVAR;SAN PABLO;13670;Baja;10/09/2026;41.3;46.1;20.0;1
66;ANDINA;BOYAC¡;ALMEIDA;15022;Baja;10/09/2026;18.4;97.4;28.0;1
67;ANDINA;BOYAC¡;AQUITANIA;15047;Baja;10/09/2026;10.7;76.8;30.0;1
68;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;Baja;10/09/2026;19.6;94.1;30.0;1
69;ANDINA;BOYAC¡;CHITA;15183;Baja;10/09/2026;17.5;31.9;23.0;1
70;ANDINA;BOYAC¡;CHIVOR;15236;Baja;10/09/2026;14.4;114.8;29.0;1
71;ANDINA;BOYAC¡;GARAGOA;15299;Baja;10/09/2026;12.4;53.0;29.0;1
72;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Baja;10/09/2026;6.4;36.2;23.0;1
73;ANDINA;BOYAC¡;P¡EZ;15514;Baja;10/09/2026;15.5;99.9;30.0;1
74;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Baja;10/09/2026;21.2;102.3;28.0;1
75;ANDINA;BOYAC¡;SANTA MARÕA;15690;Baja;10/09/2026;20.6;111.6;29.0;1
76;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Baja;10/09/2026;9.1;132.5;26.0;1
77;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Baja;10/09/2026;9.4;73.6;30.0;1
78;ORINOQUÕA;CASANARE;RECETOR;85279;Baja;10/09/2026;12.3;99.2;30.0;1
79;ORINOQUÕA;CASANARE;SABANALARGA;85300;Baja;10/09/2026;16.6;97.0;28.0;1
80;ORINOQUÕA;CASANARE;TAURAMENA;85410;Baja;10/09/2026;18.1;77.1;24.0;1
81;PACÕFICO;CAUCA;ARGELIA;19050;Baja;10/09/2026;16.5;25.1;12.0;1
82;ANDINA;CUNDINAMARCA;GACHAL¡;25293;Baja;10/09/2026;19.5;130.4;30.0;1
83;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;10/09/2026;12.7;86.5;29.0;1
84;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;10/09/2026;17.6;104.3;29.0;1
85;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Baja;10/09/2026;7.0;65.8;26.0;1
86;ANDINA;CUNDINAMARCA;JUNÕN;25372;Baja;10/09/2026;9.6;56.2;29.0;1
87;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Baja;10/09/2026;21.7;84.1;24.0;1
88;ANDINA;CUNDINAMARCA;UBAL¡;25839;Baja;10/09/2026;17.8;118.9;29.0;1
89;CARIBE;C”RDOBA;MONTELÕBANO;23466;Baja;10/09/2026;23.4;96.0;22.0;1
90;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;Baja;10/09/2026;27.4;145.0;20.0;1
91;ANDINA;HUILA;ACEVEDO;41006;Baja;10/09/2026;9.4;51.6;26.0;1
92;ORINOQUÕA;META;CUBARRAL;50223;Baja;10/09/2026;14.9;92.7;26.0;1
93;ORINOQUÕA;META;CUMARAL;50226;Baja;10/09/2026;16.7;61.7;24.0;1
94;ORINOQUÕA;META;EL CASTILLO;50251;Baja;10/09/2026;23.6;78.8;26.0;1
95;ORINOQUÕA;META;GUAMAL;50318;Baja;10/09/2026;13.1;66.8;26.0;1
96;ORINOQUÕA;META;MESETAS;50330;Baja;10/09/2026;12.0;60.8;27.0;1
97;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;Baja;10/09/2026;22.3;67.3;26.0;1
98;ORINOQUÕA;META;SAN JUANITO;50686;Baja;10/09/2026;13.4;119.2;30.0;1
99;PACÕFICO;NARI—O;EL CHARCO;52250;Baja;10/09/2026;21.6;47.3;21.0;1
100;PACÕFICO;NARI—O;IPIALES;52356;Baja;10/09/2026;15.6;47.7;25.0;1
101;PACÕFICO;NARI—O;RICAURTE;52612;Baja;10/09/2026;22.6;40.8;25.0;1
102;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Baja;10/09/2026;32.5;54.1;22.0;1
103;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Baja;10/09/2026;13.7;73.9;28.0;1
104;ANDINA;SANTANDER;CHIMA;68176;Baja;10/09/2026;44.0;50.1;22.0;1
105;ANDINA;SANTANDER;CONTRATACI”N;68211;Baja;10/09/2026;37.9;65.2;21.0;1
106;ANDINA;SANTANDER;HATO;68344;Baja;10/09/2026;31.1;36.3;21.0;1
107;ANDINA;SANTANDER;SANTA HELENA DEL OP”N;68720;Baja;10/09/2026;31.2;42.0;24.0;1
108;ANDINA;SANTANDER;SIMACOTA;68745;Baja;10/09/2026;22.9;32.3;22.0;1
109;ANDINA;SANTANDER;SOCORRO;68755;Baja;10/09/2026;33.3;39.2;22.0;1
110;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;Baja;10/09/2026;11.6;21.1;20.0;1
111;ANDINA;ANTIOQUIA;BARBOSA;05079;Moderada;10/09/2026;20.4;64.6;23.0;2
112;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;10/09/2026;80.1;138.3;25.0;2
113;ANDINA;ANTIOQUIA;CONCEPCI”N;05206;Moderada;10/09/2026;20.2;69.7;26.0;2
114;ANDINA;ANTIOQUIA;GIRARDOTA;05308;Moderada;10/09/2026;12.4;43.6;19.0;2
115;ANDINA;ANTIOQUIA;GUATAP…;05321;Moderada;10/09/2026;17.3;77.2;24.0;2
116;ANDINA;ANTIOQUIA;G”MEZ PLATA;05310;Moderada;10/09/2026;26.8;84.6;25.0;2
117;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;10/09/2026;27.3;77.8;23.0;2
118;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;10/09/2026;23.5;90.2;26.0;2
119;ANDINA;ANTIOQUIA;TARAZ¡;05790;Moderada;10/09/2026;33.7;116.5;22.0;2
120;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;10/09/2026;58.0;104.1;24.0;2
121;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;10/09/2026;40.5;100.0;22.0;2
122;ANDINA;ANTIOQUIA;VEGACHÕ;05858;Moderada;10/09/2026;22.1;79.2;24.0;2
123;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;Moderada;10/09/2026;24.7;55.2;22.0;2
124;ANDINA;ANTIOQUIA;YALÕ;05885;Moderada;10/09/2026;17.5;80.0;25.0;2
125;ORINOQUÕA;ARAUCA;TAME;81794;Moderada;10/09/2026;15.3;50.9;26.0;2
126;CARIBE;BOLÕVAR;SIMITÕ;13744;Moderada;10/09/2026;43.1;56.4;16.0;2
127;ANDINA;BOYAC¡;LABRANZAGRANDE;15377;Moderada;10/09/2026;17.3;167.3;30.0;2
128;ANDINA;BOYAC¡;MACANAL;15425;Moderada;10/09/2026;28.8;98.3;28.0;2
129;ANDINA;BOYAC¡;MONGUA;15464;Moderada;10/09/2026;20.6;81.6;30.0;2
130;ANDINA;BOYAC¡;PAJARITO;15518;Moderada;10/09/2026;19.9;141.8;30.0;2
131;ANDINA;BOYAC¡;PISBA;15550;Moderada;10/09/2026;49.5;147.3;28.0;2
132;ANDINA;BOYAC¡;SOCOT¡;15755;Moderada;10/09/2026;21.3;34.4;24.0;2
133;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Moderada;10/09/2026;8.6;84.7;24.0;2
134;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Moderada;10/09/2026;13.9;133.8;27.0;2
135;AMAZONÕA;CAQUET¡;MORELIA;18479;Moderada;10/09/2026;26.3;90.5;28.0;2
136;ORINOQUÕA;CASANARE;AGUAZUL;85010;Moderada;10/09/2026;14.1;183.2;28.0;2
137;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Moderada;10/09/2026;34.3;108.7;26.0;2
138;ORINOQUÕA;CASANARE;MONTERREY;85162;Moderada;10/09/2026;15.5;73.3;28.0;2
139;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Moderada;10/09/2026;33.6;124.6;27.0;2
140;ORINOQUÕA;CASANARE;PORE;85263;Moderada;10/09/2026;29.3;98.0;28.0;2
141;ORINOQUÕA;CASANARE;S¡CAMA;85315;Moderada;10/09/2026;26.6;73.2;26.0;2
142;ORINOQUÕA;CASANARE;YOPAL;85001;Moderada;10/09/2026;16.5;132.8;26.0;2
143;PACÕFICO;CAUCA;EL TAMBO;19256;Moderada;10/09/2026;14.5;47.3;17.0;2
144;PACÕFICO;CAUCA;GUAPI;19318;Moderada;10/09/2026;40.9;105.6;25.0;2
145;PACÕFICO;CAUCA;PIAMONTE;19533;Moderada;10/09/2026;35.1;95.6;25.0;2
146;PACÕFICO;CAUCA;SANTA ROSA;19701;Moderada;10/09/2026;11.6;59.4;27.0;2
147;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Moderada;10/09/2026;26.8;207.3;27.0;2
148;PACÕFICO;CHOC”;ACANDÕ;27006;Moderada;10/09/2026;55.9;96.8;25.0;2
149;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Moderada;10/09/2026;46.1;82.6;24.0;2
150;PACÕFICO;CHOC”;CONDOTO;27205;Moderada;10/09/2026;56.4;236.5;27.0;2
151;PACÕFICO;CHOC”;C…RTEGUI;27160;Moderada;10/09/2026;31.8;233.6;29.0;2
152;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;Moderada;10/09/2026;51.4;120.0;24.0;2
153;PACÕFICO;CHOC”;ISTMINA;27361;Moderada;10/09/2026;41.9;166.3;29.0;2
154;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Moderada;10/09/2026;34.7;111.6;19.0;2
155;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;10/09/2026;30.4;73.2;15.0;2
156;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;10/09/2026;8.5;43.8;30.0;2
157;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;10/09/2026;21.0;89.8;29.0;2
158;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;10/09/2026;14.1;97.6;28.0;2
159;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Moderada;10/09/2026;29.8;116.6;22.0;2
160;CARIBE;C”RDOBA;TIERRALTA;23807;Moderada;10/09/2026;29.6;84.8;23.0;2
161;ORINOQUÕA;META;ACACÕAS;50006;Moderada;10/09/2026;21.8;87.5;27.0;2
162;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;10/09/2026;13.2;119.6;30.0;2
163;ORINOQUÕA;META;LEJANÕAS;50400;Moderada;10/09/2026;21.8;79.5;27.0;2
164;ORINOQUÕA;META;RESTREPO;50606;Moderada;10/09/2026;21.8;126.9;29.0;2
165;ORINOQUÕA;META;VILLAVICENCIO;50001;Moderada;10/09/2026;22.6;68.5;26.0;2
166;PACÕFICO;NARI—O;BARBACOAS;52079;Moderada;10/09/2026;27.5;63.9;29.0;2
167;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;Moderada;10/09/2026;12.7;193.1;29.0;2
168;PACÕFICO;NARI—O;MAG‹Õ;52427;Moderada;10/09/2026;20.4;83.3;27.0;2
169;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;Moderada;10/09/2026;13.4;137.2;29.0;2
170;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Moderada;10/09/2026;17.3;92.3;29.0;2
171;AMAZONÕA;PUTUMAYO;ORITO;86320;Moderada;10/09/2026;15.0;54.0;26.0;2
172;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Moderada;10/09/2026;16.0;91.3;29.0;2
173;AMAZONÕA;PUTUMAYO;SAN MIGUEL;86757;Moderada;10/09/2026;-;-;-;2
174;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Moderada;10/09/2026;20.6;83.2;26.0;2
175;ANDINA;RISARALDA;PUEBLO RICO;66572;Moderada;10/09/2026;18.7;39.8;13.0;2
176;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Moderada;10/09/2026;23.0;53.4;17.0;2
