OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
162;ORINOQUÕA;META;EL CALVARIO;50245;MODERADA;13.2;119.6;30.0;09/10/2026
163;ORINOQUÕA;META;LEJANÕAS;50400;MODERADA;21.8;79.5;27.0;09/10/2026
164;ORINOQUÕA;META;RESTREPO;50606;MODERADA;21.8;126.9;29.0;09/10/2026
165;ORINOQUÕA;META;VILLAVICENCIO;50001;MODERADA;22.6;68.5;26.0;09/10/2026
166;PACÕFICO;NARI—O;BARBACOAS;52079;MODERADA;27.5;63.9;29.0;09/10/2026
167;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;MODERADA;12.7;193.1;29.0;09/10/2026
168;PACÕFICO;NARI—O;MAG‹Õ;52427;MODERADA;20.4;83.3;27.0;09/10/2026
169;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;MODERADA;13.4;137.2;29.0;09/10/2026
170;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;MODERADA;17.3;92.3;29.0;09/10/2026
171;AMAZONÕA;PUTUMAYO;ORITO;86320;MODERADA;15.0;54.0;26.0;09/10/2026
172;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;MODERADA;16.0;91.3;29.0;09/10/2026
173;AMAZONÕA;PUTUMAYO;SAN MIGUEL;86757;MODERADA;;;;09/10/2026
174;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;MODERADA;20.6;83.2;26.0;09/10/2026
175;ANDINA;RISARALDA;PUEBLO RICO;66572;MODERADA;18.7;39.8;13.0;09/10/2026
176;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;MODERADA;23.0;53.4;17.0;09/10/2026
