OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ANORÍ;05040;ALTA;30.3;86.2;22.0;20/09/2026
2;ANDINA;ANTIOQUIA;CÁCERES;05120;ALTA;106.7;176.1;20.0;20/09/2026
3;ANDINA;ANTIOQUIA;EL BAGRE;05250;ALTA;87.4;128.9;20.0;20/09/2026
4;ANDINA;ANTIOQUIA;NECHÍ;05495;ALTA;70.9;117.5;20.0;20/09/2026
5;ANDINA;ANTIOQUIA;SEGOVIA;05736;ALTA;51.6;83.8;20.0;20/09/2026
6;ANDINA;ANTIOQUIA;TARAZÁ;05790;ALTA;53.9;98.0;22.0;20/09/2026
7;ANDINA;ANTIOQUIA;ZARAGOZA;05895;ALTA;90.7;158.7;20.0;20/09/2026
8;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;23.3;89.8;27.0;20/09/2026
9;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;23.7;156.1;28.0;20/09/2026
10;CARIBE;BOLÍVAR;ALTOS DEL ROSARIO;13030;ALTA;125.4;137.0;15.0;20/09/2026
11;CARIBE;BOLÍVAR;ARENAL;13042;ALTA;106.2;131.0;18.0;20/09/2026
12;CARIBE;BOLÍVAR;BARRANCO DE LOBA;13074;ALTA;123.6;138.2;16.0;20/09/2026
13;CARIBE;BOLÍVAR;MONTECRISTO;13458;ALTA;75.5;111.1;19.0;20/09/2026
14;CARIBE;BOLÍVAR;MORALES;13473;ALTA;83.8;112.1;16.0;20/09/2026
15;CARIBE;BOLÍVAR;NOROSÍ;13490;ALTA;141.2;153.1;17.0;20/09/2026
16;CARIBE;BOLÍVAR;RÍO VIEJO;13600;ALTA;130.0;139.4;18.0;20/09/2026
17;CARIBE;BOLÍVAR;SAN MARTÍN DE LOBA;13667;ALTA;92.5;109.0;17.0;20/09/2026
18;CARIBE;BOLÍVAR;SAN PABLO;13670;ALTA;63.4;89.3;17.0;20/09/2026
19;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;ALTA;68.4;122.8;16.0;20/09/2026
20;CARIBE;BOLÍVAR;TIQUISIO;13810;ALTA;99.0;112.5;17.0;20/09/2026
21;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;35.1;218.0;29.0;20/09/2026
22;PACÍFICO;CAUCA;EL TAMBO;19256;ALTA;21.3;58.3;17.0;20/09/2026
23;PACÍFICO;CAUCA;GUAPI;19318;ALTA;49.6;106.3;23.0;20/09/2026
24;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;44.0;135.8;25.0;20/09/2026
25;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;28.0;82.6;27.0;20/09/2026
26;PACÍFICO;CAUCA;TIMBIQUÍ;19809;ALTA;71.8;139.8;27.0;20/09/2026
27;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;ALTA;61.7;226.7;30.0;20/09/2026
28;PACÍFICO;CHOCÓ;BAGADÓ;27073;ALTA;49.8;147.5;27.0;20/09/2026
29;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;51.2;164.3;30.0;20/09/2026
30;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;67.8;295.8;30.0;20/09/2026
31;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;28.3;71.9;29.0;20/09/2026
32;PACÍFICO;CHOCÓ;CONDOTO;27205;ALTA;96.4;304.2;28.0;20/09/2026
33;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;ALTA;87.7;279.3;30.0;20/09/2026
34;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;ALTA;79.8;309.2;30.0;20/09/2026
35;PACÍFICO;CHOCÓ;ISTMINA;27361;ALTA;62.0;250.7;28.0;20/09/2026
36;PACÍFICO;CHOCÓ;JURADÓ;27372;ALTA;67.1;83.8;25.0;20/09/2026
37;PACÍFICO;CHOCÓ;LLORÓ;27413;ALTA;52.3;174.3;30.0;20/09/2026
38;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;ALTA;81.6;358.5;30.0;20/09/2026
39;PACÍFICO;CHOCÓ;NUQUÍ;27495;ALTA;61.1;227.7;30.0;20/09/2026
40;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;114.0;311.2;28.0;20/09/2026
41;PACÍFICO;CHOCÓ;RIOSUCIO;27615;ALTA;36.2;47.9;23.0;20/09/2026
42;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;107.5;313.9;29.0;20/09/2026
43;PACÍFICO;CHOCÓ;RÍO QUITO;27600;ALTA;54.7;177.9;30.0;20/09/2026
44;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;ALTA;65.1;153.4;19.0;20/09/2026
45;PACÍFICO;CHOCÓ;SIPÍ;27745;ALTA;49.6;110.3;16.0;20/09/2026
46;PACÍFICO;CHOCÓ;TADÓ;27787;ALTA;79.1;221.3;27.0;20/09/2026
47;CARIBE;LA GUAJIRA;HATONUEVO;44378;ALTA;;;;20/09/2026
48;CARIBE;MAGDALENA;SANTA MARTA;47001;ALTA;28.8;46.0;19.0;20/09/2026
49;ORINOQUÍA;META;CUBARRAL;50223;ALTA;32.0;168.3;25.0;20/09/2026
50;ORINOQUÍA;META;RESTREPO;50606;ALTA;16.9;191.8;28.0;20/09/2026
51;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;21.5;96.0;23.0;20/09/2026
52;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;ALTA;81.1;221.8;30.0;20/09/2026
53;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;ALTA;33.4;147.9;30.0;20/09/2026
54;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;25.6;114.5;28.0;20/09/2026
55;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;58.3;176.8;28.0;20/09/2026
56;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;36.6;148.9;28.0;20/09/2026
57;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;ALTA;;;;20/09/2026
58;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;22.4;57.8;23.0;20/09/2026
59;ANDINA;ANTIOQUIA;CARACOLÍ;05142;BAJA;;;;20/09/2026
60;ANDINA;ANTIOQUIA;COCORNÁ;05197;BAJA;12.6;41.0;20.0;20/09/2026
61;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;BAJA;;;;20/09/2026
62;ANDINA;ANTIOQUIA;GUATAPÉ;05321;BAJA;;;;20/09/2026
63;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;BAJA;;;;20/09/2026
64;ANDINA;ANTIOQUIA;ITUANGO;05361;BAJA;26.6;52.7;21.0;20/09/2026
65;ANDINA;ANTIOQUIA;MACEO;05425;BAJA;;;;20/09/2026
66;ANDINA;ANTIOQUIA;MURINDÓ;05475;BAJA;;;;20/09/2026
67;ANDINA;ANTIOQUIA;PUERTO NARE;05585;BAJA;;;;20/09/2026
68;ANDINA;ANTIOQUIA;SAN CARLOS;05649;BAJA;11.5;69.8;23.0;20/09/2026
