OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;CARIBE;LA GUAJIRA;ALBANIA;44035;ALTA;21/07/2026
2;CARIBE;LA GUAJIRA;BARRANCAS;44078;ALTA;21/07/2026
3;CARIBE;LA GUAJIRA;HATONUEVO;44378;ALTA;21/07/2026
4;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;21/07/2026
5;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;21/07/2026
6;CARIBE;LA GUAJIRA;RIOHACHA;44001;ALTA;21/07/2026
7;CARIBE;LA GUAJIRA;URIBIA;44847;ALTA;21/07/2026
8;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;21/07/2026
9;ANDINA;ANTIOQUIA;GUATAPÉ;05321;BAJA;21/07/2026
10;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;BAJA;21/07/2026
11;CARIBE;ATLÁNTICO;JUAN DE ACOSTA;08372;BAJA;21/07/2026
12;CARIBE;ATLÁNTICO;PIOJÓ;08549;BAJA;21/07/2026
13;CARIBE;ATLÁNTICO;TUBARÁ;08832;BAJA;21/07/2026
14;CARIBE;BOLÍVAR;SANTA CATALINA;13673;BAJA;21/07/2026
15;ANDINA;BOYACÁ;BETÉITIVA;15092;BAJA;21/07/2026
16;ANDINA;BOYACÁ;BUSBANZÁ;15114;BAJA;21/07/2026
17;ANDINA;BOYACÁ;CORRALES;15215;BAJA;21/07/2026
18;ANDINA;BOYACÁ;FLORESTA;15276;BAJA;21/07/2026
19;ANDINA;BOYACÁ;GÁMEZA;15296;BAJA;21/07/2026
20;ANDINA;BOYACÁ;NOBSA;15491;BAJA;21/07/2026
21;ANDINA;BOYACÁ;SOGAMOSO;15759;BAJA;21/07/2026
22;ANDINA;BOYACÁ;TÓPAGA;15820;BAJA;21/07/2026
23;ANDINA;CALDAS;LA DORADA;17380;ALTA;21/07/2026
24;PACÍFICO;CAUCA;BOLÍVAR;19100;BAJA;21/07/2026
25;PACÍFICO;CAUCA;INZÁ;19355;BAJA;21/07/2026
26;PACÍFICO;CAUCA;JAMBALÓ;19364;BAJA;21/07/2026
27;PACÍFICO;CAUCA;LA SIERRA;19392;BAJA;21/07/2026
28;PACÍFICO;CAUCA;LA VEGA;19397;BAJA;21/07/2026
29;PACÍFICO;CAUCA;POPAYÁN;19001;BAJA;21/07/2026
30;PACÍFICO;CAUCA;PÁEZ;19517;BAJA;21/07/2026
31;PACÍFICO;CAUCA;SAN SEBASTIÁN;19693;BAJA;21/07/2026
32;PACÍFICO;CAUCA;SILVIA;19743;BAJA;21/07/2026
33;PACÍFICO;CAUCA;SOTARÁ PAISPAMBA;19760;BAJA;21/07/2026
34;PACÍFICO;CAUCA;TORIBÍO;19821;BAJA;21/07/2026
35;PACÍFICO;CAUCA;TOTORÓ;19824;BAJA;21/07/2026
36;CARIBE;CESAR;LA PAZ;20621;BAJA;21/07/2026
37;CARIBE;CESAR;PAILITAS;20517;BAJA;21/07/2026
38;CARIBE;CESAR;SAN DIEGO;20750;BAJA;21/07/2026
39;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;21/07/2026
40;ANDINA;CUNDINAMARCA;BELTRÁN;25086;BAJA;21/07/2026
41;ANDINA;CUNDINAMARCA;CHAGUANÍ;25168;BAJA;21/07/2026
42;ANDINA;CUNDINAMARCA;GIRARDOT;25307;BAJA;21/07/2026
43;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;BAJA;21/07/2026
44;ANDINA;CUNDINAMARCA;NARIÑO;25483;BAJA;21/07/2026
45;ANDINA;CUNDINAMARCA;NILO;25488;BAJA;21/07/2026
46;ANDINA;CUNDINAMARCA;PULÍ;25580;BAJA;21/07/2026
47;ANDINA;CUNDINAMARCA;RICAURTE;25612;BAJA;21/07/2026
48;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;BAJA;21/07/2026
49;ANDINA;CUNDINAMARCA;TOCAIMA;25815;BAJA;21/07/2026
50;ANDINA;HUILA;ALGECIRAS;41020;BAJA;21/07/2026
51;ANDINA;HUILA;CAMPOALEGRE;41132;BAJA;21/07/2026
52;ANDINA;HUILA;HOBO;41349;BAJA;21/07/2026
53;ANDINA;HUILA;PAICOL;41518;BAJA;21/07/2026
54;ANDINA;HUILA;PALERMO;41524;BAJA;21/07/2026
55;ANDINA;HUILA;TESALIA;41797;BAJA;21/07/2026
56;ANDINA;HUILA;VILLAVIEJA;41872;BAJA;21/07/2026
57;CARIBE;LA GUAJIRA;EL MOLINO;44110;BAJA;21/07/2026
58;CARIBE;LA GUAJIRA;LA JAGUA DEL PILAR;44420;BAJA;21/07/2026
59;CARIBE;MAGDALENA;ARACATACA;47053;BAJA;21/07/2026
60;CARIBE;MAGDALENA;PUEBLOVIEJO;47570;MODERADA;21/07/2026
61;CARIBE;MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;47692;BAJA;21/07/2026
62;CARIBE;MAGDALENA;SITIONUEVO;47745;MODERADA;21/07/2026
63;CARIBE;MAGDALENA;ZONA BANANERA;47980;BAJA;21/07/2026
64;PACÍFICO;NARIÑO;ANCUYA;52036;BAJA;21/07/2026
65;PACÍFICO;NARIÑO;COLÓN;52203;BAJA;21/07/2026
66;PACÍFICO;NARIÑO;CONSACÁ;52207;BAJA;21/07/2026
67;PACÍFICO;NARIÑO;FUNES;52287;BAJA;21/07/2026
68;PACÍFICO;NARIÑO;GUAITARILLA;52320;BAJA;21/07/2026
69;PACÍFICO;NARIÑO;LA CRUZ;52378;BAJA;21/07/2026
70;PACÍFICO;NARIÑO;LINARES;52411;BAJA;21/07/2026
71;PACÍFICO;NARIÑO;PROVIDENCIA;52565;BAJA;21/07/2026
72;PACÍFICO;NARIÑO;SAMANIEGO;52678;BAJA;21/07/2026
73;PACÍFICO;NARIÑO;SAN PABLO;52693;BAJA;21/07/2026
74;PACÍFICO;NARIÑO;SANDONÁ;52683;BAJA;21/07/2026
75;PACÍFICO;NARIÑO;TANGUA;52788;BAJA;21/07/2026
76;PACÍFICO;NARIÑO;TÚQUERRES;52838;BAJA;21/07/2026
77;ANDINA;NORTE DE SANTANDER;ARBOLEDAS;54051;BAJA;21/07/2026
78;ANDINA;NORTE DE SANTANDER;BOCHALEMA;54099;BAJA;21/07/2026
79;ANDINA;NORTE DE SANTANDER;DURANIA;54239;BAJA;21/07/2026
80;ANDINA;NORTE DE SANTANDER;SALAZAR;54660;BAJA;21/07/2026
81;ANDINA;SANTANDER;MATANZA;68444;BAJA;21/07/2026
82;ANDINA;TOLIMA;ALPUJARRA;73024;BAJA;21/07/2026
83;ANDINA;TOLIMA;ALVARADO;73026;BAJA;21/07/2026
84;ANDINA;TOLIMA;AMBALEMA;73030;BAJA;21/07/2026
85;ANDINA;TOLIMA;ANZOÁTEGUI;73043;BAJA;21/07/2026
86;ANDINA;TOLIMA;ARMERO;73055;BAJA;21/07/2026
87;ANDINA;TOLIMA;ATACO;73067;BAJA;21/07/2026
88;ANDINA;TOLIMA;CASABIANCA;73152;BAJA;21/07/2026
89;ANDINA;TOLIMA;COELLO;73200;BAJA;21/07/2026
90;ANDINA;TOLIMA;ESPINAL;73268;BAJA;21/07/2026
91;ANDINA;TOLIMA;FALAN;73270;BAJA;21/07/2026
92;ANDINA;TOLIMA;FLANDES;73275;BAJA;21/07/2026
93;ANDINA;TOLIMA;FRESNO;73283;BAJA;21/07/2026
94;ANDINA;TOLIMA;HONDA;73349;BAJA;21/07/2026
95;ANDINA;TOLIMA;LÉRIDA;73408;BAJA;21/07/2026
96;ANDINA;TOLIMA;MELGAR;73449;BAJA;21/07/2026
97;ANDINA;TOLIMA;ORTEGA;73504;BAJA;21/07/2026
98;ANDINA;TOLIMA;PALOCABILDO;73520;BAJA;21/07/2026
99;ANDINA;TOLIMA;PIEDRAS;73547;BAJA;21/07/2026
100;ANDINA;TOLIMA;RIOBLANCO;73616;BAJA;21/07/2026
101;ANDINA;TOLIMA;RONCESVALLES;73622;BAJA;21/07/2026
102;ANDINA;TOLIMA;ROVIRA;73624;BAJA;21/07/2026
103;ANDINA;TOLIMA;SAN ANTONIO;73675;BAJA;21/07/2026
104;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;BAJA;21/07/2026
105;ANDINA;TOLIMA;VENADILLO;73861;BAJA;21/07/2026
106;PACÍFICO;CAUCA;ROSAS;19622;MODERADA;21/07/2026
107;ANDINA;CUNDINAMARCA;GUATAQUÍ;25324;MODERADA;21/07/2026
108;ANDINA;HUILA;AIPE;41016;MODERADA;21/07/2026
109;CARIBE;LA GUAJIRA;DIBULLA;44090;MODERADA;21/07/2026
110;CARIBE;LA GUAJIRA;DISTRACCIÓN;44098;MODERADA;21/07/2026
111;CARIBE;LA GUAJIRA;FONSECA;44279;MODERADA;21/07/2026
112;CARIBE;LA GUAJIRA;SAN JUAN DEL CESAR;44650;MODERADA;21/07/2026
113;PACÍFICO;NARIÑO;IMUÉS;52354;MODERADA;21/07/2026
114;PACÍFICO;NARIÑO;OSPINA;52506;MODERADA;21/07/2026
115;PACÍFICO;NARIÑO;YACUANQUER;52885;MODERADA;21/07/2026
116;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;MODERADA;21/07/2026
117;ANDINA;TOLIMA;CHAPARRAL;73168;MODERADA;21/07/2026
