OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ANORÍ;05040;ALTA;32.6;126.2;18.0;21/08/2026
2;ANDINA;ANTIOQUIA;CÁCERES;05120;ALTA;61.9;138.4;19.0;21/08/2026
3;ANDINA;ANTIOQUIA;EL BAGRE;05250;ALTA;34.5;113.6;19.0;21/08/2026
4;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;ALTA;8.6;132.3;20.0;21/08/2026
5;ANDINA;ANTIOQUIA;REMEDIOS;05604;ALTA;49.9;150.0;21.0;21/08/2026
6;ANDINA;ANTIOQUIA;SEGOVIA;05736;ALTA;62.0;187.8;20.0;21/08/2026
7;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;ALTA;12.4;114.7;21.0;21/08/2026
8;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;ALTA;30.5;108.4;30.0;21/08/2026
9;ANDINA;BOYACÁ;MACANAL;15425;ALTA;36.3;111.9;28.0;21/08/2026
10;ANDINA;BOYACÁ;PAYA;15533;ALTA;44.9;134.0;26.0;21/08/2026
11;ANDINA;BOYACÁ;PISBA;15550;ALTA;70.1;190.7;26.0;21/08/2026
12;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;ALTA;60.4;134.6;28.0;21/08/2026
13;ANDINA;BOYACÁ;SANTA MARÍA;15690;ALTA;63.7;132.1;29.0;21/08/2026
14;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;ALTA;18.5;44.6;22.0;21/08/2026
15;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;20.5;71.4;23.0;21/08/2026
16;ORINOQUÍA;CASANARE;PORE;85263;ALTA;13.7;68.4;21.0;21/08/2026
17;ORINOQUÍA;CASANARE;TÁMARA;85400;ALTA;75.9;221.0;23.0;21/08/2026
18;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;15.2;256.0;25.0;21/08/2026
19;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;ALTA;42.3;178.7;25.0;21/08/2026
20;PACÍFICO;CHOCÓ;BOJAYÁ;27099;ALTA;17.2;176.8;23.0;21/08/2026
21;PACÍFICO;CHOCÓ;NÓVITA;27491;ALTA;54.8;125.9;23.0;21/08/2026
22;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;ALTA;48.1;139.9;24.0;21/08/2026
23;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;58.6;222.8;28.0;21/08/2026
24;ANDINA;CUNDINAMARCA;QUETAME;25594;ALTA;60.7;203.1;28.0;21/08/2026
25;ANDINA;CUNDINAMARCA;UBALÁ;25839;ALTA;52.7;103.6;29.0;21/08/2026
26;CARIBE;MAGDALENA;SANTA MARTA;47001;ALTA;15.1;48.0;18.0;21/08/2026
27;ORINOQUÍA;META;CUBARRAL;50223;ALTA;29.0;120.2;27.0;21/08/2026
28;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;36.8;149.7;27.0;21/08/2026
29;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;22.7;120.6;27.0;21/08/2026
30;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;22.3;63.6;28.0;21/08/2026
31;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;11.1;94.2;24.0;21/08/2026
32;ANDINA;ANTIOQUIA;ANGOSTURA;05038;BAJA;15.3;99.2;17.0;21/08/2026
33;ANDINA;ANTIOQUIA;BRICEÑO;05107;BAJA;35.5;107.2;18.0;21/08/2026
34;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;BAJA;32.0;115.6;18.0;21/08/2026
35;ANDINA;ANTIOQUIA;DABEIBA;05234;BAJA;18.8;61.0;14.0;21/08/2026
36;ANDINA;ANTIOQUIA;GIRARDOTA;05308;BAJA;;;;21/08/2026
37;ANDINA;ANTIOQUIA;GUADALUPE;05315;BAJA;25.1;144.4;18.0;21/08/2026
38;ANDINA;ANTIOQUIA;ITUANGO;05361;BAJA;31.6;87.9;18.0;21/08/2026
39;ANDINA;ANTIOQUIA;MUTATÁ;05480;BAJA;25.2;71.0;21.0;21/08/2026
40;ANDINA;ANTIOQUIA;NECHÍ;05495;BAJA;38.5;95.3;19.0;21/08/2026
41;ANDINA;ANTIOQUIA;PEÑOL;05541;BAJA;4.4;77.7;19.0;21/08/2026
42;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;BAJA;13.2;116.3;21.0;21/08/2026
43;ANDINA;ANTIOQUIA;YALÍ;05885;BAJA;15.8;106.4;21.0;21/08/2026
44;ANDINA;ANTIOQUIA;YARUMAL;05887;BAJA;17.6;86.8;16.0;21/08/2026
45;ANDINA;ANTIOQUIA;YONDÓ;05893;BAJA;24.9;136.1;20.0;21/08/2026
46;CARIBE;BOLÍVAR;MONTECRISTO;13458;BAJA;25.2;88.0;17.0;21/08/2026
47;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;BAJA;41.2;77.8;18.0;21/08/2026
48;ANDINA;BOYACÁ;GARAGOA;15299;BAJA;14.7;58.3;28.0;21/08/2026
49;ANDINA;BOYACÁ;GUATEQUE;15322;BAJA;24.9;55.0;28.0;21/08/2026
50;ANDINA;BOYACÁ;MIRAFLORES;15455;BAJA;16.4;71.1;30.0;21/08/2026
51;ANDINA;BOYACÁ;SUTATENZA;15778;BAJA;22.3;53.3;28.0;21/08/2026
52;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;BAJA;29.0;56.9;24.0;21/08/2026
53;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;BAJA;27.3;55.9;25.0;21/08/2026
54;ORINOQUÍA;CASANARE;TAURAMENA;85410;BAJA;12.7;83.1;26.0;21/08/2026
55;PACÍFICO;CAUCA;GUAPI;19318;BAJA;9.3;111.1;21.0;21/08/2026
56;PACÍFICO;CAUCA;TIMBIQUÍ;19809;BAJA;11.2;155.7;24.0;21/08/2026
57;CARIBE;CESAR;BECERRIL;20045;BAJA;31.1;93.8;14.0;21/08/2026
