OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
1;ANDINA;ANTIOQUIA;ALEJANDRÕA;05021;Alta;23.2;218.2;26.0;05/09/2026;3
2;ANDINA;ANTIOQUIA;ANORÕ;05040;Alta;31.7;137.0;24.0;05/09/2026;3
3;ANDINA;ANTIOQUIA;CAROLINA;05150;Alta;26.8;149.7;24.0;05/09/2026;3
4;ANDINA;ANTIOQUIA;CISNEROS;05190;Alta;58.2;245.9;26.0;05/09/2026;3
5;ANDINA;ANTIOQUIA;C¡CERES;05120;Alta;18.3;178.9;19.0;05/09/2026;3
6;ANDINA;ANTIOQUIA;EL BAGRE;05250;Alta;23.9;143.1;20.0;05/09/2026;3
7;ANDINA;ANTIOQUIA;G”MEZ PLATA;05310;Alta;35.7;172.2;25.0;05/09/2026;3
8;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Alta;19.8;158.5;27.0;05/09/2026;3
9;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Alta;19.3;231.8;26.0;05/09/2026;3
10;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Alta;43.8;217.0;28.0;05/09/2026;3
11;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Alta;37.5;215.2;25.0;05/09/2026;3
12;ANDINA;ANTIOQUIA;TARAZ¡;05790;Alta;25.7;153.5;21.0;05/09/2026;3
13;ANDINA;ANTIOQUIA;VALDIVIA;05854;Alta;34.6;144.2;22.0;05/09/2026;3
14;ANDINA;ANTIOQUIA;YOLOMB”;05890;Alta;34.1;186.0;26.0;05/09/2026;3
15;ORINOQUÕA;ARAUCA;SARAVENA;81736;Alta;25.1;103.6;27.0;05/09/2026;3
16;CARIBE;BOLÕVAR;SANTA ROSA DEL SUR;13688;Alta;-;-;-;05/09/2026;3
17;ANDINA;BOYAC¡;CUBAR¡;15223;Alta;14.2;125.7;27.0;05/09/2026;3
18;ANDINA;BOYAC¡;MACANAL;15425;Alta;9.1;115.8;28.0;05/09/2026;3
19;ANDINA;BOYAC¡;PAYA;15533;Alta;41.3;133.4;27.0;05/09/2026;3
20;ANDINA;BOYAC¡;PISBA;15550;Alta;50.9;134.8;27.0;05/09/2026;3
21;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Alta;33.9;116.8;24.0;05/09/2026;3
22;ORINOQUÕA;CASANARE;S¡CAMA;85315;Alta;9.7;55.9;23.0;05/09/2026;3
23;ORINOQUÕA;CASANARE;T¡MARA;85400;Alta;27.1;97.3;25.0;05/09/2026;3
24;ORINOQUÕA;CASANARE;YOPAL;85001;Alta;31.3;116.3;25.0;05/09/2026;3
25;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;Alta;27.4;180.9;23.0;05/09/2026;3
26;PACÕFICO;CAUCA;PIAMONTE;19533;Alta;9.6;109.7;26.0;05/09/2026;3
27;PACÕFICO;CAUCA;SANTA ROSA;19701;Alta;8.8;73.4;27.0;05/09/2026;3
28;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Alta;33.9;309.9;25.0;05/09/2026;3
29;PACÕFICO;CHOC”;ALTO BAUD”;27025;Alta;83.1;388.1;27.0;05/09/2026;3
30;PACÕFICO;CHOC”;BAGAD”;27073;Alta;60.8;270.0;24.0;05/09/2026;3
31;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Alta;69.5;362.3;26.0;05/09/2026;3
32;PACÕFICO;CHOC”;BAJO BAUD”;27077;Alta;55.3;189.5;27.0;05/09/2026;3
33;PACÕFICO;CHOC”;BOJAY¡;27099;Alta;44.0;231.9;26.0;05/09/2026;3
34;PACÕFICO;CHOC”;C…RTEGUI;27160;Alta;101.9;430.1;27.0;05/09/2026;3
35;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;Alta;89.8;315.3;27.0;05/09/2026;3
