OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
31;ORINOQUÕA;META;VILLAVICENCIO;50001;Alta;46.4;130.9;28.0;18/07/2026;3
32;PACÕFICO;NARI—O;BARBACOAS;52079;Alta;35.9;150.3;30.0;18/07/2026;3
33;PACÕFICO;NARI—O;LOS ANDES;52418;Alta;21.4;50.1;19.0;18/07/2026;3
34;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Alta;51.0;161.9;29.0;18/07/2026;3
35;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;22.3;197.3;28.0;18/07/2026;3
36;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;24.5;141.2;30.0;18/07/2026;3
37;AMAZONÕA;PUTUMAYO;ORITO;86320;Alta;39.5;78.2;30.0;18/07/2026;3
38;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;39.5;201.2;30.0;18/07/2026;3
39;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;72.0;119.4;23.0;18/07/2026;3
40;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Alta;39.4;56.1;14.0;18/07/2026;3
41;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;Alta;26.7;32.7;18.0;18/07/2026;3
42;ANDINA;ANTIOQUIA;C¡CERES;05120;Baja;21.7;62.8;15.0;18/07/2026;1
43;ANDINA;ANTIOQUIA;MURIND”;05475;Baja;41.5;54.6;14.0;18/07/2026;1
44;ANDINA;ANTIOQUIA;TURBO;05837;Baja;30.9;50.4;24.0;18/07/2026;1
45;ORINOQUÕA;ARAUCA;TAME;81794;Baja;6.7;85.9;24.0;18/07/2026;1
46;ANDINA;BOYAC¡;GARAGOA;15299;Baja;13.2;58.2;30.0;18/07/2026;1
47;ANDINA;BOYAC¡;GUAYAT¡;15325;Baja;20.1;106.7;30.0;18/07/2026;1
48;ANDINA;BOYAC¡;MIRAFLORES;15455;Baja;10.7;72.7;30.0;18/07/2026;1
49;ANDINA;BOYAC¡;PISBA;15550;Baja;18.6;97.7;26.0;18/07/2026;1
50;ANDINA;BOYAC¡;P¡EZ;15514;Baja;14.0;83.3;30.0;18/07/2026;1
51;ANDINA;BOYAC¡;SOMONDOCO;15761;Baja;14.6;76.6;28.0;18/07/2026;1
52;ORINOQUÕA;CASANARE;AGUAZUL;85010;Baja;24.7;79.0;28.0;18/07/2026;1
53;ORINOQUÕA;CASANARE;PORE;85263;Baja;12.5;123.8;25.0;18/07/2026;1
54;ORINOQUÕA;CASANARE;S¡CAMA;85315;Baja;6.3;79.7;25.0;18/07/2026;1
55;ORINOQUÕA;CASANARE;TAURAMENA;85410;Baja;38.6;111.8;26.0;18/07/2026;1
56;ORINOQUÕA;CASANARE;T¡MARA;85400;Baja;10.0;106.2;24.0;18/07/2026;1
57;PACÕFICO;CHOC”;BAGAD”;27073;Baja;-;-;-;18/07/2026;1
58;PACÕFICO;CHOC”;BOJAY¡;27099;Baja;30.0;67.5;20.0;18/07/2026;1
59;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Baja;45.3;63.5;25.0;18/07/2026;1
60;PACÕFICO;CHOC”;LLOR”;27413;Baja;25.9;105.2;24.0;18/07/2026;1
61;PACÕFICO;CHOC”;TAD”;27787;Baja;25.9;70.8;21.0;18/07/2026;1
62;PACÕFICO;CHOC”;UNGUÕA;27800;Baja;38.2;56.9;25.0;18/07/2026;1
63;ANDINA;CUNDINAMARCA;GACHET¡;25297;Baja;18.1;87.7;30.0;18/07/2026;1
64;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;22.7;95.5;30.0;18/07/2026;1
65;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;8.1;53.5;28.0;18/07/2026;1
66;ANDINA;CUNDINAMARCA;MANTA;25436;Baja;16.1;77.0;29.0;18/07/2026;1
67;ANDINA;CUNDINAMARCA;UNE;25845;Baja;18.3;48.4;28.0;18/07/2026;1
68;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Baja;22.1;74.4;19.0;18/07/2026;1
69;ANDINA;HUILA;ACEVEDO;41006;Baja;15.7;90.9;28.0;18/07/2026;1
70;ANDINA;HUILA;PALESTINA;41530;Baja;14.2;98.3;29.0;18/07/2026;1
71;ANDINA;HUILA;PITALITO;41551;Baja;10.8;85.7;29.0;18/07/2026;1
72;ANDINA;HUILA;SALADOBLANCO;41660;Baja;-;-;-;18/07/2026;1
73;ANDINA;HUILA;SAN AGUSTÕN;41668;Baja;14.7;58.9;28.0;18/07/2026;1
74;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Baja;25.1;130.7;26.0;18/07/2026;1
75;PACÕFICO;NARI—O;C”RDOBA;52215;Baja;23.5;36.0;27.0;18/07/2026;1
76;PACÕFICO;NARI—O;POTOSÕ;52560;Baja;14.4;23.9;27.0;18/07/2026;1
77;PACÕFICO;NARI—O;PUERRES;52573;Baja;18.3;39.3;28.0;18/07/2026;1
78;AMAZONÕA;PUTUMAYO;COL”N;86219;Baja;20.3;79.6;30.0;18/07/2026;1
79;AMAZONÕA;PUTUMAYO;SAN MIGUEL;86757;Baja;-;-;-;18/07/2026;1
80;ANDINA;ANTIOQUIA;ANORÕ;05040;Moderada;42.0;60.1;17.0;18/07/2026;2
81;ANDINA;ANTIOQUIA;APARTAD”;05045;Moderada;35.2;59.2;25.0;18/07/2026;2
82;ANDINA;ANTIOQUIA;BRICE—O;05107;Moderada;37.7;75.5;20.0;18/07/2026;2
83;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Moderada;37.8;51.9;16.0;18/07/2026;2
84;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;35.6;54.2;25.0;18/07/2026;2
85;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Moderada;40.1;60.9;25.0;18/07/2026;2
86;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;35.3;50.9;12.0;18/07/2026;2
87;ANDINA;ANTIOQUIA;TARAZ¡;05790;Moderada;33.5;87.9;18.0;18/07/2026;2
88;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;53.1;97.3;19.0;18/07/2026;2
89;ANDINA;ANTIOQUIA;YARUMAL;05887;Moderada;19.7;31.3;15.0;18/07/2026;2
90;ORINOQUÕA;ARAUCA;FORTUL;81300;Moderada;8.9;78.9;27.0;18/07/2026;2
91;ANDINA;BOYAC¡;ALMEIDA;15022;Moderada;20.7;117.4;29.0;18/07/2026;2
92;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;Moderada;15.0;107.6;30.0;18/07/2026;2
93;ANDINA;BOYAC¡;CHIVOR;15236;Moderada;22.3;161.3;30.0;18/07/2026;2
94;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;6.3;58.2;23.0;18/07/2026;2
95;ANDINA;BOYAC¡;PAYA;15533;Moderada;20.6;92.2;24.0;18/07/2026;2
96;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Moderada;27.2;138.1;30.0;18/07/2026;2
97;ANDINA;BOYAC¡;SANTA MARÕA;15690;Moderada;34.0;165.8;30.0;18/07/2026;2
98;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;Moderada;22.7;139.1;27.0;18/07/2026;2
99;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;Moderada;36.5;106.9;27.0;18/07/2026;2
100;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;Moderada;49.2;148.2;28.0;18/07/2026;2
101;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Moderada;32.0;98.5;27.0;18/07/2026;2
102;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;Moderada;52.5;154.1;28.0;18/07/2026;2
103;AMAZONÕA;CAQUET¡;MORELIA;18479;Moderada;53.0;181.3;27.0;18/07/2026;2
104;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;Moderada;20.8;53.0;25.0;18/07/2026;2
105;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Moderada;38.8;135.8;29.0;18/07/2026;2
106;ORINOQUÕA;CASANARE;HATO COROZAL;85125;Moderada;19.0;139.9;23.0;18/07/2026;2
107;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Moderada;29.3;136.3;26.0;18/07/2026;2
108;ORINOQUÕA;CASANARE;SABANALARGA;85300;Moderada;25.4;125.0;29.0;18/07/2026;2
109;ORINOQUÕA;CASANARE;VILLANUEVA;85440;Moderada;36.0;120.9;25.0;18/07/2026;2
110;PACÕFICO;CAUCA;ARGELIA;19050;Moderada;29.1;36.0;11.0;18/07/2026;2
111;PACÕFICO;CAUCA;PIAMONTE;19533;Moderada;23.0;127.2;30.0;18/07/2026;2
112;PACÕFICO;CHOC”;ALTO BAUD”;27025;Moderada;46.2;130.6;26.0;18/07/2026;2
113;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Moderada;33.1;101.6;25.0;18/07/2026;2
114;PACÕFICO;CHOC”;BAJO BAUD”;27077;Moderada;51.5;122.7;26.0;18/07/2026;2
115;PACÕFICO;CHOC”;CONDOTO;27205;Moderada;45.3;107.4;25.0;18/07/2026;2
116;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;Moderada;41.4;116.8;26.0;18/07/2026;2
117;PACÕFICO;CHOC”;ISTMINA;27361;Moderada;39.2;89.6;25.0;18/07/2026;2
118;PACÕFICO;CHOC”;JURAD”;27372;Moderada;38.1;62.0;26.0;18/07/2026;2
119;PACÕFICO;CHOC”;MEDIO ATRATO;27425;Moderada;41.3;105.1;22.0;18/07/2026;2
120;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Moderada;52.8;124.3;25.0;18/07/2026;2
121;PACÕFICO;CHOC”;NUQUÕ;27495;Moderada;46.0;130.4;26.0;18/07/2026;2
122;PACÕFICO;CHOC”;N”VITA;27491;Moderada;60.8;120.6;24.0;18/07/2026;2
123;PACÕFICO;CHOC”;QUIBD”;27001;Moderada;33.1;99.7;22.0;18/07/2026;2
124;PACÕFICO;CHOC”;RIOSUCIO;27615;Moderada;45.0;65.3;25.0;18/07/2026;2
125;PACÕFICO;CHOC”;RÕO IR”;27580;Moderada;30.0;94.4;25.0;18/07/2026;2
126;PACÕFICO;CHOC”;RÕO QUITO;27600;Moderada;34.6;126.4;26.0;18/07/2026;2
127;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Moderada;30.5;61.9;16.0;18/07/2026;2
128;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;53.7;73.4;14.0;18/07/2026;2
129;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Moderada;13.0;36.1;30.0;18/07/2026;2
130;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;24.7;70.9;29.0;18/07/2026;2
131;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;16.5;37.3;30.0;18/07/2026;2
132;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Moderada;31.4;76.7;29.0;18/07/2026;2
133;ANDINA;CUNDINAMARCA;JUNÕN;25372;Moderada;18.1;62.7;30.0;18/07/2026;2
134;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;28.2;128.8;27.0;18/07/2026;2
135;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;35.0;173.8;29.0;18/07/2026;2
136;ORINOQUÕA;META;LA MACARENA;50350;Moderada;19.7;112.2;28.0;18/07/2026;2
137;ORINOQUÕA;META;MESETAS;50330;Moderada;50.3;147.5;29.0;18/07/2026;2
138;ORINOQUÕA;META;SAN JUANITO;50686;Moderada;45.1;123.1;30.0;18/07/2026;2
139;ORINOQUÕA;META;VISTAHERMOSA;50711;Moderada;44.5;177.6;29.0;18/07/2026;2
140;PACÕFICO;NARI—O;EL CHARCO;52250;Moderada;27.4;87.2;20.0;18/07/2026;2
141;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;Moderada;49.7;131.8;24.0;18/07/2026;2
142;PACÕFICO;NARI—O;IPIALES;52356;Moderada;20.3;56.0;27.0;18/07/2026;2
143;PACÕFICO;NARI—O;MAG‹Õ;52427;Moderada;35.4;186.8;26.0;18/07/2026;2
144;PACÕFICO;NARI—O;PASTO;52001;Moderada;11.2;33.3;27.0;18/07/2026;2
145;PACÕFICO;NARI—O;RICAURTE;52612;Moderada;22.1;85.3;29.0;18/07/2026;2
146;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;Moderada;38.5;183.7;27.0;18/07/2026;2
147;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Moderada;38.6;100.0;23.0;18/07/2026;2
148;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Moderada;15.6;167.2;26.0;18/07/2026;2
149;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Moderada;24.4;89.4;30.0;18/07/2026;2
150;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Moderada;29.2;112.3;30.0;18/07/2026;2
151;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Moderada;38.4;136.9;30.0;18/07/2026;2
152;ANDINA;HUILA;COLOMBIA;41206;Moderada;-;-;-;18/07/2026;2
