OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;ITUANGO;05361;ALTA;37.7;83.7;18.0;18/07/2026
2;ANDINA;ANTIOQUIA;MUTAT¡;05480;ALTA;66.9;87.3;24.0;18/07/2026
3;ORINOQUÕA;ARAUCA;SARAVENA;81736;ALTA;26.2;157.4;27.0;18/07/2026
4;ANDINA;BOYAC¡;CUBAR¡;15223;ALTA;30.2;232.8;27.0;18/07/2026
5;ANDINA;BOYAC¡;MACANAL;15425;ALTA;25.2;114.2;30.0;18/07/2026
6;ORINOQUÕA;CASANARE;MONTERREY;85162;ALTA;29.9;122.1;29.0;18/07/2026
7;ORINOQUÕA;CASANARE;NUNCHÕA;85225;ALTA;21.6;78.3;24.0;18/07/2026
8;ORINOQUÕA;CASANARE;YOPAL;85001;ALTA;21.4;81.5;23.0;18/07/2026
9;PACÕFICO;CAUCA;EL TAMBO;19256;ALTA;26.9;55.8;18.0;18/07/2026
10;PACÕFICO;CAUCA;GUAPI;19318;ALTA;44.5;148.8;25.0;18/07/2026
11;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;ALTA;41.1;124.0;26.0;18/07/2026
12;PACÕFICO;CAUCA;SANTA ROSA;19701;ALTA;13.0;66.2;28.0;18/07/2026
13;PACÕFICO;CAUCA;TIMBIQUÕ;19809;ALTA;47.0;174.9;28.0;18/07/2026
14;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;ALTA;65.7;97.2;21.0;18/07/2026
15;ANDINA;CUNDINAMARCA;GACHAL¡;25293;ALTA;31.5;106.7;30.0;18/07/2026
16;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;46.2;200.7;30.0;18/07/2026
17;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;31.1;151.8;30.0;18/07/2026
18;ANDINA;CUNDINAMARCA;UBAL¡;25839;ALTA;29.3;148.3;30.0;18/07/2026
19;CARIBE;C”RDOBA;TIERRALTA;23807;ALTA;26.1;49.7;23.0;18/07/2026
20;ORINOQUÕA;META;ACACÕAS;50006;ALTA;58.4;162.6;29.0;18/07/2026
21;ORINOQUÕA;META;CUBARRAL;50223;ALTA;57.9;191.4;30.0;18/07/2026
22;ORINOQUÕA;META;CUMARAL;50226;ALTA;44.7;110.7;26.0;18/07/2026
23;ORINOQUÕA;META;EL CALVARIO;50245;ALTA;50.6;132.1;30.0;18/07/2026
24;ORINOQUÕA;META;EL CASTILLO;50251;ALTA;88.5;216.3;29.0;18/07/2026
25;ORINOQUÕA;META;EL DORADO;50270;ALTA;99.3;239.8;28.0;18/07/2026
26;ORINOQUÕA;META;GUAMAL;50318;ALTA;46.7;154.8;29.0;18/07/2026
27;ORINOQUÕA;META;LEJANÕAS;50400;ALTA;70.4;158.4;30.0;18/07/2026
28;ORINOQUÕA;META;RESTREPO;50606;ALTA;56.4;191.7;30.0;18/07/2026
29;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;ALTA;63.5;183.2;29.0;18/07/2026
30;ORINOQUÕA;META;URIBE;50370;ALTA;26.1;69.9;25.0;18/07/2026
31;ORINOQUÕA;META;VILLAVICENCIO;50001;ALTA;46.4;130.9;28.0;18/07/2026
32;PACÕFICO;NARI—O;BARBACOAS;52079;ALTA;35.9;150.3;30.0;18/07/2026
33;PACÕFICO;NARI—O;LOS ANDES;52418;ALTA;21.4;50.1;19.0;18/07/2026
34;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;ALTA;51.0;161.9;29.0;18/07/2026
35;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;22.3;197.3;28.0;18/07/2026
36;AMAZONÕA;PUTUMAYO;MOCOA;86001;ALTA;24.5;141.2;30.0;18/07/2026
37;AMAZONÕA;PUTUMAYO;ORITO;86320;ALTA;39.5;78.2;30.0;18/07/2026
38;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;39.5;201.2;30.0;18/07/2026
39;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;72.0;119.4;23.0;18/07/2026
40;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;ALTA;39.4;56.1;14.0;18/07/2026
41;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;ALTA;26.7;32.7;18.0;18/07/2026
42;ANDINA;ANTIOQUIA;C¡CERES;05120;BAJA;21.7;62.8;15.0;18/07/2026
43;ANDINA;ANTIOQUIA;MURIND”;05475;BAJA;41.5;54.6;14.0;18/07/2026
44;ANDINA;ANTIOQUIA;TURBO;05837;BAJA;30.9;50.4;24.0;18/07/2026
45;ORINOQUÕA;ARAUCA;TAME;81794;BAJA;6.7;85.9;24.0;18/07/2026
46;ANDINA;BOYAC¡;GARAGOA;15299;BAJA;13.2;58.2;30.0;18/07/2026
47;ANDINA;BOYAC¡;GUAYAT¡;15325;BAJA;20.1;106.7;30.0;18/07/2026
48;ANDINA;BOYAC¡;MIRAFLORES;15455;BAJA;10.7;72.7;30.0;18/07/2026
49;ANDINA;BOYAC¡;PISBA;15550;BAJA;18.6;97.7;26.0;18/07/2026
50;ANDINA;BOYAC¡;P¡EZ;15514;BAJA;14.0;83.3;30.0;18/07/2026
51;ANDINA;BOYAC¡;SOMONDOCO;15761;BAJA;14.6;76.6;28.0;18/07/2026
52;ORINOQUÕA;CASANARE;AGUAZUL;85010;BAJA;24.7;79.0;28.0;18/07/2026
53;ORINOQUÕA;CASANARE;PORE;85263;BAJA;12.5;123.8;25.0;18/07/2026
54;ORINOQUÕA;CASANARE;S¡CAMA;85315;BAJA;6.3;79.7;25.0;18/07/2026
55;ORINOQUÕA;CASANARE;TAURAMENA;85410;BAJA;38.6;111.8;26.0;18/07/2026
56;ORINOQUÕA;CASANARE;T¡MARA;85400;BAJA;10.0;106.2;24.0;18/07/2026
57;PACÕFICO;CHOC”;BAGAD”;27073;BAJA;;;;18/07/2026
58;PACÕFICO;CHOC”;BOJAY¡;27099;BAJA;30.0;67.5;20.0;18/07/2026
59;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;BAJA;45.3;63.5;25.0;18/07/2026
60;PACÕFICO;CHOC”;LLOR”;27413;BAJA;25.9;105.2;24.0;18/07/2026
61;PACÕFICO;CHOC”;TAD”;27787;BAJA;25.9;70.8;21.0;18/07/2026
62;PACÕFICO;CHOC”;UNGUÕA;27800;BAJA;38.2;56.9;25.0;18/07/2026
63;ANDINA;CUNDINAMARCA;GACHET¡;25297;BAJA;18.1;87.7;30.0;18/07/2026
64;ANDINA;CUNDINAMARCA;GAMA;25299;BAJA;22.7;95.5;30.0;18/07/2026
65;ANDINA;CUNDINAMARCA;GUATAVITA;25326;BAJA;8.1;53.5;28.0;18/07/2026
66;ANDINA;CUNDINAMARCA;MANTA;25436;BAJA;16.1;77.0;29.0;18/07/2026
67;ANDINA;CUNDINAMARCA;UNE;25845;BAJA;18.3;48.4;28.0;18/07/2026
68;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;BAJA;22.1;74.4;19.0;18/07/2026
69;ANDINA;HUILA;ACEVEDO;41006;BAJA;15.7;90.9;28.0;18/07/2026
70;ANDINA;HUILA;PALESTINA;41530;BAJA;14.2;98.3;29.0;18/07/2026
71;ANDINA;HUILA;PITALITO;41551;BAJA;10.8;85.7;29.0;18/07/2026
72;ANDINA;HUILA;SALADOBLANCO;41660;BAJA;;;;18/07/2026
73;ANDINA;HUILA;SAN AGUSTÕN;41668;BAJA;14.7;58.9;28.0;18/07/2026
74;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;BAJA;25.1;130.7;26.0;18/07/2026
75;PACÕFICO;NARI—O;C”RDOBA;52215;BAJA;23.5;36.0;27.0;18/07/2026
76;PACÕFICO;NARI—O;POTOSÕ;52560;BAJA;14.4;23.9;27.0;18/07/2026
77;PACÕFICO;NARI—O;PUERRES;52573;BAJA;18.3;39.3;28.0;18/07/2026
78;AMAZONÕA;PUTUMAYO;COL”N;86219;BAJA;20.3;79.6;30.0;18/07/2026
79;AMAZONÕA;PUTUMAYO;SAN MIGUEL;86757;BAJA;;;;18/07/2026
80;ANDINA;ANTIOQUIA;ANORÕ;05040;MODERADA;42.0;60.1;17.0;18/07/2026
81;ANDINA;ANTIOQUIA;APARTAD”;05045;MODERADA;35.2;59.2;25.0;18/07/2026
82;ANDINA;ANTIOQUIA;BRICE—O;05107;MODERADA;37.7;75.5;20.0;18/07/2026
83;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;MODERADA;37.8;51.9;16.0;18/07/2026
84;ANDINA;ANTIOQUIA;CAREPA;05147;MODERADA;35.6;54.2;25.0;18/07/2026
85;ANDINA;ANTIOQUIA;CHIGOROD”;05172;MODERADA;40.1;60.9;25.0;18/07/2026
86;ANDINA;ANTIOQUIA;DABEIBA;05234;MODERADA;35.3;50.9;12.0;18/07/2026
87;ANDINA;ANTIOQUIA;TARAZ¡;05790;MODERADA;33.5;87.9;18.0;18/07/2026
88;ANDINA;ANTIOQUIA;VALDIVIA;05854;MODERADA;53.1;97.3;19.0;18/07/2026
89;ANDINA;ANTIOQUIA;YARUMAL;05887;MODERADA;19.7;31.3;15.0;18/07/2026
90;ORINOQUÕA;ARAUCA;FORTUL;81300;MODERADA;8.9;78.9;27.0;18/07/2026
91;ANDINA;BOYAC¡;ALMEIDA;15022;MODERADA;20.7;117.4;29.0;18/07/2026
92;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;MODERADA;15.0;107.6;30.0;18/07/2026
93;ANDINA;BOYAC¡;CHIVOR;15236;MODERADA;22.3;161.3;30.0;18/07/2026
94;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;MODERADA;6.3;58.2;23.0;18/07/2026
95;ANDINA;BOYAC¡;PAYA;15533;MODERADA;20.6;92.2;24.0;18/07/2026
96;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;MODERADA;27.2;138.1;30.0;18/07/2026
97;ANDINA;BOYAC¡;SANTA MARÕA;15690;MODERADA;34.0;165.8;30.0;18/07/2026
98;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;MODERADA;22.7;139.1;27.0;18/07/2026
99;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;MODERADA;36.5;106.9;27.0;18/07/2026
100;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;MODERADA;49.2;148.2;28.0;18/07/2026
101;AMAZONÕA;CAQUET¡;FLORENCIA;18001;MODERADA;32.0;98.5;27.0;18/07/2026
102;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;MODERADA;52.5;154.1;28.0;18/07/2026
103;AMAZONÕA;CAQUET¡;MORELIA;18479;MODERADA;53.0;181.3;27.0;18/07/2026
104;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;MODERADA;20.8;53.0;25.0;18/07/2026
105;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;MODERADA;38.8;135.8;29.0;18/07/2026
106;ORINOQUÕA;CASANARE;HATO COROZAL;85125;MODERADA;19.0;139.9;23.0;18/07/2026
107;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;MODERADA;29.3;136.3;26.0;18/07/2026
108;ORINOQUÕA;CASANARE;SABANALARGA;85300;MODERADA;25.4;125.0;29.0;18/07/2026
109;ORINOQUÕA;CASANARE;VILLANUEVA;85440;MODERADA;36.0;120.9;25.0;18/07/2026
110;PACÕFICO;CAUCA;ARGELIA;19050;MODERADA;29.1;36.0;11.0;18/07/2026
111;PACÕFICO;CAUCA;PIAMONTE;19533;MODERADA;23.0;127.2;30.0;18/07/2026
112;PACÕFICO;CHOC”;ALTO BAUD”;27025;MODERADA;46.2;130.6;26.0;18/07/2026
113;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;MODERADA;33.1;101.6;25.0;18/07/2026
114;PACÕFICO;CHOC”;BAJO BAUD”;27077;MODERADA;51.5;122.7;26.0;18/07/2026
115;PACÕFICO;CHOC”;CONDOTO;27205;MODERADA;45.3;107.4;25.0;18/07/2026
116;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;MODERADA;41.4;116.8;26.0;18/07/2026
117;PACÕFICO;CHOC”;ISTMINA;27361;MODERADA;39.2;89.6;25.0;18/07/2026
118;PACÕFICO;CHOC”;JURAD”;27372;MODERADA;38.1;62.0;26.0;18/07/2026
119;PACÕFICO;CHOC”;MEDIO ATRATO;27425;MODERADA;41.3;105.1;22.0;18/07/2026
120;PACÕFICO;CHOC”;MEDIO BAUD”;27430;MODERADA;52.8;124.3;25.0;18/07/2026
121;PACÕFICO;CHOC”;NUQUÕ;27495;MODERADA;46.0;130.4;26.0;18/07/2026
122;PACÕFICO;CHOC”;N”VITA;27491;MODERADA;60.8;120.6;24.0;18/07/2026
123;PACÕFICO;CHOC”;QUIBD”;27001;MODERADA;33.1;99.7;22.0;18/07/2026
124;PACÕFICO;CHOC”;RIOSUCIO;27615;MODERADA;45.0;65.3;25.0;18/07/2026
125;PACÕFICO;CHOC”;RÕO IR”;27580;MODERADA;30.0;94.4;25.0;18/07/2026
126;PACÕFICO;CHOC”;RÕO QUITO;27600;MODERADA;34.6;126.4;26.0;18/07/2026
127;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;MODERADA;30.5;61.9;16.0;18/07/2026
128;PACÕFICO;CHOC”;SIPÕ;27745;MODERADA;53.7;73.4;14.0;18/07/2026
129;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;MODERADA;13.0;36.1;30.0;18/07/2026
130;ANDINA;CUNDINAMARCA;FOSCA;25281;MODERADA;24.7;70.9;29.0;18/07/2026
131;ANDINA;CUNDINAMARCA;F”MEQUE;25279;MODERADA;16.5;37.3;30.0;18/07/2026
132;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;MODERADA;31.4;76.7;29.0;18/07/2026
133;ANDINA;CUNDINAMARCA;JUNÕN;25372;MODERADA;18.1;62.7;30.0;18/07/2026
134;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;28.2;128.8;27.0;18/07/2026
135;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;35.0;173.8;29.0;18/07/2026
136;ORINOQUÕA;META;LA MACARENA;50350;MODERADA;19.7;112.2;28.0;18/07/2026
137;ORINOQUÕA;META;MESETAS;50330;MODERADA;50.3;147.5;29.0;18/07/2026
138;ORINOQUÕA;META;SAN JUANITO;50686;MODERADA;45.1;123.1;30.0;18/07/2026
139;ORINOQUÕA;META;VISTAHERMOSA;50711;MODERADA;44.5;177.6;29.0;18/07/2026
140;PACÕFICO;NARI—O;EL CHARCO;52250;MODERADA;27.4;87.2;20.0;18/07/2026
141;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;MODERADA;49.7;131.8;24.0;18/07/2026
142;PACÕFICO;NARI—O;IPIALES;52356;MODERADA;20.3;56.0;27.0;18/07/2026
143;PACÕFICO;NARI—O;MAG‹Õ;52427;MODERADA;35.4;186.8;26.0;18/07/2026
144;PACÕFICO;NARI—O;PASTO;52001;MODERADA;11.2;33.3;27.0;18/07/2026
145;PACÕFICO;NARI—O;RICAURTE;52612;MODERADA;22.1;85.3;29.0;18/07/2026
146;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;MODERADA;38.5;183.7;27.0;18/07/2026
147;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;MODERADA;38.6;100.0;23.0;18/07/2026
148;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;MODERADA;15.6;167.2;26.0;18/07/2026
149;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;MODERADA;24.4;89.4;30.0;18/07/2026
150;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;MODERADA;29.2;112.3;30.0;18/07/2026
151;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;MODERADA;38.4;136.9;30.0;18/07/2026
152;ANDINA;HUILA;COLOMBIA;41206;MODERADA;;;;18/07/2026
