OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
123;PACÍFICO;NARIÑO;RICAURTE;52612;BAJA;21.7;68.1;25.0;26/08/2026
124;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;BAJA;;;;26/08/2026
125;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;BAJA;29.0;91.4;28.0;26/08/2026
126;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;BAJA;17.0;108.9;29.0;26/08/2026
127;ANDINA;SANTANDER;AGUADA;68013;BAJA;19.8;84.0;23.0;26/08/2026
128;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;BAJA;12.5;45.8;19.0;26/08/2026
129;ANDINA;SANTANDER;GUADALUPE;68320;BAJA;18.3;90.8;22.0;26/08/2026
130;ANDINA;SANTANDER;HATO;68344;BAJA;21.8;78.2;20.0;26/08/2026
131;ANDINA;SANTANDER;LA PAZ;68397;BAJA;23.1;105.9;22.0;26/08/2026
132;ANDINA;SANTANDER;LANDÁZURI;68385;BAJA;14.2;64.7;22.0;26/08/2026
133;ANDINA;SANTANDER;VÉLEZ;68861;BAJA;15.7;66.2;18.0;26/08/2026
134;ANDINA;ANTIOQUIA;AMALFI;05031;MODERADA;29.5;84.9;20.0;26/08/2026
135;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;38.6;84.9;17.0;26/08/2026
136;ANDINA;ANTIOQUIA;NECOCLÍ;05490;MODERADA;58.6;77.3;18.0;26/08/2026
137;ANDINA;ANTIOQUIA;SAN CARLOS;05649;MODERADA;31.0;83.1;23.0;26/08/2026
138;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;MODERADA;;;;26/08/2026
139;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;MODERADA;24.7;62.2;24.0;26/08/2026
140;ANDINA;ANTIOQUIA;TURBO;05837;MODERADA;45.9;76.5;21.0;26/08/2026
141;ANDINA;ANTIOQUIA;VEGACHÍ;05858;ALTA;35.7;108.6;22.0;26/08/2026
142;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;MODERADA;29.5;70.9;17.0;26/08/2026
143;ANDINA;ANTIOQUIA;YALÍ;05885;MODERADA;41.4;109.8;22.0;26/08/2026
144;CARIBE;BOLÍVAR;CANTAGALLO;13160;MODERADA;32.8;115.3;21.0;26/08/2026
145;CARIBE;BOLÍVAR;SAN PABLO;13670;MODERADA;29.1;100.6;19.0;26/08/2026
146;ANDINA;BOYACÁ;AQUITANIA;15047;MODERADA;27.5;119.9;30.0;26/08/2026
147;ANDINA;BOYACÁ;CHITA;15183;MODERADA;36.2;107.4;21.0;26/08/2026
148;ANDINA;BOYACÁ;CHIVOR;15236;MODERADA;15.0;201.7;29.0;26/08/2026
149;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;MODERADA;25.6;43.4;21.0;26/08/2026
150;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;MODERADA;49.6;195.7;30.0;26/08/2026
151;ANDINA;BOYACÁ;MONGUA;15464;MODERADA;40.8;115.0;30.0;26/08/2026
152;ANDINA;BOYACÁ;PAJARITO;15518;MODERADA;52.4;206.2;30.0;26/08/2026
153;ANDINA;BOYACÁ;PISBA;15550;MODERADA;49.8;197.2;26.0;26/08/2026
154;ANDINA;BOYACÁ;PÁEZ;15514;MODERADA;34.7;163.2;30.0;26/08/2026
155;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;MODERADA;23.7;157.0;27.0;26/08/2026
156;ANDINA;BOYACÁ;SANTA MARÍA;15690;MODERADA;18.6;228.3;29.0;26/08/2026
157;ANDINA;BOYACÁ;SOCOTÁ;15755;MODERADA;39.8;86.0;22.0;26/08/2026
158;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;MODERADA;46.5;90.4;26.0;26/08/2026
159;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;MODERADA;36.6;92.2;22.0;26/08/2026
160;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;MODERADA;48.0;123.9;26.0;26/08/2026
161;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;MODERADA;33.1;79.7;24.0;26/08/2026
162;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;MODERADA;43.3;115.0;28.0;26/08/2026
163;AMAZONÍA;CAQUETÁ;MORELIA;18479;MODERADA;56.6;115.9;26.0;26/08/2026
164;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;MODERADA;18.5;45.2;18.0;26/08/2026
165;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;MODERADA;58.9;145.1;28.0;26/08/2026
166;ORINOQUÍA;CASANARE;AGUAZUL;85010;MODERADA;36.3;224.4;28.0;26/08/2026
167;ORINOQUÍA;CASANARE;CHÁMEZA;85015;MODERADA;34.6;117.9;30.0;26/08/2026
168;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;MODERADA;47.7;126.2;24.0;26/08/2026
169;ORINOQUÍA;CASANARE;PORE;85263;MODERADA;23.3;118.6;22.0;26/08/2026
170;ORINOQUÍA;CASANARE;RECETOR;85279;MODERADA;43.0;167.4;30.0;26/08/2026
171;ORINOQUÍA;CASANARE;SABANALARGA;85300;MODERADA;33.7;138.8;28.0;26/08/2026
172;ORINOQUÍA;CASANARE;TAURAMENA;85410;MODERADA;29.6;93.9;25.0;26/08/2026
173;CARIBE;CESAR;PUEBLO BELLO;20570;MODERADA;;;;26/08/2026
174;CARIBE;CESAR;VALLEDUPAR;20001;MODERADA;;;;26/08/2026
175;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;MODERADA;49.2;73.3;19.0;26/08/2026
176;PACÍFICO;CHOCÓ;CONDOTO;27205;MODERADA;35.6;132.3;23.0;26/08/2026
177;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;MODERADA;35.6;84.8;24.0;26/08/2026
178;PACÍFICO;CHOCÓ;ISTMINA;27361;MODERADA;24.9;81.7;24.0;26/08/2026
179;PACÍFICO;CHOCÓ;JURADÓ;27372;MODERADA;60.8;90.3;22.0;26/08/2026
180;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;MODERADA;40.6;120.9;24.0;26/08/2026
181;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;MODERADA;41.6;87.0;16.0;26/08/2026
182;ANDINA;CUNDINAMARCA;GACHALÁ;25293;MODERADA;12.9;140.1;29.0;26/08/2026
183;ANDINA;CUNDINAMARCA;JUNÍN;25372;MODERADA;12.0;54.9;29.0;26/08/2026
184;ANDINA;CUNDINAMARCA;MEDINA;25438;MODERADA;6.4;101.3;28.0;26/08/2026
185;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;7.6;160.0;28.0;26/08/2026
186;CARIBE;CÓRDOBA;MONTELÍBANO;23466;MODERADA;27.9;101.8;18.0;26/08/2026
187;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;MODERADA;34.5;102.0;18.0;26/08/2026
188;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;MODERADA;24.1;92.5;17.0;26/08/2026
189;CARIBE;CÓRDOBA;TIERRALTA;23807;MODERADA;35.4;89.0;20.0;26/08/2026
190;ANDINA;HUILA;ACEVEDO;41006;MODERADA;14.8;64.0;28.0;26/08/2026
191;ORINOQUÍA;META;EL CALVARIO;50245;MODERADA;19.8;205.9;29.0;26/08/2026
192;ORINOQUÍA;META;SAN JUANITO;50686;MODERADA;22.4;198.6;30.0;26/08/2026
193;ORINOQUÍA;META;VILLAVICENCIO;50001;MODERADA;1.7;73.0;25.0;26/08/2026
194;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;MODERADA;10.8;64.2;29.0;26/08/2026
195;ANDINA;SANTANDER;CHIMA;68176;MODERADA;19.4;118.0;23.0;26/08/2026
196;ANDINA;SANTANDER;CONTRATACIÓN;68211;MODERADA;41.2;170.6;22.0;26/08/2026
197;ANDINA;SANTANDER;EL GUACAMAYO;68245;MODERADA;31.6;144.3;22.0;26/08/2026
198;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;MODERADA;30.1;135.8;24.0;26/08/2026
199;ANDINA;SANTANDER;SIMACOTA;68745;MODERADA;17.1;68.2;21.0;26/08/2026
200;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;MODERADA;26.1;57.9;16.0;26/08/2026
201;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;MODERADA;16.0;38.1;18.0;26/08/2026
