OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
60;ANDINA;ANTIOQUIA;CÁCERES;05120;Baja;-;-;-;26/08/2026;1
61;ANDINA;ANTIOQUIA;EL BAGRE;05250;Baja;-;-;-;26/08/2026;1
62;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Baja;23.2;74.5;21.0;26/08/2026;1
63;ANDINA;ANTIOQUIA;MACEO;05425;Baja;24.7;105.0;23.0;26/08/2026;1
64;ANDINA;ANTIOQUIA;MUTATÁ;05480;Baja;45.3;69.2;20.0;26/08/2026;1
65;ANDINA;ANTIOQUIA;PUERTO BERRÍO;05579;Baja;23.5;99.2;22.0;26/08/2026;1
66;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Baja;23.6;64.9;19.0;26/08/2026;1
67;ANDINA;ANTIOQUIA;REMEDIOS;05604;Baja;24.6;92.1;21.0;26/08/2026;1
68;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;Baja;43.9;94.6;18.0;26/08/2026;1
69;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Baja;26.0;80.6;24.0;26/08/2026;1
70;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Baja;-;-;-;26/08/2026;1
71;ANDINA;ANTIOQUIA;SEGOVIA;05736;Baja;23.5;95.5;21.0;26/08/2026;1
72;ANDINA;ANTIOQUIA;TARAZÁ;05790;Baja;28.5;87.2;18.0;26/08/2026;1
73;ANDINA;ANTIOQUIA;URRAO;05847;Baja;16.6;45.6;11.0;26/08/2026;1
74;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Baja;28.3;88.1;22.0;26/08/2026;1
75;ANDINA;ANTIOQUIA;YONDÓ;05893;Baja;-;-;-;26/08/2026;1
76;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Baja;-;-;-;26/08/2026;1
77;CARIBE;ATLÁNTICO;JUAN DE ACOSTA;08372;Baja;-;-;-;26/08/2026;1
78;CARIBE;ATLÁNTICO;LURUACO;08421;Baja;-;-;-;26/08/2026;1
79;CARIBE;ATLÁNTICO;PIOJÓ;08549;Baja;-;-;-;26/08/2026;1
80;CARIBE;ATLÁNTICO;REPELÓN;08606;Baja;-;-;-;26/08/2026;1
81;CARIBE;BOLÍVAR;MAHATES;13433;Baja;-;-;-;26/08/2026;1
82;CARIBE;BOLÍVAR;MONTECRISTO;13458;Baja;32.3;68.8;15.0;26/08/2026;1
83;CARIBE;BOLÍVAR;SANTA CATALINA;13673;Baja;-;-;-;26/08/2026;1
84;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Baja;31.8;65.0;15.0;26/08/2026;1
85;CARIBE;BOLÍVAR;SIMITÍ;13744;Baja;20.3;49.8;14.0;26/08/2026;1
86;CARIBE;BOLÍVAR;VILLANUEVA;13873;Baja;-;-;-;26/08/2026;1
87;ANDINA;BOYACÁ;BERBEO;15090;Baja;18.7;89.1;30.0;26/08/2026;1
88;ANDINA;BOYACÁ;GARAGOA;15299;Baja;11.1;75.0;29.0;26/08/2026;1
89;ANDINA;BOYACÁ;GUAYATÁ;15325;Baja;6.8;115.6;29.0;26/08/2026;1
90;ANDINA;BOYACÁ;GÁMEZA;15296;Baja;22.5;43.1;11.0;26/08/2026;1
91;ANDINA;BOYACÁ;JERICÓ;15368;Baja;19.9;43.4;20.0;26/08/2026;1
92;ANDINA;BOYACÁ;SAN EDUARDO;15660;Baja;19.0;87.3;30.0;26/08/2026;1
93;ANDINA;BOYACÁ;SOGAMOSO;15759;Baja;12.2;28.0;11.0;26/08/2026;1
94;ANDINA;BOYACÁ;SOMONDOCO;15761;Baja;12.1;88.4;29.0;26/08/2026;1
95;ANDINA;BOYACÁ;ZETAQUIRA;15897;Baja;-;-;-;26/08/2026;1
96;ORINOQUÍA;CASANARE;LA SALINA;85136;Baja;26.6;87.1;22.0;26/08/2026;1
97;CARIBE;CESAR;AGUSTÍN CODAZZI;20013;Baja;28.1;95.4;14.0;26/08/2026;1
98;CARIBE;CESAR;EL COPEY;20238;Baja;-;-;-;26/08/2026;1
99;PACÍFICO;CHOCÓ;SIPÍ;27745;Baja;21.4;42.8;12.0;26/08/2026;1
100;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Baja;8.4;36.1;28.0;26/08/2026;1
101;ANDINA;CUNDINAMARCA;FOSCA;25281;Baja;6.5;52.1;27.0;26/08/2026;1
102;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;13.0;103.0;29.0;26/08/2026;1
103;ANDINA;CUNDINAMARCA;GUATAVITA;25326;Baja;6.5;41.4;30.0;26/08/2026;1
104;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Baja;4.3;59.5;26.0;26/08/2026;1
105;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Baja;10.0;101.5;25.0;26/08/2026;1
106;CARIBE;CÓRDOBA;MONTERÍA;23001;Baja;20.5;56.9;15.0;26/08/2026;1
107;CARIBE;CÓRDOBA;PLANETA RICA;23555;Baja;20.3;76.0;16.0;26/08/2026;1
108;CARIBE;CÓRDOBA;VALENCIA;23855;Baja;41.5;113.5;19.0;26/08/2026;1
109;ANDINA;HUILA;ISNOS;41359;Baja;6.9;47.3;27.0;26/08/2026;1
110;ANDINA;HUILA;PALESTINA;41530;Baja;11.4;102.4;28.0;26/08/2026;1
111;ANDINA;HUILA;PITALITO;41551;Baja;9.7;80.7;28.0;26/08/2026;1
112;ANDINA;HUILA;SAN AGUSTÍN;41668;Baja;5.6;54.4;26.0;26/08/2026;1
113;CARIBE;MAGDALENA;ARACATACA;47053;Baja;-;-;-;26/08/2026;1
114;CARIBE;MAGDALENA;CIÉNAGA;47189;Baja;12.9;119.3;18.0;26/08/2026;1
115;CARIBE;MAGDALENA;FUNDACIÓN;47288;Baja;-;-;-;26/08/2026;1
116;ORINOQUÍA;META;ACACÍAS;50006;Baja;2.0;110.5;26.0;26/08/2026;1
117;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Baja;13.6;103.9;24.0;26/08/2026;1
118;ORINOQUÍA;META;CUMARAL;50226;Baja;2.5;52.3;25.0;26/08/2026;1
119;ORINOQUÍA;META;EL DORADO;50270;Baja;-;-;-;26/08/2026;1
120;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;Baja;7.2;62.3;24.0;26/08/2026;1
121;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Baja;-;-;-;26/08/2026;1
122;PACÍFICO;NARIÑO;IPIALES;52356;Baja;19.9;33.0;25.0;26/08/2026;1
123;PACÍFICO;NARIÑO;RICAURTE;52612;Baja;21.7;68.1;25.0;26/08/2026;1
124;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Baja;-;-;-;26/08/2026;1
125;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Baja;29.0;91.4;28.0;26/08/2026;1
126;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;Baja;17.0;108.9;29.0;26/08/2026;1
127;ANDINA;SANTANDER;AGUADA;68013;Baja;19.8;84.0;23.0;26/08/2026;1
128;ANDINA;SANTANDER;EL CARMEN DE CHUCURÍ;68235;Baja;12.5;45.8;19.0;26/08/2026;1
129;ANDINA;SANTANDER;GUADALUPE;68320;Baja;18.3;90.8;22.0;26/08/2026;1
130;ANDINA;SANTANDER;HATO;68344;Baja;21.8;78.2;20.0;26/08/2026;1
131;ANDINA;SANTANDER;LA PAZ;68397;Baja;23.1;105.9;22.0;26/08/2026;1
132;ANDINA;SANTANDER;LANDÁZURI;68385;Baja;14.2;64.7;22.0;26/08/2026;1
133;ANDINA;SANTANDER;VÉLEZ;68861;Baja;15.7;66.2;18.0;26/08/2026;1
134;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;29.5;84.9;20.0;26/08/2026;2
135;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;38.6;84.9;17.0;26/08/2026;2
136;ANDINA;ANTIOQUIA;NECOCLÍ;05490;Moderada;58.6;77.3;18.0;26/08/2026;2
137;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;31.0;83.1;23.0;26/08/2026;2
138;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;Moderada;-;-;-;26/08/2026;2
139;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Moderada;24.7;62.2;24.0;26/08/2026;2
140;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;45.9;76.5;21.0;26/08/2026;2
141;ANDINA;ANTIOQUIA;VEGACHÍ;05858;Alta;35.7;108.6;22.0;26/08/2026;3
142;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Moderada;29.5;70.9;17.0;26/08/2026;2
143;ANDINA;ANTIOQUIA;YALÍ;05885;Moderada;41.4;109.8;22.0;26/08/2026;2
144;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;32.8;115.3;21.0;26/08/2026;2
145;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;29.1;100.6;19.0;26/08/2026;2
146;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;27.5;119.9;30.0;26/08/2026;2
147;ANDINA;BOYACÁ;CHITA;15183;Moderada;36.2;107.4;21.0;26/08/2026;2
148;ANDINA;BOYACÁ;CHIVOR;15236;Moderada;15.0;201.7;29.0;26/08/2026;2
149;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;Moderada;25.6;43.4;21.0;26/08/2026;2
150;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;49.6;195.7;30.0;26/08/2026;2
151;ANDINA;BOYACÁ;MONGUA;15464;Moderada;40.8;115.0;30.0;26/08/2026;2
152;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;52.4;206.2;30.0;26/08/2026;2
153;ANDINA;BOYACÁ;PISBA;15550;Moderada;49.8;197.2;26.0;26/08/2026;2
154;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;34.7;163.2;30.0;26/08/2026;2
155;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;23.7;157.0;27.0;26/08/2026;2
156;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;18.6;228.3;29.0;26/08/2026;2
157;ANDINA;BOYACÁ;SOCOTÁ;15755;Moderada;39.8;86.0;22.0;26/08/2026;2
158;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;Moderada;46.5;90.4;26.0;26/08/2026;2
159;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;Moderada;36.6;92.2;22.0;26/08/2026;2
160;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;Moderada;48.0;123.9;26.0;26/08/2026;2
161;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;Moderada;33.1;79.7;24.0;26/08/2026;2
162;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;Moderada;43.3;115.0;28.0;26/08/2026;2
163;AMAZONÍA;CAQUETÁ;MORELIA;18479;Moderada;56.6;115.9;26.0;26/08/2026;2
164;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;Moderada;18.5;45.2;18.0;26/08/2026;2
165;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Moderada;58.9;145.1;28.0;26/08/2026;2
166;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;36.3;224.4;28.0;26/08/2026;2
167;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;34.6;117.9;30.0;26/08/2026;2
168;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Moderada;47.7;126.2;24.0;26/08/2026;2
169;ORINOQUÍA;CASANARE;PORE;85263;Moderada;23.3;118.6;22.0;26/08/2026;2
170;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;43.0;167.4;30.0;26/08/2026;2
171;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;33.7;138.8;28.0;26/08/2026;2
172;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;29.6;93.9;25.0;26/08/2026;2
173;CARIBE;CESAR;PUEBLO BELLO;20570;Moderada;-;-;-;26/08/2026;2
174;CARIBE;CESAR;VALLEDUPAR;20001;Moderada;-;-;-;26/08/2026;2
175;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Moderada;49.2;73.3;19.0;26/08/2026;2
176;PACÍFICO;CHOCÓ;CONDOTO;27205;Moderada;35.6;132.3;23.0;26/08/2026;2
177;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Moderada;35.6;84.8;24.0;26/08/2026;2
178;PACÍFICO;CHOCÓ;ISTMINA;27361;Moderada;24.9;81.7;24.0;26/08/2026;2
179;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;60.8;90.3;22.0;26/08/2026;2
180;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Moderada;40.6;120.9;24.0;26/08/2026;2
181;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Moderada;41.6;87.0;16.0;26/08/2026;2
182;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Moderada;12.9;140.1;29.0;26/08/2026;2
183;ANDINA;CUNDINAMARCA;JUNÍN;25372;Moderada;12.0;54.9;29.0;26/08/2026;2
184;ANDINA;CUNDINAMARCA;MEDINA;25438;Moderada;6.4;101.3;28.0;26/08/2026;2
185;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;7.6;160.0;28.0;26/08/2026;2
186;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Moderada;27.9;101.8;18.0;26/08/2026;2
187;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;Moderada;34.5;102.0;18.0;26/08/2026;2
188;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;Moderada;24.1;92.5;17.0;26/08/2026;2
189;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;35.4;89.0;20.0;26/08/2026;2
190;ANDINA;HUILA;ACEVEDO;41006;Moderada;14.8;64.0;28.0;26/08/2026;2
191;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;19.8;205.9;29.0;26/08/2026;2
192;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;22.4;198.6;30.0;26/08/2026;2
193;ORINOQUÍA;META;VILLAVICENCIO;50001;Moderada;1.7;73.0;25.0;26/08/2026;2
194;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;Moderada;10.8;64.2;29.0;26/08/2026;2
195;ANDINA;SANTANDER;CHIMA;68176;Moderada;19.4;118.0;23.0;26/08/2026;2
196;ANDINA;SANTANDER;CONTRATACIÓN;68211;Moderada;41.2;170.6;22.0;26/08/2026;2
197;ANDINA;SANTANDER;EL GUACAMAYO;68245;Moderada;31.6;144.3;22.0;26/08/2026;2
198;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Moderada;30.1;135.8;24.0;26/08/2026;2
199;ANDINA;SANTANDER;SIMACOTA;68745;Moderada;17.1;68.2;21.0;26/08/2026;2
200;PACÍFICO;VALLE DEL CAUCA;CALIMA;76126;Moderada;26.1;57.9;16.0;26/08/2026;2
201;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;Moderada;16.0;38.1;18.0;26/08/2026;2
