OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
76;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;57.9;224.4;30.0;19/07/2026
77;ORINOQUÍA;META;URIBE;50370;ALTA;30.8;92.5;26.0;19/07/2026
78;ORINOQUÍA;META;VILLAVICENCIO;50001;ALTA;37.3;136.7;29.0;19/07/2026
79;PACÍFICO;NARIÑO;BARBACOAS;52079;ALTA;54.9;131.7;31.0;19/07/2026
80;PACÍFICO;NARIÑO;EL CHARCO;52250;ALTA;69.5;109.8;21.0;19/07/2026
81;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;ALTA;80.8;124.4;26.0;19/07/2026
82;PACÍFICO;NARIÑO;LOS ANDES;52418;ALTA;49.5;67.6;20.0;19/07/2026
83;PACÍFICO;NARIÑO;MAGÜÍ;52427;ALTA;66.5;156.8;27.0;19/07/2026
84;PACÍFICO;NARIÑO;RICAURTE;52612;ALTA;42.3;89.5;30.0;19/07/2026
85;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;ALTA;65.8;145.9;28.0;19/07/2026
86;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;ALTA;66.6;121.3;30.0;19/07/2026
87;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;ALTA;84.5;123.4;24.0;19/07/2026
88;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;ALTA;61.9;84.8;11.0;19/07/2026
89;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;ALTA;65.6;99.0;13.0;19/07/2026
90;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;ALTA;74.2;149.4;14.0;19/07/2026
91;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;21.0;167.6;29.0;19/07/2026
92;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;5.5;121.9;31.0;19/07/2026
93;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;7.1;175.0;31.0;19/07/2026
94;ANDINA;RISARALDA;APÍA;66045;ALTA;72.4;72.4;9.0;19/07/2026
95;ANDINA;RISARALDA;PUEBLO RICO;66572;ALTA;73.2;73.3;11.0;19/07/2026
96;ANDINA;RISARALDA;SANTUARIO;66687;ALTA;94.7;94.7;9.0;19/07/2026
97;ANDINA;SANTANDER;BOLÍVAR;68101;ALTA;31.0;34.2;19.0;19/07/2026
98;ANDINA;SANTANDER;CHIMA;68176;ALTA;72.4;77.7;18.0;19/07/2026
99;ANDINA;SANTANDER;CONTRATACIÓN;68211;ALTA;87.2;91.2;18.0;19/07/2026
100;ANDINA;SANTANDER;EL GUACAMAYO;68245;ALTA;75.3;79.1;21.0;19/07/2026
101;ANDINA;SANTANDER;GUADALUPE;68320;ALTA;79.7;82.6;20.0;19/07/2026
102;ANDINA;SANTANDER;GUAPOTÁ;68322;ALTA;69.4;75.7;18.0;19/07/2026
103;ANDINA;SANTANDER;SUCRE;68773;ALTA;61.1;70.0;17.0;19/07/2026
104;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;78.8;165.3;24.0;19/07/2026
105;PACÍFICO;VALLE DEL CAUCA;CALI;76001;ALTA;52.5;52.6;12.0;19/07/2026
106;PACÍFICO;VALLE DEL CAUCA;DAGUA;76233;ALTA;58.7;69.0;19.0;19/07/2026
107;PACÍFICO;VALLE DEL CAUCA;ZARZAL;76895;ALTA;;;;19/07/2026
108;ANDINA;ANTIOQUIA;ANGOSTURA;05038;BAJA;50.7;59.3;15.0;19/07/2026
109;ANDINA;ANTIOQUIA;APARTADÓ;05045;BAJA;19.8;62.7;26.0;19/07/2026
110;ANDINA;ANTIOQUIA;ARGELIA;05055;BAJA;38.1;43.1;13.0;19/07/2026
111;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;BAJA;48.2;60.2;18.0;19/07/2026
112;ANDINA;ANTIOQUIA;CAREPA;05147;BAJA;;;;19/07/2026
113;ANDINA;ANTIOQUIA;CAROLINA;05150;BAJA;48.4;49.9;16.0;19/07/2026
114;ANDINA;ANTIOQUIA;CAÑASGORDAS;05138;BAJA;42.9;52.9;11.0;19/07/2026
115;ANDINA;ANTIOQUIA;CISNEROS;05190;BAJA;50.5;65.4;16.0;19/07/2026
116;ANDINA;ANTIOQUIA;CIUDAD BOLÍVAR;05101;BAJA;35.2;41.4;10.0;19/07/2026
117;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;BAJA;32.6;45.9;12.0;19/07/2026
118;ANDINA;ANTIOQUIA;GUADALUPE;05315;BAJA;52.1;56.6;15.0;19/07/2026
119;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;BAJA;54.6;55.3;16.0;19/07/2026
120;ANDINA;ANTIOQUIA;LA UNIÓN;05400;BAJA;53.2;63.9;12.0;19/07/2026
121;ANDINA;ANTIOQUIA;NARIÑO;05483;BAJA;41.6;43.0;12.0;19/07/2026
122;ANDINA;ANTIOQUIA;NECHÍ;05495;BAJA;50.1;64.1;14.0;19/07/2026
123;ANDINA;ANTIOQUIA;SALGAR;05642;BAJA;32.2;37.3;9.0;19/07/2026
124;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;BAJA;41.5;51.0;14.0;19/07/2026
125;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;BAJA;38.4;56.7;15.0;19/07/2026
126;ANDINA;ANTIOQUIA;TOLEDO;05819;BAJA;43.1;45.3;14.0;19/07/2026
127;ANDINA;ANTIOQUIA;TURBO;05837;BAJA;30.2;59.6;24.0;19/07/2026
128;ANDINA;ANTIOQUIA;URAMITA;05842;BAJA;51.1;63.5;11.0;19/07/2026
129;CARIBE;BOLÍVAR;NOROSÍ;13490;BAJA;44.5;61.5;11.0;19/07/2026
130;CARIBE;BOLÍVAR;SAN MARTÍN DE LOBA;13667;BAJA;56.7;69.0;10.0;19/07/2026
131;ANDINA;BOYACÁ;BERBEO;15090;BAJA;29.2;48.6;31.0;19/07/2026
132;ANDINA;BOYACÁ;CHINAVITA;15172;BAJA;27.3;45.6;31.0;19/07/2026
133;ANDINA;BOYACÁ;GUAYATÁ;15325;BAJA;20.9;87.3;31.0;19/07/2026
134;ANDINA;BOYACÁ;SAN EDUARDO;15660;BAJA;32.3;58.4;31.0;19/07/2026
135;ANDINA;BOYACÁ;SAN JOSÉ DE PARE;15664;BAJA;53.3;59.6;20.0;19/07/2026
136;ANDINA;BOYACÁ;SOMONDOCO;15761;BAJA;28.5;64.6;29.0;19/07/2026
137;ANDINA;BOYACÁ;SUTATENZA;15778;BAJA;21.0;50.0;30.0;19/07/2026
138;ANDINA;BOYACÁ;TOTA;15822;BAJA;18.5;19.7;29.0;19/07/2026
139;ANDINA;CALDAS;MANIZALES;17001;BAJA;34.3;37.1;15.0;19/07/2026
140;AMAZONÍA;CAQUETÁ;BELÉN DE LOS ANDAQUÍES;18094;BAJA;6.6;144.2;28.0;19/07/2026
141;AMAZONÍA;CAQUETÁ;EL DONCELLO;18247;BAJA;10.4;105.3;28.0;19/07/2026
142;AMAZONÍA;CAQUETÁ;EL PAUJÍL;18256;BAJA;9.3;143.4;28.0;19/07/2026
143;AMAZONÍA;CAQUETÁ;FLORENCIA;18001;BAJA;10.1;94.7;28.0;19/07/2026
144;AMAZONÍA;CAQUETÁ;LA MONTAÑITA;18410;BAJA;9.1;146.5;29.0;19/07/2026
145;AMAZONÍA;CAQUETÁ;MORELIA;18479;BAJA;8.3;190.1;28.0;19/07/2026
146;AMAZONÍA;CAQUETÁ;PUERTO RICO;18592;BAJA;;;;19/07/2026
147;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;BAJA;5.0;123.5;30.0;19/07/2026
148;PACÍFICO;CAUCA;PIAMONTE;19533;BAJA;7.4;128.4;31.0;19/07/2026
149;CARIBE;CESAR;AGUSTÍN CODAZZI;20013;BAJA;54.7;56.5;8.0;19/07/2026
150;CARIBE;CESAR;BECERRIL;20045;BAJA;60.7;68.5;9.0;19/07/2026
151;CARIBE;CESAR;PELAYA;20550;BAJA;40.5;57.6;11.0;19/07/2026
152;PACÍFICO;CHOCÓ;ACANDÍ;27006;BAJA;29.6;53.6;26.0;19/07/2026
153;PACÍFICO;CHOCÓ;UNGUÍA;27800;BAJA;28.2;59.7;26.0;19/07/2026
154;ANDINA;CUNDINAMARCA;GACHETÁ;25297;BAJA;15.7;100.2;31.0;19/07/2026
155;ANDINA;CUNDINAMARCA;GAMA;25299;BAJA;16.0;129.8;31.0;19/07/2026
156;ANDINA;CUNDINAMARCA;GUATAVITA;25326;BAJA;12.2;55.0;29.0;19/07/2026
157;ANDINA;CUNDINAMARCA;UNE;25845;BAJA;24.6;66.9;29.0;19/07/2026
158;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;BAJA;33.1;94.1;17.0;19/07/2026
159;ANDINA;HUILA;ACEVEDO;41006;BAJA;9.0;82.7;30.0;19/07/2026
160;ANDINA;HUILA;ISNOS;41359;BAJA;10.7;52.9;30.0;19/07/2026
161;ANDINA;HUILA;PALESTINA;41530;BAJA;22.7;98.6;30.0;19/07/2026
162;ANDINA;HUILA;PITALITO;41551;BAJA;14.1;81.0;30.0;19/07/2026
163;PACÍFICO;NARIÑO;CUMBAL;52227;BAJA;23.4;40.9;29.0;19/07/2026
164;PACÍFICO;NARIÑO;IPIALES;52356;BAJA;;;;19/07/2026
165;ANDINA;NORTE DE SANTANDER;LABATECA;54377;BAJA;15.1;65.5;28.0;19/07/2026
166;AMAZONÍA;PUTUMAYO;SAN MIGUEL;86757;BAJA;;;;19/07/2026
167;AMAZONÍA;PUTUMAYO;SANTIAGO;86760;BAJA;9.0;85.2;30.0;19/07/2026
168;AMAZONÍA;PUTUMAYO;SIBUNDOY;86749;BAJA;8.3;101.2;31.0;19/07/2026
169;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;BAJA;5.5;131.9;31.0;19/07/2026
170;ANDINA;RISARALDA;DOSQUEBRADAS;66170;BAJA;39.7;43.4;18.0;19/07/2026
171;ANDINA;SANTANDER;BARBOSA;68077;BAJA;58.1;70.6;16.0;19/07/2026
172;ANDINA;SANTANDER;CONFINES;68209;BAJA;51.1;57.4;19.0;19/07/2026
173;ANDINA;SANTANDER;PALMAR;68522;BAJA;42.9;49.7;20.0;19/07/2026
174;ANDINA;SANTANDER;SOCORRO;68755;BAJA;34.0;36.2;16.0;19/07/2026
175;PACÍFICO;VALLE DEL CAUCA;ANSERMANUEVO;76041;BAJA;39.0;41.7;8.0;19/07/2026
176;PACÍFICO;VALLE DEL CAUCA;TRUJILLO;76828;BAJA;36.0;36.1;9.0;19/07/2026
177;ANDINA;ANTIOQUIA;ABRIAQUÍ;05004;MODERADA;78.4;87.7;10.0;19/07/2026
178;ANDINA;ANTIOQUIA;ANDES;05034;MODERADA;63.7;66.8;13.0;19/07/2026
179;ANDINA;ANTIOQUIA;BETANIA;05091;MODERADA;76.3;83.1;12.0;19/07/2026
180;ANDINA;ANTIOQUIA;BRICEÑO;05107;MODERADA;41.6;79.0;21.0;19/07/2026
181;ANDINA;ANTIOQUIA;CARAMANTA;05145;MODERADA;60.9;61.0;11.0;19/07/2026
182;ANDINA;ANTIOQUIA;CHIGORODÓ;05172;MODERADA;26.6;66.0;26.0;19/07/2026
183;ANDINA;ANTIOQUIA;FRONTINO;05284;MODERADA;63.7;75.0;10.0;19/07/2026
184;ANDINA;ANTIOQUIA;JARDÍN;05364;MODERADA;95.3;97.1;12.0;19/07/2026
185;ANDINA;ANTIOQUIA;JERICÓ;05368;MODERADA;57.3;57.9;10.0;19/07/2026
186;ANDINA;ANTIOQUIA;MURINDÓ;05475;MODERADA;57.2;69.1;14.0;19/07/2026
187;ANDINA;ANTIOQUIA;PEQUE;05543;MODERADA;72.0;89.7;15.0;19/07/2026
188;ANDINA;ANTIOQUIA;TARAZÁ;05790;MODERADA;40.6;96.0;19.0;19/07/2026
189;ANDINA;ANTIOQUIA;TÁMESIS;05789;MODERADA;80.1;80.2;10.0;19/07/2026
190;ANDINA;ANTIOQUIA;VALDIVIA;05854;MODERADA;38.9;83.3;20.0;19/07/2026
191;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;MODERADA;51.4;51.4;9.0;19/07/2026
192;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;MODERADA;56.0;72.9;15.0;19/07/2026
193;ANDINA;ANTIOQUIA;YARUMAL;05887;MODERADA;53.3;64.0;16.0;19/07/2026
194;ORINOQUÍA;ARAUCA;FORTUL;81300;MODERADA;23.6;61.9;28.0;19/07/2026
195;CARIBE;BOLÍVAR;ARENAL;13042;MODERADA;50.5;64.7;10.0;19/07/2026
196;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;MODERADA;51.9;54.6;13.0;19/07/2026
197;ANDINA;BOYACÁ;AQUITANIA;15047;MODERADA;33.9;62.3;30.0;19/07/2026
198;ANDINA;BOYACÁ;CHITARAQUE;15185;MODERADA;48.5;54.3;22.0;19/07/2026
199;ANDINA;BOYACÁ;CHIVOR;15236;MODERADA;29.5;147.9;31.0;19/07/2026
200;ANDINA;BOYACÁ;GARAGOA;15299;MODERADA;33.4;59.7;31.0;19/07/2026
201;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;MODERADA;32.1;54.5;23.0;19/07/2026
202;ANDINA;BOYACÁ;LA VICTORIA;15401;MODERADA;61.0;63.0;16.0;19/07/2026
203;ANDINA;BOYACÁ;MIRAFLORES;15455;MODERADA;31.7;67.0;31.0;19/07/2026
204;ANDINA;BOYACÁ;MONGUA;15464;MODERADA;31.4;42.2;28.0;19/07/2026
205;ANDINA;BOYACÁ;QUÍPAMA;15580;MODERADA;62.3;64.4;17.0;19/07/2026
206;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;MODERADA;39.0;156.3;31.0;19/07/2026
207;ANDINA;BOYACÁ;SANTANA;15686;MODERADA;67.3;73.2;22.0;19/07/2026
208;ANDINA;BOYACÁ;SOCOTÁ;15755;MODERADA;33.2;37.9;21.0;19/07/2026
209;ANDINA;CALDAS;RIOSUCIO;17614;MODERADA;40.2;40.4;13.0;19/07/2026
210;ANDINA;CALDAS;VILLAMARÍA;17873;MODERADA;53.6;56.0;17.0;19/07/2026
211;ORINOQUÍA;CASANARE;CHÁMEZA;85015;MODERADA;49.3;85.2;30.0;19/07/2026
212;ORINOQUÍA;CASANARE;PORE;85263;MODERADA;57.7;70.3;24.0;19/07/2026
213;ORINOQUÍA;CASANARE;RECETOR;85279;MODERADA;54.1;91.3;30.0;19/07/2026
214;ORINOQUÍA;CASANARE;VILLANUEVA;85440;MODERADA;51.6;149.8;27.0;19/07/2026
215;PACÍFICO;CAUCA;CAJIBÍO;19130;MODERADA;58.4;58.4;10.0;19/07/2026
216;PACÍFICO;CAUCA;MORALES;19473;MODERADA;48.7;48.7;11.0;19/07/2026
217;PACÍFICO;CAUCA;PATÍA;19532;MODERADA;22.6;24.2;8.0;19/07/2026
218;PACÍFICO;CAUCA;SANTA ROSA;19701;MODERADA;9.8;63.7;29.0;19/07/2026
219;PACÍFICO;CAUCA;SUÁREZ;19780;MODERADA;47.2;47.2;11.0;19/07/2026
220;CARIBE;CESAR;CURUMANÍ;20228;MODERADA;47.0;67.3;9.0;19/07/2026
221;CARIBE;CESAR;LA JAGUA DE IBIRICO;20400;MODERADA;58.8;73.6;10.0;19/07/2026
222;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;MODERADA;58.9;86.7;26.0;19/07/2026
223;PACÍFICO;CHOCÓ;CONDOTO;27205;MODERADA;43.5;86.1;26.0;19/07/2026
224;PACÍFICO;CHOCÓ;CÉRTEGUI;27160;MODERADA;40.9;92.5;27.0;19/07/2026
225;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;MODERADA;52.8;102.0;26.0;19/07/2026
226;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;MODERADA;58.6;67.9;14.0;19/07/2026
227;PACÍFICO;CHOCÓ;ISTMINA;27361;MODERADA;56.6;93.5;26.0;19/07/2026
228;PACÍFICO;CHOCÓ;LLORÓ;27413;MODERADA;43.5;100.1;25.0;19/07/2026
229;PACÍFICO;CHOCÓ;RIOSUCIO;27615;MODERADA;63.6;99.4;26.0;19/07/2026
230;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;MODERADA;40.4;83.5;26.0;19/07/2026
231;PACÍFICO;CHOCÓ;SIPÍ;27745;MODERADA;56.3;67.9;14.0;19/07/2026
232;ANDINA;CUNDINAMARCA;CHOACHÍ;25181;MODERADA;29.3;39.1;30.0;19/07/2026
233;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;MODERADA;20.4;49.4;30.0;19/07/2026
234;ANDINA;CUNDINAMARCA;FOSCA;25281;MODERADA;26.8;90.1;30.0;19/07/2026
235;ANDINA;CUNDINAMARCA;GUASCA;25322;MODERADA;15.8;38.9;28.0;19/07/2026
236;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;MODERADA;33.5;98.6;30.0;19/07/2026
237;ANDINA;CUNDINAMARCA;JUNÍN;25372;MODERADA;29.1;78.8;31.0;19/07/2026
238;ANDINA;CUNDINAMARCA;LA CALERA;25377;MODERADA;19.8;30.2;29.0;19/07/2026
239;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;37.0;162.8;28.0;19/07/2026
240;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;26.6;184.3;30.0;19/07/2026
241;CARIBE;CÓRDOBA;MONTELÍBANO;23466;MODERADA;32.5;68.3;18.0;19/07/2026
242;ANDINA;HUILA;SAN AGUSTÍN;41668;MODERADA;13.3;56.6;30.0;19/07/2026
243;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;MODERADA;50.6;173.8;27.0;19/07/2026
244;ORINOQUÍA;META;CUMARAL;50226;MODERADA;44.4;130.0;27.0;19/07/2026
245;ORINOQUÍA;META;LA MACARENA;50350;MODERADA;14.0;114.4;30.0;19/07/2026
246;ORINOQUÍA;META;MESETAS;50330;MODERADA;51.8;197.6;30.0;19/07/2026
247;ORINOQUÍA;META;SAN JUANITO;50686;MODERADA;30.8;160.3;31.0;19/07/2026
248;ORINOQUÍA;META;VISTAHERMOSA;50711;MODERADA;28.4;194.0;30.0;19/07/2026
249;PACÍFICO;NARIÑO;CUMBITARA;52233;MODERADA;75.2;75.7;16.0;19/07/2026
250;PACÍFICO;NARIÑO;LA LLANADA;52385;MODERADA;36.7;41.4;20.0;19/07/2026
251;PACÍFICO;NARIÑO;MALLAMA;52435;MODERADA;32.8;49.4;27.0;19/07/2026
252;PACÍFICO;NARIÑO;PASTO;52001;MODERADA;8.8;34.8;28.0;19/07/2026
253;ANDINA;NORTE DE SANTANDER;CHITAGÁ;54174;MODERADA;20.5;138.8;28.0;19/07/2026
254;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;MODERADA;73.9;133.8;14.0;19/07/2026
255;ANDINA;NORTE DE SANTANDER;HERRÁN;54347;MODERADA;23.3;34.3;29.0;19/07/2026
256;AMAZONÍA;PUTUMAYO;ORITO;86320;MODERADA;5.2;73.8;30.0;19/07/2026
257;ANDINA;RISARALDA;LA CELIA;66383;MODERADA;49.1;49.1;6.0;19/07/2026
258;ANDINA;RISARALDA;MISTRATÓ;66456;MODERADA;31.9;32.8;13.0;19/07/2026
259;ANDINA;RISARALDA;PEREIRA;66001;MODERADA;41.4;44.6;13.0;19/07/2026
