OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;APARTAD”;05045;ALTA;11.8;112.4;26.0;08/08/2026
2;ANDINA;BOYAC¡;MACANAL;15425;ALTA;27.4;78.7;28.0;08/08/2026
3;ORINOQUÕA;CASANARE;MONTERREY;85162;ALTA;33.6;86.8;30.0;08/08/2026
4;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;ALTA;34.0;110.8;25.0;08/08/2026
5;PACÕFICO;CHOC”;ALTO BAUD”;27025;ALTA;64.1;230.5;28.0;08/08/2026
6;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;ALTA;56.1;185.4;27.0;08/08/2026
7;PACÕFICO;CHOC”;BAJO BAUD”;27077;ALTA;50.2;251.9;27.0;08/08/2026
8;PACÕFICO;CHOC”;BOJAY¡;27099;ALTA;43.7;100.3;24.0;08/08/2026
9;PACÕFICO;CHOC”;CONDOTO;27205;ALTA;74.3;283.0;26.0;08/08/2026
10;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;ALTA;55.4;230.0;27.0;08/08/2026
11;PACÕFICO;CHOC”;ISTMINA;27361;ALTA;45.9;206.7;27.0;08/08/2026
12;PACÕFICO;CHOC”;LLOR”;27413;ALTA;54.1;176.8;24.0;08/08/2026
13;PACÕFICO;CHOC”;MEDIO ATRATO;27425;ALTA;62.4;164.2;24.0;08/08/2026
14;PACÕFICO;CHOC”;MEDIO BAUD”;27430;ALTA;58.5;285.1;26.0;08/08/2026
15;PACÕFICO;CHOC”;NUQUÕ;27495;ALTA;62.2;229.6;28.0;08/08/2026
16;PACÕFICO;CHOC”;N”VITA;27491;ALTA;82.3;281.4;25.0;08/08/2026
17;PACÕFICO;CHOC”;QUIBD”;27001;ALTA;66.5;171.3;24.0;08/08/2026
18;PACÕFICO;CHOC”;RÕO IR”;27580;ALTA;68.1;256.1;26.0;08/08/2026
19;PACÕFICO;CHOC”;RÕO QUITO;27600;ALTA;75.3;224.0;28.0;08/08/2026
20;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;ALTA;38.0;116.2;19.0;08/08/2026
21;PACÕFICO;CHOC”;SIPÕ;27745;ALTA;35.0;88.1;15.0;08/08/2026
22;ANDINA;CUNDINAMARCA;F”MEQUE;25279;ALTA;19.0;52.4;30.0;08/08/2026
23;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;ALTA;28.2;187.8;30.0;08/08/2026
24;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;31.9;128.4;30.0;08/08/2026
25;ANDINA;HUILA;SAN AGUSTÕN;41668;ALTA;13.1;51.4;26.0;08/08/2026
26;ORINOQUÕA;META;ACACÕAS;50006;ALTA;26.2;128.3;30.0;08/08/2026
27;ORINOQUÕA;META;CUBARRAL;50223;ALTA;27.8;72.0;29.0;08/08/2026
28;ORINOQUÕA;META;EL CASTILLO;50251;ALTA;54.9;112.2;27.0;08/08/2026
29;ORINOQUÕA;META;EL DORADO;50270;ALTA;49.2;101.8;28.0;08/08/2026
30;ORINOQUÕA;META;GUAMAL;50318;ALTA;26.8;78.9;29.0;08/08/2026
31;ORINOQUÕA;META;RESTREPO;50606;ALTA;27.2;178.6;31.0;08/08/2026
32;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;ALTA;51.7;120.8;27.0;08/08/2026
33;ORINOQUÕA;META;VILLAVICENCIO;50001;ALTA;19.5;129.4;29.0;08/08/2026
34;AMAZONÕA;PUTUMAYO;MOCOA;86001;ALTA;14.0;109.7;31.0;08/08/2026
35;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;28.0;146.7;31.0;08/08/2026
36;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;29.2;80.5;25.0;08/08/2026
37;ANDINA;ANTIOQUIA;ALEJANDRÕA;05021;BAJA;;;;08/08/2026
38;ANDINA;ANTIOQUIA;CHIGOROD”;05172;BAJA;21.4;123.8;26.0;08/08/2026
39;ANDINA;ANTIOQUIA;COCORN¡;05197;BAJA;;;;08/08/2026
40;ANDINA;ANTIOQUIA;CONCEPCI”N;05206;BAJA;;;;08/08/2026
41;ANDINA;ANTIOQUIA;DABEIBA;05234;BAJA;27.3;35.1;16.0;08/08/2026
42;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;BAJA;;;;08/08/2026
43;ANDINA;ANTIOQUIA;EL SANTUARIO;05697;BAJA;;;;08/08/2026
44;ANDINA;ANTIOQUIA;GRANADA;05313;BAJA;;;;08/08/2026
45;ANDINA;ANTIOQUIA;GUATAP…;05321;BAJA;;;;08/08/2026
46;ANDINA;ANTIOQUIA;MURIND”;05475;BAJA;30.5;41.9;18.0;08/08/2026
47;ANDINA;ANTIOQUIA;NECOCLÕ;05490;BAJA;;;;08/08/2026
48;ANDINA;ANTIOQUIA;PE—OL;05541;BAJA;;;;08/08/2026
49;ANDINA;ANTIOQUIA;PUERTO NARE;05585;BAJA;;;;08/08/2026
50;ANDINA;ANTIOQUIA;SAN CARLOS;05649;BAJA;;;;08/08/2026
51;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;BAJA;;;;08/08/2026
52;ANDINA;ANTIOQUIA;SAN LUIS;05660;BAJA;;;;08/08/2026
53;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;BAJA;;;;08/08/2026
54;ANDINA;ANTIOQUIA;SAN ROQUE;05670;BAJA;;;;08/08/2026
55;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;BAJA;;;;08/08/2026
56;ANDINA;ANTIOQUIA;SONS”N;05756;BAJA;;;;08/08/2026
57;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;BAJA;30.8;51.2;20.0;08/08/2026
58;ORINOQUÕA;ARAUCA;FORTUL;81300;BAJA;4.5;24.6;27.0;08/08/2026
