OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
31;ANDINA;BOYAC¡;GARAGOA;15299;BAJA;10.1;69.1;30.0;14/07/2026
32;ANDINA;BOYAC¡;GUAYAT¡;15325;BAJA;11.3;97.9;29.0;14/07/2026
33;ANDINA;BOYAC¡;LABRANZAGRANDE;15377;BAJA;6.9;147.7;28.0;14/07/2026
34;ANDINA;BOYAC¡;MONGUA;15464;BAJA;5.1;105.3;28.0;14/07/2026
35;ANDINA;BOYAC¡;PAJARITO;15518;BAJA;9.6;147.9;29.0;14/07/2026
36;ANDINA;BOYAC¡;QUÕPAMA;15580;BAJA;;;;14/07/2026
37;ANDINA;BOYAC¡;SOMONDOCO;15761;BAJA;9.4;72.9;27.0;14/07/2026
38;AMAZONÕA;CAQUET¡;EL DONCELLO;18247;BAJA;;;;14/07/2026
39;AMAZONÕA;CAQUET¡;EL PAUJÕL;18256;BAJA;;;;14/07/2026
40;AMAZONÕA;CAQUET¡;LA MONTA—ITA;18410;BAJA;;;;14/07/2026
41;AMAZONÕA;CAQUET¡;PUERTO RICO;18592;BAJA;;;;14/07/2026
42;ORINOQUÕA;CASANARE;AGUAZUL;85010;BAJA;9.1;104.1;28.0;14/07/2026
43;ORINOQUÕA;CASANARE;CH¡MEZA;85015;BAJA;8.5;77.5;29.0;14/07/2026
44;ORINOQUÕA;CASANARE;RECETOR;85279;BAJA;8.6;100.6;29.0;14/07/2026
45;ORINOQUÕA;CASANARE;TAURAMENA;85410;BAJA;13.5;108.5;26.0;14/07/2026
46;ORINOQUÕA;CASANARE;VILLANUEVA;85440;BAJA;9.6;109.4;25.0;14/07/2026
47;PACÕFICO;CAUCA;GUAPI;19318;BAJA;5.9;125.6;27.0;14/07/2026
48;PACÕFICO;CHOC”;ACANDÕ;27006;BAJA;;;;14/07/2026
49;PACÕFICO;CHOC”;CONDOTO;27205;BAJA;16.7;118.8;26.0;14/07/2026
50;PACÕFICO;CHOC”;C…RTEGUI;27160;BAJA;24.1;130.6;27.0;14/07/2026
51;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;BAJA;22.9;110.7;26.0;14/07/2026
52;PACÕFICO;CHOC”;MEDIO BAUD”;27430;BAJA;19.1;117.5;26.0;14/07/2026
53;PACÕFICO;CHOC”;RÕO IR”;27580;BAJA;18.8;111.0;26.0;14/07/2026
54;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;BAJA;8.5;56.7;17.0;14/07/2026
55;PACÕFICO;CHOC”;TAD”;27787;BAJA;18.3;74.8;23.0;14/07/2026
56;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;BAJA;2.8;27.3;30.0;14/07/2026
57;CARIBE;C”RDOBA;MONTELÕBANO;23466;BAJA;30.8;57.6;20.0;14/07/2026
58;CARIBE;C”RDOBA;PLANETA RICA;23555;BAJA;54.8;84.1;18.0;14/07/2026
59;ANDINA;HUILA;ACEVEDO;41006;BAJA;;;;14/07/2026
60;ANDINA;HUILA;ISNOS;41359;BAJA;10.9;62.2;27.0;14/07/2026
61;ANDINA;HUILA;PALESTINA;41530;BAJA;13.9;117.8;28.0;14/07/2026
62;ANDINA;HUILA;SAN AGUSTÕN;41668;BAJA;8.1;60.8;28.0;14/07/2026
63;ORINOQUÕA;META;GUAMAL;50318;BAJA;13.5;71.2;29.0;14/07/2026
64;ORINOQUÕA;META;LEJANÕAS;50400;BAJA;21.6;107.9;30.0;14/07/2026
65;ORINOQUÕA;META;SAN JUANITO;50686;BAJA;12.0;82.9;30.0;14/07/2026
66;PACÕFICO;NARI—O;EL CHARCO;52250;BAJA;2.6;68.3;22.0;14/07/2026
67;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;BAJA;19.5;103.7;26.0;14/07/2026
68;PACÕFICO;NARI—O;LA LLANADA;52385;BAJA;;;;14/07/2026
69;PACÕFICO;NARI—O;MALLAMA;52435;BAJA;;;;14/07/2026
70;PACÕFICO;NARI—O;RICAURTE;52612;BAJA;6.6;115.1;27.0;14/07/2026
71;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;BAJA;9.1;177.7;29.0;14/07/2026
72;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;BAJA;3.6;70.7;25.0;14/07/2026
73;AMAZONÕA;PUTUMAYO;COL”N;86219;BAJA;24.4;70.4;29.0;14/07/2026
74;ANDINA;ANTIOQUIA;APARTAD”;05045;MODERADA;4.8;128.5;28.0;14/07/2026
75;ANDINA;ANTIOQUIA;BRICE—O;05107;MODERADA;33.4;53.0;21.0;14/07/2026
76;ANDINA;ANTIOQUIA;ITUANGO;05361;MODERADA;41.2;66.7;20.0;14/07/2026
77;ANDINA;ANTIOQUIA;TARAZ¡;05790;MODERADA;50.5;80.9;20.0;14/07/2026
78;ANDINA;ANTIOQUIA;TURBO;05837;MODERADA;5.5;76.3;26.0;14/07/2026
79;ANDINA;ANTIOQUIA;VALDIVIA;05854;MODERADA;41.6;66.2;21.0;14/07/2026
80;ANDINA;BOYAC¡;ALMEIDA;15022;MODERADA;14.5;111.9;29.0;14/07/2026
81;ANDINA;BOYAC¡;AQUITANIA;15047;MODERADA;5.6;99.1;29.0;14/07/2026
82;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;MODERADA;19.7;158.3;30.0;14/07/2026
83;ANDINA;BOYAC¡;CHISCAS;15180;MODERADA;5.8;45.0;21.0;14/07/2026
84;ANDINA;BOYAC¡;CHITA;15183;MODERADA;9.6;92.4;23.0;14/07/2026
85;ANDINA;BOYAC¡;CHIVOR;15236;MODERADA;20.7;153.6;29.0;14/07/2026
86;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;MODERADA;7.8;86.6;24.0;14/07/2026
87;ANDINA;BOYAC¡;MIRAFLORES;15455;MODERADA;14.1;121.3;30.0;14/07/2026
88;ANDINA;BOYAC¡;PISBA;15550;MODERADA;24.2;185.1;26.0;14/07/2026
89;ANDINA;BOYAC¡;P¡EZ;15514;MODERADA;14.8;127.9;30.0;14/07/2026
90;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;MODERADA;10.8;141.5;30.0;14/07/2026
91;ANDINA;BOYAC¡;SANTA MARÕA;15690;MODERADA;15.7;199.3;30.0;14/07/2026
92;ANDINA;BOYAC¡;SOCOT¡;15755;MODERADA;8.8;88.0;23.0;14/07/2026
93;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;MODERADA;;;;14/07/2026
94;AMAZONÕA;CAQUET¡;FLORENCIA;18001;MODERADA;;;;14/07/2026
95;AMAZONÕA;CAQUET¡;MORELIA;18479;MODERADA;;;;14/07/2026
96;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;MODERADA;20.4;96.7;28.0;14/07/2026
97;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;MODERADA;19.0;152.1;27.0;14/07/2026
98;ORINOQUÕA;CASANARE;PORE;85263;MODERADA;10.6;218.2;26.0;14/07/2026
99;ORINOQUÕA;CASANARE;SABANALARGA;85300;MODERADA;10.3;139.1;28.0;14/07/2026
100;PACÕFICO;CAUCA;EL TAMBO;19256;MODERADA;7.8;52.4;19.0;14/07/2026
101;PACÕFICO;CAUCA;PIAMONTE;19533;MODERADA;39.3;125.5;29.0;14/07/2026
102;PACÕFICO;CAUCA;TIMBIQUÕ;19809;MODERADA;6.0;156.4;29.0;14/07/2026
103;PACÕFICO;CHOC”;ALTO BAUD”;27025;MODERADA;19.9;121.9;27.0;14/07/2026
104;PACÕFICO;CHOC”;BAGAD”;27073;MODERADA;15.0;83.7;23.0;14/07/2026
105;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;MODERADA;24.4;106.5;27.0;14/07/2026
106;PACÕFICO;CHOC”;BAJO BAUD”;27077;MODERADA;10.6;112.4;26.0;14/07/2026
107;PACÕFICO;CHOC”;BOJAY¡;27099;MODERADA;18.9;58.2;23.0;14/07/2026
108;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;MODERADA;21.8;85.5;28.0;14/07/2026
109;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;MODERADA;12.1;39.5;17.0;14/07/2026
110;PACÕFICO;CHOC”;JURAD”;27372;MODERADA;20.3;102.0;28.0;14/07/2026
111;PACÕFICO;CHOC”;LLOR”;27413;MODERADA;27.0;133.5;27.0;14/07/2026
112;PACÕFICO;CHOC”;MEDIO ATRATO;27425;MODERADA;27.4;99.8;24.0;14/07/2026
113;PACÕFICO;CHOC”;NUQUÕ;27495;MODERADA;14.9;117.3;27.0;14/07/2026
114;PACÕFICO;CHOC”;N”VITA;27491;MODERADA;19.5;117.2;25.0;14/07/2026
115;PACÕFICO;CHOC”;QUIBD”;27001;MODERADA;23.6;98.5;24.0;14/07/2026
116;PACÕFICO;CHOC”;RIOSUCIO;27615;MODERADA;9.5;100.5;28.0;14/07/2026
117;PACÕFICO;CHOC”;RÕO QUITO;27600;MODERADA;24.5;135.5;27.0;14/07/2026
118;ANDINA;CUNDINAMARCA;FOSCA;25281;MODERADA;4.2;51.8;30.0;14/07/2026
119;ANDINA;CUNDINAMARCA;F”MEQUE;25279;MODERADA;3.7;25.8;30.0;14/07/2026
120;ANDINA;CUNDINAMARCA;GACHAL¡;25293;MODERADA;10.7;66.6;30.0;14/07/2026
121;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;MODERADA;21.8;209.9;30.0;14/07/2026
122;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;MODERADA;2.7;50.9;29.0;14/07/2026
123;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;MODERADA;9.1;123.2;26.0;14/07/2026
124;ANDINA;CUNDINAMARCA;QUETAME;25594;MODERADA;19.3;178.1;30.0;14/07/2026
125;ANDINA;CUNDINAMARCA;UBAL¡;25839;MODERADA;17.8;132.2;30.0;14/07/2026
126;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;MODERADA;47.8;76.3;22.0;14/07/2026
127;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;MODERADA;59.5;85.5;19.0;14/07/2026
128;CARIBE;C”RDOBA;TIERRALTA;23807;MODERADA;12.0;64.9;25.0;14/07/2026
129;ANDINA;HUILA;PITALITO;41551;MODERADA;12.6;99.5;28.0;14/07/2026
130;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;MODERADA;6.0;133.8;25.0;14/07/2026
131;ORINOQUÕA;META;CUBARRAL;50223;MODERADA;24.1;86.7;29.0;14/07/2026
132;ORINOQUÕA;META;CUMARAL;50226;MODERADA;15.0;91.1;25.0;14/07/2026
133;ORINOQUÕA;META;EL CALVARIO;50245;MODERADA;14.4;91.4;30.0;14/07/2026
134;ORINOQUÕA;META;EL DORADO;50270;MODERADA;45.5;135.7;28.0;14/07/2026
135;ORINOQUÕA;META;LA MACARENA;50350;MODERADA;16.6;99.6;28.0;14/07/2026
136;ORINOQUÕA;META;MESETAS;50330;MODERADA;28.8;116.0;29.0;14/07/2026
137;ORINOQUÕA;META;RESTREPO;50606;MODERADA;15.8;168.6;30.0;14/07/2026
138;ORINOQUÕA;META;URIBE;50370;MODERADA;14.9;53.8;25.0;14/07/2026
139;ORINOQUÕA;META;VILLAVICENCIO;50001;MODERADA;14.8;92.5;27.0;14/07/2026
140;ORINOQUÕA;META;VISTAHERMOSA;50711;MODERADA;35.9;143.3;29.0;14/07/2026
141;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;MODERADA;5.5;131.4;29.0;14/07/2026
142;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;MODERADA;23.4;144.0;27.0;14/07/2026
143;AMAZONÕA;PUTUMAYO;ORITO;86320;MODERADA;10.1;51.2;29.0;14/07/2026
144;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;MODERADA;24.9;76.8;29.0;14/07/2026
145;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;MODERADA;29.4;96.2;29.0;14/07/2026
146;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;MODERADA;30.3;130.7;29.0;14/07/2026
147;ANDINA;CUNDINAMARCA;GUASCA;25322;ALTA;;;;14/07/2026
