OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
43;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Baja;14/07/2026;8.5;77.5;29.0;1
44;ORINOQUÕA;CASANARE;RECETOR;85279;Baja;14/07/2026;8.6;100.6;29.0;1
45;ORINOQUÕA;CASANARE;TAURAMENA;85410;Baja;14/07/2026;13.5;108.5;26.0;1
46;ORINOQUÕA;CASANARE;VILLANUEVA;85440;Baja;14/07/2026;9.6;109.4;25.0;1
47;PACÕFICO;CAUCA;GUAPI;19318;Baja;14/07/2026;5.9;125.6;27.0;1
48;PACÕFICO;CHOC”;ACANDÕ;27006;Baja;14/07/2026;-;-;-;1
49;PACÕFICO;CHOC”;CONDOTO;27205;Baja;14/07/2026;16.7;118.8;26.0;1
50;PACÕFICO;CHOC”;C…RTEGUI;27160;Baja;14/07/2026;24.1;130.6;27.0;1
51;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;Baja;14/07/2026;22.9;110.7;26.0;1
52;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Baja;14/07/2026;19.1;117.5;26.0;1
53;PACÕFICO;CHOC”;RÕO IR”;27580;Baja;14/07/2026;18.8;111.0;26.0;1
54;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Baja;14/07/2026;8.5;56.7;17.0;1
55;PACÕFICO;CHOC”;TAD”;27787;Baja;14/07/2026;18.3;74.8;23.0;1
56;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Baja;14/07/2026;2.8;27.3;30.0;1
57;CARIBE;C”RDOBA;MONTELÕBANO;23466;Baja;14/07/2026;30.8;57.6;20.0;1
58;CARIBE;C”RDOBA;PLANETA RICA;23555;Baja;14/07/2026;54.8;84.1;18.0;1
59;ANDINA;HUILA;ACEVEDO;41006;Baja;14/07/2026;-;-;-;1
60;ANDINA;HUILA;ISNOS;41359;Baja;14/07/2026;10.9;62.2;27.0;1
61;ANDINA;HUILA;PALESTINA;41530;Baja;14/07/2026;13.9;117.8;28.0;1
62;ANDINA;HUILA;SAN AGUSTÕN;41668;Baja;14/07/2026;8.1;60.8;28.0;1
63;ORINOQUÕA;META;GUAMAL;50318;Baja;14/07/2026;13.5;71.2;29.0;1
64;ORINOQUÕA;META;LEJANÕAS;50400;Baja;14/07/2026;21.6;107.9;30.0;1
65;ORINOQUÕA;META;SAN JUANITO;50686;Baja;14/07/2026;12.0;82.9;30.0;1
66;PACÕFICO;NARI—O;EL CHARCO;52250;Baja;14/07/2026;2.6;68.3;22.0;1
67;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;Baja;14/07/2026;19.5;103.7;26.0;1
68;PACÕFICO;NARI—O;LA LLANADA;52385;Baja;14/07/2026;-;-;-;1
69;PACÕFICO;NARI—O;MALLAMA;52435;Baja;14/07/2026;-;-;-;1
70;PACÕFICO;NARI—O;RICAURTE;52612;Baja;14/07/2026;6.6;115.1;27.0;1
71;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;Baja;14/07/2026;9.1;177.7;29.0;1
72;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Baja;14/07/2026;3.6;70.7;25.0;1
73;AMAZONÕA;PUTUMAYO;COL”N;86219;Baja;14/07/2026;24.4;70.4;29.0;1
74;ANDINA;ANTIOQUIA;APARTAD”;05045;Moderada;14/07/2026;4.8;128.5;28.0;2
75;ANDINA;ANTIOQUIA;BRICE—O;05107;Moderada;14/07/2026;33.4;53.0;21.0;2
76;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;14/07/2026;41.2;66.7;20.0;2
77;ANDINA;ANTIOQUIA;TARAZ¡;05790;Moderada;14/07/2026;50.5;80.9;20.0;2
78;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;14/07/2026;5.5;76.3;26.0;2
79;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;14/07/2026;41.6;66.2;21.0;2
80;ANDINA;BOYAC¡;ALMEIDA;15022;Moderada;14/07/2026;14.5;111.9;29.0;2
81;ANDINA;BOYAC¡;AQUITANIA;15047;Moderada;14/07/2026;5.6;99.1;29.0;2
82;ANDINA;BOYAC¡;CAMPOHERMOSO;15135;Moderada;14/07/2026;19.7;158.3;30.0;2
83;ANDINA;BOYAC¡;CHISCAS;15180;Moderada;14/07/2026;5.8;45.0;21.0;2
84;ANDINA;BOYAC¡;CHITA;15183;Moderada;14/07/2026;9.6;92.4;23.0;2
85;ANDINA;BOYAC¡;CHIVOR;15236;Moderada;14/07/2026;20.7;153.6;29.0;2
86;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;14/07/2026;7.8;86.6;24.0;2
87;ANDINA;BOYAC¡;MIRAFLORES;15455;Moderada;14/07/2026;14.1;121.3;30.0;2
88;ANDINA;BOYAC¡;PISBA;15550;Moderada;14/07/2026;24.2;185.1;26.0;2
89;ANDINA;BOYAC¡;P¡EZ;15514;Moderada;14/07/2026;14.8;127.9;30.0;2
90;ANDINA;BOYAC¡;SAN LUIS DE GACENO;15667;Moderada;14/07/2026;10.8;141.5;30.0;2
91;ANDINA;BOYAC¡;SANTA MARÕA;15690;Moderada;14/07/2026;15.7;199.3;30.0;2
92;ANDINA;BOYAC¡;SOCOT¡;15755;Moderada;14/07/2026;8.8;88.0;23.0;2
93;AMAZONÕA;CAQUET¡;BEL…N DE LOS ANDAQUÕES;18094;Moderada;14/07/2026;-;-;-;2
94;AMAZONÕA;CAQUET¡;FLORENCIA;18001;Moderada;14/07/2026;-;-;-;2
95;AMAZONÕA;CAQUET¡;MORELIA;18479;Moderada;14/07/2026;-;-;-;2
96;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Moderada;14/07/2026;20.4;96.7;28.0;2
97;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Moderada;14/07/2026;19.0;152.1;27.0;2
98;ORINOQUÕA;CASANARE;PORE;85263;Moderada;14/07/2026;10.6;218.2;26.0;2
99;ORINOQUÕA;CASANARE;SABANALARGA;85300;Moderada;14/07/2026;10.3;139.1;28.0;2
100;PACÕFICO;CAUCA;EL TAMBO;19256;Moderada;14/07/2026;7.8;52.4;19.0;2
101;PACÕFICO;CAUCA;PIAMONTE;19533;Moderada;14/07/2026;39.3;125.5;29.0;2
102;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Moderada;14/07/2026;6.0;156.4;29.0;2
103;PACÕFICO;CHOC”;ALTO BAUD”;27025;Moderada;14/07/2026;19.9;121.9;27.0;2
104;PACÕFICO;CHOC”;BAGAD”;27073;Moderada;14/07/2026;15.0;83.7;23.0;2
105;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Moderada;14/07/2026;24.4;106.5;27.0;2
106;PACÕFICO;CHOC”;BAJO BAUD”;27077;Moderada;14/07/2026;10.6;112.4;26.0;2
107;PACÕFICO;CHOC”;BOJAY¡;27099;Moderada;14/07/2026;18.9;58.2;23.0;2
108;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Moderada;14/07/2026;21.8;85.5;28.0;2
109;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;Moderada;14/07/2026;12.1;39.5;17.0;2
110;PACÕFICO;CHOC”;JURAD”;27372;Moderada;14/07/2026;20.3;102.0;28.0;2
111;PACÕFICO;CHOC”;LLOR”;27413;Moderada;14/07/2026;27.0;133.5;27.0;2
112;PACÕFICO;CHOC”;MEDIO ATRATO;27425;Moderada;14/07/2026;27.4;99.8;24.0;2
113;PACÕFICO;CHOC”;NUQUÕ;27495;Moderada;14/07/2026;14.9;117.3;27.0;2
114;PACÕFICO;CHOC”;N”VITA;27491;Moderada;14/07/2026;19.5;117.2;25.0;2
115;PACÕFICO;CHOC”;QUIBD”;27001;Moderada;14/07/2026;23.6;98.5;24.0;2
116;PACÕFICO;CHOC”;RIOSUCIO;27615;Moderada;14/07/2026;9.5;100.5;28.0;2
117;PACÕFICO;CHOC”;RÕO QUITO;27600;Moderada;14/07/2026;24.5;135.5;27.0;2
118;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;14/07/2026;4.2;51.8;30.0;2
119;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;14/07/2026;3.7;25.8;30.0;2
120;ANDINA;CUNDINAMARCA;GACHAL¡;25293;Moderada;14/07/2026;10.7;66.6;30.0;2
121;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Moderada;14/07/2026;21.8;209.9;30.0;2
122;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Moderada;14/07/2026;2.7;50.9;29.0;2
123;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;14/07/2026;9.1;123.2;26.0;2
124;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;14/07/2026;19.3;178.1;30.0;2
125;ANDINA;CUNDINAMARCA;UBAL¡;25839;Moderada;14/07/2026;17.8;132.2;30.0;2
126;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Moderada;14/07/2026;47.8;76.3;22.0;2
127;CARIBE;C”RDOBA;SAN JOS… DE UR…;23682;Moderada;14/07/2026;59.5;85.5;19.0;2
128;CARIBE;C”RDOBA;TIERRALTA;23807;Moderada;14/07/2026;12.0;64.9;25.0;2
129;ANDINA;HUILA;PITALITO;41551;Moderada;14/07/2026;12.6;99.5;28.0;2
130;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Moderada;14/07/2026;6.0;133.8;25.0;2
131;ORINOQUÕA;META;CUBARRAL;50223;Moderada;14/07/2026;24.1;86.7;29.0;2
132;ORINOQUÕA;META;CUMARAL;50226;Moderada;14/07/2026;15.0;91.1;25.0;2
133;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;14/07/2026;14.4;91.4;30.0;2
134;ORINOQUÕA;META;EL DORADO;50270;Moderada;14/07/2026;45.5;135.7;28.0;2
135;ORINOQUÕA;META;LA MACARENA;50350;Moderada;14/07/2026;16.6;99.6;28.0;2
136;ORINOQUÕA;META;MESETAS;50330;Moderada;14/07/2026;28.8;116.0;29.0;2
137;ORINOQUÕA;META;RESTREPO;50606;Moderada;14/07/2026;15.8;168.6;30.0;2
138;ORINOQUÕA;META;URIBE;50370;Moderada;14/07/2026;14.9;53.8;25.0;2
139;ORINOQUÕA;META;VILLAVICENCIO;50001;Moderada;14/07/2026;14.8;92.5;27.0;2
140;ORINOQUÕA;META;VISTAHERMOSA;50711;Moderada;14/07/2026;35.9;143.3;29.0;2
141;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Moderada;14/07/2026;5.5;131.4;29.0;2
142;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Moderada;14/07/2026;23.4;144.0;27.0;2
143;AMAZONÕA;PUTUMAYO;ORITO;86320;Moderada;14/07/2026;10.1;51.2;29.0;2
144;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Moderada;14/07/2026;24.9;76.8;29.0;2
145;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Moderada;14/07/2026;29.4;96.2;29.0;2
146;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Moderada;14/07/2026;30.3;130.7;29.0;2
147;ANDINA;CUNDINAMARCA;GUASCA;25322;Alta;14/07/2026;-;-;-;3
