OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION
1;ANDINA;BOYACÁ;SOTAQUIRÁ;15763;ALTA;20/09/2026
2;ANDINA;CUNDINAMARCA;ARBELÁEZ;25053;ALTA;20/09/2026
3;ANDINA;CUNDINAMARCA;CABRERA;25120;ALTA;20/09/2026
4;ANDINA;CUNDINAMARCA;FUSAGASUGÁ;25290;ALTA;20/09/2026
5;ANDINA;CUNDINAMARCA;NILO;25488;ALTA;20/09/2026
6;ANDINA;CUNDINAMARCA;PANDI;25524;ALTA;20/09/2026
7;ANDINA;CUNDINAMARCA;VENECIA;25506;ALTA;20/09/2026
8;ANDINA;HUILA;AIPE;41016;ALTA;20/09/2026
9;ANDINA;HUILA;BARAYA;41078;ALTA;20/09/2026
10;ANDINA;HUILA;COLOMBIA;41206;ALTA;20/09/2026
11;ANDINA;HUILA;NEIVA;41001;ALTA;20/09/2026
12;ANDINA;HUILA;PALERMO;41524;ALTA;20/09/2026
13;ANDINA;HUILA;VILLAVIEJA;41872;ALTA;20/09/2026
14;CARIBE;LA GUAJIRA;MAICAO;44430;ALTA;20/09/2026
15;CARIBE;LA GUAJIRA;MANAURE;44560;ALTA;20/09/2026
16;ORINOQUÍA;META;URIBE;50370;ALTA;20/09/2026
17;PACÍFICO;NARIÑO;ANCUYA;52036;ALTA;20/09/2026
18;PACÍFICO;NARIÑO;BUESACO;52110;ALTA;20/09/2026
19;PACÍFICO;NARIÑO;CONSACÁ;52207;ALTA;20/09/2026
20;PACÍFICO;NARIÑO;EL ROSARIO;52256;ALTA;20/09/2026
21;PACÍFICO;NARIÑO;GUAITARILLA;52320;ALTA;20/09/2026
22;PACÍFICO;NARIÑO;ILES;52352;ALTA;20/09/2026
23;PACÍFICO;NARIÑO;IMUÉS;52354;ALTA;20/09/2026
24;PACÍFICO;NARIÑO;LA FLORIDA;52381;ALTA;20/09/2026
25;PACÍFICO;NARIÑO;LINARES;52411;ALTA;20/09/2026
26;PACÍFICO;NARIÑO;OSPINA;52506;ALTA;20/09/2026
27;PACÍFICO;NARIÑO;PASTO;52001;ALTA;20/09/2026
28;PACÍFICO;NARIÑO;POLICARPA;52540;ALTA;20/09/2026
29;PACÍFICO;NARIÑO;PROVIDENCIA;52565;ALTA;20/09/2026
30;PACÍFICO;NARIÑO;SAMANIEGO;52678;ALTA;20/09/2026
31;PACÍFICO;NARIÑO;SANDONÁ;52683;ALTA;20/09/2026
32;PACÍFICO;NARIÑO;SANTACRUZ;52699;ALTA;20/09/2026
33;PACÍFICO;NARIÑO;TAMINANGO;52786;ALTA;20/09/2026
34;PACÍFICO;NARIÑO;TÚQUERRES;52838;ALTA;20/09/2026
35;ANDINA;NORTE DE SANTANDER;EL ZULIA;54261;ALTA;20/09/2026
36;ANDINA;NORTE DE SANTANDER;LOS PATIOS;54405;ALTA;20/09/2026
37;ANDINA;NORTE DE SANTANDER;SAN CAYETANO;54673;ALTA;20/09/2026
38;ANDINA;NORTE DE SANTANDER;SAN JOSÉ DE CÚCUTA;54001;ALTA;20/09/2026
39;ANDINA;NORTE DE SANTANDER;VILLA DEL ROSARIO;54874;ALTA;20/09/2026
40;ANDINA;SANTANDER;GÁMBITA;68298;ALTA;20/09/2026
41;ANDINA;TOLIMA;ALPUJARRA;73024;ALTA;20/09/2026
42;ANDINA;TOLIMA;AMBALEMA;73030;ALTA;20/09/2026
43;ANDINA;TOLIMA;ANZOÁTEGUI;73043;ALTA;20/09/2026
44;ANDINA;TOLIMA;ARMERO;73055;ALTA;20/09/2026
45;ANDINA;TOLIMA;ATACO;73067;ALTA;20/09/2026
46;ANDINA;TOLIMA;CAJAMARCA;73124;ALTA;20/09/2026
47;ANDINA;TOLIMA;CARMEN DE APICALÁ;73148;ALTA;20/09/2026
48;ANDINA;TOLIMA;CHAPARRAL;73168;ALTA;20/09/2026
49;ANDINA;TOLIMA;COELLO;73200;ALTA;20/09/2026
50;ANDINA;TOLIMA;COYAIMA;73217;ALTA;20/09/2026
51;ANDINA;TOLIMA;CUNDAY;73226;ALTA;20/09/2026
52;ANDINA;TOLIMA;DOLORES;73236;ALTA;20/09/2026
53;ANDINA;TOLIMA;ESPINAL;73268;ALTA;20/09/2026
54;ANDINA;TOLIMA;FLANDES;73275;ALTA;20/09/2026
55;ANDINA;TOLIMA;GUAMO;73319;ALTA;20/09/2026
56;ANDINA;TOLIMA;IBAGUÉ;73001;ALTA;20/09/2026
57;ANDINA;TOLIMA;ICONONZO;73352;ALTA;20/09/2026
58;ANDINA;TOLIMA;MELGAR;73449;ALTA;20/09/2026
59;ANDINA;TOLIMA;NATAGAIMA;73483;ALTA;20/09/2026
60;ANDINA;TOLIMA;ORTEGA;73504;ALTA;20/09/2026
61;ANDINA;TOLIMA;PLANADAS;73555;ALTA;20/09/2026
62;ANDINA;TOLIMA;PRADO;73563;ALTA;20/09/2026
63;ANDINA;TOLIMA;PURIFICACIÓN;73585;ALTA;20/09/2026
64;ANDINA;TOLIMA;RIOBLANCO;73616;ALTA;20/09/2026
65;ANDINA;TOLIMA;ROVIRA;73624;ALTA;20/09/2026
66;ANDINA;TOLIMA;SALDAÑA;73671;ALTA;20/09/2026
67;ANDINA;TOLIMA;SAN LUIS;73678;ALTA;20/09/2026
68;ANDINA;TOLIMA;SANTA ISABEL;73686;ALTA;20/09/2026
69;ANDINA;TOLIMA;SUÁREZ;73770;ALTA;20/09/2026
70;ANDINA;TOLIMA;VALLE DE SAN JUAN;73854;ALTA;20/09/2026
71;ANDINA;TOLIMA;VILLARRICA;73873;ALTA;20/09/2026
72;ANDINA;ANTIOQUIA;ABEJORRAL;05002;BAJA;20/09/2026
73;ANDINA;ANTIOQUIA;AMAGÁ;05030;BAJA;20/09/2026
74;ANDINA;ANTIOQUIA;ANGELÓPOLIS;05036;BAJA;20/09/2026
75;ANDINA;ANTIOQUIA;ARMENIA;05059;BAJA;20/09/2026
76;ANDINA;ANTIOQUIA;BELLO;05088;BAJA;20/09/2026
77;ANDINA;ANTIOQUIA;BELMIRA;05086;BAJA;20/09/2026
78;ANDINA;ANTIOQUIA;BURITICÁ;05113;BAJA;20/09/2026
79;ANDINA;ANTIOQUIA;CALDAS;05129;BAJA;20/09/2026
80;ANDINA;ANTIOQUIA;CARAMANTA;05145;BAJA;20/09/2026
81;ANDINA;ANTIOQUIA;COPACABANA;05212;BAJA;20/09/2026
82;ANDINA;ANTIOQUIA;EBÉJICO;05240;BAJA;20/09/2026
83;ANDINA;ANTIOQUIA;ENTRERRÍOS;05264;BAJA;20/09/2026
84;ANDINA;ANTIOQUIA;FREDONIA;05282;BAJA;20/09/2026
85;ANDINA;ANTIOQUIA;GIRALDO;05306;BAJA;20/09/2026
86;ANDINA;ANTIOQUIA;GIRARDOTA;05308;BAJA;20/09/2026
87;ANDINA;ANTIOQUIA;HELICONIA;05347;BAJA;20/09/2026
88;ANDINA;ANTIOQUIA;ITAGÜÍ;05360;BAJA;20/09/2026
89;ANDINA;ANTIOQUIA;JERICÓ;05368;BAJA;20/09/2026
90;ANDINA;ANTIOQUIA;LA CEJA;05376;BAJA;20/09/2026
91;ANDINA;ANTIOQUIA;LA ESTRELLA;05380;BAJA;20/09/2026
92;ANDINA;ANTIOQUIA;LA PINTADA;05390;BAJA;20/09/2026
93;ANDINA;ANTIOQUIA;LA UNIÓN;05400;BAJA;20/09/2026
94;ANDINA;ANTIOQUIA;LIBORINA;05411;BAJA;20/09/2026
95;ANDINA;ANTIOQUIA;MONTEBELLO;05467;BAJA;20/09/2026
96;ANDINA;ANTIOQUIA;OLAYA;05501;BAJA;20/09/2026
97;ANDINA;ANTIOQUIA;SABANETA;05631;BAJA;20/09/2026
98;ANDINA;ANTIOQUIA;SAN JERÓNIMO;05656;BAJA;20/09/2026
99;ANDINA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;05664;BAJA;20/09/2026
100;ANDINA;ANTIOQUIA;SANTA BÁRBARA;05679;BAJA;20/09/2026
101;ANDINA;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;05042;BAJA;20/09/2026
102;ANDINA;ANTIOQUIA;SANTA ROSA DE OSOS;05686;BAJA;20/09/2026
103;ANDINA;ANTIOQUIA;SOPETRÁN;05761;BAJA;20/09/2026
104;ANDINA;ANTIOQUIA;TITIRIBÍ;05809;BAJA;20/09/2026
105;ANDINA;ANTIOQUIA;TÁMESIS;05789;BAJA;20/09/2026
106;ANDINA;ANTIOQUIA;VALPARAÍSO;05856;BAJA;20/09/2026
107;ANDINA;ANTIOQUIA;VENECIA;05861;BAJA;20/09/2026
108;ANDINA;BOGOTÁ, D.C.;BOGOTÁ, D.C.;11001;BAJA;20/09/2026
109;CARIBE;BOLÍVAR;EL GUAMO;13248;BAJA;20/09/2026
110;ANDINA;BOYACÁ;BUENAVISTA;15109;BAJA;20/09/2026
111;ANDINA;BOYACÁ;CALDAS;15131;BAJA;20/09/2026
112;ANDINA;BOYACÁ;CHIQUINQUIRÁ;15176;BAJA;20/09/2026
113;ANDINA;BOYACÁ;COPER;15212;BAJA;20/09/2026
114;ANDINA;BOYACÁ;MARIPÍ;15442;BAJA;20/09/2026
115;ANDINA;BOYACÁ;MONIQUIRÁ;15469;BAJA;20/09/2026
116;ANDINA;BOYACÁ;MUZO;15480;BAJA;20/09/2026
117;ANDINA;BOYACÁ;PAUNA;15531;BAJA;20/09/2026
118;ANDINA;BOYACÁ;QUÍPAMA;15580;BAJA;20/09/2026
119;ANDINA;BOYACÁ;RÁQUIRA;15600;BAJA;20/09/2026
120;ANDINA;BOYACÁ;SAMACÁ;15646;BAJA;20/09/2026
121;ANDINA;BOYACÁ;SAN MIGUEL DE SEMA;15676;BAJA;20/09/2026
122;ANDINA;BOYACÁ;SANTA SOFÍA;15696;BAJA;20/09/2026
123;ANDINA;BOYACÁ;SUTAMARCHÁN;15776;BAJA;20/09/2026
124;ANDINA;BOYACÁ;SÁCHICA;15638;BAJA;20/09/2026
125;ANDINA;CALDAS;AGUADAS;17013;BAJA;20/09/2026
126;ANDINA;CALDAS;ARANZAZU;17050;BAJA;20/09/2026
127;ANDINA;CALDAS;MANZANARES;17433;BAJA;20/09/2026
128;ANDINA;CALDAS;MARQUETALIA;17444;BAJA;20/09/2026
129;PACÍFICO;CAUCA;ALMAGUER;19022;BAJA;20/09/2026
130;PACÍFICO;CAUCA;BOLÍVAR;19100;BAJA;20/09/2026
131;PACÍFICO;CAUCA;CAJIBÍO;19130;BAJA;20/09/2026
132;PACÍFICO;CAUCA;FLORENCIA;19290;BAJA;20/09/2026
133;PACÍFICO;CAUCA;INZÁ;19355;BAJA;20/09/2026
134;PACÍFICO;CAUCA;LA VEGA;19397;BAJA;20/09/2026
135;PACÍFICO;CAUCA;PATÍA;19532;BAJA;20/09/2026
136;PACÍFICO;CAUCA;PÁEZ;19517;BAJA;20/09/2026
137;PACÍFICO;CAUCA;SUCRE;19785;BAJA;20/09/2026
138;PACÍFICO;CAUCA;TORIBÍO;19821;BAJA;20/09/2026
139;ANDINA;CUNDINAMARCA;AGUA DE DIOS;25001;BAJA;20/09/2026
140;ANDINA;CUNDINAMARCA;ANAPOIMA;25035;BAJA;20/09/2026
141;ANDINA;CUNDINAMARCA;ANOLAIMA;25040;BAJA;20/09/2026
142;ANDINA;CUNDINAMARCA;APULO;25599;BAJA;20/09/2026
143;ANDINA;CUNDINAMARCA;BELTRÁN;25086;BAJA;20/09/2026
144;ANDINA;CUNDINAMARCA;BOJACÁ;25099;BAJA;20/09/2026
145;ANDINA;CUNDINAMARCA;CACHIPAY;25123;BAJA;20/09/2026
146;ANDINA;CUNDINAMARCA;CAJICÁ;25126;BAJA;20/09/2026
147;ANDINA;CUNDINAMARCA;CAPARRAPÍ;25148;BAJA;20/09/2026
148;ANDINA;CUNDINAMARCA;EL PEÑÓN;25258;BAJA;20/09/2026
149;ANDINA;CUNDINAMARCA;EL ROSAL;25260;BAJA;20/09/2026
150;ANDINA;CUNDINAMARCA;FACATATIVÁ;25269;BAJA;20/09/2026
151;ANDINA;CUNDINAMARCA;FÚQUENE;25288;BAJA;20/09/2026
152;ANDINA;CUNDINAMARCA;JERUSALÉN;25368;BAJA;20/09/2026
153;ANDINA;CUNDINAMARCA;LA MESA;25386;BAJA;20/09/2026
154;ANDINA;CUNDINAMARCA;LA PALMA;25394;BAJA;20/09/2026
155;ANDINA;CUNDINAMARCA;MADRID;25430;BAJA;20/09/2026
156;ANDINA;CUNDINAMARCA;MOSQUERA;25473;BAJA;20/09/2026
157;ANDINA;CUNDINAMARCA;PASCA;25535;BAJA;20/09/2026
158;ANDINA;CUNDINAMARCA;PUERTO SALGAR;25572;BAJA;20/09/2026
159;ANDINA;CUNDINAMARCA;PULÍ;25580;BAJA;20/09/2026
160;ANDINA;CUNDINAMARCA;QUIPILE;25596;BAJA;20/09/2026
161;ANDINA;CUNDINAMARCA;SAN JUAN DE RIOSECO;25662;BAJA;20/09/2026
162;ANDINA;CUNDINAMARCA;SILVANIA;25743;BAJA;20/09/2026
163;ANDINA;CUNDINAMARCA;SIMIJACA;25745;BAJA;20/09/2026
164;ANDINA;CUNDINAMARCA;SUBACHOQUE;25769;BAJA;20/09/2026
165;ANDINA;CUNDINAMARCA;SUSA;25779;BAJA;20/09/2026
166;ANDINA;CUNDINAMARCA;TABIO;25785;BAJA;20/09/2026
167;ANDINA;CUNDINAMARCA;TAUSA;25793;BAJA;20/09/2026
168;ANDINA;CUNDINAMARCA;TENA;25797;BAJA;20/09/2026
169;ANDINA;CUNDINAMARCA;TENJO;25799;BAJA;20/09/2026
170;ANDINA;CUNDINAMARCA;TOCAIMA;25815;BAJA;20/09/2026
171;ANDINA;CUNDINAMARCA;TOPAIPÍ;25823;BAJA;20/09/2026
172;ANDINA;CUNDINAMARCA;YACOPÍ;25885;BAJA;20/09/2026
173;ANDINA;CUNDINAMARCA;ZIPACÓN;25898;BAJA;20/09/2026
174;CARIBE;CÓRDOBA;TIERRALTA;23807;BAJA;20/09/2026
175;ANDINA;HUILA;AGRADO;41013;BAJA;20/09/2026
176;ANDINA;HUILA;GIGANTE;41306;BAJA;20/09/2026
177;ANDINA;HUILA;HOBO;41349;MODERADA;20/09/2026
178;ANDINA;HUILA;LA PLATA;41396;BAJA;20/09/2026
179;ANDINA;HUILA;NÁTAGA;41483;BAJA;20/09/2026
180;ANDINA;HUILA;PAICOL;41518;BAJA;20/09/2026
181;ANDINA;HUILA;PITAL;41548;BAJA;20/09/2026
182;ANDINA;HUILA;SALADOBLANCO;41660;BAJA;20/09/2026
183;ANDINA;HUILA;TESALIA;41797;BAJA;20/09/2026
184;CARIBE;LA GUAJIRA;ALBANIA;44035;BAJA;20/09/2026
