COD_MUN,DEPARTAMENTO,MUNICIPIO,TMIN_TOP3_PROMEDIO_C,N_PIXELES_DOWNSCALING
91001,Amazonas,Leticia,19.7,6727268
05001,Antioquia,Medellin,8.6,419962
81001,Arauca,Arauca,20.8,6480390
08001,Atlantico,Barranquilla,24.6,165737
13001,Bolivar,Cartagena De Indias,22.2,641599
15001,Boyaca,Tunja,7.5,134508
17001,Caldas,Manizales,4.7,494940
18001,Caqueta,Florencia,7.2,2849167
85001,Casanare,Yopal,13.5,2785982
19001,Cauca,Popayan,4.9,536566
20001,Cesar,Valledupar,0.3,4760939
27001,Choco,Quibdo,7.1,3935568
11001,Cundinamarca,"Bogota, D.C.",2.9,1817617
23001,Cordoba,Monteria,22.6,3544548
94001,Guainia,Inirida,18.6,17706318
95001,Guaviare,San Jose Del Guaviare,18.6,18731168
41001,Huila,Neiva,7.8,1421612
44001,La Guajira,Riohacha,5.0,3518455
47001,Magdalena,Santa Marta,-0.5,2672070
50001,Meta,Villavicencio,5.1,1441792
52001,Narino,Pasto,3.7,1226326
54001,Norte de Santander,Cucuta,17.8,1277938
86001,Putumayo,Mocoa,6.7,1456603
63001,Quindio,Armenia,14.0,136089
66001,Risaralda,Pereira,1.8,682233
88001,San Andres y Providencia,San Andres,31.8,30340
68001,Santander,Bucaramanga,12.8,172989
70001,Sucre,Sincelejo,24.2,317037
73001,Tolima,Ibague,-0.2,1544466
76001,Valle del Cauca,Cali,6.4,630689
97001,Vaupes,Mitu,19.3,18064548
99001,Vichada,Puerto Carreno,21.8,13250752
