OBJECTID;REGION;DEPARTAMENTO;MUNICIPIO;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION
1;ANDINA;ANTIOQUIA;GIRARDOTA;05308;ALTA;50.7;143.3;11.0;27/07/2026
2;ANDINA;ANTIOQUIA;ITUANGO;05361;ALTA;24.9;86.9;20.0;27/07/2026
3;ORINOQUÍA;ARAUCA;FORTUL;81300;ALTA;66.1;136.0;28.0;27/07/2026
4;ORINOQUÍA;ARAUCA;SARAVENA;81736;ALTA;73.8;183.1;28.0;27/07/2026
5;ORINOQUÍA;ARAUCA;TAME;81794;ALTA;53.7;109.7;27.0;27/07/2026
6;ANDINA;BOYACÁ;CUBARÁ;15223;ALTA;82.7;228.7;29.0;27/07/2026
7;ANDINA;BOYACÁ;GÜICÁN DE LA SIERRA;15332;ALTA;26.7;69.9;24.0;27/07/2026
8;ANDINA;BOYACÁ;MACANAL;15425;ALTA;8.1;126.6;27.0;27/07/2026
9;ANDINA;BOYACÁ;PAYA;15533;ALTA;62.6;177.5;28.0;27/07/2026
10;ANDINA;CALDAS;RIOSUCIO;17614;ALTA;74.7;135.3;14.0;27/07/2026
11;ORINOQUÍA;CASANARE;MONTERREY;85162;ALTA;27.2;176.2;29.0;27/07/2026
12;ORINOQUÍA;CASANARE;NUNCHÍA;85225;ALTA;63.5;161.9;27.0;27/07/2026
13;ORINOQUÍA;CASANARE;YOPAL;85001;ALTA;52.3;180.5;26.0;27/07/2026
14;PACÍFICO;CAUCA;LÓPEZ DE MICAY;19418;ALTA;18.6;223.0;27.0;27/07/2026
15;PACÍFICO;CAUCA;SANTA ROSA;19701;ALTA;4.0;49.1;27.0;27/07/2026
16;PACÍFICO;CHOCÓ;BAHÍA SOLANO;27075;ALTA;55.7;130.4;26.0;27/07/2026
17;ANDINA;CUNDINAMARCA;FÓMEQUE;25279;ALTA;16.5;65.4;29.0;27/07/2026
18;ANDINA;CUNDINAMARCA;MEDINA;25438;ALTA;16.3;184.3;30.0;27/07/2026
19;ORINOQUÍA;META;CUBARRAL;50223;ALTA;63.3;157.9;29.0;27/07/2026
20;ORINOQUÍA;META;EL CASTILLO;50251;ALTA;70.8;167.1;28.0;27/07/2026
21;ORINOQUÍA;META;EL DORADO;50270;ALTA;70.8;157.6;28.0;27/07/2026
22;ORINOQUÍA;META;GUAMAL;50318;ALTA;34.4;112.7;28.0;27/07/2026
23;ORINOQUÍA;META;LEJANÍAS;50400;ALTA;62.6;156.4;28.0;27/07/2026
24;ORINOQUÍA;META;MESETAS;50330;ALTA;44.8;141.0;28.0;27/07/2026
25;ORINOQUÍA;META;RESTREPO;50606;ALTA;29.6;216.4;29.0;27/07/2026
26;ORINOQUÍA;META;SAN JUAN DE ARAMA;50683;ALTA;44.4;133.7;28.0;27/07/2026
27;ORINOQUÍA;META;URIBE;50370;ALTA;13.6;51.9;24.0;27/07/2026
28;ORINOQUÍA;META;VISTAHERMOSA;50711;ALTA;23.2;141.9;27.0;27/07/2026
29;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;ALTA;34.3;146.6;29.0;27/07/2026
30;AMAZONÍA;PUTUMAYO;MOCOA;86001;ALTA;4.3;104.7;30.0;27/07/2026
31;AMAZONÍA;PUTUMAYO;ORITO;86320;ALTA;17.7;67.5;29.0;27/07/2026
32;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;ALTA;3.5;83.9;30.0;27/07/2026
33;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;ALTA;12.3;124.0;24.0;27/07/2026
34;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;BAJA;24.2;134.5;15.0;27/07/2026
35;ANDINA;ANTIOQUIA;ANDES;05034;BAJA;21.6;62.6;13.0;27/07/2026
36;ANDINA;ANTIOQUIA;ANGOSTURA;05038;BAJA;20.6;94.4;16.0;27/07/2026
37;ANDINA;ANTIOQUIA;APARTADÓ;05045;BAJA;17.7;54.2;26.0;27/07/2026
38;ANDINA;ANTIOQUIA;ARBOLETES;05051;BAJA;31.4;91.2;15.0;27/07/2026
39;ANDINA;ANTIOQUIA;ARGELIA;05055;BAJA;28.4;106.7;14.0;27/07/2026
40;ANDINA;ANTIOQUIA;BRICEÑO;05107;BAJA;26.7;76.7;21.0;27/07/2026
41;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;BAJA;41.5;101.6;18.0;27/07/2026
42;ANDINA;ANTIOQUIA;CAROLINA;05150;BAJA;15.0;135.8;16.0;27/07/2026
43;ANDINA;ANTIOQUIA;COCORNÁ;05197;BAJA;26.1;126.1;14.0;27/07/2026
