OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;FECHA_EJECUCION;nivel_numero
29;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;34.3;146.6;29.0;27/07/2026;3
30;AMAZONÍA;PUTUMAYO;MOCOA;86001;Alta;4.3;104.7;30.0;27/07/2026;3
31;AMAZONÍA;PUTUMAYO;ORITO;86320;Alta;17.7;67.5;29.0;27/07/2026;3
32;AMAZONÍA;PUTUMAYO;SAN FRANCISCO;86755;Alta;3.5;83.9;30.0;27/07/2026;3
33;PACÍFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;12.3;124.0;24.0;27/07/2026;3
34;ANDINA;ANTIOQUIA;ALEJANDRÍA;05021;Baja;24.2;134.5;15.0;27/07/2026;1
35;ANDINA;ANTIOQUIA;ANDES;05034;Baja;21.6;62.6;13.0;27/07/2026;1
36;ANDINA;ANTIOQUIA;ANGOSTURA;05038;Baja;20.6;94.4;16.0;27/07/2026;1
37;ANDINA;ANTIOQUIA;APARTADÓ;05045;Baja;17.7;54.2;26.0;27/07/2026;1
38;ANDINA;ANTIOQUIA;ARBOLETES;05051;Baja;31.4;91.2;15.0;27/07/2026;1
39;ANDINA;ANTIOQUIA;ARGELIA;05055;Baja;28.4;106.7;14.0;27/07/2026;1
40;ANDINA;ANTIOQUIA;BRICEÑO;05107;Baja;26.7;76.7;21.0;27/07/2026;1
41;ANDINA;ANTIOQUIA;CAMPAMENTO;05134;Baja;41.5;101.6;18.0;27/07/2026;1
42;ANDINA;ANTIOQUIA;CAROLINA;05150;Baja;15.0;135.8;16.0;27/07/2026;1
43;ANDINA;ANTIOQUIA;COCORNÁ;05197;Baja;26.1;126.1;14.0;27/07/2026;1
44;ANDINA;ANTIOQUIA;CONCEPCIÓN;05206;Baja;18.2;141.4;15.0;27/07/2026;1
45;ANDINA;ANTIOQUIA;DABEIBA;05234;Baja;23.2;107.9;14.0;27/07/2026;1
46;ANDINA;ANTIOQUIA;EL CARMEN DE VIBORAL;05148;Baja;22.5;139.4;13.0;27/07/2026;1
47;ANDINA;ANTIOQUIA;GUADALUPE;05315;Baja;34.7;142.0;16.0;27/07/2026;1
48;ANDINA;ANTIOQUIA;GÓMEZ PLATA;05310;Baja;13.4;140.9;16.0;27/07/2026;1
49;ANDINA;ANTIOQUIA;MACEO;05425;Baja;-;-;-;27/07/2026;1
50;ANDINA;ANTIOQUIA;MURINDÓ;05475;Baja;25.6;101.5;16.0;27/07/2026;1
51;ANDINA;ANTIOQUIA;MUTATÁ;05480;Baja;22.2;80.1;24.0;27/07/2026;1
52;ANDINA;ANTIOQUIA;PEQUE;05543;Baja;-;-;-;27/07/2026;1
53;ANDINA;ANTIOQUIA;PEÑOL;05541;Baja;-;-;-;27/07/2026;1
54;ANDINA;ANTIOQUIA;PUERTO NARE;05585;Baja;13.1;129.1;13.0;27/07/2026;1
55;ANDINA;ANTIOQUIA;REMEDIOS;05604;Baja;29.1;125.5;17.0;27/07/2026;1
56;ANDINA;ANTIOQUIA;SAN FRANCISCO;05652;Baja;37.9;138.4;14.0;27/07/2026;1
57;ANDINA;ANTIOQUIA;SAN LUIS;05660;Baja;25.7;126.6;14.0;27/07/2026;1
58;ANDINA;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;05664;Baja;20.9;85.4;12.0;27/07/2026;1
59;ANDINA;ANTIOQUIA;SAN PEDRO DE URABÁ;05665;Baja;35.6;81.8;19.0;27/07/2026;1
60;ANDINA;ANTIOQUIA;SAN ROQUE;05670;Baja;22.5;134.0;16.0;27/07/2026;1
61;ANDINA;ANTIOQUIA;SANTO DOMINGO;05690;Baja;15.5;123.5;15.0;27/07/2026;1
62;ANDINA;ANTIOQUIA;SONSÓN;05756;Baja;14.5;102.1;12.0;27/07/2026;1
63;ANDINA;ANTIOQUIA;TÁMESIS;05789;Baja;13.4;75.7;11.0;27/07/2026;1
64;ANDINA;ANTIOQUIA;URRAO;05847;Baja;16.7;69.2;12.0;27/07/2026;1
65;ANDINA;ANTIOQUIA;VEGACHÍ;05858;Baja;-;-;-;27/07/2026;1
66;ANDINA;ANTIOQUIA;VIGÍA DEL FUERTE;05873;Baja;29.6;95.6;17.0;27/07/2026;1
67;ANDINA;ANTIOQUIA;YALÍ;05885;Baja;-;-;-;27/07/2026;1
68;ANDINA;ANTIOQUIA;YARUMAL;05887;Baja;21.3;60.1;16.0;27/07/2026;1
69;ANDINA;ANTIOQUIA;YOLOMBÓ;05890;Baja;17.1;130.7;16.0;27/07/2026;1
70;CARIBE;BOLÍVAR;ACHÍ;13006;Baja;61.0;90.2;14.0;27/07/2026;1
71;CARIBE;BOLÍVAR;EL CARMEN DE BOLÍVAR;13244;Baja;27.8;86.4;14.0;27/07/2026;1
72;CARIBE;BOLÍVAR;MAHATES;13433;Baja;28.5;99.0;15.0;27/07/2026;1
73;CARIBE;BOLÍVAR;MARÍA LA BAJA;13442;Baja;35.3;159.8;15.0;27/07/2026;1
74;CARIBE;BOLÍVAR;NOROSÍ;13490;Baja;27.7;43.8;13.0;27/07/2026;1
75;ANDINA;BOYACÁ;BERBEO;15090;Baja;-;-;-;27/07/2026;1
76;ANDINA;BOYACÁ;CHITA;15183;Baja;13.8;31.3;22.0;27/07/2026;1
77;ANDINA;BOYACÁ;CHITARAQUE;15185;Baja;28.2;105.5;24.0;27/07/2026;1
78;ANDINA;BOYACÁ;GUAYATÁ;15325;Baja;5.7;132.8;27.0;27/07/2026;1
79;ANDINA;BOYACÁ;MIRAFLORES;15455;Baja;6.5;113.3;29.0;27/07/2026;1
80;ANDINA;BOYACÁ;PESCA;15542;Baja;-;-;-;27/07/2026;1
81;ANDINA;BOYACÁ;RONDÓN;15621;Baja;-;-;-;27/07/2026;1
82;ANDINA;BOYACÁ;SAN EDUARDO;15660;Baja;-;-;-;27/07/2026;1
83;ANDINA;BOYACÁ;SANTANA;15686;Baja;28.6;91.0;24.0;27/07/2026;1
84;ANDINA;BOYACÁ;SOCOTÁ;15755;Baja;13.9;26.4;21.0;27/07/2026;1
85;ANDINA;BOYACÁ;SOMONDOCO;15761;Baja;5.8;118.6;27.0;27/07/2026;1
86;ANDINA;BOYACÁ;TOTA;15822;Baja;-;-;-;27/07/2026;1
87;ANDINA;BOYACÁ;ZETAQUIRA;15897;Baja;-;-;-;27/07/2026;1
88;ANDINA;CALDAS;MARMATO;17442;Baja;35.3;91.3;10.0;27/07/2026;1
89;AMAZONÍA;CAQUETÁ;SAN JOSÉ DEL FRAGUA;18610;Baja;9.7;61.1;29.0;27/07/2026;1
90;ORINOQUÍA;CASANARE;PAZ DE ARIPORO;85250;Baja;42.4;133.6;27.0;27/07/2026;1
91;ORINOQUÍA;CASANARE;PORE;85263;Baja;28.2;130.7;26.0;27/07/2026;1
92;PACÍFICO;CAUCA;ARGELIA;19050;Baja;7.4;25.1;11.0;27/07/2026;1
93;PACÍFICO;CAUCA;PIAMONTE;19533;Baja;11.0;110.5;30.0;27/07/2026;1
94;PACÍFICO;CHOCÓ;BAGADÓ;27073;Baja;30.9;66.6;22.0;27/07/2026;1
95;PACÍFICO;CHOCÓ;EL LITORAL DEL SAN JUAN;27250;Baja;19.6;90.8;23.0;27/07/2026;1
96;PACÍFICO;CHOCÓ;ISTMINA;27361;Baja;19.3;86.5;26.0;27/07/2026;1
97;PACÍFICO;CHOCÓ;MEDIO BAUDÓ;27430;Baja;25.1;102.6;26.0;27/07/2026;1
98;PACÍFICO;CHOCÓ;SAN JOSÉ DEL PALMAR;27660;Baja;21.3;86.2;18.0;27/07/2026;1
99;PACÍFICO;CHOCÓ;SIPÍ;27745;Baja;20.9;60.5;15.0;27/07/2026;1
100;PACÍFICO;CHOCÓ;TADÓ;27787;Baja;25.7;74.1;22.0;27/07/2026;1
101;ANDINA;CUNDINAMARCA;GACHETÁ;25297;Baja;11.4;132.2;28.0;27/07/2026;1
102;ANDINA;CUNDINAMARCA;JUNÍN;25372;Baja;9.7;91.9;29.0;27/07/2026;1
103;CARIBE;CÓRDOBA;CIÉNAGA DE ORO;23189;Baja;42.2;83.8;14.0;27/07/2026;1
104;CARIBE;CÓRDOBA;MONTELÍBANO;23466;Baja;-;-;-;27/07/2026;1
105;CARIBE;CÓRDOBA;PLANETA RICA;23555;Baja;45.9;112.6;18.0;27/07/2026;1
106;CARIBE;CÓRDOBA;SAHAGÚN;23660;Baja;40.0;93.9;15.0;27/07/2026;1
107;CARIBE;CÓRDOBA;SAN CARLOS;23678;Baja;43.3;117.3;15.0;27/07/2026;1
108;CARIBE;CÓRDOBA;VALENCIA;23855;Baja;40.0;66.8;22.0;27/07/2026;1
109;CARIBE;LA GUAJIRA;BARRANCAS;44078;Baja;-;-;-;27/07/2026;1
110;ORINOQUÍA;META;LA MACARENA;50350;Baja;11.9;51.3;27.0;27/07/2026;1
111;PACÍFICO;NARIÑO;FRANCISCO PIZARRO;52520;Baja;10.5;143.9;27.0;27/07/2026;1
112;PACÍFICO;NARIÑO;IPIALES;52356;Baja;12.4;47.4;26.0;27/07/2026;1
113;PACÍFICO;NARIÑO;PASTO;52001;Baja;2.3;23.9;26.0;27/07/2026;1
114;PACÍFICO;NARIÑO;ROBERTO PAYÁN;52621;Baja;27.7;163.5;28.0;27/07/2026;1
115;ANDINA;NORTE DE SANTANDER;EL CARMEN;54245;Baja;-;-;-;27/07/2026;1
116;ANDINA;NORTE DE SANTANDER;EL TARRA;54250;Baja;23.0;81.9;20.0;27/07/2026;1
117;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Baja;28.2;100.2;28.0;27/07/2026;1
118;ANDINA;NORTE DE SANTANDER;PAMPLONA;54518;Baja;8.4;43.8;28.0;27/07/2026;1
119;ANDINA;NORTE DE SANTANDER;SARDINATA;54720;Baja;8.1;125.6;17.0;27/07/2026;1
120;ANDINA;NORTE DE SANTANDER;TIBÚ;54810;Baja;27.9;100.2;19.0;27/07/2026;1
121;AMAZONÍA;PUTUMAYO;VILLAGARZÓN;86885;Baja;12.1;81.8;30.0;27/07/2026;1
122;ANDINA;RISARALDA;MISTRATÓ;66456;Baja;25.3;74.1;14.0;27/07/2026;1
123;ANDINA;SANTANDER;AGUADA;68013;Baja;15.2;177.1;23.0;27/07/2026;1
124;ANDINA;SANTANDER;BOLÍVAR;68101;Baja;11.6;113.8;20.0;27/07/2026;1
125;ANDINA;SANTANDER;CHARALÁ;68167;Baja;15.0;79.6;21.0;27/07/2026;1
126;ANDINA;SANTANDER;CONCEPCIÓN;68207;Baja;13.3;43.5;20.0;27/07/2026;1
127;ANDINA;SANTANDER;CONTRATACIÓN;68211;Baja;16.5;139.8;20.0;27/07/2026;1
128;ANDINA;SANTANDER;EL GUACAMAYO;68245;Baja;12.2;136.4;22.0;27/07/2026;1
129;ANDINA;SANTANDER;EL PEÑÓN;68250;Baja;24.8;113.7;21.0;27/07/2026;1
130;ANDINA;SANTANDER;LA PAZ;68397;Baja;15.0;149.3;23.0;27/07/2026;1
131;ANDINA;SANTANDER;SAN BENITO;68673;Baja;20.5;96.4;22.0;27/07/2026;1
132;ANDINA;SANTANDER;SANTA HELENA DEL OPÓN;68720;Baja;16.9;115.6;20.0;27/07/2026;1
133;ANDINA;SANTANDER;SUCRE;68773;Baja;19.4;114.1;18.0;27/07/2026;1
134;ANDINA;SANTANDER;VÉLEZ;68861;Baja;21.2;81.1;19.0;27/07/2026;1
135;PACÍFICO;VALLE DEL CAUCA;ZARZAL;76895;Baja;-;-;-;27/07/2026;1
136;ANDINA;ANTIOQUIA;AMALFI;05031;Moderada;28.3;134.7;16.0;27/07/2026;2
137;ANDINA;ANTIOQUIA;ANORÍ;05040;Moderada;50.1;130.7;19.0;27/07/2026;2
138;ANDINA;ANTIOQUIA;BARBOSA;05079;Moderada;45.7;166.7;14.0;27/07/2026;2
139;ANDINA;ANTIOQUIA;CARAMANTA;05145;Moderada;35.8;93.6;12.0;27/07/2026;2
140;ANDINA;ANTIOQUIA;COPACABANA;05212;Moderada;34.3;105.3;11.0;27/07/2026;2
141;ANDINA;ANTIOQUIA;CÁCERES;05120;Moderada;49.7;157.3;18.0;27/07/2026;2
142;ANDINA;ANTIOQUIA;DONMATÍAS;05237;Moderada;36.1;122.8;12.0;27/07/2026;2
143;ANDINA;ANTIOQUIA;EL BAGRE;05250;Moderada;59.0;162.6;15.0;27/07/2026;2
144;ANDINA;ANTIOQUIA;GUARNE;05318;Moderada;63.7;173.7;11.0;27/07/2026;2
145;ANDINA;ANTIOQUIA;JARDÍN;05364;Moderada;20.6;65.5;12.0;27/07/2026;2
146;ANDINA;ANTIOQUIA;NECHÍ;05495;Moderada;61.8;166.5;15.0;27/07/2026;2
147;ANDINA;ANTIOQUIA;NECOCLÍ;05490;Moderada;27.4;100.0;20.0;27/07/2026;2
148;ANDINA;ANTIOQUIA;SAN CARLOS;05649;Moderada;21.3;139.0;15.0;27/07/2026;2
149;ANDINA;ANTIOQUIA;SAN RAFAEL;05667;Moderada;27.1;138.0;16.0;27/07/2026;2
150;ANDINA;ANTIOQUIA;SAN VICENTE FERRER;05674;Moderada;16.6;133.6;12.0;27/07/2026;2
151;ANDINA;ANTIOQUIA;SEGOVIA;05736;Moderada;45.7;141.9;16.0;27/07/2026;2
152;ANDINA;ANTIOQUIA;TARAZÁ;05790;Moderada;40.6;123.1;21.0;27/07/2026;2
153;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;27.3;84.3;25.0;27/07/2026;2
154;ANDINA;ANTIOQUIA;VALDIVIA;05854;Moderada;39.3;105.6;21.0;27/07/2026;2
155;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Moderada;52.6;151.3;16.0;27/07/2026;2
156;CARIBE;BOLÍVAR;ARENAL;13042;Moderada;44.2;78.9;13.0;27/07/2026;2
157;CARIBE;BOLÍVAR;CANTAGALLO;13160;Moderada;54.0;134.4;18.0;27/07/2026;2
158;CARIBE;BOLÍVAR;MONTECRISTO;13458;Moderada;62.9;141.3;14.0;27/07/2026;2
159;CARIBE;BOLÍVAR;MORALES;13473;Moderada;20.4;68.9;14.0;27/07/2026;2
160;CARIBE;BOLÍVAR;RÍO VIEJO;13600;Moderada;21.9;38.7;13.0;27/07/2026;2
161;CARIBE;BOLÍVAR;SAN JACINTO;13654;Moderada;39.5;144.3;16.0;27/07/2026;2
162;CARIBE;BOLÍVAR;SAN JACINTO DEL CAUCA;13655;Moderada;52.9;140.4;14.0;27/07/2026;2
163;CARIBE;BOLÍVAR;SAN JUAN NEPOMUCENO;13657;Moderada;42.5;141.9;16.0;27/07/2026;2
164;CARIBE;BOLÍVAR;SAN PABLO;13670;Moderada;47.6;129.0;16.0;27/07/2026;2
165;CARIBE;BOLÍVAR;SANTA ROSA DEL SUR;13688;Moderada;57.5;141.1;15.0;27/07/2026;2
166;CARIBE;BOLÍVAR;SIMITÍ;13744;Moderada;38.6;149.3;14.0;27/07/2026;2
167;CARIBE;BOLÍVAR;TIQUISIO;13810;Moderada;48.3;73.9;14.0;27/07/2026;2
168;ANDINA;BOYACÁ;ALMEIDA;15022;Moderada;6.8;141.2;27.0;27/07/2026;2
169;ANDINA;BOYACÁ;AQUITANIA;15047;Moderada;13.1;93.8;29.0;27/07/2026;2
170;ANDINA;BOYACÁ;CAMPOHERMOSO;15135;Moderada;7.9;139.5;30.0;27/07/2026;2
171;ANDINA;BOYACÁ;CHISCAS;15180;Moderada;14.4;43.0;20.0;27/07/2026;2
172;ANDINA;BOYACÁ;CHIVOR;15236;Moderada;6.5;178.5;27.0;27/07/2026;2
173;ANDINA;BOYACÁ;LABRANZAGRANDE;15377;Moderada;29.3;156.6;30.0;27/07/2026;2
174;ANDINA;BOYACÁ;MONGUA;15464;Moderada;18.8;73.0;28.0;27/07/2026;2
175;ANDINA;BOYACÁ;PAJARITO;15518;Moderada;22.7;154.3;30.0;27/07/2026;2
176;ANDINA;BOYACÁ;PISBA;15550;Moderada;47.5;144.0;28.0;27/07/2026;2
177;ANDINA;BOYACÁ;PÁEZ;15514;Moderada;12.0;120.7;30.0;27/07/2026;2
178;ANDINA;BOYACÁ;SAN LUIS DE GACENO;15667;Moderada;9.7;153.4;29.0;27/07/2026;2
179;ANDINA;BOYACÁ;SANTA MARÍA;15690;Moderada;7.1;228.3;29.0;27/07/2026;2
180;ANDINA;CALDAS;SUPÍA;17777;Moderada;32.8;80.1;12.0;27/07/2026;2
181;ORINOQUÍA;CASANARE;AGUAZUL;85010;Moderada;11.9;156.1;29.0;27/07/2026;2
182;ORINOQUÍA;CASANARE;CHÁMEZA;85015;Moderada;9.3;68.8;30.0;27/07/2026;2
183;ORINOQUÍA;CASANARE;HATO COROZAL;85125;Moderada;48.8;116.1;26.0;27/07/2026;2
184;ORINOQUÍA;CASANARE;RECETOR;85279;Moderada;16.0;107.6;30.0;27/07/2026;2
185;ORINOQUÍA;CASANARE;SABANALARGA;85300;Moderada;23.6;157.0;28.0;27/07/2026;2
186;ORINOQUÍA;CASANARE;SÁCAMA;85315;Moderada;17.7;65.5;28.0;27/07/2026;2
187;ORINOQUÍA;CASANARE;TAURAMENA;85410;Moderada;16.3;161.6;28.0;27/07/2026;2
188;ORINOQUÍA;CASANARE;TÁMARA;85400;Moderada;21.7;93.8;28.0;27/07/2026;2
189;ORINOQUÍA;CASANARE;VILLANUEVA;85440;Moderada;6.1;171.1;28.0;27/07/2026;2
190;PACÍFICO;CAUCA;EL TAMBO;19256;Moderada;8.9;82.5;18.0;27/07/2026;2
191;PACÍFICO;CAUCA;GUAPI;19318;Moderada;30.3;189.3;24.0;27/07/2026;2
192;PACÍFICO;CAUCA;TIMBIQUÍ;19809;Moderada;22.1;250.2;28.0;27/07/2026;2
193;PACÍFICO;CHOCÓ;ACANDÍ;27006;Moderada;33.6;97.6;25.0;27/07/2026;2
194;PACÍFICO;CHOCÓ;ALTO BAUDÓ;27025;Moderada;48.4;122.3;27.0;27/07/2026;2
195;PACÍFICO;CHOCÓ;BAJO BAUDÓ;27077;Moderada;23.1;101.3;27.0;27/07/2026;2
196;PACÍFICO;CHOCÓ;BOJAYÁ;27099;Moderada;48.9;121.8;22.0;27/07/2026;2
197;PACÍFICO;CHOCÓ;CARMEN DEL DARIÉN;27150;Moderada;28.4;91.4;25.0;27/07/2026;2
198;PACÍFICO;CHOCÓ;CONDOTO;27205;Moderada;27.9;113.2;26.0;27/07/2026;2
199;PACÍFICO;CHOCÓ;EL CANTÓN DEL SAN PABLO;27135;Moderada;33.5;83.2;26.0;27/07/2026;2
200;PACÍFICO;CHOCÓ;EL CARMEN DE ATRATO;27245;Moderada;24.4;71.9;14.0;27/07/2026;2
201;PACÍFICO;CHOCÓ;JURADÓ;27372;Moderada;41.1;101.6;26.0;27/07/2026;2
202;PACÍFICO;CHOCÓ;LLORÓ;27413;Moderada;37.6;80.1;25.0;27/07/2026;2
203;PACÍFICO;CHOCÓ;MEDIO ATRATO;27425;Moderada;54.5;126.6;23.0;27/07/2026;2
204;PACÍFICO;CHOCÓ;NUQUÍ;27495;Moderada;48.1;123.0;27.0;27/07/2026;2
205;PACÍFICO;CHOCÓ;NÓVITA;27491;Moderada;33.5;116.0;25.0;27/07/2026;2
206;PACÍFICO;CHOCÓ;QUIBDÓ;27001;Moderada;54.0;127.5;23.0;27/07/2026;2
207;PACÍFICO;CHOCÓ;RIOSUCIO;27615;Moderada;33.6;88.0;26.0;27/07/2026;2
208;PACÍFICO;CHOCÓ;RÍO IRÓ;27580;Moderada;27.4;96.6;26.0;27/07/2026;2
209;PACÍFICO;CHOCÓ;RÍO QUITO;27600;Moderada;52.9;120.8;27.0;27/07/2026;2
210;PACÍFICO;CHOCÓ;UNGUÍA;27800;Moderada;33.9;89.9;26.0;27/07/2026;2
211;ANDINA;CUNDINAMARCA;CÁQUEZA;25151;Moderada;16.3;61.1;28.0;27/07/2026;2
212;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;16.7;88.7;28.0;27/07/2026;2
213;ANDINA;CUNDINAMARCA;GACHALÁ;25293;Moderada;15.1;183.6;29.0;27/07/2026;2
214;ANDINA;CUNDINAMARCA;GAMA;25299;Moderada;14.0;155.5;29.0;27/07/2026;2
215;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Moderada;40.7;205.7;29.0;27/07/2026;2
216;ANDINA;CUNDINAMARCA;GUTIÉRREZ;25339;Moderada;16.2;77.2;28.0;27/07/2026;2
217;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;12.1;169.0;28.0;27/07/2026;2
218;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;34.6;174.1;28.0;27/07/2026;2
219;ANDINA;CUNDINAMARCA;UBALÁ;25839;Moderada;13.3;191.9;29.0;27/07/2026;2
220;CARIBE;CÓRDOBA;PUERTO LIBERTADOR;23580;Moderada;33.2;103.0;22.0;27/07/2026;2
221;CARIBE;CÓRDOBA;SAN JOSÉ DE URÉ;23682;Moderada;46.2;142.4;19.0;27/07/2026;2
222;CARIBE;CÓRDOBA;TIERRALTA;23807;Moderada;31.9;58.3;25.0;27/07/2026;2
223;ORINOQUÍA;META;ACACÍAS;50006;Moderada;24.6;132.7;29.0;27/07/2026;2
224;ORINOQUÍA;META;BARRANCA DE UPÍA;50110;Moderada;4.3;186.4;28.0;27/07/2026;2
225;ORINOQUÍA;META;CUMARAL;50226;Moderada;15.2;119.4;27.0;27/07/2026;2
226;ORINOQUÍA;META;EL CALVARIO;50245;Moderada;26.0;137.3;29.0;27/07/2026;2
227;ORINOQUÍA;META;SAN JUANITO;50686;Moderada;23.7;140.0;29.0;27/07/2026;2
228;ORINOQUÍA;META;VILLAVICENCIO;50001;Moderada;21.9;108.2;28.0;27/07/2026;2
229;PACÍFICO;NARIÑO;BARBACOAS;52079;Moderada;34.5;137.5;30.0;27/07/2026;2
230;PACÍFICO;NARIÑO;EL CHARCO;52250;Moderada;24.0;107.7;20.0;27/07/2026;2
231;PACÍFICO;NARIÑO;MAGÜÍ;52427;Moderada;42.8;160.7;27.0;27/07/2026;2
232;PACÍFICO;NARIÑO;RICAURTE;52612;Moderada;17.4;95.3;30.0;27/07/2026;2
233;PACÍFICO;NARIÑO;SAN ANDRÉS DE TUMACO;52835;Moderada;29.7;175.1;29.0;27/07/2026;2
234;PACÍFICO;NARIÑO;SANTA BÁRBARA;52696;Moderada;32.1;130.7;23.0;27/07/2026;2
235;ANDINA;NORTE DE SANTANDER;CHITAGÁ;54174;Moderada;19.2;110.9;29.0;27/07/2026;2
236;ANDINA;NORTE DE SANTANDER;CONVENCIÓN;54206;Moderada;-;-;-;27/07/2026;2
237;ANDINA;NORTE DE SANTANDER;TEORAMA;54800;Moderada;19.1;43.9;16.0;27/07/2026;2
238;ANDINA;RISARALDA;GUÁTICA;66318;Moderada;7.0;32.9;11.0;27/07/2026;2
239;ANDINA;RISARALDA;QUINCHÍA;66594;Moderada;23.7;62.2;12.0;27/07/2026;2
240;ANDINA;SANTANDER;CIMITARRA;68190;Moderada;11.6;118.7;21.0;27/07/2026;2
241;ANDINA;SANTANDER;GUADALUPE;68320;Moderada;17.7;155.0;22.0;27/07/2026;2
242;ANDINA;SANTANDER;GÁMBITA;68298;Moderada;11.9;64.8;20.0;27/07/2026;2
243;ANDINA;SANTANDER;LANDÁZURI;68385;Moderada;21.8;149.3;21.0;27/07/2026;2
244;ANDINA;SANTANDER;OIBA;68500;Moderada;16.4;141.9;20.0;27/07/2026;2
245;ANDINA;SANTANDER;SUAITA;68770;Moderada;25.6;149.9;23.0;27/07/2026;2
246;ANDINA;TOLIMA;CAJAMARCA;73124;Moderada;-;-;-;27/07/2026;2
