OBJECTID;REGION;DEPTO;GEOGRAPHIC;COD_DANE;TEXTO_AMENAZA;FECHA_EJECUCION;ACUMULADO_TRES;ACUMULADO_DIEZ;DIAS_LLUVIA;nivel_numero
21;ORINOQUÕA;CASANARE;MONTERREY;85162;Alta;11/07/2026;23.7;156.7;28.0;3
22;ORINOQUÕA;CASANARE;NUNCHÕA;85225;Alta;11/07/2026;58.2;261.2;24.0;3
23;ORINOQUÕA;CASANARE;PAZ DE ARIPORO;85250;Alta;11/07/2026;79.6;154.6;26.0;3
24;ORINOQUÕA;CASANARE;PORE;85263;Alta;11/07/2026;106.5;237.6;25.0;3
25;ORINOQUÕA;CASANARE;S¡CAMA;85315;Alta;11/07/2026;58.2;162.7;24.0;3
26;ORINOQUÕA;CASANARE;T¡MARA;85400;Alta;11/07/2026;70.9;219.3;23.0;3
27;ORINOQUÕA;CASANARE;YOPAL;85001;Alta;11/07/2026;54.9;216.5;24.0;3
28;PACÕFICO;CAUCA;EL TAMBO;19256;Alta;11/07/2026;38.3;82.4;20.0;3
29;PACÕFICO;CAUCA;GUAPI;19318;Alta;11/07/2026;63.6;140.9;27.0;3
30;PACÕFICO;CAUCA;L”PEZ DE MICAY;19418;Alta;11/07/2026;45.3;192.0;27.0;3
31;PACÕFICO;CAUCA;TIMBIQUÕ;19809;Alta;11/07/2026;68.7;164.4;29.0;3
32;PACÕFICO;CHOC”;ALTO BAUD”;27025;Alta;11/07/2026;47.3;166.8;27.0;3
33;PACÕFICO;CHOC”;BAGAD”;27073;Alta;11/07/2026;50.7;169.2;23.0;3
34;PACÕFICO;CHOC”;BAJO BAUD”;27077;Alta;11/07/2026;61.2;172.6;26.0;3
35;PACÕFICO;CHOC”;CONDOTO;27205;Alta;11/07/2026;87.1;188.6;25.0;3
36;PACÕFICO;CHOC”;C…RTEGUI;27160;Alta;11/07/2026;67.6;274.1;26.0;3
37;PACÕFICO;CHOC”;EL CARMEN DE ATRATO;27245;Alta;11/07/2026;34.8;47.9;17.0;3
38;PACÕFICO;CHOC”;ISTMINA;27361;Alta;11/07/2026;61.6;139.8;25.0;3
39;PACÕFICO;CHOC”;LLOR”;27413;Alta;11/07/2026;53.4;206.6;27.0;3
40;PACÕFICO;CHOC”;MEDIO ATRATO;27425;Alta;11/07/2026;60.4;138.5;24.0;3
41;PACÕFICO;CHOC”;MEDIO BAUD”;27430;Alta;11/07/2026;71.8;181.9;25.0;3
42;PACÕFICO;CHOC”;NUQUÕ;27495;Alta;11/07/2026;52.4;173.4;27.0;3
43;PACÕFICO;CHOC”;N”VITA;27491;Alta;11/07/2026;76.6;171.9;25.0;3
44;PACÕFICO;CHOC”;QUIBD”;27001;Alta;11/07/2026;43.3;120.8;24.0;3
45;PACÕFICO;CHOC”;RÕO IR”;27580;Alta;11/07/2026;80.1;193.8;25.0;3
46;PACÕFICO;CHOC”;RÕO QUITO;27600;Alta;11/07/2026;51.2;182.9;27.0;3
47;PACÕFICO;CHOC”;TAD”;27787;Alta;11/07/2026;57.0;169.4;23.0;3
48;ANDINA;CUNDINAMARCA;GUAYABETAL;25335;Alta;11/07/2026;43.5;227.2;30.0;3
49;ANDINA;CUNDINAMARCA;MEDINA;25438;Alta;11/07/2026;32.0;189.9;29.0;3
50;ANDINA;CUNDINAMARCA;UBAL¡;25839;Alta;11/07/2026;39.2;169.1;30.0;3
51;ANDINA;HUILA;SAN AGUSTÕN;41668;Alta;11/07/2026;21.6;87.5;29.0;3
52;ORINOQUÕA;META;CUMARAL;50226;Alta;11/07/2026;35.6;195.9;25.0;3
53;ORINOQUÕA;META;EL CASTILLO;50251;Alta;11/07/2026;13.9;127.8;29.0;3
54;ORINOQUÕA;META;RESTREPO;50606;Alta;11/07/2026;45.5;234.8;30.0;3
55;ORINOQUÕA;META;SAN JUAN DE ARAMA;50683;Alta;11/07/2026;27.9;134.9;28.0;3
56;PACÕFICO;NARI—O;BARBACOAS;52079;Alta;11/07/2026;57.2;159.3;30.0;3
57;PACÕFICO;NARI—O;MAG‹Õ;52427;Alta;11/07/2026;79.0;158.4;28.0;3
58;ANDINA;NORTE DE SANTANDER;CHITAG¡;54174;Alta;11/07/2026;46.8;144.1;26.0;3
59;ANDINA;NORTE DE SANTANDER;TOLEDO;54820;Alta;11/07/2026;49.5;168.3;27.0;3
60;AMAZONÕA;PUTUMAYO;MOCOA;86001;Alta;11/07/2026;16.7;106.3;30.0;3
61;AMAZONÕA;PUTUMAYO;SAN FRANCISCO;86755;Alta;11/07/2026;34.1;216.1;30.0;3
62;AMAZONÕA;PUTUMAYO;SANTIAGO;86760;Alta;11/07/2026;12.3;70.2;30.0;3
63;AMAZONÕA;PUTUMAYO;VILLAGARZ”N;86885;Alta;11/07/2026;12.8;111.3;30.0;3
64;PACÕFICO;VALLE DEL CAUCA;BUENAVENTURA;76109;Alta;11/07/2026;44.8;147.3;24.0;3
65;ANDINA;ANTIOQUIA;ARBOLETES;05051;Baja;11/07/2026;-;-;-;1
66;ANDINA;ANTIOQUIA;BRICE—O;05107;Baja;11/07/2026;23.0;74.4;23.0;1
67;ANDINA;ANTIOQUIA;EL BAGRE;05250;Baja;11/07/2026;-;-;-;1
68;ANDINA;ANTIOQUIA;MURIND”;05475;Baja;11/07/2026;27.8;45.8;17.0;1
69;ANDINA;ANTIOQUIA;SAN PEDRO DE URAB¡;05665;Baja;11/07/2026;-;-;-;1
70;ANDINA;ANTIOQUIA;SEGOVIA;05736;Baja;11/07/2026;-;-;-;1
71;ANDINA;ANTIOQUIA;TARAZ¡;05790;Baja;11/07/2026;20.5;91.1;20.0;1
72;ANDINA;ANTIOQUIA;VALDIVIA;05854;Baja;11/07/2026;23.9;89.1;22.0;1
73;ANDINA;ANTIOQUIA;VIGÕA DEL FUERTE;05873;Baja;11/07/2026;36.1;60.8;18.0;1
74;ANDINA;ANTIOQUIA;ZARAGOZA;05895;Baja;11/07/2026;-;-;-;1
75;CARIBE;BOLÕVAR;SAN PABLO;13670;Baja;11/07/2026;-;-;-;1
76;ANDINA;BOYAC¡;BEL…N;15087;Baja;11/07/2026;36.0;76.7;15.0;1
77;ANDINA;BOYAC¡;CHINAVITA;15172;Baja;11/07/2026;20.3;84.1;30.0;1
78;ANDINA;BOYAC¡;GUATEQUE;15322;Baja;11/07/2026;27.0;100.9;28.0;1
79;ANDINA;BOYAC¡;JERIC”;15368;Baja;11/07/2026;24.7;59.2;19.0;1
80;ANDINA;BOYAC¡;LA CAPILLA;15380;Baja;11/07/2026;18.4;72.5;30.0;1
81;ANDINA;BOYAC¡;PACHAVITA;15511;Baja;11/07/2026;18.1;75.2;30.0;1
82;ANDINA;BOYAC¡;PAZ DE RÕO;15537;Baja;11/07/2026;37.7;73.0;17.0;1
83;ANDINA;BOYAC¡;PESCA;15542;Baja;11/07/2026;18.9;74.6;28.0;1
84;ANDINA;BOYAC¡;RAMIRIQUÕ;15599;Baja;11/07/2026;16.1;72.8;30.0;1
85;ANDINA;BOYAC¡;SATIVASUR;15723;Baja;11/07/2026;36.4;69.2;18.0;1
86;ANDINA;BOYAC¡;SOCHA;15757;Baja;11/07/2026;43.7;89.0;18.0;1
87;ANDINA;BOYAC¡;TASCO;15790;Baja;11/07/2026;42.2;87.8;15.0;1
88;ANDINA;BOYAC¡;TENZA;15798;Baja;11/07/2026;21.1;78.5;30.0;1
89;ANDINA;BOYAC¡;TOTA;15822;Baja;11/07/2026;15.7;45.3;27.0;1
90;AMAZONÕA;CAQUET¡;SAN JOS… DEL FRAGUA;18610;Baja;11/07/2026;11.4;73.7;29.0;1
91;ORINOQUÕA;CASANARE;VILLANUEVA;85440;Baja;11/07/2026;17.5;142.6;25.0;1
92;PACÕFICO;CAUCA;PIAMONTE;19533;Baja;11/07/2026;9.0;82.0;30.0;1
93;PACÕFICO;CHOC”;ACANDÕ;27006;Baja;11/07/2026;16.2;110.6;28.0;1
94;ANDINA;CUNDINAMARCA;GAMA;25299;Baja;11/07/2026;16.8;121.6;30.0;1
95;ANDINA;CUNDINAMARCA;JUNÕN;25372;Baja;11/07/2026;13.0;67.6;29.0;1
96;ANDINA;CUNDINAMARCA;MANTA;25436;Baja;11/07/2026;25.4;104.3;29.0;1
97;ANDINA;CUNDINAMARCA;TIBIRITA;25807;Baja;11/07/2026;22.6;84.7;29.0;1
98;CARIBE;C”RDOBA;MONTELÕBANO;23466;Baja;11/07/2026;11.0;77.2;21.0;1
99;CARIBE;C”RDOBA;PUERTO LIBERTADOR;23580;Baja;11/07/2026;14.1;83.0;22.0;1
100;CARIBE;C”RDOBA;VALENCIA;23855;Baja;11/07/2026;-;-;-;1
101;ANDINA;HUILA;ACEVEDO;41006;Baja;11/07/2026;15.7;75.9;28.0;1
102;ORINOQUÕA;META;BARRANCA DE UPÕA;50110;Baja;11/07/2026;14.7;150.3;25.0;1
103;ORINOQUÕA;META;EL DORADO;50270;Baja;11/07/2026;13.1;127.8;29.0;1
104;PACÕFICO;NARI—O;CUMBAL;52227;Baja;11/07/2026;10.0;29.6;28.0;1
105;ANDINA;NORTE DE SANTANDER;C¡COTA;54125;Baja;11/07/2026;12.9;27.9;26.0;1
106;ANDINA;NORTE DE SANTANDER;LABATECA;54377;Baja;11/07/2026;22.2;54.1;26.0;1
107;ANDINA;NORTE DE SANTANDER;SILOS;54743;Baja;11/07/2026;27.9;53.3;24.0;1
108;AMAZONÕA;PUTUMAYO;ORITO;86320;Baja;11/07/2026;4.0;54.1;30.0;1
109;ANDINA;SANTANDER;CERRITO;68162;Baja;11/07/2026;21.1;49.6;24.0;1
110;ANDINA;SANTANDER;CHIMA;68176;Baja;11/07/2026;-;-;-;1
111;ANDINA;SANTANDER;CONTRATACI”N;68211;Baja;11/07/2026;-;-;-;1
112;ANDINA;SANTANDER;EL GUACAMAYO;68245;Baja;11/07/2026;-;-;-;1
113;ANDINA;SANTANDER;GUADALUPE;68320;Baja;11/07/2026;-;-;-;1
114;ANDINA;SANTANDER;GUAPOT¡;68322;Baja;11/07/2026;-;-;-;1
115;ANDINA;SANTANDER;MOLAGAVITA;68468;Baja;11/07/2026;-;-;-;1
116;ANDINA;SANTANDER;SANTA HELENA DEL OP”N;68720;Baja;11/07/2026;-;-;-;1
117;ANDINA;SANTANDER;SIMACOTA;68745;Baja;11/07/2026;-;-;-;1
118;ANDINA;SANTANDER;SUAITA;68770;Baja;11/07/2026;-;-;-;1
119;ANDINA;ANTIOQUIA;CAREPA;05147;Moderada;11/07/2026;14.2;143.8;28.0;2
120;ANDINA;ANTIOQUIA;CHIGOROD”;05172;Moderada;11/07/2026;20.8;155.4;28.0;2
121;ANDINA;ANTIOQUIA;DABEIBA;05234;Moderada;11/07/2026;26.3;32.4;15.0;2
122;ANDINA;ANTIOQUIA;ITUANGO;05361;Moderada;11/07/2026;28.5;94.6;22.0;2
123;ANDINA;ANTIOQUIA;NECOCLÕ;05490;Moderada;11/07/2026;-;-;-;2
124;ANDINA;ANTIOQUIA;TURBO;05837;Moderada;11/07/2026;12.2;113.7;27.0;2
125;CARIBE;BOLÕVAR;CANTAGALLO;13160;Moderada;11/07/2026;-;-;-;2
126;ANDINA;BOYAC¡;AQUITANIA;15047;Moderada;11/07/2026;36.2;117.9;29.0;2
127;ANDINA;BOYAC¡;BERBEO;15090;Moderada;11/07/2026;23.8;115.0;30.0;2
128;ANDINA;BOYAC¡;BET…ITIVA;15092;Moderada;11/07/2026;31.1;74.3;15.0;2
129;ANDINA;BOYAC¡;CHISCAS;15180;Moderada;11/07/2026;20.5;48.4;20.0;2
130;ANDINA;BOYAC¡;CHITA;15183;Moderada;11/07/2026;46.1;95.2;21.0;2
131;ANDINA;BOYAC¡;GARAGOA;15299;Moderada;11/07/2026;26.5;96.3;30.0;2
132;ANDINA;BOYAC¡;GUAYAT¡;15325;Moderada;11/07/2026;38.2;140.3;30.0;2
133;ANDINA;BOYAC¡;G¡MEZA;15296;Moderada;11/07/2026;39.1;82.5;16.0;2
134;ANDINA;BOYAC¡;G‹IC¡N DE LA SIERRA;15332;Moderada;11/07/2026;38.4;89.6;23.0;2
135;ANDINA;BOYAC¡;MIRAFLORES;15455;Moderada;11/07/2026;34.2;148.2;30.0;2
136;ANDINA;BOYAC¡;P¡EZ;15514;Moderada;11/07/2026;39.9;163.3;30.0;2
137;ANDINA;BOYAC¡;ROND”N;15621;Moderada;11/07/2026;20.0;96.6;30.0;2
138;ANDINA;BOYAC¡;SAN EDUARDO;15660;Moderada;11/07/2026;22.6;113.2;30.0;2
139;ANDINA;BOYAC¡;SOCOT¡;15755;Moderada;11/07/2026;47.1;101.3;20.0;2
140;ANDINA;BOYAC¡;SUTATENZA;15778;Moderada;11/07/2026;26.1;95.1;29.0;2
141;ANDINA;BOYAC¡;ZETAQUIRA;15897;Moderada;11/07/2026;25.2;139.9;30.0;2
142;ORINOQUÕA;CASANARE;CH¡MEZA;85015;Moderada;11/07/2026;20.3;94.9;29.0;2
143;ORINOQUÕA;CASANARE;LA SALINA;85136;Moderada;11/07/2026;39.4;83.3;21.0;2
144;ORINOQUÕA;CASANARE;RECETOR;85279;Moderada;11/07/2026;36.9;124.2;29.0;2
145;ORINOQUÕA;CASANARE;SABANALARGA;85300;Moderada;11/07/2026;25.0;158.0;28.0;2
146;ORINOQUÕA;CASANARE;TAURAMENA;85410;Moderada;11/07/2026;23.9;141.8;26.0;2
147;PACÕFICO;CAUCA;ARGELIA;19050;Moderada;11/07/2026;36.3;47.1;13.0;2
148;PACÕFICO;CAUCA;SANTA ROSA;19701;Moderada;11/07/2026;12.8;63.9;28.0;2
149;PACÕFICO;CHOC”;BAHÕA SOLANO;27075;Moderada;11/07/2026;37.6;140.0;27.0;2
150;PACÕFICO;CHOC”;BOJAY¡;27099;Moderada;11/07/2026;35.7;84.8;23.0;2
151;PACÕFICO;CHOC”;CARMEN DEL DARI…N;27150;Moderada;11/07/2026;31.1;112.7;28.0;2
152;PACÕFICO;CHOC”;EL CANT”N DEL SAN PABLO;27135;Moderada;11/07/2026;67.2;201.3;26.0;2
153;PACÕFICO;CHOC”;EL LITORAL DEL SAN JUAN;27250;Moderada;11/07/2026;39.7;107.2;22.0;2
154;PACÕFICO;CHOC”;JURAD”;27372;Moderada;11/07/2026;32.8;136.2;28.0;2
155;PACÕFICO;CHOC”;RIOSUCIO;27615;Moderada;11/07/2026;24.0;143.0;28.0;2
156;PACÕFICO;CHOC”;SAN JOS… DEL PALMAR;27660;Moderada;11/07/2026;35.8;74.9;18.0;2
157;PACÕFICO;CHOC”;SIPÕ;27745;Moderada;11/07/2026;38.2;63.7;16.0;2
158;PACÕFICO;CHOC”;UNGUÕA;27800;Moderada;11/07/2026;21.5;132.0;28.0;2
159;ANDINA;CUNDINAMARCA;C¡QUEZA;25151;Moderada;11/07/2026;7.0;40.4;30.0;2
160;ANDINA;CUNDINAMARCA;FOSCA;25281;Moderada;11/07/2026;12.2;63.7;29.0;2
161;ANDINA;CUNDINAMARCA;F”MEQUE;25279;Moderada;11/07/2026;6.7;46.6;30.0;2
162;ANDINA;CUNDINAMARCA;GACHAL¡;25293;Moderada;11/07/2026;21.2;126.0;30.0;2
163;ANDINA;CUNDINAMARCA;GACHET¡;25297;Moderada;11/07/2026;19.2;119.4;29.0;2
164;ANDINA;CUNDINAMARCA;GUTI…RREZ;25339;Moderada;11/07/2026;11.7;64.7;30.0;2
165;ANDINA;CUNDINAMARCA;PARATEBUENO;25530;Moderada;11/07/2026;25.3;173.2;26.0;2
166;ANDINA;CUNDINAMARCA;QUETAME;25594;Moderada;11/07/2026;36.8;202.2;29.0;2
167;CARIBE;C”RDOBA;TIERRALTA;23807;Moderada;11/07/2026;18.7;115.7;26.0;2
168;ANDINA;HUILA;ISNOS;41359;Moderada;11/07/2026;12.9;71.3;28.0;2
169;ANDINA;HUILA;PALESTINA;41530;Moderada;11/07/2026;29.0;134.6;29.0;2
170;ANDINA;HUILA;PITALITO;41551;Moderada;11/07/2026;21.3;107.4;29.0;2
171;ORINOQUÕA;META;ACACÕAS;50006;Moderada;11/07/2026;33.7;185.9;29.0;2
172;ORINOQUÕA;META;CUBARRAL;50223;Moderada;11/07/2026;10.6;94.1;30.0;2
173;ORINOQUÕA;META;EL CALVARIO;50245;Moderada;11/07/2026;17.2;115.1;30.0;2
174;ORINOQUÕA;META;GUAMAL;50318;Moderada;11/07/2026;17.1;89.1;30.0;2
175;ORINOQUÕA;META;LA MACARENA;50350;Moderada;11/07/2026;24.2;116.8;28.0;2
176;ORINOQUÕA;META;LEJANÕAS;50400;Moderada;11/07/2026;15.8;151.1;29.0;2
177;ORINOQUÕA;META;MESETAS;50330;Moderada;11/07/2026;22.3;144.3;29.0;2
178;ORINOQUÕA;META;SAN JUANITO;50686;Moderada;11/07/2026;15.9;110.3;30.0;2
179;ORINOQUÕA;META;URIBE;50370;Moderada;11/07/2026;13.7;65.7;24.0;2
180;ORINOQUÕA;META;VILLAVICENCIO;50001;Moderada;11/07/2026;37.6;187.8;27.0;2
181;ORINOQUÕA;META;VISTAHERMOSA;50711;Moderada;11/07/2026;40.1;139.4;28.0;2
182;PACÕFICO;NARI—O;EL CHARCO;52250;Moderada;11/07/2026;47.5;117.9;22.0;2
183;PACÕFICO;NARI—O;FRANCISCO PIZARRO;52520;Moderada;11/07/2026;54.8;90.1;28.0;2
184;PACÕFICO;NARI—O;LA LLANADA;52385;Moderada;11/07/2026;21.9;28.2;22.0;2
185;PACÕFICO;NARI—O;RICAURTE;52612;Moderada;11/07/2026;36.1;127.2;28.0;2
186;PACÕFICO;NARI—O;ROBERTO PAY¡N;52621;Moderada;11/07/2026;70.5;141.6;29.0;2
187;PACÕFICO;NARI—O;SAN ANDR…S DE TUMACO;52835;Moderada;11/07/2026;56.6;124.1;30.0;2
188;PACÕFICO;NARI—O;SANTA B¡RBARA;52696;Moderada;11/07/2026;56.1;130.8;25.0;2
189;AMAZONÕA;PUTUMAYO;SIBUNDOY;86749;Moderada;11/07/2026;22.9;98.1;30.0;2
190;ANDINA;RISARALDA;PUEBLO RICO;66572;Moderada;11/07/2026;31.0;33.6;14.0;2
191;PACÕFICO;VALLE DEL CAUCA;CALIMA;76126;Moderada;11/07/2026;18.1;51.8;15.0;2
192;PACÕFICO;VALLE DEL CAUCA;DAGUA;76233;Moderada;11/07/2026;24.5;39.2;20.0;2
